call_id,customer_id,call_type,duration_min,date,cell_tower_id
ef296fe0-aaf3-431f-bc8b-e7570ad017b9,C01746,data,18.86,2025-09-25,T133
0562ceef-9c3d-4c13-9077-c18d3fc6b611,C09117,data,40.17,2025-04-07,T158
db96d0eb-e716-4e60-8e71-530f74ee586d,C00976,data,34.39,2025-04-16,T159
dd9eed61-4565-41e9-8616-1e98511ccc6e,C00872,data,18.56,2024-11-15,T149
a3ffe170-ec41-419b-832a-e4fd04d2c6d5,C08820,voice,27.8,2025-02-10,T171
743de6cd-0d95-4ddd-8e43-04db2049974a,C06162,SMS,52.38,2025-03-26,T106
63aae48e-f941-4942-85e1-eafdd5d791c0,C03309,voice,5.02,2024-10-12,T141
e4d62d7e-6823-4b87-802d-d8185a806c59,C00345,SMS,10.64,2024-12-19,T084
17c0043f-f3b2-4e5e-8226-4a20d4471057,C00088,voice,43.92,2024-10-27,T186
6354c807-a17a-43db-a933-9e68b0cb2f7a,C00194,data,33.48,2025-09-25,T200
7015927e-9ba6-438b-af3c-03410d985a78,C06132,voice,11.78,2024-11-18,T004
a7f3f392-2c06-4dc8-be36-7e507110fbc6,C09680,voice,59.18,2025-03-27,T072
7e015374-c652-4abd-97ab-cce95f63f80a,C03268,SMS,29.53,2025-06-28,T077
4448df7a-79c4-467c-a079-2c9296efbd3b,C03747,SMS,22.23,2025-04-16,T018
002e1d10-db37-443a-bf11-910141236498,C02143,voice,45.46,2025-04-04,T126
2e238260-d261-4228-801e-49342a3534f2,C02489,SMS,12.52,2025-04-04,T074
872708a7-99ff-480c-b86d-4cb116158646,C05573,data,15.73,2024-11-09,T072
d3dce38c-c821-4e68-a898-cb2325b4ac5a,C07888,data,8.33,2025-07-25,T093
6f03800d-7a66-4bed-96c1-63e6609f5aae,C05219,data,54.83,2025-03-30,T024
e82b98f6-9e72-4f13-b4c5-d4cbc4973da8,C07559,voice,57.15,2025-05-03,T097
85f6004d-2597-4aea-b87a-93b76fb11f05,C05577,data,41.44,2024-11-29,T013
d161fd8d-1ac4-4e27-8eb0-bb14dcce496a,C09517,data,20.99,2025-09-24,T145
ff8c60f4-ec65-418a-b2d4-02dbbbda31ed,C07506,voice,1.9,2025-05-11,T028
670e9751-d178-46ae-ba94-0b1080594a18,C07239,data,29.19,2025-03-29,T117
86dcf5da-2b23-41d2-835e-0f7b0b10ef27,C00522,SMS,12.07,2025-04-10,T087
296c00d9-9891-4daf-ae97-ec2182da03b0,C05900,SMS,39.78,2025-01-22,T124
e3509321-6539-4ba5-8662-ceae91fe0078,C07614,data,17.51,2025-03-05,T130
1f2bbae5-4be6-415e-b18d-8e42278c3cb0,C00245,SMS,7.25,2025-08-21,T195
1faa7ea9-eda2-4a9b-89e5-64325b87fd8a,C00264,voice,47.04,2025-05-11,T037
6fa3fb1d-79a3-46bd-91c2-17b279034eb3,C02103,voice,21.88,2024-11-26,T196
d69d09a4-7678-4f04-a161-4e8f91ca2b5e,C06387,data,20.18,2024-11-28,T173
23156cac-90f2-4c0f-be2b-561a88cb7f41,C07122,SMS,41.47,2025-02-03,T081
5918eb3d-c3e0-4cc4-8aa1-b8586d94b9c5,C04098,data,13.83,2025-01-24,T095
4367ea99-10e8-463d-a7f2-9a7956092a1f,C02748,voice,23.94,2025-03-01,T088
816c99cd-9672-4d2e-9b4b-0ee75c68eb52,C07861,SMS,57.04,2024-12-17,T157
0e816f32-fd24-4473-b333-7b3f44c3311b,C05431,data,10.21,2025-04-30,T173
3a93b127-586b-4e99-b7b3-408b982969a4,C08656,voice,40.63,2024-11-21,T131
d77c49f2-dfbe-42f0-9393-99758aa56ecf,C06638,data,47.13,2024-12-20,T095
5cef80f5-ff01-4970-a594-17a8df47378c,C00963,data,8.75,2025-09-25,T111
aa264dd1-53bc-4f76-8bf6-0f8e3fa79a17,C07056,data,38.99,2025-03-31,T127
cbb91c7b-c41d-4e44-a16d-fc0ded35a29a,C05374,voice,39.76,2025-02-06,T167
3b2c0a8b-d00f-47da-b56e-64218b3c04dd,C01435,data,57.92,2025-05-27,T134
7fdb647d-6cdb-46b6-8b61-f77b8fce9df5,C04111,voice,37.28,2024-11-03,T080
2c664277-48de-4f9d-be2b-ac9b1a8d874f,C03817,data,59.25,2025-02-05,T016
a8bbc6ca-dbb8-4cb0-836c-c47c1517a0cf,C06246,data,10.1,2025-02-27,T019
aaa1ab89-5401-438b-becd-7724775e0335,C02245,data,54.25,2025-02-22,T190
7968e593-e1c1-4525-aa1b-3ce4ab0d811a,C08040,voice,9.45,2024-11-01,T166
a7e85776-73bb-4c9c-86e2-9ae4e27a7451,C04166,data,52.73,2025-02-05,T111
db06d394-4cdb-4401-a00d-c2e5bb91a8d7,C08963,data,58.44,2025-07-20,T061
b3135aaa-74f7-4c15-9d01-94400bafab0b,C00645,SMS,28.13,2025-01-31,T060
cb5d8f06-f500-453d-9ba9-88d860590bad,C08462,SMS,30.9,2024-12-24,T084
e9f83394-e1db-4659-87db-4d53ff417150,C09017,SMS,24.05,2025-04-19,T151
428a4aea-7872-4630-ad34-d2a046080818,C03382,data,28.4,2025-05-26,T081
e3dae5f7-d1c5-420f-9d31-327394a818a7,C09066,data,52.16,2024-10-10,T078
dcf8cfff-4e4a-49dc-8c0d-d91b0c6f0834,C01075,data,57.81,2024-10-18,T138
0e575a6d-a1dc-45d6-9ba5-767ad86155b4,C05591,voice,54.18,2024-09-28,T119
3192e67e-094b-4122-add9-45bdc1a9b15b,C01410,data,41.32,2024-09-27,T138
a7f6a308-c762-40cc-b185-e00c7fa6ad29,C06349,voice,14.33,2025-06-12,T111
c1916bd5-3d0c-4fb9-8ea3-866884f29ae2,C08206,SMS,23.6,2025-02-09,T039
66430a86-86b5-4f59-86ca-1c44d707cc36,C06630,SMS,42.87,2024-10-25,T124
8b9ba1ab-51e4-48ba-adad-2234b864cdd6,C00295,voice,33.47,2025-03-30,T162
cfb0acd8-fc92-4645-9a2a-4109793ebc22,C06524,data,4.97,2024-12-04,T150
a0f7b2fa-e66a-4ca4-87ee-7ea4d2586e3a,C01312,data,30.47,2024-12-27,T033
bcca192d-ecd3-49cc-9acc-4fa864bf283a,C07268,data,42.31,2024-12-24,T067
33271389-124a-40a5-83bd-78c1b5dabcbb,C02833,voice,11.01,2025-09-18,T182
858cad89-7144-480b-8436-959279896384,C09886,voice,43.34,2025-03-16,T068
30a78845-a897-4483-9d4f-03bc3a9ba186,C01591,voice,4.52,2025-07-22,T023
47968ac9-1661-41ce-90fc-b23fc3fa854b,C08351,data,57.88,2024-10-19,T057
6337aa95-e92c-4fb6-a65d-985f81a02b6c,C01621,SMS,21.4,2025-05-14,T022
c72ec0b2-0b15-46ab-b175-88f16e72086e,C01353,voice,38.7,2025-02-14,T071
ba250149-b630-45a7-adc9-5d562ac99b5b,C06010,voice,13.75,2024-10-24,T039
6b69d28f-e5d2-49b6-b0e8-7f119e80cb91,C01320,voice,5.48,2025-01-03,T100
7ff384e7-6638-4fca-a4d0-883befc0210f,C06459,voice,43.12,2024-10-02,T111
7f57246b-e0c7-4d76-97cb-3078f1d0ef4c,C05163,voice,14.37,2025-07-13,T049
5818a8f8-000a-4571-ab3a-b935e6747dde,C02579,voice,45.06,2024-10-07,T071
e1c2bf0b-099f-4cd4-8877-69a40fab6439,C07458,data,42.04,2024-09-28,T187
a76816a1-8742-4f77-900a-51cc09503b2e,C04769,SMS,3.17,2024-11-19,T034
663f1f36-b066-453e-8103-4907f08fb2b3,C09925,voice,11.1,2024-12-01,T087
9d71986c-1f22-410c-9e2e-5a03f422a50b,C06573,SMS,57.42,2025-05-03,T080
893e4c5b-d532-4e8b-a221-57d0ca95cd2b,C00566,data,35.57,2025-04-17,T006
bb3e515a-bffd-487f-8131-8a53e2067b2a,C07230,SMS,39.35,2025-05-05,T131
4ed12e85-cc03-4c5a-8ddc-d916951bd1a3,C04060,SMS,35.93,2024-11-23,T132
bc5cb7de-68a7-423c-b388-57442650adc6,C03831,voice,6.15,2025-05-16,T084
47dadb5b-b43b-4abf-b930-043d69e78208,C09495,voice,49.06,2025-01-30,T085
a27f2211-0926-4d76-96be-7d7c4f05ff08,C04114,data,32.76,2025-05-11,T179
7a8d36a1-b413-48ee-8887-bedcc638b99c,C02540,SMS,9.64,2025-04-29,T102
a4ed9ee5-25b6-4c0a-8de4-b6a94b265069,C09082,voice,36.68,2025-01-31,T062
03edab75-2032-4d4b-a430-a159990b0ac6,C09558,voice,51.06,2024-11-24,T169
a498ba3f-9ff6-4b61-ba4b-bad7f5747d2a,C05025,voice,57.79,2025-07-28,T039
78ef930e-06a5-42bb-a156-b1cdc880b163,C00604,data,38.99,2025-07-22,T119
ae4f4c7a-f3a7-4442-8312-1aa9e6c88e40,C02256,SMS,55.88,2025-08-10,T072
26ea3308-3758-421a-915e-9d9f57f92cf1,C02146,data,34.13,2025-02-05,T056
a4f7b3e1-ec74-4a58-9f4d-cb8bedbca760,C03500,voice,5.6,2025-03-30,T156
b04951fe-33c2-48a6-910c-796cdbe934bc,C08046,data,33.65,2025-07-24,T155
57bf8bab-c8b0-4d3a-9fd2-c14e0a3f565a,C02593,voice,54.6,2025-03-10,T022
4f952fb8-4e58-4a5a-bafc-5e03cff65154,C06407,SMS,55.81,2024-10-26,T015
6c77b433-e27f-4adb-aa42-d8bb6bffc118,C08344,data,19.97,2024-11-19,T126
ba08aa19-535a-4f53-b337-d810494ea3c2,C08674,SMS,40.98,2025-04-19,T200
84668547-a7b9-4ac1-ade2-b2ba4e4e161d,C06489,voice,23.02,2025-07-22,T172
44eae198-e5a4-4268-b948-3633a0582784,C00546,data,41.52,2025-03-19,T110
c0cca2d3-a3fa-4851-ad24-e46d144a9daf,C07536,voice,7.17,2025-05-19,T167
f6aeb4d3-6bd8-4d02-b932-56bbb13c7eb0,C04103,voice,58.5,2025-06-18,T109
60267994-526c-46e8-ad2e-f9cc7e69b871,C06470,voice,37.41,2025-04-15,T074
a2f4820e-d7e7-4ec6-ac01-eb572bb3cae4,C00063,voice,14.85,2025-02-18,T107
e0f9c218-1063-42e1-843c-3bb8d8a5dbbc,C02076,SMS,29.7,2025-07-02,T069
5db3a240-f0f0-4d0b-9df7-feecab432a18,C09861,data,10.2,2025-01-23,T059
a2886f2b-1605-455e-ab0e-1dac078ef9eb,C02061,SMS,5.75,2025-01-11,T045
0314b5de-038d-4850-b48b-7514dfe9e998,C06118,voice,14.12,2025-01-06,T122
7c32d240-1809-4cc5-9c42-8abe042efdbd,C05676,data,17.6,2025-09-18,T168
5587ca9d-7535-4879-ba2e-4515a411a14a,C09082,data,23.18,2025-04-27,T144
2b9dd54f-a302-41a0-9a6b-e29e17330041,C00287,SMS,52.75,2025-04-05,T142
3a884db2-13e4-45a2-b30f-60836bbbefad,C04648,data,40.21,2024-11-07,T059
35cca7d6-840e-4b93-8588-f481df0c6c65,C04026,SMS,8.12,2025-05-06,T048
17276e91-092c-49d9-b289-8693544f8db8,C08615,data,2.38,2025-02-25,T019
a9203ad9-161c-4101-ad59-3fc018e76630,C03773,data,6.55,2025-05-06,T166
5ebd15a3-b935-4c43-b6cd-07b0bea50b40,C06589,SMS,32.59,2025-07-23,T122
58f60613-2b5e-4e9d-b226-fad04c11d2cd,C07761,data,51.37,2025-06-05,T198
df2855a3-2320-49e8-807c-13d7532cf0d5,C03558,data,22.3,2025-02-04,T129
4cf48372-9cf7-42e5-8383-dbdb73258dbd,C04253,data,28.3,2024-11-20,T112
5b850893-635a-4913-b53f-4d4dd515bf7d,C04441,voice,27.42,2025-05-11,T067
52f405cb-e693-4913-9629-8b2f95dedf04,C01984,voice,50.29,2025-05-21,T113
00eede60-4658-4c46-b5a6-b1a147c2c70a,C04950,SMS,52.13,2025-04-14,T147
94fb5bfa-95e2-4619-bb27-1b05031413f4,C02162,voice,10.1,2025-01-19,T152
a9bdd490-a792-48d1-a7d9-899b9b3ccf06,C06566,SMS,36.28,2025-04-02,T176
558011f8-a50d-474c-9d84-7a01d153bf10,C07545,SMS,29.65,2025-07-13,T068
c5e880d7-9442-4f34-8f80-4a25db7ee6d6,C00392,data,25.88,2025-09-21,T052
3066b6f5-6d11-4216-b9b2-fb79b06296ea,C06551,voice,19.38,2025-09-22,T068
b256f4d2-9bbe-4813-bc3d-91658131c64e,C07317,data,3.66,2025-06-06,T188
a8399fc3-2300-4c5f-ba67-e276ff918616,C07989,SMS,4.32,2025-07-22,T129
e92d60b4-8ab1-4896-bfed-587b1d0be901,C09200,voice,7.28,2025-03-27,T183
a1d63bc8-f458-4f70-8f88-6b123183fa23,C05146,voice,4.26,2025-04-28,T133
961f883d-d127-4ef2-8d47-525d3e6d6ead,C08359,voice,36.09,2025-09-20,T123
cd28cf28-2da8-494f-88ad-2904fd607207,C04594,voice,56.27,2025-02-14,T117
6ae4c783-bcd9-4e51-8ba9-6f4598ed1fe6,C05376,data,11.57,2025-01-08,T048
420ff19e-4b6b-4335-9e3f-6806381887cf,C06853,SMS,6.36,2025-04-30,T195
728baf46-031d-4b61-bc42-e905a58c0d76,C03769,data,46.9,2025-01-27,T098
30c8e42f-5c84-4102-8a56-9aa451ac74d1,C03587,data,6.69,2025-04-08,T007
3db9e7c5-27e3-447a-ab99-d124dcaffa81,C06659,SMS,14.06,2025-05-19,T156
1ee90383-90ba-4acc-87ba-6cd145818257,C01807,voice,9.23,2025-03-07,T181
b1ad1918-fa80-4511-809b-a386c6578e5b,C06060,voice,29.28,2025-04-20,T143
fd04ed45-7c3a-44db-a9a3-dc9ae7342c39,C04233,SMS,24.58,2025-08-04,T020
86b396e4-fcde-479b-b66a-14a3e6d9b620,C05561,SMS,44.11,2024-11-16,T057
8f3bbb91-265f-49d6-8760-35307f42ce08,C08487,voice,41.08,2024-11-22,T122
84f80be2-fe34-4d0d-949f-08d55a4d4032,C05360,data,36.58,2025-08-31,T089
0b434138-e0ec-48f1-8641-262e605a0d9b,C07173,data,23.38,2025-03-14,T037
0b9dc1a7-118a-4359-833e-8dd08dea2371,C04034,data,34.77,2025-07-28,T061
1be5758c-3b25-4e80-b161-dd161f35dd3b,C09753,voice,46.93,2025-01-15,T086
94c93bba-286f-48d0-9027-f22195180659,C09212,voice,13.14,2025-07-25,T097
a08019d9-fa4b-4e48-b40e-f185381344da,C09673,SMS,22.72,2025-03-27,T035
43d81bac-377f-4356-ac8c-a9fdbe1eca4c,C07358,data,25.48,2025-02-03,T164
62767c4b-3962-4959-ab76-2eee7c455143,C07117,voice,52.43,2025-07-10,T114
866e7521-2667-49ce-a005-272aa75fb348,C01160,voice,6.45,2025-01-24,T128
e4e00e66-4999-4054-80ac-02f6b514d520,C05399,data,30.94,2025-05-19,T107
1b13d984-12ed-4400-8b79-8d0d966d9618,C03817,data,51.52,2025-07-22,T050
7caf01ea-5f56-4d53-97e1-70cc420bc80b,C00726,SMS,14.89,2025-02-04,T130
e531d535-3931-4519-b589-67dcb822bad2,C01528,voice,12.62,2025-04-07,T094
86a426b1-8bb4-4acf-b065-6cd7689d39e3,C01865,voice,6.46,2024-10-05,T099
4d3263cd-755d-48ac-b152-96670c65490d,C09665,data,20.45,2025-01-17,T195
4b174c0e-2d92-4632-9555-d9451f8e9d03,C00444,voice,25.01,2025-03-13,T004
bd9ec554-86f4-4a53-b8bc-f56f13083c83,C09475,data,36.48,2025-03-04,T157
04c2151e-ec53-4114-8f44-404115b98f07,C07740,data,32.05,2025-05-22,T137
004b7983-32c9-4a77-8239-a97806305697,C06269,data,47.02,2025-08-20,T064
2237aa4b-a8e1-4a71-9748-92693ed21d7d,C02397,voice,13.51,2025-08-04,T014
19140f0b-f89b-46c9-9317-c49b798dc994,C06131,data,51.12,2025-03-13,T190
38cbe83c-6485-4662-87a9-b6192c3b3774,C04660,data,11.41,2024-11-11,T197
d72d9943-cc3e-4c9b-8e4d-c19f9fd8ca9d,C09729,SMS,35.3,2025-04-14,T194
812f8be9-b281-45ce-8757-e71ce0c05bf9,C01175,SMS,43.12,2025-09-22,T187
e9d89c11-6c95-4f15-bd4c-2815e552dbd0,C00441,voice,31.96,2025-06-29,T070
0aaf1b1b-ac50-4240-b7b8-a0530992224a,C03699,voice,55.98,2025-08-19,T057
b84a33b7-4d83-402f-8156-390a9b912867,C04384,SMS,33.22,2025-05-18,T189
bba2ec82-5bda-41a2-a538-0db85e746a4c,C08126,data,11.51,2025-04-12,T118
4bb31b75-121b-4863-810b-dbc7ce60e87e,C00067,data,23.46,2025-06-27,T021
dfbc10c4-7730-41fd-99c0-7821a109ef2f,C09981,data,24.33,2025-09-13,T124
783713e3-db27-4498-96e6-0da82ae107fb,C04972,voice,55.4,2024-10-06,T128
35aaa3f3-1de0-4885-91de-8e818e3cc4e5,C06194,voice,42.45,2025-04-01,T049
200acf88-ffbd-4367-87c2-64937ea59d3e,C07473,voice,18.19,2024-11-05,T187
8a9410b1-af71-43e1-a18f-34a3acab7752,C00868,SMS,29.04,2024-12-23,T028
6143e0cd-9b66-46bc-af02-8312008671c4,C08573,SMS,51.35,2025-02-26,T022
c0595682-815f-40ac-bc6c-9ffe89f2c1b3,C03493,data,44.0,2025-07-02,T041
7e31265d-8ba6-4adc-8050-4668c7e7c15c,C09026,SMS,10.66,2025-04-27,T095
73afda90-1646-4bfa-be0d-71519c1bbdc0,C05551,voice,22.51,2024-12-04,T137
07738176-2143-4d90-a243-720aedddc3e6,C01219,data,18.68,2025-02-21,T040
b518413d-fad5-4ec5-875b-ee372cfc4245,C05643,voice,58.02,2025-04-15,T078
e02f39b0-290a-4e41-ba4f-50c276af8651,C05442,SMS,39.65,2025-03-11,T089
828e1065-d65a-4920-95fb-eef737861c60,C09661,voice,7.47,2025-05-31,T194
db38a0c9-3620-4491-9217-d02a62745e8c,C04194,SMS,20.8,2025-07-13,T049
7d3d1eff-f7ac-4036-80af-c1bb20a1a8fd,C07101,SMS,4.15,2025-06-24,T042
b3dbcae6-f4a6-4a65-83fe-91eef90a85e4,C08633,SMS,54.43,2024-12-23,T005
2308b41b-4a25-47d1-8416-ac5bfa48ef41,C03210,SMS,7.07,2025-08-09,T115
54a8b20d-cff5-468f-b721-eaa30d5e2a0b,C01638,SMS,12.62,2024-10-01,T196
9557e65b-d0c3-4d01-8e2c-2f8349420665,C01215,voice,0.79,2025-07-26,T166
a1714287-8f29-4d84-8a82-7c315a5ed82e,C06652,SMS,1.48,2024-12-11,T100
48ff2d07-b340-4a94-b39d-6866da7d98c9,C03784,data,28.56,2025-01-30,T072
73aa3511-d56e-47b1-9b07-709d322b9bb1,C04013,voice,31.56,2025-07-18,T126
2dfddae6-9bac-4f0e-832a-51345f7f7b67,C07658,data,52.61,2025-08-14,T104
c73e60e2-e926-4e58-a24d-4ec7a6f06a22,C02048,data,54.79,2025-04-20,T085
afe9f804-ea64-4975-b289-401657cd2bcf,C05549,data,49.44,2025-06-16,T109
11637399-6d06-43cd-a977-7b51a579ad49,C03876,data,1.43,2025-03-16,T156
416557c3-d929-490f-9dd3-4a3615693917,C06215,voice,45.49,2024-10-26,T020
22cd3e2b-a69e-4b58-8b49-3cb8ed6aaff2,C02827,SMS,17.21,2025-08-14,T134
81dc36b8-afef-472a-aed8-66942d81d50e,C01108,data,4.5,2025-03-09,T019
dcee930c-115c-4b94-a48d-cd4e0e193cf6,C05844,voice,54.16,2024-12-13,T117
37503c15-1682-4148-a6b7-93f0c0154ede,C07990,voice,28.67,2025-05-03,T161
3557687c-2b90-46bd-88c6-3065916c1f6e,C09595,SMS,37.37,2024-11-20,T104
813f5d12-ae59-4144-962a-c83a376138ca,C08916,SMS,47.41,2025-06-13,T027
faf226b9-47b6-4a7f-b74c-3719d4bdf69b,C03105,voice,43.87,2025-09-14,T037
1848f079-5409-493c-8a22-1625a4f6cc03,C08548,data,54.91,2025-08-31,T100
7795cf3f-257e-4d63-a918-a41ff3a42514,C08627,SMS,3.48,2025-02-25,T026
f7061aba-00ad-46d2-a8d0-5715afd6d2d1,C09476,SMS,16.99,2025-08-05,T156
6b4119e3-88c3-483f-9016-0dbb73665fd4,C03822,SMS,46.75,2025-03-01,T160
b2ba071f-edc8-4fdd-b26f-c505f201fdef,C03402,voice,39.94,2025-02-19,T189
2080ba5c-ab5e-4c3d-a608-360349e346bb,C05324,SMS,16.54,2025-06-30,T153
7e651cdb-099f-4e11-b430-131be9bb7286,C05124,SMS,28.96,2025-03-23,T075
5ee0ebfa-a54e-4c27-b032-3f1e3b321be0,C01628,data,6.47,2025-05-29,T150
3c140363-b858-4bd6-a7ed-e83f9c9c3dac,C07334,voice,27.65,2025-08-23,T158
9edd4cfb-8c13-4e11-acc8-6f3a1688fe19,C01297,data,48.86,2025-04-26,T190
82112000-16b4-4f2b-9dee-8ec850f886ea,C05961,data,54.9,2025-06-22,T143
df595a4a-f8ab-431e-ad76-aa21bc22982c,C03618,SMS,47.03,2024-09-26,T118
ff21fb09-3313-46b7-a09e-b0c644d4d82c,C03485,SMS,43.31,2024-10-22,T169
608b1719-2a2c-4a27-a7a0-74af19e01c6a,C08855,SMS,44.44,2025-08-25,T038
45470c0d-7335-4468-872d-36575a7b6b5a,C08165,voice,19.94,2025-09-13,T103
e83eb503-e424-448f-9892-42b7f84931a7,C00888,SMS,2.34,2025-01-05,T136
4e333ecd-7e85-4680-b49d-0f7d66d46361,C05113,SMS,22.07,2025-02-13,T083
5ce1f376-062b-417d-9793-e816535050fa,C08227,voice,10.36,2025-03-09,T044
444a1b52-919d-45a5-9020-a44ea827c0c2,C06230,SMS,55.58,2024-12-18,T122
80540331-46dd-4903-9613-bd6920bfff5a,C06397,SMS,46.36,2024-11-15,T100
f249b259-0241-4762-aa5c-663f51a3b799,C06723,voice,45.64,2025-04-09,T044
101b0ce6-ffb6-4f3c-8036-95ecbdf40160,C07955,voice,29.22,2024-10-24,T012
eb008b3b-9234-4486-8b1e-15314e6b8c6b,C05746,SMS,26.17,2024-12-31,T052
5fae1d66-d613-4b80-9483-8f7cb0eeea41,C09742,voice,46.3,2025-08-06,T171
4bd138d5-afc8-45f5-8229-8baee57eb75d,C03518,data,28.94,2025-02-26,T013
372fc742-5ef5-46ec-9b36-ee59f4ec799b,C04269,data,17.55,2024-12-27,T189
a77fdf8d-4ce0-4907-9749-33b82bc2bcb9,C08678,data,17.25,2024-11-19,T076
8fc48f14-8048-44c9-8297-986026938c30,C02076,data,43.24,2024-10-03,T168
6bd7fc06-2730-4be5-b4b6-db3b3a6b7a56,C01194,SMS,36.55,2024-09-26,T035
bd8c60d9-a5b2-44f0-badc-daef91d261b7,C04915,data,57.05,2025-06-08,T187
c65921a7-4a14-46e7-a74b-b38cf4de9c22,C09246,SMS,50.57,2025-04-18,T041
9814fd87-74c1-49b5-929b-572ad0711028,C09544,voice,32.42,2025-02-27,T108
8df7c1be-a2e9-4ef2-9f24-0f66d2e24357,C07179,data,24.03,2025-03-08,T176
3503bfff-eda5-4ae5-b299-c736d201aea7,C02983,voice,36.64,2025-06-29,T135
850a464d-198c-43a5-892f-d83b29bd0d23,C01427,voice,35.77,2025-04-14,T062
17023aab-dd4e-4ba6-a504-de1074488227,C05966,voice,33.08,2024-10-26,T021
7262c131-995f-4556-a1ee-e558af309d23,C04656,voice,46.47,2025-07-28,T188
09eb7885-fde7-444c-b347-f392f90e5810,C06917,data,7.41,2024-11-23,T015
6c356816-f1f3-4215-a52c-c09684a83f37,C05469,SMS,32.99,2025-02-27,T157
a4fa8e9e-d36c-4da5-b82d-a228fc2424c5,C09925,voice,51.21,2025-08-11,T139
5d5d0dee-3e64-410d-9802-b099a65066c1,C04816,data,31.25,2025-09-23,T118
8cd3259b-139d-42f3-8e46-2597a8aff9ec,C09775,SMS,27.45,2025-07-26,T034
5aae6047-8cb3-4169-93c6-40bb943a12cf,C09261,voice,3.76,2025-07-21,T172
e55fed28-9e7e-4443-b6f8-1140e8601ed6,C06633,data,48.99,2024-11-03,T066
43ffe6e1-149a-429e-a882-3b7b716e6e22,C08586,data,39.13,2025-04-03,T186
a2ce1bc0-2a21-4cc7-892e-63d38e91cba2,C02262,data,15.3,2024-12-20,T013
58488d91-5b78-4e04-8a81-3b8db521934f,C08552,SMS,13.45,2024-11-08,T112
c6e8b3b1-0777-4bbc-9a0e-04925844d3bf,C02435,SMS,21.11,2025-05-27,T098
409ba400-e4cf-4e5c-bebd-16e995899208,C04731,voice,57.94,2025-02-19,T197
81991aee-0c82-4861-bc6d-e7c4702e6a22,C02781,data,58.87,2025-07-19,T072
8aff9563-428b-4f05-81ab-2780f0e580f6,C02526,voice,21.86,2025-05-26,T019
bb167524-2c2f-4ed9-9789-0c9a875affb8,C04438,voice,3.74,2025-03-21,T062
7e21776d-d92d-417e-a0da-0919f65f00d8,C04822,SMS,51.21,2025-06-06,T194
1480b27a-0a80-47d0-839b-4d8a6e39efc2,C01658,SMS,39.93,2025-06-28,T054
ec3679e4-6f65-4114-9d9a-bf9f16cebe0e,C09788,SMS,58.37,2025-08-25,T104
a1b498d7-f0c0-407e-bc46-b4926a5b43f4,C04603,SMS,11.94,2024-11-08,T173
06bf0f7f-10ac-4487-8c14-0ca5bcb46d63,C05961,data,23.22,2025-06-20,T120
8b6f0495-447d-4be2-827b-8914eae072bc,C08187,SMS,34.22,2025-02-07,T045
a5925fc6-9b7e-4eca-b3d2-260674d20c54,C08470,voice,54.9,2025-08-13,T148
c9527de1-af88-4b8a-9a4c-a129dc7d2385,C07331,voice,3.24,2025-08-12,T025
84899a2e-d555-4104-955c-ad383969f3f8,C02417,voice,4.69,2024-11-01,T045
1aa1a0c4-04f0-4bdf-8002-a6fa25fd4e8c,C07562,data,58.54,2025-07-13,T150
95240ab3-62da-4559-a7e8-089c7db90373,C04457,SMS,29.95,2025-09-18,T142
6e6504d2-43ab-4c27-8c55-e08e46bef474,C09264,SMS,51.21,2024-10-26,T045
06fa2136-1b32-4dcf-9d6c-451a54ed1d3c,C02526,voice,43.92,2024-11-05,T104
92f3b9b3-eb59-4cc0-ab1e-800451ef2bd4,C01276,data,16.24,2025-08-31,T118
74aec656-1a36-40a6-8c17-2886a7fa013f,C00407,data,48.03,2025-05-25,T190
30089312-460a-49aa-820d-8031bd374733,C05294,data,12.86,2025-05-29,T148
e0a9dfb6-c478-489a-adeb-5cfb193576a1,C08521,data,7.17,2024-10-20,T078
e0b30fc7-71fc-4238-9af0-6842811a0a01,C08837,SMS,14.9,2025-01-21,T079
12a0c03a-30e6-40e6-9067-4809e855dc9b,C04135,SMS,19.41,2025-05-16,T119
e21fcff9-b6eb-4072-a925-9be4bbeb086b,C05932,SMS,36.82,2025-08-18,T061
57410856-39c6-4f3b-bb5b-f1aefd8058a2,C03145,voice,30.59,2025-06-09,T041
9defcc06-9e58-4ef1-a99a-a0d7aa25bfa9,C07576,data,41.16,2025-03-23,T187
7112728a-7a2d-4f28-ba77-898be1934b27,C02545,data,51.38,2024-11-21,T021
fa35db5e-61d5-4b84-adc5-01361d1080ee,C06294,data,15.28,2025-01-08,T025
cea73064-1434-405c-8b07-bd5ce48c5c85,C09101,voice,56.46,2025-02-14,T200
5798d0c4-9053-4e55-9208-24a62d8f6437,C02425,data,2.43,2024-12-05,T122
746f703a-44f9-4133-9c0a-332a41623d28,C01742,SMS,17.82,2025-05-06,T032
e70f227f-88ba-4c54-a3a4-5c1d791e54c5,C07781,voice,48.7,2025-06-25,T171
98c66ab3-d66c-498a-807a-f32a07f1d206,C00843,data,29.64,2025-06-28,T012
521f611c-27a4-418b-beb4-fbf931ce56ac,C01691,data,26.82,2025-04-23,T038
1b5408f3-6dd6-41c1-90ef-6511fae5b266,C09053,data,13.25,2025-02-15,T054
d3c57f3e-f1b4-4094-992f-d8c888f49032,C09568,voice,12.54,2025-04-18,T075
50d6bd1f-ab7d-48cd-bf06-e1fcd9c57edd,C02483,SMS,38.82,2024-10-01,T112
