customer_id,interests,preferred_channel,last_engagement_date
C589,"Sports, Finance",WhatsApp,2025-09-12
C590,"News, Streaming",SMS,2025-09-12
C591,"Streaming, Travel",App Notification,2025-09-12
C592,"Sports, News",App Notification,2025-09-12
C593,"Finance, Sports",Email,2025-09-12
C594,"Gaming, Travel",Email,2025-09-12
C595,"Travel, Sports",SMS,2025-09-12
C596,"Gaming, Travel",WhatsApp,2025-09-12
C597,"Travel, Sports",WhatsApp,2025-09-12
C598,"Travel, Finance",App Notification,2025-09-12
C599,"Finance, Gaming",WhatsApp,2025-09-12
C600,"Finance, Sports",App Notification,2025-09-12
C601,"Finance, Gaming",WhatsApp,2025-09-12
C602,"News, Sports",App Notification,2025-09-12
C603,"Streaming, News",App Notification,2025-09-12
C604,"Gaming, Finance",SMS,2025-09-12
C605,"Travel, Streaming",WhatsApp,2025-09-12
C606,"News, Gaming",WhatsApp,2025-09-12
C607,"Travel, Sports",App Notification,2025-09-12
C608,"News, Finance",WhatsApp,2025-09-12
C609,"Finance, Sports",SMS,2025-09-12
C610,"Gaming, Streaming",Email,2025-09-12
C611,"Gaming, Sports",Email,2025-09-12
C612,"Travel, Gaming",Email,2025-09-12
C613,"Gaming, Finance",App Notification,2025-09-12
C614,"Travel, Gaming",SMS,2025-09-12
C615,"Gaming, Streaming",Email,2025-09-12
C616,"Travel, Finance",WhatsApp,2025-09-12
C617,"Streaming, Travel",App Notification,2025-09-12
C618,"Sports, Gaming",SMS,2025-09-12
C619,"Finance, Streaming",WhatsApp,2025-09-12
C620,"News, Travel",Email,2025-09-12
C621,"Gaming, Travel",WhatsApp,2025-09-12
C622,"Travel, News",SMS,2025-09-12
C623,"Finance, Travel",Email,2025-09-12
C624,"Sports, News",WhatsApp,2025-09-12
C625,"Streaming, Travel",App Notification,2025-09-12
C626,"Finance, Travel",App Notification,2025-09-12
C627,"News, Sports",Email,2025-09-12
C628,"Finance, Gaming",SMS,2025-09-12
C629,"Gaming, News",WhatsApp,2025-09-12
C630,"Gaming, Sports",App Notification,2025-09-12
C631,"Streaming, Gaming",WhatsApp,2025-09-12
C632,"News, Travel",SMS,2025-09-12
C633,"Sports, Gaming",SMS,2025-09-12
C634,"Sports, Gaming",SMS,2025-09-12
C635,"News, Sports",SMS,2025-09-12
C636,"Sports, News",App Notification,2025-09-12
C637,"Sports, Travel",WhatsApp,2025-09-12
C638,"Streaming, News",App Notification,2025-09-12
C639,"Travel, Gaming",App Notification,2025-09-12
C640,"Finance, Travel",App Notification,2025-09-12
C641,"Gaming, News",Email,2025-09-12
C642,"News, Travel",Email,2025-09-12
C643,"Sports, News",Email,2025-09-12
C644,"Finance, Gaming",App Notification,2025-09-12
C645,"Sports, Streaming",Email,2025-09-12
C646,"Gaming, Streaming",WhatsApp,2025-09-12
C647,"Sports, Finance",Email,2025-09-12
C648,"Streaming, Gaming",Email,2025-09-12
C649,"News, Finance",SMS,2025-09-12
C650,"Gaming, Streaming",WhatsApp,2025-09-12
C651,"Travel, Sports",SMS,2025-09-12
C652,"Finance, Gaming",WhatsApp,2025-09-12
C653,"News, Finance",SMS,2025-09-12
C654,"Gaming, Sports",Email,2025-09-12
C655,"News, Sports",App Notification,2025-09-12
C656,"Sports, Gaming",Email,2025-09-12
C657,"Streaming, Sports",SMS,2025-09-12
C658,"Gaming, Finance",App Notification,2025-09-12
C659,"Streaming, Sports",Email,2025-09-12
C660,"News, Finance",App Notification,2025-09-12
C661,"Finance, Streaming",App Notification,2025-09-12
C662,"News, Finance",Email,2025-09-12
C663,"Finance, Travel",WhatsApp,2025-09-12
C664,"Travel, Gaming",Email,2025-09-12
C665,"Gaming, Streaming",SMS,2025-09-12
C666,"Finance, Travel",WhatsApp,2025-09-12
C667,"Sports, Streaming",Email,2025-09-12
C668,"Finance, Travel",Email,2025-09-12
C669,"Sports, Gaming",WhatsApp,2025-09-12
C670,"Gaming, Finance",Email,2025-09-12
C671,"Travel, Sports",App Notification,2025-09-12
C672,"Finance, Gaming",Email,2025-09-12
C673,"Streaming, Gaming",WhatsApp,2025-09-12
C674,"News, Travel",WhatsApp,2025-09-12
C675,"Gaming, Sports",SMS,2025-09-12
C676,"Travel, Streaming",WhatsApp,2025-09-12
C677,"Gaming, Sports",SMS,2025-09-12
C678,"Sports, Travel",Email,2025-09-12
C679,"Streaming, Sports",SMS,2025-09-12
C680,"Travel, News",App Notification,2025-09-12
C681,"Travel, Gaming",SMS,2025-09-12
C682,"Travel, News",WhatsApp,2025-09-12
C683,"Streaming, News",SMS,2025-09-12
C684,"News, Sports",App Notification,2025-09-12
C685,"Streaming, Travel",Email,2025-09-12
C686,"News, Streaming",App Notification,2025-09-12
C687,"Travel, Streaming",App Notification,2025-09-12
C688,"Sports, Streaming",App Notification,2025-09-12
C689,"Finance, Streaming",SMS,2025-09-12
C690,"Gaming, Sports",App Notification,2025-09-12
C691,"Gaming, Finance",Email,2025-09-12
C692,"Travel, Streaming",WhatsApp,2025-09-12
C693,"Gaming, News",SMS,2025-09-12
C694,"Streaming, Travel",WhatsApp,2025-09-12
C695,"News, Gaming",WhatsApp,2025-09-12
C696,"Finance, Gaming",Email,2025-09-12
C697,"Streaming, Finance",Email,2025-09-12
C698,"News, Streaming",Email,2025-09-12
C699,"Finance, News",Email,2025-09-12
C700,"Gaming, Finance",Email,2025-09-12
C701,"Travel, Finance",App Notification,2025-09-12
C702,"Finance, Travel",WhatsApp,2025-09-12
C703,"Gaming, Travel",WhatsApp,2025-09-12
C704,"Finance, Travel",WhatsApp,2025-09-12
C705,"Finance, Sports",SMS,2025-09-12
C706,"Travel, Sports",SMS,2025-09-12
C707,"Finance, Gaming",WhatsApp,2025-09-12
C708,"Streaming, News",SMS,2025-09-12
C709,"Finance, Streaming",App Notification,2025-09-12
C710,"Streaming, Sports",App Notification,2025-09-12
C711,"Gaming, Streaming",SMS,2025-09-12
C712,"News, Gaming",WhatsApp,2025-09-12
C713,"Gaming, Travel",App Notification,2025-09-12
C714,"News, Travel",Email,2025-09-12
C715,"News, Gaming",SMS,2025-09-12
C716,"News, Sports",App Notification,2025-09-12
C717,"Sports, Travel",Email,2025-09-12
C718,"Gaming, Sports",SMS,2025-09-12
C719,"Streaming, Travel",SMS,2025-09-12
C720,"Travel, Streaming",Email,2025-09-12
C721,"Streaming, News",SMS,2025-09-12
C722,"Finance, Sports",WhatsApp,2025-09-12
C723,"Gaming, News",App Notification,2025-09-12
C724,"Gaming, News",Email,2025-09-12
C725,"News, Gaming",SMS,2025-09-12
C726,"Streaming, Finance",WhatsApp,2025-09-12
C727,"News, Sports",SMS,2025-09-12
C728,"Travel, Streaming",App Notification,2025-09-12
C729,"Gaming, Streaming",SMS,2025-09-12
C730,"News, Gaming",Email,2025-09-12
C731,"Sports, Finance",Email,2025-09-12
C732,"Streaming, News",App Notification,2025-09-12
C733,"Finance, News",Email,2025-09-12
C734,"Gaming, Streaming",Email,2025-09-12
C735,"Gaming, News",SMS,2025-09-12
C736,"News, Sports",App Notification,2025-09-12
C737,"Finance, Travel",Email,2025-09-12
C738,"News, Streaming",App Notification,2025-09-12
C739,"Sports, Finance",App Notification,2025-09-12
C740,"Sports, Finance",App Notification,2025-09-12
C741,"Finance, News",WhatsApp,2025-09-12
C742,"Travel, Gaming",WhatsApp,2025-09-12
C743,"Travel, Gaming",Email,2025-09-12
C744,"Finance, Sports",Email,2025-09-12
C745,"Sports, Streaming",SMS,2025-09-12
C746,"Gaming, Finance",Email,2025-09-12
C747,"Gaming, Travel",Email,2025-09-12
C748,"Finance, Gaming",WhatsApp,2025-09-12
C749,"News, Gaming",Email,2025-09-12
C750,"Streaming, Sports",WhatsApp,2025-09-12
C751,"Finance, Gaming",Email,2025-09-12
C752,"Travel, Finance",SMS,2025-09-12
C753,"Travel, Gaming",App Notification,2025-09-12
C754,"Gaming, Travel",WhatsApp,2025-09-12
C755,"Finance, News",Email,2025-09-12
C756,"Streaming, Gaming",App Notification,2025-09-12
C757,"News, Streaming",App Notification,2025-09-12
C758,"News, Gaming",SMS,2025-09-12
C759,"Travel, Gaming",SMS,2025-09-12
C760,"News, Travel",WhatsApp,2025-09-12
C761,"Sports, Streaming",App Notification,2025-09-12
C762,"Gaming, Finance",WhatsApp,2025-09-12
C763,"News, Streaming",WhatsApp,2025-09-12
C764,"News, Gaming",Email,2025-09-12
C765,"Finance, Sports",Email,2025-09-12
C766,"Travel, News",App Notification,2025-09-12
C767,"Travel, Sports",App Notification,2025-09-12
C768,"News, Finance",App Notification,2025-09-12
C769,"Finance, Streaming",WhatsApp,2025-09-12
C770,"Travel, Streaming",SMS,2025-09-12
C771,"Finance, Streaming",Email,2025-09-12
C772,"Finance, Gaming",App Notification,2025-09-12
C773,"Finance, Gaming",SMS,2025-09-12
C774,"Finance, Sports",App Notification,2025-09-12
C775,"News, Streaming",WhatsApp,2025-09-12
C776,"Sports, Travel",App Notification,2025-09-12
C777,"Sports, Finance",App Notification,2025-09-12
C778,"Streaming, Gaming",Email,2025-09-12
C779,"Gaming, Finance",SMS,2025-09-12
C780,"Travel, Sports",Email,2025-09-12
C781,"Sports, Finance",SMS,2025-09-12
C782,"News, Travel",Email,2025-09-12
C783,"Sports, Finance",SMS,2025-09-12
C784,"News, Gaming",SMS,2025-09-12
C785,"Streaming, Finance",Email,2025-09-12
C786,"Streaming, Sports",WhatsApp,2025-09-12
C787,"Finance, Sports",Email,2025-09-12
C788,"Finance, Streaming",WhatsApp,2025-09-12
C789,"Finance, Gaming",App Notification,2025-09-12
C790,"Sports, Gaming",WhatsApp,2025-09-12
C791,"Gaming, Sports",App Notification,2025-09-12
C792,"Sports, Gaming",Email,2025-09-12
C793,"News, Streaming",App Notification,2025-09-12
C794,"News, Travel",SMS,2025-09-12
C795,"Finance, Gaming",Email,2025-09-12
C796,"Gaming, Travel",Email,2025-09-12
C797,"Streaming, Sports",SMS,2025-09-12
C798,"Finance, Travel",SMS,2025-09-12
C799,"News, Travel",App Notification,2025-09-12
C800,"Gaming, Travel",WhatsApp,2025-09-12
C801,"News, Finance",WhatsApp,2025-09-12
C802,"Streaming, Travel",WhatsApp,2025-09-12
C803,"Finance, News",Email,2025-09-12
C804,"Travel, Finance",Email,2025-09-12
C805,"News, Finance",SMS,2025-09-12
C806,"Travel, Gaming",WhatsApp,2025-09-12
C807,"News, Gaming",SMS,2025-09-12
C808,"Streaming, Sports",App Notification,2025-09-12
C809,"Gaming, Streaming",SMS,2025-09-12
C810,"Travel, Finance",WhatsApp,2025-09-12
C811,"Finance, Travel",WhatsApp,2025-09-12
C812,"Finance, Gaming",SMS,2025-09-12
C813,"Gaming, Streaming",Email,2025-09-12
C814,"News, Sports",WhatsApp,2025-09-12
C815,"Sports, Travel",SMS,2025-09-12
C816,"Sports, News",App Notification,2025-09-12
C817,"Sports, Finance",SMS,2025-09-12
C818,"Travel, Streaming",SMS,2025-09-12
C819,"News, Gaming",App Notification,2025-09-12
C820,"Travel, Finance",Email,2025-09-12
C821,"Gaming, Travel",App Notification,2025-09-12
C822,"Gaming, Travel",App Notification,2025-09-12
C823,"Travel, Streaming",SMS,2025-09-12
C824,"News, Sports",SMS,2025-09-12
C825,"Gaming, Sports",App Notification,2025-09-12
C826,"Finance, Streaming",Email,2025-09-12
C827,"Gaming, News",SMS,2025-09-12
C828,"News, Sports",SMS,2025-09-12
C829,"News, Sports",App Notification,2025-09-12
C830,"Travel, Finance",App Notification,2025-09-12
C831,"Gaming, News",WhatsApp,2025-09-12
C832,"Finance, News",App Notification,2025-09-12
C833,"Sports, Finance",Email,2025-09-12
C834,"Streaming, Gaming",WhatsApp,2025-09-12
C835,"Finance, Streaming",WhatsApp,2025-09-12
C836,"Finance, Gaming",SMS,2025-09-12
C837,"Finance, Sports",Email,2025-09-12
C838,"Gaming, Finance",SMS,2025-09-12
C839,"Gaming, News",WhatsApp,2025-09-12
C840,"Travel, Finance",WhatsApp,2025-09-12
C841,"Travel, News",WhatsApp,2025-09-12
C842,"Finance, Streaming",SMS,2025-09-12
C843,"Gaming, Finance",Email,2025-09-12
C844,"Finance, Travel",SMS,2025-09-12
C845,"Streaming, Gaming",Email,2025-09-12
C846,"Sports, Streaming",Email,2025-09-12
C847,"Travel, News",App Notification,2025-09-12
C848,"Gaming, Finance",WhatsApp,2025-09-12
C849,"Streaming, Gaming",App Notification,2025-09-12
C850,"Streaming, News",SMS,2025-09-12
C851,"Finance, Sports",App Notification,2025-09-12
C852,"Travel, Sports",Email,2025-09-12
C853,"Streaming, Gaming",SMS,2025-09-12
C854,"News, Gaming",App Notification,2025-09-12
C855,"Finance, Gaming",SMS,2025-09-12
C856,"Gaming, Finance",App Notification,2025-09-12
C857,"Streaming, Gaming",WhatsApp,2025-09-12
C858,"Finance, Streaming",WhatsApp,2025-09-12
C859,"Gaming, Sports",WhatsApp,2025-09-12
C860,"Sports, Travel",WhatsApp,2025-09-12
C861,"Travel, Gaming",SMS,2025-09-12
C862,"Streaming, Finance",SMS,2025-09-12
C863,"Sports, News",SMS,2025-09-12
C864,"Streaming, Sports",WhatsApp,2025-09-12
C865,"Finance, News",App Notification,2025-09-12
C866,"Finance, Gaming",SMS,2025-09-12
C867,"Gaming, Sports",App Notification,2025-09-12
C868,"Finance, Gaming",SMS,2025-09-12
C869,"Finance, Travel",SMS,2025-09-12
C870,"Streaming, Finance",SMS,2025-09-12
C871,"Sports, Travel",App Notification,2025-09-12
C872,"Streaming, Sports",WhatsApp,2025-09-12
C873,"Sports, Finance",SMS,2025-09-12
C874,"News, Sports",Email,2025-09-12
C875,"Finance, Sports",Email,2025-09-12
C876,"Travel, Sports",App Notification,2025-09-12
C877,"News, Streaming",Email,2025-09-12
C878,"News, Streaming",App Notification,2025-09-12
C879,"Travel, Finance",Email,2025-09-12
C880,"Travel, News",WhatsApp,2025-09-12
C881,"News, Finance",Email,2025-09-12
C882,"Gaming, Streaming",App Notification,2025-09-12
C883,"Streaming, Finance",SMS,2025-09-12
C884,"Streaming, Finance",SMS,2025-09-12
C885,"News, Finance",WhatsApp,2025-09-12
C886,"Streaming, Finance",App Notification,2025-09-12
C887,"Streaming, Gaming",Email,2025-09-12
C888,"Sports, Finance",App Notification,2025-09-12
C889,"Streaming, Sports",WhatsApp,2025-09-12
C890,"Streaming, News",WhatsApp,2025-09-12
C891,"Travel, News",WhatsApp,2025-09-12
C892,"Finance, News",SMS,2025-09-12
C893,"News, Streaming",Email,2025-09-12
C894,"Streaming, News",App Notification,2025-09-12
C895,"Finance, Gaming",Email,2025-09-12
C896,"Gaming, News",SMS,2025-09-12
C897,"Gaming, Sports",Email,2025-09-12
C898,"Sports, Gaming",App Notification,2025-09-12
C899,"Finance, News",Email,2025-09-12
C900,"Sports, Travel",App Notification,2025-09-12
C901,"Travel, Gaming",WhatsApp,2025-09-12
C902,"Gaming, Finance",SMS,2025-09-12
C903,"Finance, Gaming",WhatsApp,2025-09-12
C904,"News, Sports",Email,2025-09-12
C905,"Streaming, Finance",WhatsApp,2025-09-12
C906,"Travel, News",App Notification,2025-09-12
C907,"Travel, Finance",SMS,2025-09-12
C908,"Finance, Gaming",App Notification,2025-09-12
C909,"Travel, Finance",SMS,2025-09-12
C910,"Gaming, News",SMS,2025-09-12
C911,"Finance, Gaming",App Notification,2025-09-12
C912,"News, Finance",WhatsApp,2025-09-12
C913,"Streaming, Gaming",WhatsApp,2025-09-12
C914,"Travel, News",Email,2025-09-12
C915,"Finance, Sports",App Notification,2025-09-12
C916,"Travel, Sports",App Notification,2025-09-12
C917,"Sports, News",App Notification,2025-09-12
C918,"Sports, Gaming",SMS,2025-09-12
C919,"Gaming, News",Email,2025-09-12
C920,"Travel, News",App Notification,2025-09-12
C921,"Finance, Gaming",SMS,2025-09-12
C922,"Gaming, Travel",WhatsApp,2025-09-12
C923,"News, Finance",Email,2025-09-12
C924,"Sports, Gaming",Email,2025-09-12
C925,"News, Travel",WhatsApp,2025-09-12
C926,"Sports, Finance",App Notification,2025-09-12
C927,"News, Sports",WhatsApp,2025-09-12
C928,"Streaming, Travel",SMS,2025-09-12
C929,"Gaming, Sports",App Notification,2025-09-12
C930,"News, Gaming",App Notification,2025-09-12
C931,"Gaming, Travel",WhatsApp,2025-09-12
C932,"News, Streaming",WhatsApp,2025-09-12
C933,"Travel, Finance",WhatsApp,2025-09-12
C934,"Finance, Travel",App Notification,2025-09-12
C935,"News, Sports",WhatsApp,2025-09-12
C936,"Travel, Sports",WhatsApp,2025-09-12
C937,"Streaming, Sports",SMS,2025-09-12
C938,"Finance, News",Email,2025-09-12
C939,"Gaming, Finance",WhatsApp,2025-09-12
C940,"News, Travel",App Notification,2025-09-12
C941,"News, Finance",WhatsApp,2025-09-12
C942,"News, Finance",App Notification,2025-09-12
C943,"Gaming, Streaming",Email,2025-09-12
C944,"Streaming, Travel",SMS,2025-09-12
C945,"Gaming, Streaming",App Notification,2025-09-12
C946,"News, Gaming",Email,2025-09-12
C947,"News, Travel",SMS,2025-09-12
C948,"Travel, Finance",WhatsApp,2025-09-12
C949,"Sports, Finance",Email,2025-09-12
C950,"News, Streaming",Email,2025-09-12
C951,"Travel, Finance",Email,2025-09-12
C952,"Finance, News",Email,2025-09-12
C953,"Gaming, News",WhatsApp,2025-09-12
C954,"Gaming, Finance",Email,2025-09-12
C955,"Finance, News",App Notification,2025-09-12
C956,"Gaming, News",App Notification,2025-09-12
C957,"Travel, Streaming",WhatsApp,2025-09-12
C958,"Streaming, Sports",App Notification,2025-09-12
C959,"Finance, Streaming",SMS,2025-09-12
C960,"Streaming, News",SMS,2025-09-12
C961,"Travel, Sports",WhatsApp,2025-09-12
C962,"News, Travel",WhatsApp,2025-09-12
C963,"Finance, News",SMS,2025-09-12
C964,"Sports, Finance",WhatsApp,2025-09-12
C965,"Travel, Gaming",App Notification,2025-09-12
C966,"Streaming, Finance",SMS,2025-09-12
C967,"Sports, Streaming",WhatsApp,2025-09-12
C968,"News, Finance",WhatsApp,2025-09-12
C969,"Finance, News",SMS,2025-09-12
C970,"Finance, Travel",App Notification,2025-09-12
C971,"News, Travel",WhatsApp,2025-09-12
C972,"Sports, News",Email,2025-09-12
C973,"Streaming, Finance",Email,2025-09-12
C974,"News, Finance",WhatsApp,2025-09-12
C975,"Sports, Travel",Email,2025-09-12
C976,"Sports, Travel",App Notification,2025-09-12
C977,"Finance, News",App Notification,2025-09-12
C978,"Sports, Finance",SMS,2025-09-12
C979,"News, Travel",SMS,2025-09-12
C980,"Gaming, News",SMS,2025-09-12
C981,"Gaming, Sports",Email,2025-09-12
C982,"Travel, Gaming",App Notification,2025-09-12
C983,"Travel, Gaming",SMS,2025-09-12
C984,"Streaming, Sports",SMS,2025-09-12
C985,"Sports, Gaming",SMS,2025-09-12
C986,"Gaming, Streaming",WhatsApp,2025-09-12
C987,"News, Finance",App Notification,2025-09-12
C988,"Travel, Gaming",WhatsApp,2025-09-12
C989,"Sports, Streaming",SMS,2025-09-12
C990,"Travel, Sports",SMS,2025-09-12
C991,"News, Finance",App Notification,2025-09-12
C992,"Gaming, News",App Notification,2025-09-12
C993,"News, Streaming",SMS,2025-09-12
C994,"News, Streaming",SMS,2025-09-12
C995,"Gaming, Sports",App Notification,2025-09-12
C996,"Travel, News",SMS,2025-09-12
C997,"Gaming, Travel",Email,2025-09-12
C998,"Finance, Sports",SMS,2025-09-12
C999,"Gaming, Streaming",WhatsApp,2025-09-12
C1000,"Gaming, Finance",WhatsApp,2025-09-12
C1001,"Finance, Sports",WhatsApp,2025-09-12
C1002,"Streaming, News",SMS,2025-09-12
C1003,"Gaming, Streaming",Email,2025-09-12
C1004,"Streaming, Gaming",Email,2025-09-12
C1005,"News, Finance",SMS,2025-09-12
C1006,"Travel, Streaming",Email,2025-09-12
C1007,"Travel, Gaming",SMS,2025-09-12
C1008,"Streaming, Sports",SMS,2025-09-12
C1009,"Travel, Gaming",Email,2025-09-12
C1010,"Streaming, Finance",App Notification,2025-09-12
C1011,"Streaming, Travel",App Notification,2025-09-12
C1012,"Finance, News",WhatsApp,2025-09-12
C1013,"Finance, News",SMS,2025-09-12
C1014,"Sports, Gaming",Email,2025-09-12
C1015,"Finance, Travel",App Notification,2025-09-12
C1016,"News, Travel",SMS,2025-09-12
C1017,"Gaming, Finance",SMS,2025-09-12
C1018,"Streaming, Travel",Email,2025-09-12
C1019,"Streaming, News",Email,2025-09-12
C1020,"Travel, Finance",Email,2025-09-12
C1021,"Finance, Travel",App Notification,2025-09-12
C1022,"Streaming, Gaming",SMS,2025-09-12
C1023,"Sports, News",WhatsApp,2025-09-12
C1024,"News, Gaming",WhatsApp,2025-09-12
C1025,"News, Streaming",Email,2025-09-12
C1026,"Streaming, Finance",App Notification,2025-09-12
C1027,"News, Gaming",SMS,2025-09-12
C1028,"Streaming, Travel",WhatsApp,2025-09-12
C1029,"News, Sports",WhatsApp,2025-09-12
C1030,"Travel, News",WhatsApp,2025-09-12
C1031,"News, Gaming",Email,2025-09-12
C1032,"Sports, News",WhatsApp,2025-09-12
C1033,"Finance, Gaming",SMS,2025-09-12
C1034,"Finance, News",App Notification,2025-09-12
C1035,"Streaming, Travel",SMS,2025-09-12
C1036,"Travel, Gaming",App Notification,2025-09-12
C1037,"Streaming, Travel",App Notification,2025-09-12
C1038,"Sports, News",WhatsApp,2025-09-12
C1039,"Streaming, Finance",Email,2025-09-12
C1040,"Travel, Sports",App Notification,2025-09-12
C1041,"Sports, News",SMS,2025-09-12
C1042,"Streaming, News",App Notification,2025-09-12
C1043,"News, Sports",SMS,2025-09-12
C1044,"Sports, News",App Notification,2025-09-12
C1045,"Streaming, Finance",WhatsApp,2025-09-12
C1046,"News, Finance",WhatsApp,2025-09-12
C1047,"Gaming, Finance",WhatsApp,2025-09-12
C1048,"Sports, Finance",App Notification,2025-09-12
C1049,"Travel, Gaming",Email,2025-09-12
C1050,"Sports, Finance",Email,2025-09-12
C1051,"Gaming, Travel",App Notification,2025-09-12
C1052,"Finance, Streaming",WhatsApp,2025-09-12
C1053,"Sports, News",SMS,2025-09-12
C1054,"Finance, Sports",SMS,2025-09-12
C1055,"Travel, Sports",Email,2025-09-12
C1056,"Streaming, Travel",WhatsApp,2025-09-12
C1057,"Streaming, Gaming",SMS,2025-09-12
C1058,"Streaming, Finance",Email,2025-09-12
C1059,"News, Finance",Email,2025-09-12
C1060,"Sports, Gaming",SMS,2025-09-12
