event_id,customer_id,event_name,attended,date
EV609,C00399,Hackathon,0,2021-05-12
EV610,C00473,Workshop,1,2024-02-17
EV611,C00018,Football Tournament,0,2025-08-28
EV612,C00015,Hackathon,0,2023-09-17
EV613,C00318,Football Tournament,1,2021-06-12
EV614,C00471,Music Festival,1,2024-03-28
EV615,C00416,Music Festival,0,2025-05-27
EV616,C00364,Music Festival,0,2020-11-30
EV617,C00093,Music Festival,1,2023-09-22
EV618,C00280,Football Tournament,1,2021-12-15
EV619,C00391,Hackathon,1,2022-08-10
EV620,C00098,Workshop,0,2025-03-28
EV621,C00305,Music Festival,0,2024-09-05
EV622,C00095,Music Festival,1,2022-12-07
EV623,C00316,Football Tournament,1,2025-02-21
EV624,C00263,Hackathon,0,2023-10-18
EV625,C00139,Music Festival,1,2025-02-13
EV626,C00349,Workshop,0,2025-02-25
EV627,C00056,Music Festival,1,2021-01-23
EV628,C00166,Hackathon,0,2020-10-29
EV629,C00351,Workshop,0,2024-09-30
EV630,C00219,Hackathon,1,2025-01-27
EV631,C00232,Hackathon,0,2024-03-02
EV632,C00480,Football Tournament,1,2025-02-13
EV633,C00268,Workshop,0,2023-12-16
EV634,C00096,Music Festival,1,2022-11-08
EV635,C00334,Hackathon,0,2023-10-29
EV636,C00129,Hackathon,1,2024-06-01
EV637,C00374,Football Tournament,0,2020-08-16
EV638,C00427,Music Festival,1,2024-12-18
EV639,C00235,Music Festival,0,2022-11-13
EV640,C00315,Football Tournament,0,2024-06-12
EV641,C00347,Music Festival,1,2021-08-09
EV642,C00309,Music Festival,0,2022-07-05
EV643,C00129,Hackathon,1,2020-04-29
EV644,C00424,Football Tournament,0,2021-06-18
EV645,C00310,Workshop,0,2025-06-30
EV646,C00345,Football Tournament,1,2020-06-30
EV647,C00210,Workshop,0,2022-01-15
EV648,C00068,Football Tournament,1,2024-07-07
EV649,C00118,Music Festival,0,2022-02-28
EV650,C00098,Hackathon,0,2022-09-04
EV651,C00311,Hackathon,0,2020-12-12
EV652,C00396,Music Festival,0,2024-11-22
EV653,C00300,Hackathon,0,2022-08-17
EV654,C00235,Music Festival,0,2021-04-15
EV655,C00429,Workshop,1,2022-01-23
EV656,C00347,Hackathon,0,2024-08-17
EV657,C00234,Workshop,1,2021-06-01
EV658,C00018,Workshop,0,2021-12-26
EV659,C00018,Hackathon,1,2023-07-10
EV660,C00329,Workshop,1,2021-03-30
EV661,C00074,Football Tournament,1,2022-10-20
EV662,C00011,Football Tournament,1,2020-07-16
EV663,C00215,Music Festival,1,2023-11-06
EV664,C00456,Football Tournament,0,2023-06-04
EV665,C00186,Hackathon,0,2025-02-06
EV666,C00306,Music Festival,0,2024-03-10
EV667,C00253,Football Tournament,0,2024-11-02
EV668,C00403,Music Festival,1,2023-12-19
EV669,C00195,Hackathon,1,2023-10-19
EV670,C00355,Football Tournament,0,2020-05-11
EV671,C00101,Workshop,1,2022-02-03
EV672,C00191,Football Tournament,0,2022-04-16
EV673,C00500,Hackathon,1,2023-10-16
EV674,C00429,Workshop,1,2022-02-19
EV675,C00113,Workshop,0,2021-06-19
EV676,C00395,Music Festival,0,2020-08-04
EV677,C00283,Music Festival,0,2020-05-02
EV678,C00119,Music Festival,1,2020-02-27
EV679,C00031,Workshop,0,2023-10-23
EV680,C00416,Music Festival,1,2025-01-04
EV681,C00032,Football Tournament,1,2025-03-09
EV682,C00236,Workshop,0,2020-11-09
EV683,C00428,Music Festival,1,2022-01-30
EV684,C00378,Music Festival,1,2025-08-28
EV685,C00136,Workshop,1,2022-04-16
EV686,C00028,Workshop,0,2022-06-14
EV687,C00013,Workshop,1,2021-06-14
EV688,C00230,Workshop,0,2020-08-14
EV689,C00352,Hackathon,0,2025-09-09
EV690,C00069,Music Festival,1,2020-05-23
EV691,C00150,Music Festival,0,2021-12-05
EV692,C00316,Football Tournament,0,2020-08-08
EV693,C00012,Workshop,1,2021-09-04
EV694,C00420,Music Festival,1,2022-06-05
EV695,C00185,Football Tournament,1,2020-06-19
EV696,C00009,Workshop,0,2021-01-18
EV697,C00192,Music Festival,0,2020-02-23
EV698,C00323,Hackathon,1,2020-12-31
EV699,C00059,Music Festival,1,2022-01-30
EV700,C00397,Football Tournament,1,2024-12-10
EV701,C00275,Hackathon,1,2021-11-11
EV702,C00398,Music Festival,1,2021-11-05
EV703,C00174,Hackathon,0,2021-06-12
EV704,C00175,Football Tournament,1,2022-10-06
EV705,C00408,Workshop,0,2021-04-04
EV706,C00456,Hackathon,1,2024-08-21
EV707,C00300,Hackathon,1,2023-07-04
EV708,C00122,Hackathon,0,2024-05-05
EV709,C00318,Music Festival,0,2023-09-16
EV710,C00414,Workshop,1,2023-12-18
EV711,C00187,Football Tournament,1,2021-05-13
EV712,C00265,Music Festival,0,2021-02-05
EV713,C00427,Workshop,0,2022-12-29
EV714,C00370,Hackathon,1,2020-04-17
EV715,C00314,Workshop,1,2024-07-07
EV716,C00103,Football Tournament,1,2024-11-08
EV717,C00483,Hackathon,0,2021-11-25
EV718,C00026,Football Tournament,0,2022-12-22
EV719,C00012,Workshop,0,2024-12-16
EV720,C00422,Hackathon,1,2022-05-29
EV721,C00347,Workshop,0,2021-12-25
EV722,C00100,Workshop,0,2020-05-14
EV723,C00085,Music Festival,0,2023-09-29
EV724,C00065,Music Festival,1,2024-12-01
EV725,C00334,Football Tournament,1,2022-03-26
EV726,C00397,Music Festival,1,2020-05-28
EV727,C00408,Football Tournament,1,2023-07-07
EV728,C00486,Workshop,0,2023-02-12
EV729,C00162,Hackathon,0,2020-07-13
EV730,C00092,Football Tournament,1,2021-12-27
EV731,C00012,Music Festival,0,2022-07-30
EV732,C00217,Football Tournament,1,2024-10-25
EV733,C00358,Music Festival,0,2020-02-07
EV734,C00135,Workshop,1,2021-08-26
EV735,C00115,Hackathon,0,2020-09-22
EV736,C00090,Workshop,1,2021-05-16
EV737,C00011,Football Tournament,0,2025-06-20
EV738,C00357,Music Festival,1,2023-12-13
EV739,C00267,Workshop,0,2025-06-27
EV740,C00445,Hackathon,1,2022-10-25
EV741,C00182,Football Tournament,1,2024-02-25
EV742,C00098,Hackathon,0,2020-06-23
EV743,C00177,Workshop,1,2025-04-02
EV744,C00141,Football Tournament,1,2020-05-11
EV745,C00095,Workshop,0,2022-11-02
EV746,C00486,Football Tournament,1,2020-11-12
EV747,C00198,Workshop,0,2022-03-16
EV748,C00195,Hackathon,1,2023-07-23
EV749,C00360,Football Tournament,1,2020-12-26
EV750,C00262,Music Festival,0,2025-06-29
EV751,C00337,Hackathon,1,2021-03-14
EV752,C00488,Hackathon,1,2023-01-22
EV753,C00085,Music Festival,1,2021-04-08
EV754,C00282,Hackathon,1,2023-05-02
EV755,C00301,Workshop,0,2024-03-01
EV756,C00081,Music Festival,0,2022-05-26
EV757,C00109,Football Tournament,0,2025-06-05
EV758,C00114,Hackathon,0,2024-01-15
EV759,C00219,Football Tournament,0,2021-02-02
EV760,C00406,Hackathon,0,2021-11-12
EV761,C00196,Workshop,0,2024-11-08
EV762,C00427,Workshop,1,2022-03-23
EV763,C00145,Music Festival,0,2024-12-03
EV764,C00281,Music Festival,0,2025-08-14
EV765,C00257,Music Festival,0,2020-10-17
EV766,C00115,Hackathon,1,2023-10-16
EV767,C00463,Music Festival,0,2025-03-08
EV768,C00293,Football Tournament,1,2024-03-10
EV769,C00272,Football Tournament,0,2021-04-14
EV770,C00142,Football Tournament,1,2021-08-05
EV771,C00146,Hackathon,0,2023-10-21
EV772,C00054,Workshop,1,2022-01-21
EV773,C00439,Workshop,0,2023-06-30
EV774,C00033,Football Tournament,1,2021-04-06
EV775,C00359,Football Tournament,0,2025-04-02
EV776,C00045,Hackathon,1,2022-11-25
EV777,C00157,Workshop,1,2024-01-21
EV778,C00198,Football Tournament,0,2021-08-18
EV779,C00264,Hackathon,0,2025-04-12
EV780,C00162,Workshop,0,2022-01-01
EV781,C00464,Hackathon,0,2021-07-27
EV782,C00389,Hackathon,1,2025-03-11
EV783,C00247,Music Festival,0,2023-05-30
EV784,C00097,Workshop,1,2025-08-23
EV785,C00377,Music Festival,0,2024-06-30
EV786,C00223,Music Festival,0,2021-10-17
EV787,C00363,Workshop,1,2021-01-31
EV788,C00379,Football Tournament,0,2021-10-30
EV789,C00462,Workshop,1,2023-05-03
EV790,C00002,Football Tournament,0,2021-09-10
EV791,C00158,Workshop,1,2023-04-24
EV792,C00387,Music Festival,0,2024-03-04
EV793,C00401,Hackathon,1,2024-03-11
EV794,C00242,Hackathon,0,2022-01-10
EV795,C00175,Workshop,1,2024-09-05
EV796,C00448,Music Festival,0,2024-01-02
EV797,C00275,Music Festival,0,2025-01-05
EV798,C00395,Hackathon,0,2025-02-28
EV799,C00134,Hackathon,1,2024-08-20
EV800,C00010,Hackathon,1,2020-05-09
EV801,C00103,Music Festival,0,2024-10-26
EV802,C00261,Workshop,0,2022-03-13
EV803,C00219,Music Festival,1,2021-01-25
EV804,C00412,Workshop,1,2024-04-16
EV805,C00438,Football Tournament,0,2021-03-21
EV806,C00059,Hackathon,0,2023-04-12
EV807,C00179,Football Tournament,1,2022-09-23
EV808,C00111,Football Tournament,1,2022-10-25
EV809,C00443,Hackathon,0,2024-04-23
EV810,C00245,Football Tournament,0,2024-03-22
EV811,C00244,Football Tournament,1,2021-02-13
EV812,C00304,Music Festival,0,2023-09-30
EV813,C00174,Hackathon,1,2025-07-29
EV814,C00195,Football Tournament,1,2022-01-25
EV815,C00052,Hackathon,0,2020-11-08
EV816,C00315,Football Tournament,1,2025-01-31
EV817,C00416,Music Festival,0,2021-02-23
EV818,C00246,Football Tournament,0,2023-08-30
EV819,C00355,Music Festival,0,2023-02-09
EV820,C00345,Workshop,0,2021-05-12
EV821,C00028,Hackathon,1,2024-01-14
EV822,C00137,Music Festival,0,2024-11-20
EV823,C00132,Music Festival,0,2023-12-06
EV824,C00170,Hackathon,1,2024-03-14
EV825,C00191,Hackathon,1,2022-02-21
EV826,C00192,Football Tournament,0,2021-05-23
EV827,C00026,Football Tournament,0,2024-06-15
EV828,C00287,Football Tournament,1,2022-10-17
EV829,C00234,Music Festival,1,2022-01-05
EV830,C00260,Football Tournament,1,2024-05-25
EV831,C00032,Workshop,1,2021-07-10
EV832,C00488,Hackathon,0,2022-07-14
EV833,C00244,Football Tournament,0,2020-12-07
EV834,C00146,Football Tournament,1,2020-08-05
EV835,C00248,Hackathon,0,2021-05-24
EV836,C00028,Music Festival,1,2021-04-08
EV837,C00315,Football Tournament,1,2024-09-19
EV838,C00003,Workshop,1,2025-09-04
EV839,C00446,Workshop,0,2024-11-21
EV840,C00185,Hackathon,1,2024-09-23
EV841,C00146,Hackathon,1,2023-07-22
EV842,C00285,Workshop,1,2021-06-29
EV843,C00163,Workshop,1,2021-04-30
EV844,C00089,Music Festival,1,2020-09-23
EV845,C00107,Hackathon,1,2020-05-06
EV846,C00280,Music Festival,1,2021-08-18
EV847,C00319,Workshop,1,2020-03-04
EV848,C00044,Workshop,1,2022-09-05
EV849,C00460,Music Festival,1,2020-09-16
EV850,C00149,Hackathon,1,2022-11-18
EV851,C00182,Music Festival,0,2021-07-23
EV852,C00496,Hackathon,1,2021-02-26
EV853,C00093,Football Tournament,0,2024-03-18
EV854,C00075,Hackathon,0,2024-01-29
EV855,C00145,Football Tournament,0,2021-05-22
EV856,C00032,Music Festival,1,2020-11-04
EV857,C00105,Football Tournament,0,2023-01-31
EV858,C00397,Workshop,0,2022-09-04
EV859,C00454,Workshop,1,2023-08-17
EV860,C00491,Football Tournament,0,2022-01-21
EV861,C00245,Music Festival,0,2021-09-15
EV862,C00244,Football Tournament,0,2023-06-06
EV863,C00151,Music Festival,1,2024-09-29
EV864,C00322,Football Tournament,0,2020-02-15
EV865,C00304,Workshop,0,2024-05-20
EV866,C00175,Football Tournament,0,2021-09-17
EV867,C00393,Music Festival,1,2021-06-30
EV868,C00209,Workshop,0,2025-06-30
EV869,C00233,Hackathon,0,2020-08-23
EV870,C00397,Music Festival,0,2025-04-30
EV871,C00234,Hackathon,0,2023-04-02
EV872,C00194,Music Festival,1,2022-08-14
EV873,C00457,Music Festival,1,2025-07-17
EV874,C00039,Workshop,0,2021-06-06
EV875,C00435,Music Festival,0,2021-09-02
EV876,C00413,Hackathon,0,2022-08-05
EV877,C00314,Football Tournament,1,2024-03-21
EV878,C00283,Music Festival,1,2023-02-27
EV879,C00321,Workshop,1,2025-03-30
EV880,C00128,Workshop,1,2025-09-25
EV881,C00500,Hackathon,0,2022-07-31
EV882,C00078,Football Tournament,0,2022-10-11
EV883,C00048,Hackathon,1,2023-06-05
EV884,C00060,Music Festival,0,2024-12-19
EV885,C00247,Hackathon,1,2021-10-25
EV886,C00263,Hackathon,1,2022-11-08
EV887,C00406,Hackathon,1,2022-11-23
EV888,C00291,Workshop,1,2021-04-18
EV889,C00492,Football Tournament,0,2024-12-22
EV890,C00288,Music Festival,1,2023-04-29
EV891,C00218,Hackathon,1,2024-10-11
EV892,C00294,Hackathon,0,2024-08-01
EV893,C00069,Hackathon,1,2020-02-08
EV894,C00235,Football Tournament,0,2020-09-18
EV895,C00015,Football Tournament,0,2020-07-08
EV896,C00255,Football Tournament,1,2022-09-25
EV897,C00434,Workshop,1,2025-01-11
EV898,C00068,Football Tournament,1,2020-04-28
EV899,C00174,Music Festival,0,2020-08-30
EV900,C00023,Hackathon,0,2024-04-01
EV901,C00355,Music Festival,1,2022-10-07
EV902,C00022,Football Tournament,0,2022-04-19
EV903,C00060,Football Tournament,0,2024-07-22
EV904,C00480,Music Festival,1,2023-05-14
EV905,C00368,Music Festival,0,2020-10-21
EV906,C00219,Workshop,0,2021-10-08
EV907,C00185,Workshop,1,2025-03-02
EV908,C00003,Hackathon,1,2025-04-28
EV909,C00004,Hackathon,1,2021-07-12
EV910,C00115,Music Festival,1,2020-08-06
EV911,C00431,Hackathon,1,2024-05-30
EV912,C00263,Football Tournament,0,2022-10-28
EV913,C00187,Football Tournament,0,2024-06-06
EV914,C00260,Workshop,0,2024-01-16
EV915,C00267,Football Tournament,0,2023-02-26
EV916,C00005,Music Festival,1,2022-07-08
EV917,C00267,Hackathon,0,2022-10-24
EV918,C00232,Hackathon,1,2023-04-27
EV919,C00083,Music Festival,0,2025-01-03
EV920,C00053,Music Festival,0,2025-01-20
EV921,C00388,Hackathon,0,2020-07-16
EV922,C00474,Hackathon,0,2021-07-07
EV923,C00234,Workshop,0,2022-04-21
EV924,C00132,Music Festival,1,2024-05-19
EV925,C00054,Hackathon,0,2022-05-31
EV926,C00162,Workshop,0,2020-06-01
EV927,C00181,Football Tournament,1,2024-09-15
EV928,C00390,Workshop,0,2020-07-08
EV929,C00119,Football Tournament,1,2022-02-15
EV930,C00059,Football Tournament,1,2020-07-02
EV931,C00311,Football Tournament,1,2024-01-20
EV932,C00066,Hackathon,0,2022-11-10
EV933,C00219,Hackathon,1,2023-08-24
EV934,C00340,Workshop,1,2021-12-01
EV935,C00296,Football Tournament,0,2024-09-18
EV936,C00445,Workshop,0,2023-04-02
EV937,C00370,Football Tournament,0,2024-01-31
EV938,C00088,Hackathon,1,2023-12-18
EV939,C00386,Music Festival,0,2023-07-15
EV940,C00250,Football Tournament,0,2021-09-27
EV941,C00105,Music Festival,1,2024-01-09
EV942,C00031,Workshop,1,2024-04-19
EV943,C00139,Workshop,1,2021-12-01
EV944,C00289,Workshop,1,2020-06-07
EV945,C00470,Workshop,0,2022-03-13
EV946,C00396,Music Festival,1,2021-05-18
EV947,C00357,Workshop,1,2022-02-16
EV948,C00472,Workshop,0,2023-04-28
EV949,C00307,Hackathon,1,2024-07-08
EV950,C00357,Workshop,0,2021-09-23
EV951,C00021,Hackathon,1,2021-02-26
EV952,C00061,Music Festival,1,2024-01-09
EV953,C00320,Hackathon,0,2023-11-05
EV954,C00021,Music Festival,1,2024-09-06
EV955,C00197,Football Tournament,0,2023-12-19
EV956,C00390,Workshop,1,2022-05-14
EV957,C00396,Workshop,0,2021-05-15
EV958,C00406,Workshop,0,2021-08-13
EV959,C00472,Hackathon,0,2022-09-09
EV960,C00229,Workshop,0,2024-10-02
EV961,C00125,Hackathon,1,2022-09-16
EV962,C00184,Hackathon,0,2025-03-09
EV963,C00151,Workshop,1,2023-12-22
EV964,C00162,Hackathon,0,2025-02-08
EV965,C00132,Music Festival,0,2024-03-08
EV966,C00258,Music Festival,0,2024-11-30
EV967,C00112,Workshop,0,2023-09-06
EV968,C00482,Hackathon,0,2025-08-12
EV969,C00012,Workshop,1,2024-03-22
EV970,C00217,Workshop,1,2021-06-20
EV971,C00162,Workshop,1,2021-12-02
EV972,C00119,Music Festival,1,2024-05-28
EV973,C00409,Music Festival,1,2025-08-11
EV974,C00099,Hackathon,0,2023-06-16
EV975,C00029,Workshop,0,2024-07-17
EV976,C00243,Football Tournament,1,2022-12-03
EV977,C00471,Workshop,0,2020-07-06
EV978,C00309,Workshop,1,2020-06-18
EV979,C00470,Football Tournament,0,2025-06-25
EV980,C00047,Hackathon,1,2020-05-24
EV981,C00364,Football Tournament,1,2020-07-15
EV982,C00314,Music Festival,1,2021-02-26
EV983,C00258,Football Tournament,0,2022-10-25
EV984,C00159,Music Festival,1,2020-10-02
EV985,C00024,Workshop,0,2022-01-13
EV986,C00125,Workshop,1,2023-09-18
EV987,C00005,Workshop,0,2023-05-14
EV988,C00139,Football Tournament,0,2025-03-27
EV989,C00430,Music Festival,1,2021-05-08
EV990,C00355,Music Festival,0,2024-07-29
EV991,C00448,Music Festival,1,2022-05-25
EV992,C00127,Workshop,1,2023-06-11
EV993,C00312,Workshop,1,2021-08-29
EV994,C00448,Workshop,1,2022-07-26
EV995,C00230,Football Tournament,1,2021-07-27
EV996,C00486,Workshop,0,2024-02-17
EV997,C00197,Hackathon,1,2020-10-22
EV998,C00224,Football Tournament,1,2020-01-23
EV999,C00389,Workshop,1,2025-02-01
EV1000,C00078,Football Tournament,0,2020-04-07
EV1001,C00351,Music Festival,1,2024-01-27
EV1002,C00382,Music Festival,0,2021-07-31
EV1003,C00270,Football Tournament,0,2022-04-22
EV1004,C00444,Music Festival,0,2025-05-18
EV1005,C00419,Workshop,0,2022-11-19
EV1006,C00078,Music Festival,1,2025-09-28
EV1007,C00340,Football Tournament,1,2022-12-18
EV1008,C00406,Hackathon,0,2024-10-10
EV1009,C00015,Hackathon,0,2023-06-13
EV1010,C00294,Hackathon,0,2020-03-24
EV1011,C00095,Football Tournament,0,2024-09-20
EV1012,C00204,Workshop,0,2020-04-27
EV1013,C00189,Music Festival,1,2023-10-13
EV1014,C00477,Music Festival,0,2020-06-15
EV1015,C00014,Football Tournament,0,2021-08-17
EV1016,C00251,Workshop,1,2022-07-18
EV1017,C00315,Music Festival,0,2023-07-24
EV1018,C00441,Music Festival,1,2020-10-16
EV1019,C00205,Music Festival,0,2025-04-26
EV1020,C00285,Football Tournament,0,2020-02-20
EV1021,C00449,Workshop,1,2023-02-06
EV1022,C00356,Hackathon,1,2022-08-26
EV1023,C00200,Football Tournament,1,2020-08-29
EV1024,C00393,Workshop,0,2022-08-19
EV1025,C00078,Workshop,0,2022-04-01
EV1026,C00113,Workshop,0,2020-10-28
EV1027,C00145,Workshop,0,2024-10-04
EV1028,C00316,Hackathon,1,2020-12-25
EV1029,C00337,Hackathon,1,2022-11-19
EV1030,C00105,Music Festival,0,2024-08-03
EV1031,C00346,Hackathon,0,2025-09-09
EV1032,C00358,Football Tournament,1,2021-10-07
EV1033,C00155,Music Festival,1,2024-05-26
EV1034,C00353,Football Tournament,0,2024-03-24
EV1035,C00236,Football Tournament,1,2025-08-27
EV1036,C00378,Workshop,1,2024-12-03
EV1037,C00270,Football Tournament,0,2023-09-19
EV1038,C00418,Hackathon,1,2023-03-24
EV1039,C00448,Football Tournament,1,2021-06-15
EV1040,C00345,Football Tournament,1,2023-03-11
EV1041,C00065,Music Festival,0,2022-11-22
EV1042,C00397,Music Festival,0,2020-11-28
EV1043,C00441,Music Festival,1,2025-06-29
EV1044,C00174,Hackathon,1,2023-08-31
EV1045,C00432,Hackathon,1,2022-08-31
EV1046,C00027,Workshop,1,2020-09-08
EV1047,C00287,Hackathon,1,2022-12-23
EV1048,C00105,Football Tournament,0,2020-12-23
EV1049,C00467,Music Festival,1,2022-10-16
EV1050,C00497,Music Festival,1,2025-08-09
EV1051,C00458,Music Festival,0,2025-01-09
EV1052,C00229,Music Festival,0,2020-03-14
EV1053,C00420,Hackathon,0,2020-07-31
EV1054,C00223,Workshop,1,2021-03-12
EV1055,C00173,Football Tournament,0,2025-02-16
EV1056,C00336,Music Festival,0,2024-07-28
EV1057,C00285,Hackathon,1,2021-02-24
EV1058,C00048,Hackathon,1,2022-02-26
EV1059,C00314,Hackathon,0,2025-03-06
EV1060,C00398,Hackathon,1,2024-12-24
EV1061,C00223,Football Tournament,0,2020-10-31
EV1062,C00010,Music Festival,0,2021-02-03
EV1063,C00013,Music Festival,0,2023-05-29
EV1064,C00178,Hackathon,1,2022-11-04
EV1065,C00473,Workshop,0,2024-07-15
EV1066,C00253,Music Festival,1,2025-01-19
EV1067,C00174,Hackathon,1,2021-03-19
EV1068,C00422,Workshop,1,2022-09-15
EV1069,C00274,Workshop,1,2021-08-04
EV1070,C00244,Football Tournament,0,2023-05-13
EV1071,C00338,Football Tournament,1,2020-05-19
EV1072,C00011,Football Tournament,0,2025-08-04
EV1073,C00080,Hackathon,0,2024-10-30
EV1074,C00127,Music Festival,1,2022-07-11
EV1075,C00255,Music Festival,0,2023-01-28
EV1076,C00091,Hackathon,1,2025-05-09
EV1077,C00144,Music Festival,0,2021-11-03
EV1078,C00338,Music Festival,1,2022-09-22
EV1079,C00388,Music Festival,0,2023-12-08
EV1080,C00331,Music Festival,0,2024-06-19
EV1081,C00363,Hackathon,1,2022-03-05
EV1082,C00237,Workshop,1,2023-12-12
EV1083,C00466,Hackathon,1,2022-02-01
EV1084,C00306,Workshop,1,2020-03-18
EV1085,C00096,Hackathon,1,2023-02-06
EV1086,C00027,Music Festival,0,2023-11-08
EV1087,C00102,Music Festival,1,2021-08-26
EV1088,C00194,Workshop,1,2021-11-27
EV1089,C00415,Workshop,0,2020-10-31
EV1090,C00009,Workshop,1,2020-10-07
EV1091,C00323,Workshop,0,2023-10-26
EV1092,C00393,Hackathon,0,2021-09-29
EV1093,C00364,Music Festival,1,2025-01-03
EV1094,C00077,Football Tournament,0,2020-04-21
EV1095,C00270,Hackathon,1,2025-09-09
EV1096,C00431,Hackathon,1,2021-08-16
EV1097,C00344,Hackathon,0,2024-04-17
EV1098,C00349,Music Festival,0,2021-02-10
EV1099,C00171,Hackathon,0,2021-08-02
EV1100,C00443,Music Festival,0,2021-04-24
EV1101,C00100,Hackathon,1,2020-01-29
EV1102,C00118,Hackathon,1,2023-02-04
EV1103,C00240,Workshop,0,2025-08-08
EV1104,C00135,Football Tournament,0,2022-01-11
EV1105,C00220,Music Festival,0,2024-08-05
EV1106,C00232,Football Tournament,0,2023-05-28
EV1107,C00446,Football Tournament,1,2025-06-17
EV1108,C00465,Music Festival,1,2020-07-31
EV1109,C00444,Workshop,0,2020-05-11
EV1110,C00030,Music Festival,1,2023-07-29
EV1111,C00379,Football Tournament,1,2024-06-27
EV1112,C00480,Music Festival,0,2020-02-03
EV1113,C00314,Workshop,1,2023-01-06
EV1114,C00291,Music Festival,1,2023-07-24
EV1115,C00022,Football Tournament,0,2024-12-15
EV1116,C00199,Hackathon,0,2024-09-22
EV1117,C00091,Workshop,0,2023-03-02
EV1118,C00407,Music Festival,0,2020-10-16
EV1119,C00329,Football Tournament,0,2024-06-07
EV1120,C00364,Hackathon,0,2022-01-28
EV1121,C00205,Hackathon,0,2022-11-15
EV1122,C00049,Hackathon,1,2022-03-26
EV1123,C00176,Music Festival,1,2021-03-10
EV1124,C00404,Workshop,1,2020-10-14
EV1125,C00338,Workshop,1,2021-06-27
EV1126,C00251,Workshop,1,2025-06-03
EV1127,C00096,Football Tournament,1,2022-10-28
EV1128,C00171,Hackathon,0,2023-09-08
EV1129,C00047,Workshop,0,2024-06-18
EV1130,C00383,Football Tournament,0,2020-07-02
EV1131,C00115,Workshop,0,2020-04-09
EV1132,C00452,Workshop,0,2024-09-23
EV1133,C00295,Music Festival,1,2022-01-03
EV1134,C00247,Workshop,0,2020-05-17
EV1135,C00019,Workshop,0,2024-01-12
EV1136,C00406,Workshop,0,2024-06-30
EV1137,C00262,Workshop,0,2021-07-04
EV1138,C00352,Music Festival,0,2023-07-17
EV1139,C00440,Hackathon,0,2025-06-18
EV1140,C00137,Hackathon,1,2025-03-01
