employee_id,department,role,completed_trainings,preferred_learning_mode
E837,Finance,Executive,4,Interactive
E838,IT,Manager,9,Interactive
E839,Operations,Manager,9,Text
E840,IT,Intern,5,Interactive
E841,Marketing,Analyst,2,Video
E842,HR,Analyst,2,Interactive
E843,HR,Intern,5,Video
E844,Finance,Analyst,7,Interactive
E845,HR,Analyst,3,Interactive
E846,Marketing,Analyst,0,Interactive
E847,Finance,Executive,5,Text
E848,Finance,Intern,3,Interactive
E849,Finance,Manager,10,Text
E850,Finance,Intern,2,Video
E851,Finance,Intern,2,Text
E852,Finance,Intern,8,Interactive
E853,Marketing,Executive,7,Text
E854,Operations,Intern,5,Video
E855,HR,Executive,2,Interactive
E856,IT,Executive,3,Text
E857,IT,Analyst,2,Text
E858,Finance,Intern,9,Video
E859,HR,Executive,6,Text
E860,HR,Intern,5,Video
E861,Finance,Executive,7,Video
E862,HR,Manager,5,Interactive
E863,HR,Analyst,0,Video
E864,Marketing,Intern,5,Video
E865,IT,Intern,2,Interactive
E866,Marketing,Manager,4,Text
E867,Marketing,Executive,10,Text
E868,IT,Intern,2,Video
E869,HR,Intern,7,Text
E870,Finance,Analyst,2,Interactive
E871,Operations,Analyst,9,Text
E872,Finance,Intern,10,Text
E873,Operations,Manager,5,Video
E874,Operations,Intern,0,Text
E875,HR,Manager,7,Text
E876,Operations,Manager,10,Text
E877,Marketing,Analyst,6,Interactive
E878,IT,Executive,0,Text
E879,Marketing,Executive,0,Text
E880,HR,Manager,7,Text
E881,Operations,Analyst,4,Interactive
E882,HR,Manager,5,Interactive
E883,IT,Analyst,6,Text
E884,Operations,Executive,2,Video
E885,HR,Analyst,2,Interactive
E886,HR,Intern,1,Text
E887,Marketing,Analyst,0,Text
E888,Finance,Executive,3,Interactive
E889,Finance,Analyst,3,Interactive
E890,Operations,Intern,1,Video
E891,Finance,Manager,7,Interactive
E892,Finance,Executive,3,Text
E893,Marketing,Intern,2,Text
E894,Operations,Analyst,7,Text
E895,IT,Manager,1,Video
E896,Marketing,Executive,6,Text
E897,IT,Analyst,8,Text
E898,IT,Executive,8,Interactive
E899,Marketing,Analyst,2,Text
E900,Operations,Executive,7,Text
E901,IT,Manager,6,Interactive
E902,Operations,Intern,4,Text
E903,HR,Executive,10,Text
E904,HR,Manager,2,Interactive
E905,Operations,Analyst,2,Interactive
E906,IT,Intern,3,Text
E907,Finance,Intern,0,Text
E908,HR,Executive,0,Interactive
E909,HR,Intern,6,Video
E910,IT,Analyst,0,Video
E911,Marketing,Analyst,7,Video
E912,IT,Manager,10,Interactive
E913,HR,Manager,8,Interactive
E914,HR,Analyst,8,Text
E915,Finance,Analyst,8,Interactive
E916,HR,Analyst,3,Text
E917,Finance,Intern,6,Text
E918,IT,Manager,3,Video
E919,IT,Executive,9,Text
E920,Operations,Executive,6,Text
E921,Finance,Intern,10,Text
E922,Operations,Analyst,9,Interactive
E923,HR,Manager,8,Interactive
E924,Operations,Manager,5,Text
E925,HR,Manager,1,Video
E926,Marketing,Intern,5,Video
E927,IT,Executive,1,Interactive
E928,HR,Manager,9,Text
E929,IT,Analyst,8,Text
E930,Marketing,Executive,0,Video
E931,Finance,Executive,3,Text
E932,Operations,Manager,8,Text
E933,Finance,Intern,7,Text
E934,IT,Analyst,3,Video
E935,Marketing,Manager,2,Video
E936,Marketing,Executive,9,Interactive
E937,Marketing,Analyst,7,Interactive
E938,IT,Executive,1,Video
E939,HR,Executive,10,Text
E940,Finance,Executive,0,Video
E941,Finance,Executive,0,Video
E942,IT,Executive,4,Text
E943,Finance,Analyst,7,Video
E944,Finance,Analyst,7,Interactive
E945,Operations,Intern,1,Interactive
E946,Marketing,Intern,1,Interactive
E947,Marketing,Analyst,5,Interactive
E948,IT,Manager,3,Text
E949,Finance,Manager,4,Video
E950,Operations,Intern,10,Text
E951,Marketing,Analyst,9,Text
E952,Finance,Manager,9,Video
E953,Marketing,Executive,0,Text
E954,Finance,Executive,4,Text
E955,Operations,Executive,7,Video
E956,Marketing,Analyst,4,Video
E957,HR,Manager,6,Interactive
E958,Marketing,Intern,9,Interactive
E959,Finance,Analyst,7,Video
E960,IT,Manager,7,Text
E961,HR,Intern,6,Interactive
E962,Marketing,Manager,5,Video
E963,HR,Intern,2,Text
E964,Finance,Intern,4,Text
E965,IT,Analyst,5,Video
E966,Finance,Manager,9,Interactive
E967,Operations,Analyst,10,Interactive
E968,HR,Executive,3,Text
E969,IT,Executive,0,Text
E970,HR,Executive,1,Interactive
E971,Marketing,Analyst,7,Video
E972,IT,Intern,6,Interactive
E973,HR,Manager,2,Text
E974,Operations,Intern,1,Video
E975,HR,Intern,8,Video
E976,Operations,Intern,0,Text
E977,Finance,Analyst,2,Text
E978,IT,Intern,9,Video
E979,Finance,Manager,4,Video
E980,Marketing,Executive,6,Text
E981,Finance,Intern,6,Text
E982,Operations,Manager,6,Video
E983,Finance,Manager,10,Interactive
E984,HR,Analyst,3,Text
E985,Finance,Executive,3,Interactive
E986,Operations,Intern,4,Video
E987,IT,Intern,8,Interactive
E988,HR,Intern,5,Video
E989,Marketing,Intern,3,Video
E990,Marketing,Executive,7,Video
E991,Marketing,Manager,0,Text
E992,Finance,Executive,9,Video
E993,Marketing,Intern,1,Video
E994,Finance,Analyst,5,Text
E995,Marketing,Analyst,3,Text
E996,Operations,Intern,5,Interactive
E997,HR,Manager,3,Interactive
E998,Marketing,Intern,7,Video
E999,Finance,Analyst,4,Text
E1000,Operations,Analyst,2,Video
E1001,Operations,Manager,1,Interactive
E1002,Marketing,Analyst,8,Interactive
E1003,Finance,Analyst,5,Interactive
E1004,Marketing,Executive,8,Text
E1005,Operations,Analyst,1,Video
E1006,Finance,Executive,1,Video
E1007,Finance,Analyst,10,Video
E1008,IT,Intern,2,Text
E1009,Finance,Manager,2,Interactive
E1010,IT,Executive,8,Interactive
E1011,Marketing,Intern,2,Interactive
E1012,Operations,Analyst,4,Interactive
E1013,Finance,Manager,5,Text
E1014,HR,Intern,0,Video
E1015,Finance,Manager,6,Interactive
E1016,IT,Analyst,3,Video
E1017,IT,Intern,5,Interactive
E1018,Marketing,Executive,10,Interactive
E1019,IT,Analyst,6,Video
E1020,Marketing,Analyst,3,Video
E1021,HR,Manager,0,Text
E1022,Operations,Executive,5,Interactive
E1023,HR,Executive,4,Text
E1024,Operations,Analyst,1,Interactive
E1025,HR,Executive,2,Video
E1026,IT,Executive,5,Interactive
E1027,Marketing,Manager,2,Video
E1028,Finance,Executive,4,Video
E1029,Marketing,Executive,5,Video
E1030,IT,Analyst,3,Text
E1031,Marketing,Manager,9,Text
E1032,Marketing,Intern,4,Video
E1033,Finance,Manager,9,Video
E1034,IT,Analyst,6,Text
E1035,Marketing,Manager,4,Text
E1036,Marketing,Manager,2,Video
E1037,Marketing,Executive,6,Interactive
E1038,IT,Executive,6,Text
E1039,Finance,Analyst,8,Video
E1040,IT,Executive,0,Text
E1041,Operations,Intern,0,Video
E1042,IT,Executive,9,Video
E1043,HR,Executive,9,Text
E1044,IT,Analyst,8,Video
E1045,IT,Analyst,0,Text
E1046,Finance,Manager,3,Text
E1047,HR,Analyst,3,Interactive
E1048,HR,Analyst,1,Interactive
E1049,Operations,Manager,0,Video
E1050,Finance,Manager,3,Interactive
E1051,IT,Executive,7,Video
E1052,HR,Intern,9,Text
E1053,Marketing,Intern,0,Text
E1054,HR,Manager,9,Video
E1055,Finance,Executive,10,Video
E1056,Finance,Manager,3,Text
E1057,HR,Analyst,10,Video
E1058,Marketing,Manager,8,Interactive
E1059,Operations,Executive,7,Interactive
E1060,HR,Analyst,9,Interactive
E1061,Finance,Analyst,0,Video
E1062,Operations,Manager,2,Interactive
E1063,Marketing,Intern,5,Video
E1064,Marketing,Analyst,5,Text
E1065,Marketing,Intern,3,Interactive
E1066,Marketing,Executive,10,Text
E1067,Finance,Manager,3,Interactive
E1068,Marketing,Manager,7,Text
E1069,Operations,Executive,8,Video
E1070,Operations,Analyst,9,Text
E1071,Marketing,Analyst,5,Text
E1072,HR,Intern,5,Text
E1073,Marketing,Analyst,1,Video
E1074,Finance,Manager,6,Video
E1075,Finance,Manager,4,Video
E1076,Operations,Executive,5,Video
E1077,IT,Manager,2,Video
E1078,Marketing,Manager,3,Video
E1079,Marketing,Executive,2,Video
E1080,Marketing,Manager,4,Interactive
E1081,Finance,Intern,0,Text
E1082,Marketing,Intern,6,Interactive
E1083,HR,Manager,5,Video
E1084,Marketing,Executive,2,Video
E1085,IT,Analyst,5,Text
E1086,Operations,Executive,4,Interactive
E1087,Finance,Executive,7,Text
E1088,HR,Executive,10,Text
E1089,HR,Intern,5,Interactive
E1090,Finance,Intern,5,Video
E1091,Operations,Intern,9,Text
E1092,HR,Manager,3,Interactive
E1093,Marketing,Executive,0,Video
E1094,Finance,Analyst,1,Text
E1095,Operations,Analyst,4,Video
E1096,HR,Executive,10,Video
E1097,HR,Manager,9,Interactive
E1098,IT,Executive,6,Video
E1099,Finance,Manager,3,Interactive
E1100,Marketing,Manager,5,Interactive
E1101,Operations,Manager,7,Interactive
E1102,Finance,Analyst,0,Text
E1103,IT,Intern,10,Text
E1104,HR,Executive,3,Interactive
E1105,IT,Intern,0,Interactive
E1106,IT,Executive,10,Text
E1107,HR,Manager,4,Text
E1108,IT,Analyst,1,Text
E1109,HR,Manager,10,Interactive
E1110,Marketing,Executive,2,Video
E1111,IT,Intern,1,Interactive
E1112,IT,Intern,10,Text
E1113,HR,Manager,8,Video
E1114,Marketing,Analyst,8,Video
E1115,Marketing,Analyst,5,Text
E1116,Finance,Intern,3,Interactive
E1117,Finance,Executive,6,Text
E1118,Finance,Analyst,1,Interactive
E1119,Finance,Analyst,3,Video
E1120,Finance,Manager,3,Interactive
E1121,Finance,Manager,7,Text
E1122,HR,Manager,5,Interactive
E1123,HR,Analyst,5,Video
E1124,IT,Intern,0,Interactive
E1125,Marketing,Manager,8,Interactive
E1126,IT,Analyst,9,Text
E1127,HR,Analyst,3,Interactive
E1128,Finance,Executive,5,Interactive
E1129,Operations,Executive,5,Video
E1130,IT,Analyst,0,Text
E1131,Finance,Manager,9,Video
E1132,Operations,Executive,0,Text
E1133,IT,Intern,8,Video
E1134,Finance,Manager,7,Interactive
E1135,HR,Manager,10,Video
E1136,IT,Manager,6,Text
E1137,Operations,Executive,2,Text
E1138,Finance,Manager,10,Video
E1139,Operations,Executive,1,Interactive
E1140,IT,Manager,4,Video
E1141,IT,Analyst,10,Video
E1142,Finance,Executive,6,Interactive
E1143,HR,Executive,5,Video
E1144,Finance,Manager,10,Interactive
E1145,IT,Analyst,5,Text
E1146,HR,Intern,9,Video
E1147,IT,Executive,0,Video
E1148,Marketing,Intern,2,Interactive
E1149,HR,Analyst,6,Text
E1150,Marketing,Manager,9,Text
E1151,HR,Executive,7,Interactive
E1152,HR,Analyst,2,Video
E1153,Operations,Analyst,3,Interactive
E1154,IT,Executive,3,Interactive
E1155,Finance,Executive,7,Video
E1156,Marketing,Executive,7,Interactive
E1157,Finance,Manager,3,Video
E1158,Marketing,Analyst,2,Interactive
E1159,IT,Executive,1,Text
E1160,HR,Intern,6,Text
E1161,IT,Executive,5,Interactive
E1162,IT,Intern,0,Interactive
E1163,Finance,Analyst,4,Interactive
E1164,HR,Executive,3,Text
E1165,Operations,Intern,7,Text
E1166,IT,Manager,3,Text
E1167,Operations,Intern,4,Text
E1168,Finance,Executive,2,Text
E1169,Operations,Analyst,1,Text
E1170,HR,Intern,0,Video
E1171,Operations,Manager,3,Interactive
E1172,IT,Intern,1,Interactive
E1173,IT,Manager,10,Video
E1174,Marketing,Manager,10,Text
E1175,Marketing,Analyst,2,Video
E1176,Operations,Analyst,2,Video
E1177,Operations,Manager,6,Video
E1178,IT,Analyst,0,Interactive
E1179,Marketing,Executive,1,Text
E1180,Marketing,Executive,6,Video
E1181,Operations,Intern,4,Interactive
E1182,HR,Manager,3,Text
E1183,HR,Executive,9,Video
E1184,Operations,Intern,4,Interactive
E1185,HR,Intern,10,Text
E1186,Finance,Intern,2,Interactive
E1187,HR,Executive,1,Text
E1188,Finance,Executive,6,Interactive
E1189,Operations,Manager,1,Interactive
E1190,HR,Executive,7,Video
E1191,IT,Intern,7,Video
E1192,Operations,Manager,5,Video
E1193,IT,Intern,6,Video
E1194,Marketing,Intern,4,Interactive
E1195,IT,Analyst,6,Text
E1196,Finance,Analyst,9,Video
E1197,Marketing,Analyst,10,Interactive
E1198,IT,Analyst,8,Video
E1199,Marketing,Executive,2,Text
E1200,Operations,Executive,9,Text
E1201,Finance,Executive,5,Interactive
E1202,IT,Intern,3,Text
E1203,HR,Analyst,10,Interactive
E1204,HR,Analyst,4,Interactive
E1205,Marketing,Intern,4,Video
E1206,Marketing,Manager,8,Video
E1207,Marketing,Intern,6,Video
E1208,Marketing,Analyst,1,Video
E1209,HR,Analyst,6,Video
E1210,IT,Intern,6,Text
E1211,Operations,Manager,1,Video
E1212,Operations,Analyst,7,Interactive
E1213,IT,Manager,8,Text
E1214,IT,Intern,9,Text
E1215,IT,Intern,2,Interactive
E1216,IT,Intern,2,Video
E1217,HR,Intern,4,Text
E1218,HR,Analyst,9,Video
E1219,IT,Executive,0,Interactive
E1220,IT,Manager,2,Text
E1221,Finance,Intern,8,Video
E1222,HR,Executive,6,Video
E1223,Finance,Executive,0,Text
E1224,Operations,Analyst,0,Text
E1225,IT,Analyst,9,Interactive
E1226,IT,Analyst,6,Text
E1227,Operations,Analyst,3,Video
E1228,Marketing,Manager,7,Interactive
E1229,Finance,Intern,1,Video
E1230,IT,Executive,0,Interactive
E1231,Marketing,Manager,8,Text
E1232,Finance,Manager,3,Text
E1233,Operations,Executive,7,Video
E1234,Operations,Executive,9,Video
E1235,Marketing,Executive,5,Interactive
E1236,Operations,Analyst,5,Text
E1237,Marketing,Executive,5,Text
E1238,IT,Manager,5,Video
E1239,IT,Manager,4,Video
E1240,HR,Executive,5,Video
E1241,Marketing,Analyst,7,Video
E1242,Finance,Executive,5,Interactive
E1243,Finance,Executive,4,Text
E1244,Marketing,Intern,9,Text
E1245,IT,Analyst,4,Video
E1246,Finance,Executive,10,Text
E1247,Marketing,Intern,4,Interactive
E1248,Operations,Executive,6,Interactive
E1249,Marketing,Manager,9,Video
E1250,Operations,Intern,10,Video
E1251,Finance,Manager,0,Text
E1252,Finance,Executive,0,Video
E1253,HR,Intern,0,Interactive
E1254,HR,Executive,3,Video
E1255,Marketing,Executive,4,Text
E1256,Operations,Analyst,1,Text
E1257,Operations,Analyst,9,Text
E1258,Marketing,Manager,8,Text
E1259,HR,Executive,6,Text
E1260,Marketing,Manager,2,Interactive
E1261,Marketing,Analyst,9,Video
E1262,Operations,Executive,5,Interactive
E1263,Finance,Executive,5,Interactive
E1264,Operations,Intern,1,Text
E1265,IT,Executive,10,Interactive
E1266,Marketing,Analyst,10,Text
E1267,HR,Executive,6,Interactive
E1268,IT,Manager,3,Interactive
E1269,Operations,Manager,2,Video
E1270,Marketing,Intern,0,Interactive
E1271,HR,Analyst,8,Video
E1272,HR,Manager,8,Text
E1273,HR,Analyst,9,Video
E1274,Finance,Intern,5,Interactive
E1275,Finance,Manager,6,Text
E1276,HR,Executive,5,Video
E1277,IT,Executive,6,Video
E1278,Operations,Analyst,5,Video
E1279,Operations,Manager,6,Interactive
E1280,HR,Executive,4,Video
E1281,Marketing,Analyst,5,Text
E1282,IT,Intern,10,Video
E1283,Marketing,Intern,9,Interactive
E1284,Marketing,Executive,8,Text
E1285,Operations,Executive,4,Text
E1286,HR,Intern,1,Interactive
E1287,HR,Executive,0,Video
E1288,HR,Executive,1,Interactive
E1289,HR,Analyst,0,Text
E1290,Marketing,Manager,3,Video
E1291,HR,Executive,7,Text
E1292,Marketing,Analyst,9,Text
E1293,Marketing,Analyst,1,Interactive
E1294,Operations,Manager,2,Text
E1295,Marketing,Manager,6,Interactive
E1296,Operations,Intern,4,Interactive
E1297,Finance,Executive,7,Text
E1298,Marketing,Analyst,6,Text
E1299,Finance,Intern,8,Video
E1300,Finance,Analyst,4,Video
E1301,IT,Intern,10,Video
E1302,Operations,Executive,2,Video
E1303,Marketing,Manager,3,Video
E1304,IT,Executive,3,Interactive
E1305,IT,Analyst,2,Interactive
E1306,Marketing,Manager,7,Text
E1307,Operations,Analyst,9,Video
E1308,HR,Analyst,6,Text
E1309,Marketing,Analyst,7,Text
E1310,HR,Intern,0,Text
E1311,Finance,Analyst,5,Video
E1312,IT,Executive,6,Interactive
E1313,Finance,Analyst,8,Text
E1314,Finance,Manager,1,Video
E1315,Marketing,Executive,10,Text
E1316,Operations,Manager,0,Text
E1317,Marketing,Analyst,6,Video
E1318,Operations,Analyst,6,Interactive
E1319,IT,Manager,1,Text
E1320,Operations,Executive,8,Video
E1321,Marketing,Analyst,3,Text
E1322,IT,Intern,1,Video
E1323,IT,Manager,7,Text
E1324,Operations,Intern,0,Interactive
E1325,Marketing,Manager,4,Interactive
E1326,Operations,Intern,9,Text
E1327,Marketing,Manager,5,Text
E1328,Finance,Manager,1,Text
E1329,IT,Analyst,8,Text
E1330,Finance,Executive,4,Text
E1331,Operations,Analyst,8,Text
E1332,Marketing,Intern,2,Video
E1333,Finance,Manager,2,Interactive
E1334,Operations,Analyst,3,Video
E1335,Marketing,Analyst,3,Interactive
E1336,Operations,Manager,2,Text
E1337,Operations,Analyst,5,Video
E1338,Operations,Analyst,1,Text
E1339,IT,Analyst,1,Interactive
E1340,IT,Analyst,9,Video
E1341,Marketing,Analyst,4,Interactive
E1342,HR,Analyst,6,Video
E1343,HR,Manager,5,Text
E1344,IT,Executive,7,Video
E1345,Finance,Executive,10,Video
E1346,Marketing,Analyst,0,Text
E1347,Marketing,Executive,0,Video
E1348,HR,Intern,0,Interactive
E1349,Marketing,Analyst,7,Text
E1350,HR,Analyst,2,Video
E1351,Marketing,Intern,2,Text
E1352,IT,Manager,5,Text
E1353,Finance,Analyst,1,Interactive
E1354,Marketing,Analyst,0,Interactive
E1355,IT,Executive,10,Text
E1356,Operations,Intern,4,Video
E1357,HR,Analyst,2,Interactive
E1358,Operations,Executive,6,Video
E1359,IT,Analyst,10,Interactive
E1360,HR,Intern,10,Interactive
E1361,Marketing,Analyst,1,Video
E1362,Marketing,Executive,1,Video
E1363,Marketing,Executive,4,Interactive
E1364,IT,Manager,8,Video
E1365,HR,Manager,8,Text
E1366,IT,Manager,6,Text
E1367,Finance,Intern,2,Text
E1368,Finance,Manager,3,Interactive
E1369,Finance,Executive,6,Video
E1370,Marketing,Manager,2,Video
E1371,Finance,Intern,3,Interactive
E1372,Finance,Analyst,7,Text
E1373,Finance,Manager,10,Video
E1374,Operations,Manager,2,Video
E1375,HR,Analyst,0,Video
E1376,Finance,Analyst,4,Video
E1377,HR,Executive,3,Text
E1378,HR,Executive,3,Text
E1379,Finance,Intern,2,Video
E1380,Marketing,Executive,6,Video
E1381,IT,Analyst,9,Interactive
E1382,Marketing,Analyst,2,Video
E1383,Operations,Executive,4,Text
E1384,Marketing,Executive,5,Text
E1385,IT,Manager,6,Video
E1386,Operations,Manager,2,Text
E1387,Operations,Executive,5,Interactive
E1388,Operations,Executive,2,Text
E1389,Marketing,Executive,2,Text
E1390,Marketing,Analyst,1,Text
E1391,Operations,Analyst,9,Video
E1392,IT,Executive,10,Text
E1393,Operations,Analyst,9,Text
E1394,HR,Intern,10,Interactive
E1395,IT,Analyst,5,Text
E1396,HR,Manager,4,Interactive
E1397,Finance,Manager,9,Text
E1398,Operations,Manager,9,Interactive
E1399,Operations,Analyst,0,Text
E1400,IT,Executive,9,Text
E1401,Operations,Executive,6,Text
E1402,HR,Manager,4,Interactive
E1403,HR,Executive,2,Video
E1404,Finance,Intern,3,Video
E1405,HR,Manager,10,Interactive
E1406,Finance,Manager,6,Interactive
E1407,HR,Intern,5,Interactive
E1408,HR,Intern,3,Video
E1409,Finance,Intern,10,Video
E1410,Finance,Executive,10,Text
E1411,HR,Intern,5,Interactive
E1412,Finance,Analyst,1,Interactive
E1413,Marketing,Manager,5,Interactive
E1414,Finance,Executive,2,Interactive
E1415,Operations,Manager,5,Video
E1416,HR,Intern,6,Text
E1417,Finance,Analyst,7,Text
E1418,Operations,Analyst,1,Video
E1419,HR,Intern,10,Interactive
E1420,Marketing,Intern,9,Text
E1421,Operations,Executive,10,Interactive
E1422,IT,Analyst,8,Video
E1423,Marketing,Analyst,2,Video
E1424,Operations,Intern,5,Text
E1425,HR,Intern,1,Video
E1426,Operations,Manager,6,Video
E1427,Marketing,Executive,1,Interactive
E1428,Operations,Analyst,9,Interactive
E1429,HR,Manager,3,Text
E1430,IT,Manager,10,Text
E1431,Operations,Analyst,8,Interactive
E1432,Finance,Executive,7,Text
E1433,Marketing,Manager,5,Interactive
E1434,Marketing,Intern,9,Video
E1435,HR,Manager,1,Video
E1436,HR,Analyst,8,Video
E1437,HR,Executive,6,Interactive
E1438,Finance,Executive,10,Video
E1439,Finance,Executive,3,Text
E1440,Operations,Manager,9,Interactive
E1441,Operations,Analyst,5,Video
E1442,Finance,Analyst,7,Video
E1443,Marketing,Executive,4,Text
E1444,IT,Executive,7,Text
E1445,Operations,Manager,6,Text
E1446,IT,Analyst,7,Text
E1447,Marketing,Manager,2,Interactive
E1448,IT,Manager,5,Text
E1449,Operations,Intern,2,Video
E1450,Finance,Analyst,7,Video
E1451,Finance,Manager,0,Interactive
E1452,HR,Analyst,10,Text
E1453,Finance,Analyst,6,Text
E1454,Marketing,Executive,8,Text
E1455,HR,Executive,7,Interactive
E1456,IT,Executive,5,Interactive
E1457,Finance,Manager,3,Interactive
E1458,Marketing,Manager,7,Text
E1459,Operations,Intern,1,Text
E1460,Finance,Analyst,6,Video
E1461,IT,Intern,1,Video
E1462,Finance,Manager,9,Text
E1463,HR,Intern,2,Text
E1464,Finance,Manager,6,Video
E1465,Finance,Intern,0,Text
E1466,IT,Intern,6,Interactive
E1467,IT,Intern,1,Video
E1468,Marketing,Manager,3,Video
E1469,Finance,Executive,9,Text
E1470,Operations,Analyst,7,Video
E1471,Operations,Manager,0,Interactive
E1472,Finance,Manager,6,Video
E1473,IT,Executive,3,Interactive
E1474,Finance,Analyst,5,Video
E1475,Marketing,Intern,8,Video
E1476,IT,Analyst,2,Text
E1477,Operations,Intern,7,Video
E1478,HR,Analyst,0,Text
E1479,HR,Executive,5,Video
E1480,IT,Executive,1,Video
E1481,Marketing,Executive,9,Text
E1482,HR,Analyst,1,Video
E1483,Operations,Analyst,6,Text
E1484,HR,Manager,9,Interactive
E1485,HR,Intern,10,Video
E1486,Marketing,Executive,8,Text
