survey_id,customer_id,score,comment,date
SV0590,C00399,3,Too expensive,2022-01-06
SV0591,C00010,3,Great service,2023-08-29
SV0592,C00236,5,Great service,2021-02-06
SV0593,C00399,5,Happy with Zain,2024-08-25
SV0594,C00171,2,Too expensive,2023-08-01
SV0595,C00458,4,Network issue,2021-02-10
SV0596,C00146,1,Happy with Zain,2024-01-29
SV0597,C00157,3,Happy with Zain,2022-12-24
SV0598,C00269,4,Happy with Zain,2022-06-11
SV0599,C00170,4,Great service,2022-07-30
SV0600,C00477,2,Too expensive,2023-10-31
SV0601,C00181,5,Network issue,2022-10-16
SV0602,C00107,2,Network issue,2021-11-21
SV0603,C00193,5,Network issue,2020-11-15
SV0604,C00234,2,Happy with Zain,2024-11-08
SV0605,C00239,4,Happy with Zain,2024-10-11
SV0606,C00489,1,Network issue,2025-09-06
SV0607,C00420,4,Network issue,2021-05-30
SV0608,C00441,5,Network issue,2023-06-29
SV0609,C00168,1,Great service,2025-02-08
SV0610,C00357,3,Network issue,2024-04-11
SV0611,C00173,2,Too expensive,2021-03-21
SV0612,C00237,2,Great service,2022-02-21
SV0613,C00433,2,Happy with Zain,2020-08-13
SV0614,C00085,1,Happy with Zain,2024-01-01
SV0615,C00380,3,Great service,2023-10-28
SV0616,C00106,5,Network issue,2024-10-15
SV0617,C00491,2,Happy with Zain,2021-05-11
SV0618,C00431,3,Happy with Zain,2022-11-14
SV0619,C00014,4,Great service,2024-10-04
SV0620,C00271,1,Great service,2021-06-22
SV0621,C00347,3,Great service,2022-09-13
SV0622,C00126,4,Network issue,2025-08-24
SV0623,C00191,1,Network issue,2021-12-16
SV0624,C00065,4,Too expensive,2024-01-30
SV0625,C00479,1,Great service,2021-08-29
SV0626,C00500,1,Too expensive,2020-05-30
SV0627,C00089,2,Too expensive,2022-08-03
SV0628,C00345,5,Happy with Zain,2024-11-24
SV0629,C00435,4,Too expensive,2020-04-30
SV0630,C00341,1,Great service,2020-02-11
SV0631,C00131,2,Happy with Zain,2024-05-12
SV0632,C00052,3,Network issue,2023-01-28
SV0633,C00187,3,Network issue,2024-03-13
SV0634,C00348,3,Happy with Zain,2021-12-18
SV0635,C00253,4,Happy with Zain,2020-11-05
SV0636,C00441,4,Network issue,2021-08-22
SV0637,C00306,4,Happy with Zain,2021-10-26
SV0638,C00023,4,Too expensive,2025-05-11
SV0639,C00191,3,Happy with Zain,2022-06-06
SV0640,C00010,3,Happy with Zain,2024-09-02
SV0641,C00116,2,Network issue,2021-07-30
SV0642,C00479,1,Too expensive,2021-10-17
SV0643,C00058,2,Great service,2020-05-07
SV0644,C00216,3,Great service,2020-07-05
SV0645,C00066,2,Happy with Zain,2023-11-16
SV0646,C00327,3,Network issue,2021-04-18
SV0647,C00154,3,Network issue,2020-11-14
SV0648,C00120,1,Network issue,2023-11-25
SV0649,C00318,4,Too expensive,2020-02-22
SV0650,C00392,2,Happy with Zain,2021-03-17
SV0651,C00211,5,Too expensive,2023-06-20
SV0652,C00025,1,Great service,2020-05-18
SV0653,C00214,1,Happy with Zain,2024-10-26
SV0654,C00098,1,Network issue,2023-06-12
SV0655,C00047,1,Great service,2020-11-09
SV0656,C00081,1,Happy with Zain,2021-08-05
SV0657,C00390,2,Happy with Zain,2023-02-03
SV0658,C00434,1,Happy with Zain,2023-11-30
SV0659,C00373,4,Great service,2023-01-04
SV0660,C00344,3,Too expensive,2020-09-27
SV0661,C00465,2,Network issue,2025-01-21
SV0662,C00443,2,Too expensive,2022-10-10
SV0663,C00278,5,Too expensive,2021-04-11
SV0664,C00287,5,Too expensive,2024-12-12
SV0665,C00293,2,Too expensive,2024-05-20
SV0666,C00060,1,Network issue,2020-03-05
SV0667,C00251,2,Network issue,2024-09-02
SV0668,C00258,5,Too expensive,2022-08-23
SV0669,C00423,3,Happy with Zain,2022-05-13
SV0670,C00455,3,Happy with Zain,2025-07-28
SV0671,C00281,1,Great service,2023-03-23
SV0672,C00155,1,Network issue,2021-07-28
SV0673,C00365,4,Great service,2020-07-16
SV0674,C00116,4,Too expensive,2022-07-16
SV0675,C00361,5,Network issue,2020-11-17
SV0676,C00089,5,Great service,2021-02-18
SV0677,C00280,4,Great service,2021-01-11
SV0678,C00428,5,Great service,2025-09-18
SV0679,C00461,5,Great service,2020-09-06
SV0680,C00073,1,Happy with Zain,2025-03-06
SV0681,C00233,1,Too expensive,2021-07-23
SV0682,C00228,4,Network issue,2024-08-10
SV0683,C00045,2,Too expensive,2022-07-14
SV0684,C00341,2,Too expensive,2021-09-06
SV0685,C00385,5,Network issue,2021-03-08
SV0686,C00075,5,Too expensive,2025-02-06
SV0687,C00180,3,Too expensive,2022-12-14
SV0688,C00408,1,Happy with Zain,2021-02-11
SV0689,C00256,3,Network issue,2021-10-27
SV0690,C00011,3,Great service,2020-02-26
SV0691,C00264,2,Great service,2024-12-19
SV0692,C00386,3,Great service,2023-10-07
SV0693,C00222,5,Happy with Zain,2021-06-23
SV0694,C00024,4,Too expensive,2025-03-29
SV0695,C00089,3,Too expensive,2021-02-11
SV0696,C00498,5,Network issue,2024-08-22
SV0697,C00107,5,Network issue,2023-12-05
SV0698,C00410,3,Great service,2021-09-19
SV0699,C00471,5,Happy with Zain,2023-07-04
SV0700,C00456,4,Network issue,2021-02-21
SV0701,C00446,4,Happy with Zain,2025-09-07
SV0702,C00261,4,Happy with Zain,2024-02-26
SV0703,C00422,4,Network issue,2024-08-16
SV0704,C00235,5,Happy with Zain,2021-07-04
SV0705,C00074,2,Happy with Zain,2024-12-22
SV0706,C00204,1,Happy with Zain,2021-07-18
SV0707,C00414,2,Network issue,2024-08-15
SV0708,C00014,2,Happy with Zain,2024-04-13
SV0709,C00032,4,Great service,2023-05-30
SV0710,C00425,1,Too expensive,2021-01-02
SV0711,C00247,4,Too expensive,2020-08-15
SV0712,C00439,4,Happy with Zain,2024-04-07
SV0713,C00449,4,Great service,2024-12-30
SV0714,C00214,3,Too expensive,2025-03-11
SV0715,C00160,4,Happy with Zain,2023-06-09
SV0716,C00229,3,Great service,2023-07-31
SV0717,C00077,3,Great service,2020-03-30
SV0718,C00490,1,Too expensive,2022-07-16
SV0719,C00216,2,Too expensive,2021-08-03
SV0720,C00322,3,Network issue,2023-04-08
SV0721,C00086,2,Great service,2024-01-18
SV0722,C00114,4,Too expensive,2023-02-16
SV0723,C00386,2,Happy with Zain,2021-07-10
SV0724,C00067,2,Happy with Zain,2023-07-09
SV0725,C00258,3,Too expensive,2021-12-10
SV0726,C00465,1,Happy with Zain,2025-04-01
SV0727,C00201,2,Too expensive,2020-10-11
SV0728,C00334,4,Happy with Zain,2021-05-26
SV0729,C00309,4,Too expensive,2021-04-21
SV0730,C00151,2,Great service,2020-09-04
SV0731,C00161,4,Happy with Zain,2022-02-04
SV0732,C00388,3,Network issue,2020-04-21
SV0733,C00449,4,Network issue,2024-04-16
SV0734,C00388,5,Too expensive,2020-09-08
SV0735,C00225,5,Too expensive,2024-08-13
SV0736,C00290,3,Happy with Zain,2022-01-22
SV0737,C00221,2,Network issue,2024-12-12
SV0738,C00020,5,Happy with Zain,2022-11-06
SV0739,C00132,3,Too expensive,2025-02-22
SV0740,C00342,4,Network issue,2022-03-24
SV0741,C00110,5,Too expensive,2022-05-03
SV0742,C00269,5,Too expensive,2023-08-19
SV0743,C00272,4,Happy with Zain,2023-08-02
SV0744,C00462,5,Great service,2023-12-08
SV0745,C00274,5,Happy with Zain,2020-09-08
SV0746,C00362,4,Network issue,2023-11-24
SV0747,C00397,3,Too expensive,2023-02-20
SV0748,C00234,2,Great service,2020-08-02
SV0749,C00478,5,Happy with Zain,2020-04-23
SV0750,C00426,2,Too expensive,2024-07-28
SV0751,C00317,1,Great service,2021-06-09
SV0752,C00436,4,Happy with Zain,2024-04-18
SV0753,C00477,3,Network issue,2024-07-19
SV0754,C00274,2,Great service,2024-09-23
SV0755,C00133,3,Too expensive,2023-05-25
SV0756,C00318,4,Too expensive,2023-01-12
SV0757,C00298,5,Too expensive,2022-09-15
SV0758,C00465,1,Great service,2021-09-26
SV0759,C00056,2,Too expensive,2020-11-13
SV0760,C00150,2,Network issue,2022-05-24
SV0761,C00472,1,Happy with Zain,2021-01-17
SV0762,C00072,4,Too expensive,2022-05-02
SV0763,C00118,3,Great service,2020-05-04
SV0764,C00433,1,Great service,2021-05-09
SV0765,C00261,4,Too expensive,2023-07-15
SV0766,C00434,5,Happy with Zain,2021-04-04
SV0767,C00138,4,Network issue,2020-09-03
SV0768,C00439,2,Great service,2022-07-08
SV0769,C00436,2,Happy with Zain,2020-07-16
SV0770,C00108,3,Network issue,2020-01-18
SV0771,C00181,4,Great service,2024-05-17
SV0772,C00434,4,Great service,2022-02-21
SV0773,C00047,5,Too expensive,2021-10-10
SV0774,C00128,5,Network issue,2020-11-24
SV0775,C00093,5,Happy with Zain,2022-01-08
SV0776,C00350,3,Great service,2022-07-19
SV0777,C00192,5,Happy with Zain,2021-05-14
SV0778,C00419,1,Too expensive,2025-07-17
SV0779,C00250,3,Happy with Zain,2023-06-14
SV0780,C00050,2,Happy with Zain,2021-01-27
SV0781,C00235,1,Great service,2025-08-24
SV0782,C00404,5,Too expensive,2025-07-15
SV0783,C00094,2,Great service,2025-07-14
SV0784,C00375,3,Too expensive,2024-07-08
SV0785,C00235,5,Too expensive,2021-11-03
SV0786,C00370,4,Network issue,2025-04-22
SV0787,C00439,1,Happy with Zain,2020-11-15
SV0788,C00039,3,Great service,2024-11-18
SV0789,C00483,3,Great service,2022-09-23
SV0790,C00051,1,Too expensive,2024-05-11
SV0791,C00436,1,Network issue,2022-01-15
SV0792,C00262,5,Too expensive,2020-02-16
SV0793,C00323,2,Great service,2020-06-10
SV0794,C00457,1,Happy with Zain,2020-03-07
SV0795,C00251,3,Great service,2021-12-26
SV0796,C00067,2,Great service,2022-12-13
SV0797,C00478,3,Too expensive,2021-08-17
SV0798,C00259,2,Network issue,2023-03-06
SV0799,C00444,5,Too expensive,2025-01-16
SV0800,C00274,2,Network issue,2020-07-15
SV0801,C00390,4,Too expensive,2024-12-21
SV0802,C00090,4,Happy with Zain,2024-04-12
SV0803,C00296,5,Too expensive,2020-05-27
SV0804,C00427,1,Great service,2021-07-31
SV0805,C00437,5,Great service,2024-02-20
SV0806,C00475,4,Too expensive,2025-08-21
SV0807,C00384,3,Happy with Zain,2022-01-13
SV0808,C00447,3,Great service,2024-05-28
SV0809,C00265,4,Happy with Zain,2021-03-24
SV0810,C00068,3,Too expensive,2020-06-27
SV0811,C00136,4,Happy with Zain,2024-02-17
SV0812,C00024,1,Too expensive,2024-12-06
SV0813,C00124,2,Network issue,2023-06-16
SV0814,C00172,3,Great service,2025-04-07
SV0815,C00195,2,Happy with Zain,2023-04-22
SV0816,C00466,3,Great service,2025-03-08
SV0817,C00047,5,Happy with Zain,2023-09-04
SV0818,C00386,3,Network issue,2025-06-25
SV0819,C00279,4,Great service,2025-02-26
SV0820,C00381,4,Great service,2022-03-11
SV0821,C00354,2,Great service,2022-06-06
SV0822,C00123,3,Too expensive,2022-03-24
SV0823,C00381,2,Great service,2025-02-04
SV0824,C00305,3,Happy with Zain,2023-11-24
SV0825,C00441,2,Great service,2020-11-01
SV0826,C00056,1,Too expensive,2022-12-07
SV0827,C00425,1,Network issue,2021-04-09
SV0828,C00412,2,Network issue,2025-05-04
SV0829,C00307,2,Network issue,2021-03-08
SV0830,C00055,2,Network issue,2022-09-30
SV0831,C00446,2,Too expensive,2022-02-05
SV0832,C00103,4,Great service,2022-01-01
SV0833,C00497,1,Too expensive,2020-01-01
SV0834,C00390,5,Network issue,2024-12-15
SV0835,C00017,1,Network issue,2025-03-08
SV0836,C00330,5,Too expensive,2023-03-12
SV0837,C00050,5,Great service,2024-11-20
SV0838,C00251,1,Too expensive,2024-03-18
SV0839,C00176,1,Too expensive,2021-06-29
SV0840,C00211,1,Happy with Zain,2022-10-21
SV0841,C00257,4,Too expensive,2021-08-17
SV0842,C00130,5,Happy with Zain,2022-01-20
SV0843,C00429,1,Network issue,2024-11-14
SV0844,C00172,4,Great service,2025-07-15
SV0845,C00302,1,Great service,2023-03-04
SV0846,C00280,3,Network issue,2025-02-21
SV0847,C00458,4,Network issue,2020-03-13
SV0848,C00480,4,Happy with Zain,2023-10-26
SV0849,C00171,5,Network issue,2020-05-22
SV0850,C00264,3,Too expensive,2025-06-29
SV0851,C00144,5,Great service,2022-01-06
SV0852,C00004,4,Too expensive,2020-03-05
SV0853,C00006,3,Network issue,2023-10-21
SV0854,C00377,4,Happy with Zain,2021-06-01
SV0855,C00320,3,Happy with Zain,2020-03-07
SV0856,C00305,4,Too expensive,2025-07-19
SV0857,C00469,5,Happy with Zain,2020-06-11
SV0858,C00147,5,Network issue,2022-05-15
SV0859,C00343,1,Too expensive,2021-06-08
SV0860,C00306,3,Happy with Zain,2020-02-19
SV0861,C00154,1,Happy with Zain,2024-10-31
SV0862,C00271,1,Happy with Zain,2023-06-09
SV0863,C00249,3,Too expensive,2022-10-26
SV0864,C00245,5,Great service,2020-02-15
SV0865,C00186,2,Too expensive,2023-11-04
SV0866,C00139,3,Happy with Zain,2023-09-20
SV0867,C00066,4,Great service,2022-06-14
SV0868,C00075,2,Too expensive,2025-08-25
SV0869,C00309,4,Network issue,2024-06-13
SV0870,C00376,3,Network issue,2023-02-16
SV0871,C00099,1,Great service,2021-08-20
SV0872,C00264,1,Happy with Zain,2024-02-22
SV0873,C00131,2,Network issue,2025-08-07
SV0874,C00406,4,Happy with Zain,2023-04-13
SV0875,C00368,3,Too expensive,2023-11-24
SV0876,C00084,2,Too expensive,2020-02-05
SV0877,C00366,2,Too expensive,2020-03-25
SV0878,C00218,5,Network issue,2020-05-14
SV0879,C00395,2,Happy with Zain,2025-09-20
SV0880,C00164,3,Network issue,2022-08-13
SV0881,C00001,1,Too expensive,2025-06-30
SV0882,C00414,5,Great service,2023-10-04
SV0883,C00116,5,Happy with Zain,2022-02-05
SV0884,C00123,5,Happy with Zain,2023-04-14
SV0885,C00059,1,Happy with Zain,2024-03-24
SV0886,C00456,5,Too expensive,2023-09-05
SV0887,C00463,4,Network issue,2022-06-24
SV0888,C00125,4,Network issue,2024-10-29
SV0889,C00125,5,Great service,2022-11-21
SV0890,C00138,2,Great service,2023-01-28
SV0891,C00408,5,Happy with Zain,2024-12-12
SV0892,C00202,2,Network issue,2022-11-09
SV0893,C00155,1,Too expensive,2022-06-27
SV0894,C00414,5,Happy with Zain,2022-07-09
SV0895,C00134,3,Too expensive,2022-04-02
SV0896,C00437,4,Too expensive,2020-09-27
SV0897,C00191,4,Network issue,2023-12-15
SV0898,C00110,1,Great service,2020-05-07
SV0899,C00310,4,Happy with Zain,2025-04-08
SV0900,C00493,2,Too expensive,2025-09-24
SV0901,C00288,4,Great service,2020-02-22
SV0902,C00458,3,Too expensive,2025-03-08
SV0903,C00145,1,Too expensive,2022-07-11
SV0904,C00174,4,Too expensive,2021-08-13
SV0905,C00317,2,Too expensive,2021-04-06
SV0906,C00212,3,Network issue,2025-03-04
SV0907,C00467,4,Network issue,2023-12-09
SV0908,C00304,4,Too expensive,2021-09-21
SV0909,C00372,1,Network issue,2024-08-05
SV0910,C00309,2,Too expensive,2020-03-15
SV0911,C00345,3,Network issue,2023-10-19
SV0912,C00253,3,Great service,2023-02-24
SV0913,C00337,4,Great service,2025-03-24
SV0914,C00288,3,Happy with Zain,2021-10-31
SV0915,C00365,4,Happy with Zain,2023-10-14
SV0916,C00160,5,Too expensive,2021-12-12
SV0917,C00149,5,Too expensive,2025-08-14
SV0918,C00377,1,Great service,2024-07-08
SV0919,C00187,5,Great service,2025-05-17
SV0920,C00156,4,Network issue,2024-08-25
SV0921,C00058,2,Too expensive,2023-10-20
SV0922,C00461,3,Great service,2021-03-09
SV0923,C00468,4,Network issue,2023-06-30
SV0924,C00347,4,Too expensive,2025-01-06
SV0925,C00466,3,Network issue,2024-02-11
SV0926,C00091,4,Network issue,2022-11-08
SV0927,C00401,5,Too expensive,2022-06-12
SV0928,C00268,4,Great service,2020-05-20
SV0929,C00325,1,Great service,2022-02-26
SV0930,C00315,2,Great service,2021-06-25
SV0931,C00260,3,Happy with Zain,2023-11-14
SV0932,C00066,5,Too expensive,2021-06-21
SV0933,C00317,4,Great service,2021-06-11
SV0934,C00326,3,Happy with Zain,2022-07-10
SV0935,C00477,2,Network issue,2021-06-05
SV0936,C00328,5,Happy with Zain,2021-09-20
SV0937,C00090,2,Too expensive,2022-08-13
SV0938,C00142,1,Great service,2022-06-16
SV0939,C00111,4,Too expensive,2023-08-21
SV0940,C00405,5,Happy with Zain,2024-05-29
SV0941,C00011,5,Happy with Zain,2022-03-19
SV0942,C00489,4,Network issue,2021-05-13
SV0943,C00189,4,Network issue,2020-01-10
SV0944,C00190,2,Happy with Zain,2021-03-23
SV0945,C00384,5,Great service,2025-03-21
SV0946,C00365,1,Happy with Zain,2021-10-22
SV0947,C00237,5,Great service,2020-02-16
SV0948,C00232,1,Too expensive,2024-01-22
SV0949,C00327,2,Happy with Zain,2023-10-15
SV0950,C00391,5,Great service,2020-05-24
SV0951,C00175,5,Network issue,2022-12-22
SV0952,C00230,3,Network issue,2024-03-07
SV0953,C00214,1,Network issue,2024-06-30
SV0954,C00164,3,Happy with Zain,2020-07-25
SV0955,C00305,5,Too expensive,2020-02-17
SV0956,C00118,1,Happy with Zain,2020-08-01
SV0957,C00193,5,Happy with Zain,2020-11-25
SV0958,C00145,4,Great service,2021-08-07
SV0959,C00418,2,Happy with Zain,2024-06-08
SV0960,C00233,1,Network issue,2024-12-19
SV0961,C00472,2,Too expensive,2023-06-18
SV0962,C00194,3,Happy with Zain,2024-01-24
SV0963,C00285,4,Too expensive,2025-04-27
SV0964,C00071,4,Great service,2023-04-12
SV0965,C00316,3,Happy with Zain,2023-11-28
SV0966,C00122,4,Too expensive,2024-03-05
SV0967,C00276,2,Network issue,2025-05-19
SV0968,C00040,5,Network issue,2021-06-20
SV0969,C00440,2,Too expensive,2021-10-17
SV0970,C00333,2,Network issue,2025-07-02
SV0971,C00440,4,Too expensive,2024-12-21
SV0972,C00058,1,Great service,2023-03-23
SV0973,C00010,3,Network issue,2020-02-25
SV0974,C00377,2,Great service,2023-06-26
SV0975,C00479,2,Happy with Zain,2022-05-10
SV0976,C00097,5,Network issue,2025-07-23
SV0977,C00169,5,Network issue,2025-07-21
SV0978,C00167,3,Network issue,2022-02-16
SV0979,C00297,5,Happy with Zain,2022-02-24
SV0980,C00302,5,Network issue,2021-10-26
SV0981,C00028,4,Too expensive,2020-10-02
SV0982,C00037,2,Too expensive,2024-11-16
SV0983,C00078,2,Too expensive,2023-07-29
SV0984,C00155,1,Great service,2022-10-20
SV0985,C00263,1,Network issue,2025-02-03
SV0986,C00413,1,Happy with Zain,2025-09-04
SV0987,C00338,4,Great service,2024-09-16
SV0988,C00254,2,Happy with Zain,2024-07-03
SV0989,C00050,4,Happy with Zain,2023-09-19
SV0990,C00175,4,Too expensive,2020-10-17
SV0991,C00398,4,Happy with Zain,2020-03-01
SV0992,C00182,4,Happy with Zain,2022-05-02
SV0993,C00354,2,Network issue,2020-03-23
SV0994,C00265,4,Happy with Zain,2024-01-23
SV0995,C00384,2,Great service,2023-03-20
SV0996,C00435,2,Too expensive,2022-11-07
SV0997,C00101,1,Network issue,2023-06-14
SV0998,C00499,1,Too expensive,2024-05-12
SV0999,C00015,3,Too expensive,2024-02-15
SV1000,C00134,3,Great service,2022-01-20
SV1001,C00106,3,Happy with Zain,2024-04-06
SV1002,C00500,3,Great service,2025-01-31
SV1003,C00495,4,Great service,2020-04-22
SV1004,C00228,1,Happy with Zain,2022-01-23
SV1005,C00398,3,Too expensive,2022-07-27
SV1006,C00326,3,Great service,2022-12-08
SV1007,C00182,3,Happy with Zain,2022-04-30
SV1008,C00386,2,Too expensive,2024-08-29
SV1009,C00267,4,Great service,2020-10-05
SV1010,C00374,4,Happy with Zain,2020-05-28
SV1011,C00466,4,Happy with Zain,2020-05-21
SV1012,C00043,2,Too expensive,2021-10-04
SV1013,C00487,2,Network issue,2020-08-13
SV1014,C00283,1,Happy with Zain,2023-09-09
SV1015,C00486,2,Great service,2023-08-27
SV1016,C00342,4,Happy with Zain,2020-12-24
SV1017,C00344,2,Happy with Zain,2023-09-08
SV1018,C00156,2,Happy with Zain,2023-10-06
SV1019,C00377,2,Network issue,2025-08-14
SV1020,C00449,4,Too expensive,2022-07-18
SV1021,C00098,5,Great service,2023-04-13
SV1022,C00369,5,Network issue,2022-01-28
SV1023,C00140,5,Great service,2021-04-22
SV1024,C00379,2,Network issue,2024-07-15
SV1025,C00024,1,Network issue,2023-05-09
SV1026,C00355,3,Too expensive,2020-11-01
SV1027,C00453,1,Happy with Zain,2024-10-15
SV1028,C00124,4,Network issue,2021-12-16
SV1029,C00413,2,Happy with Zain,2020-08-26
SV1030,C00405,5,Great service,2020-07-07
SV1031,C00207,2,Network issue,2021-02-20
SV1032,C00043,4,Network issue,2022-08-30
SV1033,C00453,3,Great service,2021-04-23
SV1034,C00007,4,Happy with Zain,2022-04-14
SV1035,C00130,3,Great service,2020-03-12
SV1036,C00440,4,Network issue,2024-05-05
SV1037,C00105,2,Happy with Zain,2022-11-18
SV1038,C00148,3,Network issue,2020-09-02
SV1039,C00405,4,Great service,2023-05-21
SV1040,C00470,1,Too expensive,2023-09-07
SV1041,C00287,1,Network issue,2021-09-25
SV1042,C00407,5,Great service,2022-10-15
SV1043,C00314,1,Happy with Zain,2022-02-06
SV1044,C00014,4,Great service,2023-10-24
SV1045,C00209,2,Network issue,2022-02-10
SV1046,C00489,4,Happy with Zain,2022-06-09
SV1047,C00484,5,Happy with Zain,2022-04-13
SV1048,C00006,4,Network issue,2020-04-05
SV1049,C00054,3,Network issue,2024-09-30
SV1050,C00474,1,Too expensive,2022-06-28
SV1051,C00232,5,Happy with Zain,2023-11-04
SV1052,C00427,1,Too expensive,2023-03-02
SV1053,C00055,2,Too expensive,2020-01-30
SV1054,C00134,3,Too expensive,2025-07-15
SV1055,C00207,1,Network issue,2023-09-09
SV1056,C00137,5,Network issue,2022-10-26
SV1057,C00248,5,Happy with Zain,2022-06-23
SV1058,C00236,2,Great service,2024-07-26
SV1059,C00500,2,Network issue,2024-06-14
SV1060,C00011,1,Great service,2023-12-21
SV1061,C00035,4,Too expensive,2024-01-01
SV1062,C00148,4,Great service,2023-02-23
SV1063,C00421,1,Too expensive,2024-10-19
SV1064,C00456,5,Great service,2021-05-20
SV1065,C00343,3,Great service,2025-04-28
SV1066,C00017,3,Too expensive,2021-06-06
SV1067,C00283,1,Happy with Zain,2022-01-08
SV1068,C00054,5,Network issue,2022-03-18
SV1069,C00262,5,Network issue,2024-12-22
SV1070,C00436,4,Great service,2020-03-27
SV1071,C00453,4,Happy with Zain,2022-09-12
SV1072,C00167,4,Happy with Zain,2023-01-31
SV1073,C00437,4,Too expensive,2023-11-11
SV1074,C00225,3,Happy with Zain,2024-04-18
SV1075,C00171,3,Happy with Zain,2020-09-06
SV1076,C00003,2,Too expensive,2021-10-28
SV1077,C00150,1,Great service,2020-07-01
SV1078,C00026,4,Too expensive,2021-10-21
SV1079,C00424,1,Network issue,2021-01-24
SV1080,C00111,5,Happy with Zain,2022-12-18
SV1081,C00176,3,Great service,2023-04-20
SV1082,C00185,5,Network issue,2022-02-11
SV1083,C00336,2,Too expensive,2024-03-25
SV1084,C00152,3,Too expensive,2025-03-02
