usage_id,customer_id,date,data_used_gb,app_category
U659,C012,2025-07-05,9.62,Work
U660,C039,2025-04-12,9.9,Gaming
U661,C069,2025-06-19,5.04,Social Media
U662,C053,2025-03-17,8.79,Social Media
U663,C040,2025-04-25,7.13,Streaming
U664,C093,2025-05-16,4.53,Gaming
U665,C013,2025-04-07,0.6,Gaming
U666,C079,2025-03-27,4.57,Work
U667,C065,2024-11-09,3.41,Gaming
U668,C019,2024-10-25,0.34,Work
U669,C057,2024-11-07,9.23,Streaming
U670,C035,2025-05-27,6.18,Gaming
U671,C030,2025-08-31,3.11,Gaming
U672,C034,2025-06-20,1.56,Education
U673,C071,2025-06-21,6.33,Work
U674,C003,2024-12-06,8.14,Work
U675,C065,2024-10-15,2.65,Education
U676,C025,2025-06-08,5.29,Streaming
U677,C074,2025-08-15,1.93,Gaming
U678,C021,2025-03-26,6.64,Education
U679,C009,2025-07-09,0.96,Streaming
U680,C081,2025-01-02,4.22,Education
U681,C092,2024-12-17,2.25,Streaming
U682,C065,2025-02-07,5.35,Work
U683,C063,2024-12-27,5.45,Work
U684,C026,2024-09-23,1.33,Streaming
U685,C041,2025-06-01,8.81,Streaming
U686,C045,2025-04-16,9.7,Gaming
U687,C032,2025-05-21,2.51,Education
U688,C090,2025-05-13,3.49,Social Media
U689,C084,2025-09-02,9.41,Streaming
U690,C076,2024-10-13,4.47,Education
U691,C052,2025-06-21,2.34,Gaming
U692,C004,2025-08-28,4.68,Social Media
U693,C077,2024-12-31,5.08,Education
U694,C068,2025-09-09,8.88,Work
U695,C052,2025-04-20,2.46,Education
U696,C027,2024-09-19,3.98,Gaming
U697,C053,2024-12-24,6.76,Streaming
U698,C086,2025-06-22,7.99,Social Media
U699,C032,2025-04-23,3.0,Education
U700,C035,2025-02-12,3.93,Social Media
U701,C017,2024-09-21,8.03,Work
U702,C049,2025-01-29,5.61,Work
U703,C061,2024-11-16,0.44,Education
U704,C007,2025-04-25,2.04,Streaming
U705,C038,2025-07-08,8.27,Streaming
U706,C099,2025-02-19,7.49,Work
U707,C080,2024-09-12,8.95,Social Media
U708,C032,2024-12-15,3.24,Gaming
U709,C049,2025-04-22,2.74,Social Media
U710,C050,2024-11-10,4.56,Streaming
U711,C007,2025-09-12,6.26,Work
U712,C073,2024-12-05,1.28,Streaming
U713,C014,2025-08-11,5.65,Education
U714,C003,2025-06-10,2.21,Streaming
U715,C056,2024-12-22,2.25,Social Media
U716,C011,2025-06-26,8.5,Streaming
U717,C066,2025-07-06,5.63,Education
U718,C088,2025-05-25,4.14,Education
U719,C083,2025-06-25,7.49,Work
U720,C082,2025-05-23,4.15,Education
U721,C020,2025-07-09,2.02,Education
U722,C014,2024-10-09,6.43,Streaming
U723,C052,2025-06-04,4.26,Gaming
U724,C048,2024-10-22,3.51,Education
U725,C025,2025-03-03,4.78,Streaming
U726,C096,2025-07-23,8.97,Work
U727,C077,2024-09-14,7.61,Education
U728,C065,2025-05-02,4.99,Streaming
U729,C039,2025-08-27,8.79,Work
U730,C069,2024-12-20,7.11,Streaming
U731,C079,2024-12-02,1.07,Gaming
U732,C100,2024-10-23,1.46,Gaming
U733,C059,2025-08-01,5.7,Gaming
U734,C078,2025-03-24,5.82,Education
U735,C054,2025-07-25,5.93,Education
U736,C027,2025-06-16,8.42,Social Media
U737,C099,2025-08-15,2.52,Education
U738,C048,2024-10-19,7.42,Gaming
U739,C059,2025-05-08,7.3,Education
U740,C074,2024-12-13,8.36,Education
U741,C086,2025-06-21,9.87,Streaming
U742,C016,2025-08-15,1.33,Gaming
U743,C095,2025-05-10,3.5,Education
U744,C045,2025-08-07,3.84,Education
U745,C063,2025-05-09,8.79,Education
U746,C004,2024-10-16,8.21,Gaming
U747,C072,2024-09-12,7.47,Education
U748,C076,2025-08-21,6.45,Social Media
U749,C020,2025-06-22,5.94,Social Media
U750,C068,2024-10-23,7.55,Social Media
U751,C069,2024-10-01,0.93,Gaming
U752,C005,2025-04-19,4.64,Streaming
U753,C073,2024-11-08,2.76,Education
U754,C027,2025-04-30,0.75,Social Media
U755,C001,2024-09-27,0.46,Work
U756,C086,2025-07-31,0.35,Gaming
U757,C088,2024-11-25,8.78,Work
U758,C032,2025-03-18,5.0,Streaming
U759,C026,2025-03-28,5.77,Education
U760,C058,2025-03-20,1.08,Social Media
U761,C076,2025-08-06,6.48,Social Media
U762,C076,2025-08-29,5.31,Streaming
U763,C098,2024-10-06,7.4,Streaming
U764,C023,2024-11-09,8.58,Streaming
U765,C021,2024-11-05,9.09,Gaming
U766,C037,2024-11-11,0.48,Social Media
U767,C032,2025-08-24,4.98,Streaming
U768,C091,2025-04-01,4.9,Work
U769,C056,2025-05-08,7.43,Social Media
U770,C013,2025-06-20,6.87,Social Media
U771,C099,2025-07-13,8.78,Work
U772,C051,2025-07-17,3.71,Streaming
U773,C003,2025-01-09,4.39,Education
U774,C098,2025-08-24,0.9,Streaming
U775,C030,2025-05-11,5.62,Streaming
U776,C091,2024-09-19,2.91,Work
U777,C029,2024-11-04,6.65,Education
U778,C096,2025-03-16,2.93,Work
U779,C015,2025-04-12,9.24,Gaming
U780,C005,2025-01-14,3.96,Streaming
U781,C077,2025-04-06,6.75,Work
U782,C065,2025-05-04,9.45,Gaming
U783,C088,2025-03-01,9.68,Social Media
U784,C035,2024-12-21,4.91,Work
U785,C062,2024-10-09,5.91,Streaming
U786,C098,2025-03-28,0.66,Streaming
U787,C070,2025-02-13,6.94,Social Media
U788,C067,2025-04-16,6.37,Education
U789,C036,2024-10-23,8.79,Education
U790,C042,2025-04-19,5.52,Gaming
U791,C064,2025-08-05,1.32,Work
U792,C084,2025-07-23,5.22,Gaming
U793,C082,2024-11-13,1.99,Education
U794,C015,2025-03-03,1.56,Social Media
U795,C095,2025-02-02,0.91,Streaming
U796,C086,2024-09-17,0.85,Social Media
U797,C041,2024-09-24,1.72,Social Media
U798,C043,2024-10-30,4.19,Work
U799,C072,2024-09-18,7.42,Social Media
U800,C017,2025-04-28,2.35,Gaming
U801,C019,2025-02-26,6.18,Education
U802,C022,2025-05-02,3.9,Work
U803,C050,2025-07-03,6.52,Work
U804,C042,2025-09-10,8.21,Streaming
U805,C002,2025-02-13,0.74,Education
U806,C044,2025-05-16,0.28,Work
U807,C025,2025-07-31,0.4,Gaming
U808,C044,2024-12-23,6.71,Work
U809,C058,2024-11-30,6.31,Gaming
U810,C028,2025-07-02,6.32,Work
U811,C073,2025-01-29,7.44,Work
U812,C009,2025-05-08,3.28,Social Media
U813,C017,2025-05-04,0.66,Work
U814,C040,2025-01-12,3.02,Work
U815,C017,2025-03-22,4.75,Social Media
U816,C028,2025-07-09,9.31,Education
U817,C063,2025-03-08,8.78,Work
U818,C052,2024-09-14,6.18,Streaming
U819,C039,2024-11-16,7.17,Gaming
U820,C077,2025-06-08,0.68,Gaming
U821,C089,2024-12-29,4.67,Streaming
U822,C001,2025-05-12,4.59,Streaming
U823,C098,2025-05-10,3.17,Work
U824,C026,2024-12-30,1.16,Social Media
U825,C031,2025-05-10,2.81,Streaming
U826,C082,2025-01-26,5.65,Streaming
U827,C020,2025-02-08,0.21,Social Media
U828,C056,2024-09-18,0.33,Work
U829,C019,2024-10-14,3.91,Social Media
U830,C055,2025-08-16,3.19,Social Media
U831,C028,2025-08-28,8.92,Education
U832,C039,2025-02-26,0.1,Work
U833,C076,2024-12-12,4.55,Streaming
U834,C046,2024-11-17,6.82,Streaming
U835,C032,2025-08-10,6.44,Streaming
U836,C014,2025-04-08,0.47,Streaming
U837,C097,2025-02-07,3.84,Gaming
U838,C020,2025-07-07,9.45,Work
U839,C024,2025-05-27,3.3,Work
U840,C005,2024-12-12,7.73,Education
U841,C054,2025-01-27,2.69,Work
U842,C011,2025-06-17,4.1,Gaming
U843,C027,2024-09-12,3.55,Streaming
U844,C033,2025-08-14,4.43,Education
U845,C087,2024-12-28,3.14,Education
U846,C002,2025-01-27,3.33,Work
U847,C009,2024-10-30,8.86,Social Media
U848,C072,2025-06-18,5.04,Social Media
U849,C062,2025-05-22,4.64,Social Media
U850,C078,2024-09-27,4.88,Streaming
U851,C024,2025-01-19,6.16,Streaming
U852,C027,2025-05-25,4.51,Streaming
U853,C027,2025-02-14,3.56,Gaming
U854,C100,2025-03-14,1.64,Streaming
U855,C096,2024-10-10,7.1,Gaming
U856,C100,2025-03-26,9.17,Gaming
U857,C089,2025-02-19,2.52,Gaming
U858,C002,2025-01-24,5.26,Work
U859,C032,2025-08-22,1.46,Streaming
U860,C013,2025-05-18,4.4,Streaming
U861,C087,2025-09-02,3.89,Education
U862,C095,2025-07-28,9.96,Work
U863,C099,2025-07-11,0.12,Education
U864,C053,2024-12-20,9.1,Gaming
U865,C006,2025-07-30,7.33,Social Media
U866,C094,2025-03-17,7.25,Work
U867,C007,2024-11-04,5.07,Work
U868,C006,2025-01-18,5.66,Streaming
U869,C082,2025-06-01,0.87,Work
U870,C035,2025-02-24,6.4,Streaming
U871,C063,2025-03-13,2.66,Education
U872,C076,2025-03-20,5.99,Education
U873,C016,2024-12-22,3.87,Education
U874,C089,2025-05-30,5.56,Gaming
U875,C065,2025-02-09,8.56,Gaming
U876,C022,2025-09-12,9.52,Streaming
U877,C095,2025-08-29,3.79,Social Media
U878,C038,2024-12-05,0.86,Education
U879,C042,2024-09-26,8.09,Gaming
U880,C052,2025-02-06,3.55,Work
U881,C013,2025-02-28,9.45,Education
U882,C021,2025-06-22,5.25,Education
U883,C031,2025-09-02,2.67,Education
U884,C007,2025-02-08,6.09,Work
U885,C078,2025-04-14,3.52,Gaming
U886,C046,2024-10-29,9.91,Work
U887,C096,2025-04-12,7.74,Streaming
U888,C041,2025-04-07,1.61,Streaming
U889,C054,2025-03-08,0.85,Education
U890,C071,2025-08-11,7.45,Work
U891,C066,2025-08-02,9.23,Social Media
U892,C041,2025-08-09,6.46,Work
U893,C018,2024-10-31,3.47,Work
U894,C049,2024-09-30,5.52,Streaming
U895,C081,2024-12-14,3.93,Social Media
U896,C022,2025-04-21,4.15,Social Media
U897,C096,2025-01-31,9.06,Streaming
U898,C041,2024-11-11,6.48,Work
U899,C025,2025-02-09,6.67,Streaming
U900,C027,2025-04-26,8.1,Streaming
U901,C078,2024-09-16,0.65,Social Media
U902,C001,2025-02-11,9.68,Gaming
U903,C064,2024-10-08,4.26,Work
U904,C079,2025-02-25,6.57,Gaming
U905,C078,2025-08-18,7.96,Work
U906,C065,2025-04-13,0.36,Work
U907,C030,2024-11-15,0.51,Education
U908,C006,2025-08-04,5.78,Gaming
U909,C022,2025-01-27,2.23,Streaming
U910,C049,2025-09-07,1.98,Social Media
U911,C033,2025-08-10,3.42,Work
U912,C011,2025-08-24,3.69,Streaming
U913,C091,2025-05-10,3.53,Gaming
U914,C014,2024-11-07,8.48,Work
U915,C064,2025-08-12,3.21,Work
U916,C055,2025-04-20,0.91,Gaming
U917,C093,2025-08-26,7.66,Education
U918,C008,2025-03-31,7.78,Streaming
U919,C099,2024-11-29,8.95,Social Media
U920,C100,2025-06-14,0.21,Social Media
U921,C055,2025-06-07,8.63,Social Media
U922,C090,2025-07-25,9.02,Streaming
U923,C027,2025-02-05,7.77,Education
U924,C055,2025-03-19,2.12,Streaming
U925,C094,2025-05-29,9.36,Work
U926,C071,2025-02-24,5.78,Social Media
U927,C083,2024-11-19,2.75,Education
U928,C077,2025-08-13,0.7,Gaming
U929,C073,2025-02-17,7.72,Streaming
U930,C053,2024-12-31,3.85,Work
U931,C036,2024-12-11,3.73,Social Media
U932,C085,2025-03-23,9.35,Streaming
U933,C089,2024-09-29,7.94,Education
U934,C016,2025-08-24,8.95,Education
U935,C088,2025-07-04,0.21,Social Media
U936,C048,2025-08-05,2.7,Streaming
U937,C063,2025-07-06,2.3,Gaming
U938,C047,2024-10-17,0.57,Gaming
U939,C049,2024-11-24,7.04,Gaming
U940,C028,2025-03-24,9.2,Education
U941,C038,2024-11-20,8.47,Work
U942,C023,2025-06-18,2.21,Streaming
U943,C020,2024-10-12,5.26,Streaming
U944,C088,2025-09-09,6.22,Social Media
U945,C060,2025-02-06,1.31,Gaming
U946,C061,2024-09-22,6.02,Work
U947,C053,2025-08-06,6.05,Education
U948,C038,2024-12-26,2.54,Work
U949,C078,2024-09-30,7.83,Social Media
U950,C030,2025-09-05,5.89,Work
U951,C042,2025-05-25,5.98,Streaming
U952,C035,2025-08-18,6.16,Work
U953,C059,2024-11-04,7.86,Work
U954,C083,2025-04-25,2.35,Social Media
U955,C086,2025-06-12,3.7,Work
U956,C026,2024-10-06,2.3,Social Media
U957,C084,2025-06-29,7.43,Work
U958,C018,2025-06-10,8.72,Work
U959,C057,2025-05-12,1.51,Work
U960,C012,2025-07-21,0.73,Streaming
U961,C042,2025-07-27,6.4,Education
U962,C036,2025-06-06,8.33,Work
U963,C090,2025-04-06,7.32,Streaming
U964,C056,2024-11-30,4.9,Work
U965,C043,2024-10-25,0.64,Streaming
U966,C032,2024-11-25,1.28,Gaming
U967,C004,2025-07-06,4.81,Education
U968,C099,2025-03-12,9.7,Social Media
U969,C055,2024-11-06,5.1,Streaming
U970,C056,2025-05-02,1.53,Streaming
U971,C085,2025-03-29,1.17,Streaming
U972,C029,2024-10-30,0.32,Social Media
U973,C068,2025-04-16,4.32,Streaming
U974,C003,2025-03-28,5.09,Gaming
U975,C072,2025-05-05,2.19,Work
U976,C097,2025-07-13,8.65,Work
U977,C086,2025-01-30,8.53,Streaming
U978,C090,2024-11-09,8.49,Streaming
U979,C049,2025-06-26,5.33,Gaming
U980,C090,2025-08-21,2.07,Streaming
U981,C086,2024-10-31,2.67,Education
U982,C056,2025-08-10,7.91,Work
U983,C018,2025-01-10,9.97,Work
U984,C038,2025-09-01,8.35,Streaming
U985,C004,2025-05-07,7.27,Work
U986,C063,2024-10-02,3.28,Education
U987,C096,2024-11-17,9.22,Education
U988,C096,2025-01-13,1.05,Education
U989,C090,2024-12-05,4.58,Gaming
U990,C041,2025-04-08,6.57,Education
U991,C002,2025-03-08,3.0,Work
U992,C099,2025-02-15,6.39,Streaming
U993,C076,2025-04-22,0.53,Gaming
U994,C089,2025-07-01,4.41,Streaming
U995,C075,2025-04-27,3.4,Streaming
U996,C051,2024-12-16,2.03,Education
U997,C007,2025-08-09,2.85,Gaming
U998,C017,2025-02-05,9.99,Work
U999,C045,2025-08-13,4.51,Work
U1000,C050,2025-04-08,0.82,Social Media
U1001,C029,2025-09-04,0.27,Work
U1002,C084,2025-06-23,0.16,Education
U1003,C041,2025-08-15,3.91,Work
U1004,C025,2025-09-05,1.01,Education
U1005,C071,2024-09-24,2.86,Streaming
U1006,C035,2025-09-08,4.99,Education
U1007,C026,2025-01-25,0.71,Education
U1008,C087,2025-03-26,1.53,Education
U1009,C003,2025-07-30,7.21,Gaming
U1010,C038,2024-10-13,6.68,Education
U1011,C010,2025-05-11,1.65,Gaming
U1012,C090,2024-12-11,5.47,Education
U1013,C035,2025-08-20,2.19,Education
U1014,C005,2025-02-23,8.91,Streaming
U1015,C040,2025-02-08,1.05,Streaming
U1016,C052,2024-10-18,9.18,Social Media
U1017,C027,2025-03-23,3.4,Gaming
U1018,C024,2025-04-09,3.29,Education
U1019,C046,2025-09-05,8.57,Education
U1020,C041,2024-11-06,5.16,Social Media
U1021,C010,2025-06-18,1.97,Work
U1022,C035,2025-08-13,3.05,Streaming
U1023,C075,2025-05-04,9.48,Gaming
U1024,C062,2025-06-21,0.41,Work
U1025,C084,2025-07-19,2.92,Work
U1026,C081,2024-09-14,7.05,Streaming
U1027,C013,2024-12-11,1.83,Education
U1028,C083,2025-08-21,3.75,Streaming
U1029,C058,2025-03-10,6.04,Education
U1030,C098,2024-10-26,2.07,Work
U1031,C024,2024-11-10,3.51,Education
U1032,C083,2024-12-03,6.68,Social Media
U1033,C015,2024-10-08,6.34,Social Media
U1034,C030,2024-11-22,7.46,Work
U1035,C088,2025-05-11,2.59,Education
U1036,C063,2025-01-05,0.39,Social Media
U1037,C068,2025-02-07,6.79,Work
U1038,C070,2024-09-16,8.56,Streaming
U1039,C003,2025-03-12,4.61,Social Media
U1040,C068,2025-03-12,0.37,Gaming
U1041,C076,2025-05-05,4.61,Streaming
U1042,C081,2024-10-08,5.34,Social Media
U1043,C039,2025-09-09,6.64,Streaming
U1044,C041,2025-01-17,9.06,Education
U1045,C058,2024-12-03,2.09,Streaming
U1046,C045,2024-10-13,9.25,Social Media
U1047,C011,2025-04-10,3.49,Gaming
U1048,C019,2025-05-12,2.61,Gaming
U1049,C094,2025-08-31,4.87,Education
U1050,C022,2024-11-04,6.42,Education
U1051,C081,2025-01-12,7.1,Streaming
U1052,C004,2025-04-27,9.13,Streaming
U1053,C021,2025-07-14,4.42,Work
U1054,C047,2025-04-18,9.51,Education
U1055,C017,2024-10-07,7.52,Streaming
U1056,C085,2024-11-23,9.1,Education
U1057,C015,2025-03-08,8.86,Gaming
U1058,C037,2024-11-27,9.71,Education
U1059,C025,2024-09-26,1.93,Education
U1060,C100,2024-12-30,3.53,Work
U1061,C078,2024-11-18,1.23,Social Media
U1062,C043,2024-12-28,1.97,Streaming
U1063,C061,2025-09-11,7.33,Education
U1064,C098,2024-12-21,3.22,Social Media
U1065,C022,2025-02-23,1.61,Education
U1066,C047,2025-04-01,6.39,Streaming
U1067,C043,2024-09-12,6.52,Gaming
U1068,C053,2024-12-20,0.71,Gaming
U1069,C056,2025-02-16,8.47,Gaming
U1070,C012,2025-02-21,7.97,Social Media
U1071,C035,2025-08-28,8.39,Education
U1072,C049,2025-02-11,5.11,Work
U1073,C044,2024-10-29,4.43,Gaming
U1074,C054,2024-12-03,8.98,Gaming
U1075,C093,2025-09-08,6.69,Streaming
U1076,C065,2025-08-15,5.96,Streaming
U1077,C001,2025-08-01,5.49,Streaming
U1078,C096,2025-05-23,6.87,Social Media
U1079,C076,2025-03-03,4.39,Streaming
U1080,C081,2025-01-07,6.11,Social Media
U1081,C019,2025-06-23,8.09,Work
U1082,C028,2025-04-22,4.86,Work
U1083,C024,2025-06-26,4.85,Social Media
U1084,C083,2025-04-30,1.12,Social Media
U1085,C067,2025-09-04,3.7,Work
U1086,C006,2025-05-21,5.18,Social Media
U1087,C059,2025-07-21,4.1,Work
U1088,C044,2025-09-03,7.03,Work
U1089,C010,2024-10-14,0.41,Streaming
U1090,C063,2025-05-24,6.42,Work
U1091,C075,2025-08-29,8.96,Education
U1092,C044,2024-11-11,2.49,Education
U1093,C056,2025-03-27,1.0,Streaming
U1094,C088,2025-01-17,8.01,Social Media
U1095,C100,2024-12-19,0.53,Education
U1096,C094,2025-01-30,1.52,Education
U1097,C032,2025-09-02,4.19,Education
U1098,C054,2024-09-25,7.03,Social Media
U1099,C018,2025-07-06,7.33,Work
U1100,C074,2025-04-04,3.68,Work
U1101,C003,2025-01-19,6.27,Streaming
U1102,C021,2024-09-12,1.14,Social Media
U1103,C071,2025-01-16,7.85,Education
U1104,C038,2025-06-10,2.37,Education
U1105,C061,2025-06-05,6.93,Social Media
U1106,C013,2025-07-04,4.99,Gaming
U1107,C003,2025-01-07,2.52,Work
U1108,C024,2025-07-14,9.83,Streaming
U1109,C032,2024-12-16,2.85,Social Media
U1110,C041,2025-06-01,3.08,Education
U1111,C005,2025-04-26,0.28,Work
U1112,C017,2025-05-14,7.94,Education
U1113,C018,2024-12-12,2.17,Gaming
U1114,C090,2025-05-13,9.01,Education
U1115,C068,2025-08-15,5.93,Gaming
U1116,C056,2024-09-29,5.64,Work
U1117,C093,2025-03-11,2.63,Streaming
U1118,C020,2025-03-04,4.33,Social Media
U1119,C033,2024-09-30,1.82,Work
U1120,C020,2024-09-16,3.68,Gaming
U1121,C095,2024-12-10,8.11,Social Media
U1122,C033,2025-07-12,9.93,Work
U1123,C013,2024-09-16,9.55,Work
U1124,C013,2025-01-04,9.19,Education
U1125,C004,2025-08-04,3.38,Work
U1126,C017,2024-10-24,4.37,Work
U1127,C064,2024-12-22,7.85,Streaming
U1128,C042,2024-09-18,2.14,Education
U1129,C084,2025-06-17,5.87,Social Media
U1130,C073,2025-04-21,3.95,Education
U1131,C046,2025-06-27,5.78,Work
U1132,C077,2025-03-30,3.96,Education
U1133,C020,2024-11-16,8.73,Social Media
U1134,C042,2025-07-03,5.63,Social Media
U1135,C095,2024-09-20,4.49,Work
U1136,C046,2024-11-27,3.99,Social Media
U1137,C066,2025-01-30,6.47,Work
U1138,C095,2025-06-20,7.59,Social Media
U1139,C092,2025-06-19,4.84,Gaming
U1140,C079,2025-06-09,5.91,Social Media
U1141,C098,2024-09-26,8.54,Gaming
U1142,C046,2025-03-19,2.06,Social Media
U1143,C016,2025-08-13,3.61,Education
U1144,C057,2025-03-30,2.0,Gaming
U1145,C030,2025-02-05,7.93,Social Media
U1146,C083,2025-08-25,4.75,Social Media
U1147,C081,2025-04-29,8.1,Streaming
U1148,C097,2025-05-23,9.35,Gaming
U1149,C001,2024-09-19,6.43,Social Media
U1150,C067,2025-02-21,4.27,Work
U1151,C011,2025-03-28,0.17,Education
U1152,C014,2024-11-06,7.36,Work
U1153,C047,2025-01-07,0.48,Education
U1154,C026,2025-04-22,5.78,Education
U1155,C007,2025-01-13,7.88,Social Media
U1156,C039,2025-09-02,7.95,Streaming
U1157,C012,2025-01-29,9.4,Gaming
U1158,C015,2025-05-23,9.59,Social Media
U1159,C032,2025-05-29,9.65,Work
U1160,C019,2024-11-26,4.31,Gaming
U1161,C097,2024-11-25,9.21,Streaming
U1162,C049,2024-12-07,3.39,Gaming
U1163,C032,2025-06-02,4.37,Gaming
U1164,C083,2024-10-30,1.87,Work
U1165,C048,2024-10-02,9.59,Streaming
U1166,C042,2024-11-20,3.53,Streaming
U1167,C039,2025-09-07,7.3,Education
U1168,C032,2024-12-30,7.13,Streaming
U1169,C100,2025-07-20,8.52,Social Media
U1170,C042,2025-03-15,6.78,Education
U1171,C071,2025-03-16,9.96,Social Media
U1172,C097,2024-10-01,8.67,Work
U1173,C019,2025-06-20,5.57,Work
U1174,C001,2025-02-17,0.38,Streaming
U1175,C070,2024-09-27,5.36,Gaming
U1176,C003,2025-06-02,6.5,Social Media
U1177,C071,2025-04-21,8.91,Gaming
U1178,C011,2025-03-07,9.94,Gaming
U1179,C015,2025-09-01,6.98,Social Media
U1180,C074,2025-04-18,9.6,Streaming
U1181,C011,2024-09-27,7.54,Gaming
U1182,C041,2025-05-18,0.25,Social Media
U1183,C012,2024-10-24,6.33,Education
U1184,C091,2025-05-25,1.36,Education
U1185,C019,2024-10-15,3.2,Gaming
U1186,C060,2025-07-16,7.1,Social Media
U1187,C022,2025-07-09,5.67,Social Media
U1188,C058,2025-04-30,7.1,Social Media
U1189,C078,2025-09-05,7.69,Gaming
U1190,C054,2025-07-25,0.38,Streaming
U1191,C066,2024-10-10,8.42,Work
U1192,C019,2024-11-24,3.47,Education
U1193,C010,2025-07-22,7.01,Streaming
U1194,C096,2024-11-04,4.23,Work
U1195,C053,2025-02-01,9.23,Education
U1196,C072,2024-10-18,0.43,Education
U1197,C084,2025-01-12,7.86,Work
U1198,C020,2024-12-21,2.82,Gaming
U1199,C078,2025-01-13,3.79,Gaming
U1200,C019,2024-09-29,1.03,Streaming
U1201,C018,2024-11-10,1.14,Gaming
U1202,C048,2025-02-05,4.11,Streaming
U1203,C014,2024-11-19,6.75,Gaming
U1204,C086,2024-10-25,0.38,Gaming
U1205,C088,2025-04-17,4.42,Gaming
U1206,C063,2025-02-06,8.83,Work
U1207,C042,2024-12-29,8.34,Streaming
U1208,C049,2025-02-25,6.25,Gaming
U1209,C023,2025-05-20,7.27,Education
U1210,C019,2025-09-08,4.62,Social Media
U1211,C050,2024-11-04,8.04,Work
U1212,C052,2025-01-04,8.05,Gaming
U1213,C094,2025-04-19,8.21,Education
U1214,C032,2025-03-03,8.15,Social Media
U1215,C008,2024-09-14,5.37,Social Media
U1216,C022,2025-03-05,2.0,Education
U1217,C078,2024-12-20,2.55,Streaming
U1218,C028,2025-05-30,3.96,Gaming
U1219,C012,2024-12-29,6.76,Social Media
U1220,C070,2025-06-04,9.46,Gaming
U1221,C079,2025-08-28,5.28,Social Media
U1222,C060,2024-10-02,7.44,Work
U1223,C001,2025-03-25,5.58,Social Media
U1224,C061,2025-08-04,6.05,Work
U1225,C053,2025-06-21,9.91,Social Media
U1226,C029,2025-08-14,0.7,Social Media
U1227,C094,2025-08-05,2.45,Gaming
U1228,C050,2024-10-11,1.54,Streaming
U1229,C011,2025-06-13,1.98,Gaming
U1230,C002,2024-12-26,9.63,Gaming
U1231,C061,2025-06-11,9.49,Social Media
U1232,C085,2025-07-10,6.35,Education
U1233,C048,2025-04-09,5.38,Work
U1234,C002,2025-06-05,6.8,Streaming
U1235,C096,2025-04-11,9.57,Social Media
U1236,C031,2025-02-13,6.92,Social Media
U1237,C096,2025-06-29,3.46,Social Media
U1238,C047,2025-07-03,1.15,Gaming
U1239,C079,2025-09-12,2.3,Work
U1240,C018,2024-10-30,3.74,Streaming
U1241,C029,2025-02-08,5.38,Streaming
U1242,C074,2024-12-11,6.15,Gaming
U1243,C037,2025-05-27,4.4,Streaming
U1244,C090,2025-04-10,2.0,Gaming
U1245,C061,2025-08-15,2.06,Streaming
U1246,C048,2025-01-22,4.53,Streaming
U1247,C035,2025-09-04,0.47,Gaming
U1248,C025,2024-11-01,2.57,Education
U1249,C083,2025-01-30,0.18,Streaming
U1250,C054,2025-06-09,3.46,Streaming
U1251,C056,2024-12-31,9.93,Gaming
U1252,C003,2024-10-29,8.34,Streaming
U1253,C062,2025-03-08,2.09,Social Media
U1254,C008,2025-04-03,1.08,Streaming
U1255,C071,2025-02-23,5.48,Social Media
U1256,C061,2024-11-30,4.94,Streaming
U1257,C002,2025-02-01,8.09,Social Media
U1258,C002,2025-02-05,6.34,Streaming
U1259,C023,2025-01-11,5.2,Streaming
U1260,C011,2025-07-06,0.92,Social Media
U1261,C025,2025-02-02,6.15,Work
U1262,C038,2024-09-27,4.8,Education
U1263,C048,2025-02-03,4.41,Gaming
U1264,C055,2025-02-17,6.58,Gaming
U1265,C063,2024-09-15,7.04,Social Media
U1266,C032,2024-09-28,7.01,Work
U1267,C019,2025-06-06,9.18,Work
U1268,C014,2025-08-02,0.17,Education
U1269,C031,2024-10-14,2.83,Work
U1270,C082,2025-05-01,0.11,Work
U1271,C081,2024-12-18,8.82,Social Media
U1272,C050,2024-09-14,7.52,Education
U1273,C028,2025-03-30,1.24,Streaming
U1274,C005,2024-10-26,4.03,Social Media
U1275,C023,2025-07-23,9.47,Education
U1276,C061,2025-04-14,5.32,Social Media
U1277,C083,2025-04-16,6.34,Social Media
U1278,C087,2025-09-08,0.7,Streaming
U1279,C044,2024-10-03,1.85,Social Media
U1280,C055,2025-06-10,8.28,Social Media
U1281,C018,2025-05-03,1.49,Social Media
U1282,C087,2024-11-03,4.24,Social Media
