customer_id,income_bracket,household_size,nationality
C00860,Low,2,Bahraini
C00861,Medium,4,Expats-Other
C00862,Low,6,Bahraini
C00863,Medium,3,Expats-Asia
C00864,Medium,1,Expats-Asia
C00865,Low,5,Expats-Asia
C00866,High,3,Expats-Other
C00867,Medium,5,Bahraini
C00868,Low,2,Bahraini
C00869,Low,2,Bahraini
C00870,Low,1,Bahraini
C00871,Medium,5,Expats-Other
C00872,Medium,2,Expats-Other
C00873,High,4,Bahraini
C00874,Medium,6,Expats-Other
C00875,Low,2,Bahraini
C00876,Medium,5,Expats-Other
C00877,High,3,Expats-Asia
C00878,Low,5,Expats-Other
C00879,High,4,Expats-GCC
C00880,Medium,6,Expats-Other
C00881,High,3,Bahraini
C00882,High,2,Bahraini
C00883,High,5,Expats-GCC
C00884,Medium,2,Bahraini
C00885,Medium,5,Expats-Other
C00886,High,7,Expats-GCC
C00887,Medium,2,Expats-GCC
C00888,Medium,4,Expats-Other
C00889,High,6,Expats-Other
C00890,Medium,5,Expats-Asia
C00891,Medium,7,Expats-GCC
C00892,Medium,1,Bahraini
C00893,Low,1,Expats-Asia
C00894,Low,6,Expats-GCC
C00895,Low,5,Bahraini
C00896,High,3,Expats-Other
C00897,Low,5,Expats-GCC
C00898,Low,5,Expats-Asia
C00899,Low,3,Expats-Other
C00900,Low,5,Expats-GCC
C00901,Low,2,Bahraini
C00902,Medium,5,Expats-Other
C00903,Low,1,Expats-Other
C00904,Low,4,Expats-Other
C00905,High,2,Expats-Other
C00906,Low,4,Bahraini
C00907,Low,1,Expats-Asia
C00908,High,2,Expats-GCC
C00909,Low,5,Bahraini
C00910,Low,4,Expats-GCC
C00911,Medium,1,Expats-Other
C00912,Medium,2,Expats-Asia
C00913,Medium,2,Expats-GCC
C00914,Low,7,Expats-Other
C00915,Medium,5,Expats-Other
C00916,Low,1,Expats-GCC
C00917,Low,6,Expats-GCC
C00918,Medium,2,Expats-Other
C00919,Low,5,Expats-Other
C00920,Low,7,Expats-Other
C00921,Medium,7,Bahraini
C00922,Low,7,Expats-GCC
C00923,Low,1,Expats-GCC
C00924,High,1,Expats-GCC
C00925,High,5,Expats-Other
C00926,High,1,Expats-GCC
C00927,High,7,Bahraini
C00928,High,5,Expats-Asia
C00929,High,1,Expats-Asia
C00930,Medium,7,Bahraini
C00931,Medium,4,Expats-Other
C00932,Low,1,Expats-Asia
C00933,Low,5,Expats-Other
C00934,High,5,Expats-Other
C00935,Medium,3,Expats-GCC
C00936,Medium,1,Expats-Asia
C00937,Medium,5,Bahraini
C00938,High,1,Expats-GCC
C00939,High,2,Expats-GCC
C00940,Low,6,Expats-Asia
C00941,Medium,3,Expats-GCC
C00942,High,5,Bahraini
C00943,Medium,7,Expats-GCC
C00944,Medium,6,Expats-Other
C00945,Low,1,Expats-Asia
C00946,Medium,6,Expats-GCC
C00947,Medium,2,Expats-Asia
C00948,High,2,Expats-Other
C00949,Low,6,Expats-GCC
C00950,High,2,Expats-Other
C00951,Low,4,Expats-Asia
C00952,Medium,2,Expats-GCC
C00953,Low,3,Expats-Other
C00954,Low,3,Expats-GCC
C00955,Medium,7,Bahraini
C00956,Low,7,Bahraini
C00957,High,4,Expats-Asia
C00958,Low,7,Expats-Other
C00959,Medium,1,Expats-GCC
C00960,Low,1,Expats-Other
C00961,High,3,Bahraini
C00962,Medium,5,Expats-GCC
C00963,Medium,6,Bahraini
C00964,Medium,4,Expats-Other
C00965,High,5,Expats-GCC
C00966,Medium,3,Expats-Asia
C00967,Low,5,Expats-GCC
C00968,High,1,Expats-Asia
C00969,High,3,Expats-GCC
C00970,Medium,6,Bahraini
C00971,High,5,Expats-GCC
C00972,High,6,Expats-Other
C00973,High,7,Expats-Asia
C00974,Medium,4,Bahraini
C00975,Medium,3,Expats-Other
C00976,Low,4,Expats-Asia
C00977,Medium,4,Bahraini
C00978,Medium,1,Bahraini
C00979,High,6,Bahraini
C00980,Low,2,Expats-Asia
C00981,Medium,5,Bahraini
C00982,Low,1,Expats-Other
C00983,Medium,1,Expats-Asia
C00984,Low,2,Expats-Other
C00985,High,5,Expats-GCC
C00986,Medium,2,Bahraini
C00987,Low,5,Bahraini
C00988,Medium,7,Expats-Other
C00989,High,4,Expats-Other
C00990,High,3,Bahraini
C00991,High,4,Expats-Other
C00992,Low,5,Bahraini
C00993,Medium,5,Expats-Asia
C00994,Low,5,Expats-Asia
C00995,Medium,7,Expats-GCC
C00996,High,2,Expats-Other
C00997,High,5,Expats-Asia
C00998,High,1,Bahraini
C00999,Low,6,Expats-Other
C01000,High,6,Expats-Asia
C01001,High,4,Expats-GCC
C01002,High,3,Expats-Other
C01003,Medium,5,Expats-Other
C01004,Low,7,Expats-GCC
C01005,Medium,2,Expats-Asia
C01006,Medium,4,Expats-GCC
C01007,High,1,Expats-GCC
C01008,High,4,Expats-Other
C01009,Low,2,Bahraini
C01010,Low,1,Expats-Asia
C01011,High,3,Expats-Asia
C01012,High,1,Expats-Other
C01013,High,2,Expats-Asia
C01014,Low,5,Bahraini
C01015,Medium,1,Expats-Asia
C01016,Medium,1,Expats-Asia
C01017,High,5,Expats-Asia
C01018,Low,1,Expats-GCC
C01019,Low,7,Expats-GCC
C01020,Medium,6,Expats-Other
C01021,Medium,2,Expats-GCC
C01022,Medium,4,Bahraini
C01023,Medium,1,Bahraini
C01024,Medium,2,Expats-GCC
C01025,Medium,6,Expats-GCC
C01026,Low,6,Expats-Asia
C01027,High,6,Expats-Asia
C01028,Medium,4,Expats-Asia
C01029,Low,7,Expats-Other
C01030,High,3,Expats-Other
C01031,Medium,1,Expats-Asia
C01032,Low,3,Bahraini
C01033,Medium,1,Bahraini
C01034,High,7,Expats-Other
C01035,Low,1,Expats-Asia
C01036,Medium,6,Expats-GCC
C01037,Medium,6,Expats-GCC
C01038,Medium,7,Expats-Other
C01039,Medium,7,Expats-GCC
C01040,Medium,4,Expats-GCC
C01041,Low,3,Expats-Asia
C01042,Low,2,Expats-Asia
C01043,Medium,3,Expats-Asia
C01044,Low,7,Expats-Asia
C01045,Medium,3,Expats-GCC
C01046,Medium,2,Expats-Other
C01047,Low,3,Expats-Asia
C01048,High,2,Expats-Other
C01049,Low,2,Expats-Other
C01050,High,2,Expats-GCC
C01051,Low,4,Expats-Other
C01052,High,1,Expats-Other
C01053,Medium,2,Expats-Other
C01054,Medium,2,Expats-Other
C01055,High,6,Expats-Other
C01056,High,4,Expats-Asia
C01057,Medium,2,Expats-GCC
C01058,Medium,2,Expats-GCC
C01059,Medium,2,Bahraini
C01060,Low,1,Expats-Asia
C01061,High,6,Bahraini
C01062,High,2,Expats-Asia
C01063,High,2,Bahraini
C01064,Low,6,Expats-GCC
C01065,Medium,4,Bahraini
C01066,Medium,4,Expats-Asia
C01067,Low,4,Expats-Asia
C01068,Medium,5,Expats-Asia
C01069,Low,2,Expats-Asia
C01070,Low,4,Expats-Asia
C01071,High,2,Expats-GCC
C01072,Low,4,Expats-GCC
C01073,Medium,2,Bahraini
C01074,High,3,Expats-GCC
C01075,Medium,2,Expats-GCC
C01076,Low,3,Bahraini
C01077,Medium,5,Expats-GCC
C01078,Medium,5,Bahraini
C01079,Low,5,Expats-Other
C01080,Low,2,Expats-Asia
C01081,High,4,Expats-Other
C01082,Low,7,Bahraini
C01083,Medium,1,Expats-Asia
C01084,Medium,7,Bahraini
C01085,High,3,Expats-Asia
C01086,Low,5,Bahraini
C01087,High,3,Bahraini
C01088,Low,4,Expats-Other
C01089,Low,5,Expats-Asia
C01090,Medium,3,Bahraini
C01091,High,3,Expats-Other
C01092,Low,3,Expats-Asia
C01093,Medium,3,Expats-GCC
C01094,High,4,Bahraini
C01095,Medium,4,Expats-Other
C01096,Low,2,Expats-Asia
C01097,Low,2,Expats-Asia
C01098,Low,3,Expats-Asia
C01099,Low,6,Expats-GCC
C01100,Medium,4,Bahraini
C01101,High,7,Bahraini
C01102,Low,2,Expats-Other
C01103,High,2,Expats-Other
C01104,High,4,Expats-Asia
C01105,Medium,4,Bahraini
C01106,High,4,Expats-Asia
C01107,Low,2,Expats-Asia
C01108,Medium,3,Expats-Other
C01109,Low,1,Expats-Other
C01110,Low,5,Expats-GCC
C01111,Low,7,Expats-GCC
C01112,Medium,1,Expats-GCC
C01113,High,5,Expats-GCC
C01114,Low,2,Bahraini
C01115,High,2,Expats-Other
C01116,Medium,2,Expats-Other
C01117,High,6,Expats-Other
C01118,Low,3,Bahraini
C01119,High,4,Bahraini
C01120,High,7,Expats-Other
C01121,Medium,2,Expats-Asia
C01122,High,5,Expats-GCC
C01123,Low,4,Expats-Asia
C01124,High,4,Expats-Asia
C01125,Low,1,Expats-Other
C01126,Low,4,Expats-Asia
C01127,Medium,2,Expats-GCC
C01128,Medium,4,Bahraini
C01129,Medium,4,Expats-Asia
C01130,Low,3,Expats-Asia
C01131,Medium,4,Bahraini
C01132,Medium,7,Expats-Asia
C01133,High,7,Expats-Other
C01134,Medium,7,Bahraini
C01135,High,7,Expats-GCC
C01136,Medium,7,Expats-GCC
C01137,High,2,Expats-Other
C01138,High,4,Bahraini
C01139,Medium,2,Expats-GCC
C01140,Medium,1,Expats-Asia
C01141,Medium,4,Expats-Other
C01142,Medium,3,Bahraini
C01143,High,3,Expats-Other
C01144,High,4,Bahraini
C01145,Low,5,Expats-GCC
C01146,Medium,4,Expats-GCC
C01147,High,1,Bahraini
C01148,Medium,7,Expats-Asia
C01149,High,7,Expats-GCC
C01150,Medium,6,Expats-GCC
C01151,Low,4,Expats-GCC
C01152,Medium,5,Expats-GCC
C01153,High,5,Bahraini
C01154,High,6,Expats-Asia
C01155,High,3,Bahraini
C01156,High,5,Bahraini
C01157,Low,2,Expats-GCC
C01158,High,6,Expats-GCC
C01159,High,5,Bahraini
C01160,Medium,5,Expats-Other
C01161,High,7,Expats-Asia
C01162,Low,6,Expats-Asia
C01163,High,3,Expats-Asia
C01164,High,3,Expats-Asia
C01165,High,4,Expats-Other
C01166,High,3,Expats-Asia
C01167,High,4,Expats-GCC
C01168,High,7,Expats-GCC
C01169,Medium,5,Bahraini
C01170,Medium,5,Expats-GCC
C01171,High,3,Bahraini
C01172,Low,4,Bahraini
C01173,Low,5,Expats-GCC
C01174,Medium,6,Bahraini
C01175,Low,4,Expats-GCC
C01176,Medium,4,Bahraini
C01177,Medium,1,Expats-GCC
C01178,Low,5,Expats-GCC
C01179,Medium,6,Bahraini
C01180,High,7,Expats-GCC
C01181,High,7,Expats-Asia
C01182,Low,1,Expats-GCC
C01183,High,6,Expats-GCC
C01184,Medium,6,Expats-Other
C01185,Medium,2,Expats-Asia
C01186,Medium,3,Expats-GCC
C01187,Low,1,Expats-GCC
C01188,High,1,Expats-Other
C01189,High,2,Bahraini
C01190,Medium,6,Expats-Asia
C01191,High,2,Bahraini
C01192,High,7,Expats-Other
C01193,High,7,Expats-Other
C01194,Low,3,Expats-Asia
C01195,Low,6,Expats-GCC
C01196,Medium,6,Expats-Other
C01197,Low,6,Expats-Other
C01198,High,1,Bahraini
C01199,Medium,2,Bahraini
C01200,Low,6,Bahraini
C01201,Medium,5,Bahraini
C01202,Medium,2,Expats-Asia
C01203,High,3,Bahraini
C01204,High,3,Bahraini
C01205,Medium,6,Expats-Asia
C01206,Low,3,Expats-Other
C01207,Low,2,Expats-Asia
C01208,Medium,5,Expats-GCC
C01209,Medium,2,Expats-Asia
C01210,High,5,Bahraini
C01211,High,3,Bahraini
C01212,Medium,6,Bahraini
C01213,Low,2,Bahraini
C01214,Medium,7,Bahraini
C01215,High,4,Expats-Asia
C01216,Low,4,Bahraini
C01217,Low,3,Expats-Asia
C01218,High,6,Expats-GCC
C01219,Medium,2,Expats-Other
C01220,High,6,Expats-Other
C01221,Low,2,Bahraini
C01222,High,2,Expats-GCC
C01223,Low,4,Expats-Asia
C01224,Medium,6,Expats-GCC
C01225,High,5,Expats-GCC
C01226,High,6,Expats-Other
C01227,Medium,2,Bahraini
C01228,Low,7,Expats-GCC
C01229,Medium,5,Expats-Other
C01230,Low,5,Expats-GCC
C01231,Medium,4,Expats-GCC
C01232,Medium,2,Bahraini
C01233,Medium,3,Bahraini
C01234,High,7,Expats-GCC
C01235,Low,4,Expats-GCC
C01236,Low,2,Expats-Other
C01237,Medium,7,Expats-Asia
C01238,High,3,Expats-Asia
C01239,High,6,Expats-Other
C01240,Low,7,Expats-GCC
C01241,High,1,Expats-GCC
C01242,High,2,Expats-GCC
C01243,Low,6,Bahraini
C01244,High,4,Expats-Asia
C01245,Low,6,Expats-GCC
C01246,Medium,3,Expats-Other
C01247,Medium,7,Expats-GCC
C01248,Low,7,Expats-Asia
C01249,Medium,1,Bahraini
C01250,Medium,1,Bahraini
C01251,Low,7,Expats-GCC
C01252,Low,3,Expats-Asia
C01253,High,6,Expats-GCC
C01254,Low,2,Expats-Asia
C01255,High,4,Expats-GCC
C01256,Low,5,Expats-Asia
C01257,Medium,3,Expats-Asia
C01258,High,4,Expats-Asia
C01259,Medium,7,Expats-Asia
C01260,Low,3,Bahraini
C01261,Medium,2,Expats-GCC
C01262,Low,6,Expats-GCC
C01263,Low,1,Expats-Asia
C01264,High,6,Expats-Asia
C01265,Low,3,Expats-Other
C01266,High,7,Expats-Other
C01267,High,1,Expats-GCC
C01268,Medium,5,Expats-GCC
C01269,Low,6,Expats-GCC
C01270,Low,6,Expats-Asia
C01271,Low,3,Expats-Other
C01272,Medium,7,Expats-GCC
C01273,Low,7,Bahraini
C01274,Medium,7,Expats-Other
C01275,High,1,Expats-Other
C01276,Medium,1,Expats-GCC
C01277,Low,1,Expats-Asia
C01278,Medium,6,Expats-Other
C01279,Low,7,Expats-Other
C01280,Medium,1,Expats-Asia
C01281,Low,6,Expats-Other
C01282,Low,2,Expats-GCC
C01283,Low,1,Expats-Other
C01284,Low,6,Expats-Other
C01285,Medium,6,Expats-GCC
C01286,Medium,4,Expats-GCC
C01287,Low,2,Bahraini
C01288,Medium,4,Expats-Other
C01289,Medium,1,Expats-Asia
C01290,Low,2,Expats-Other
C01291,Low,1,Bahraini
C01292,Low,2,Bahraini
C01293,High,5,Bahraini
C01294,High,5,Bahraini
C01295,Low,7,Expats-GCC
C01296,High,6,Expats-Asia
C01297,High,7,Bahraini
C01298,High,6,Bahraini
C01299,High,1,Expats-Other
C01300,High,3,Expats-Asia
C01301,Low,2,Expats-GCC
C01302,Medium,2,Expats-Other
C01303,Low,3,Expats-Other
C01304,High,7,Expats-Other
C01305,Medium,2,Bahraini
C01306,Low,5,Expats-Other
C01307,High,5,Expats-Asia
C01308,High,7,Expats-GCC
C01309,High,6,Bahraini
C01310,Low,2,Expats-GCC
C01311,Medium,2,Expats-Other
C01312,Low,6,Expats-Asia
C01313,High,5,Expats-Other
C01314,Medium,1,Expats-GCC
C01315,Medium,5,Bahraini
C01316,Medium,7,Expats-Asia
C01317,Low,7,Expats-Asia
C01318,Low,7,Bahraini
C01319,Medium,2,Expats-Other
C01320,Low,3,Expats-GCC
C01321,Low,7,Expats-GCC
C01322,High,1,Bahraini
C01323,High,6,Expats-Asia
C01324,Low,4,Bahraini
C01325,Medium,2,Expats-GCC
C01326,Low,4,Expats-GCC
C01327,Low,4,Expats-GCC
C01328,Medium,3,Bahraini
C01329,High,2,Bahraini
C01330,High,1,Expats-Asia
C01331,High,7,Bahraini
C01332,Low,1,Expats-Asia
C01333,Low,3,Expats-Asia
C01334,Low,5,Bahraini
C01335,Low,6,Expats-Other
C01336,Medium,1,Expats-Other
C01337,Low,4,Bahraini
C01338,High,3,Expats-Asia
C01339,Low,6,Expats-GCC
C01340,High,4,Bahraini
C01341,Medium,7,Expats-Asia
C01342,Medium,4,Bahraini
C01343,Low,1,Bahraini
C01344,Medium,1,Bahraini
C01345,Low,3,Expats-GCC
C01346,Medium,3,Expats-GCC
C01347,Medium,5,Expats-GCC
C01348,Medium,7,Expats-Asia
C01349,High,3,Expats-GCC
C01350,Medium,5,Expats-Other
C01351,Medium,6,Expats-Asia
C01352,Low,5,Expats-Asia
C01353,Medium,6,Expats-Other
C01354,Medium,2,Bahraini
C01355,Low,6,Expats-Asia
C01356,High,5,Bahraini
C01357,Low,2,Expats-Asia
C01358,Medium,2,Expats-GCC
C01359,Medium,2,Bahraini
C01360,High,4,Expats-Asia
C01361,High,6,Expats-GCC
C01362,Medium,3,Bahraini
C01363,High,6,Expats-Asia
C01364,High,1,Expats-GCC
C01365,Low,5,Expats-GCC
C01366,Low,2,Expats-Asia
C01367,Low,5,Expats-Asia
C01368,High,2,Expats-GCC
C01369,Low,5,Bahraini
C01370,Low,2,Expats-Other
C01371,High,3,Expats-Asia
C01372,Medium,6,Expats-GCC
C01373,Low,1,Bahraini
C01374,Medium,2,Bahraini
C01375,High,1,Bahraini
C01376,High,3,Expats-Asia
C01377,Medium,1,Expats-GCC
C01378,High,7,Expats-GCC
C01379,Low,5,Expats-Asia
C01380,High,5,Expats-Other
C01381,High,5,Bahraini
C01382,High,2,Expats-Other
C01383,Medium,1,Expats-GCC
C01384,High,4,Expats-GCC
C01385,Medium,2,Expats-Asia
C01386,Medium,7,Expats-Other
C01387,Medium,3,Expats-Asia
C01388,Medium,3,Expats-Other
C01389,High,5,Expats-Asia
C01390,High,6,Expats-Other
C01391,High,3,Expats-Asia
C01392,Medium,7,Bahraini
C01393,Medium,2,Expats-Other
C01394,Medium,2,Expats-Asia
C01395,Low,3,Expats-Other
C01396,High,6,Expats-GCC
C01397,Medium,6,Expats-GCC
C01398,Low,7,Expats-Other
C01399,Low,2,Expats-Other
C01400,Medium,4,Expats-Other
C01401,Low,5,Expats-Asia
C01402,High,2,Expats-Other
C01403,High,7,Bahraini
C01404,High,5,Bahraini
C01405,Medium,7,Expats-Other
C01406,Medium,6,Bahraini
C01407,Medium,4,Expats-GCC
C01408,Medium,3,Expats-GCC
C01409,Low,7,Bahraini
C01410,High,3,Expats-Asia
C01411,High,1,Expats-GCC
C01412,Medium,6,Expats-Asia
C01413,High,4,Bahraini
C01414,Medium,3,Expats-GCC
C01415,Low,2,Expats-Other
C01416,High,7,Expats-Other
C01417,High,1,Expats-Asia
C01418,Low,2,Bahraini
C01419,Medium,4,Expats-Asia
C01420,Medium,3,Expats-Asia
C01421,High,7,Expats-GCC
C01422,Medium,5,Expats-Asia
C01423,Low,7,Expats-Asia
C01424,High,3,Expats-Asia
C01425,High,3,Expats-Other
C01426,Medium,5,Expats-Other
C01427,Low,6,Expats-GCC
C01428,High,1,Expats-Other
C01429,Low,7,Expats-Other
C01430,High,2,Bahraini
C01431,Low,3,Bahraini
C01432,Medium,3,Expats-GCC
C01433,High,4,Bahraini
C01434,Medium,5,Expats-Other
C01435,High,5,Bahraini
C01436,Medium,5,Expats-Asia
C01437,Low,5,Bahraini
C01438,High,2,Expats-Asia
C01439,High,4,Bahraini
C01440,High,7,Expats-Other
C01441,Medium,5,Expats-GCC
C01442,Medium,1,Expats-GCC
C01443,Medium,6,Expats-Asia
C01444,Medium,1,Expats-Asia
C01445,High,5,Bahraini
C01446,Low,2,Expats-Other
C01447,High,4,Expats-Other
C01448,Low,2,Bahraini
C01449,Medium,5,Bahraini
C01450,High,3,Expats-Asia
C01451,Low,6,Bahraini
C01452,Medium,1,Expats-Other
C01453,Medium,2,Expats-GCC
C01454,Medium,2,Expats-Other
C01455,Low,4,Expats-GCC
C01456,High,7,Expats-GCC
C01457,Low,2,Expats-Asia
C01458,Medium,7,Expats-GCC
C01459,Low,2,Expats-Asia
C01460,Low,5,Expats-Other
C01461,Low,1,Expats-Asia
C01462,Medium,5,Bahraini
C01463,Low,1,Expats-Other
C01464,Low,1,Expats-GCC
C01465,Low,2,Expats-GCC
C01466,Medium,7,Expats-GCC
C01467,High,4,Expats-Asia
C01468,High,6,Bahraini
C01469,Low,4,Bahraini
C01470,Medium,7,Bahraini
C01471,Low,5,Bahraini
C01472,Low,7,Expats-Asia
C01473,Medium,3,Bahraini
C01474,Medium,1,Bahraini
C01475,Medium,2,Expats-Other
C01476,Low,5,Expats-Asia
C01477,High,6,Expats-Asia
C01478,Medium,5,Expats-Other
C01479,Medium,7,Expats-Asia
C01480,High,4,Expats-Other
C01481,Medium,5,Expats-Other
C01482,Medium,5,Expats-Other
C01483,Low,2,Expats-GCC
C01484,Low,7,Bahraini
C01485,Medium,3,Bahraini
C01486,Low,2,Expats-Other
C01487,High,3,Expats-GCC
C01488,High,2,Bahraini
C01489,Medium,3,Expats-Other
C01490,Low,6,Expats-GCC
C01491,High,3,Expats-GCC
C01492,Low,5,Expats-Other
C01493,Medium,6,Expats-Other
C01494,Medium,1,Expats-Asia
C01495,Medium,6,Expats-GCC
C01496,Low,2,Expats-GCC
C01497,Low,5,Expats-Other
C01498,High,5,Expats-Other
C01499,High,6,Expats-Other
C01500,Medium,1,Expats-Other
C01501,High,6,Bahraini
C01502,Low,7,Expats-GCC
C01503,High,4,Expats-Asia
C01504,Medium,5,Expats-GCC
C01505,Medium,3,Expats-GCC
C01506,Medium,6,Expats-Other
C01507,Low,6,Expats-Other
C01508,High,7,Bahraini
C01509,Medium,4,Expats-Asia
C01510,High,4,Expats-Other
C01511,High,1,Bahraini
C01512,High,1,Bahraini
C01513,High,3,Bahraini
C01514,Medium,7,Expats-GCC
C01515,High,1,Expats-Asia
C01516,High,3,Bahraini
C01517,Low,7,Expats-GCC
C01518,Medium,1,Expats-Asia
C01519,Low,3,Bahraini
C01520,Medium,3,Bahraini
C01521,Low,1,Expats-Other
C01522,High,2,Expats-Other
C01523,Medium,6,Bahraini
C01524,Low,1,Expats-Asia
C01525,High,5,Expats-Asia
C01526,Medium,7,Expats-Asia
C01527,Low,6,Expats-GCC
C01528,High,1,Expats-Other
C01529,Medium,7,Bahraini
C01530,Medium,5,Expats-Other
C01531,Medium,2,Expats-GCC
C01532,Medium,1,Expats-Asia
C01533,Low,6,Expats-GCC
C01534,High,4,Expats-GCC
C01535,Low,7,Expats-Other
C01536,Low,5,Expats-Other
C01537,High,2,Expats-Asia
C01538,Medium,2,Bahraini
C01539,High,5,Expats-Other
C01540,Medium,1,Bahraini
C01541,Low,5,Expats-GCC
C01542,Low,2,Expats-Asia
C01543,Low,1,Expats-Other
C01544,Low,1,Expats-GCC
C01545,High,2,Expats-GCC
C01546,Medium,1,Expats-Other
C01547,High,7,Expats-GCC
C01548,Medium,7,Expats-Asia
C01549,Low,5,Expats-Asia
C01550,High,6,Bahraini
C01551,Medium,2,Bahraini
C01552,Medium,2,Expats-Other
C01553,Medium,2,Expats-Other
C01554,High,6,Expats-Asia
C01555,Low,2,Expats-Asia
C01556,Low,4,Expats-Other
C01557,High,5,Bahraini
C01558,Medium,3,Expats-Asia
C01559,Medium,3,Expats-GCC
C01560,Low,2,Bahraini
C01561,Medium,5,Expats-Other
C01562,Low,6,Expats-Asia
C01563,High,1,Expats-Other
C01564,High,6,Expats-GCC
C01565,High,1,Bahraini
C01566,Low,5,Expats-GCC
C01567,Medium,4,Expats-Other
C01568,Low,7,Bahraini
C01569,High,6,Expats-GCC
C01570,High,2,Expats-Asia
C01571,High,6,Expats-Asia
C01572,Medium,7,Expats-Asia
C01573,Low,7,Bahraini
C01574,High,4,Bahraini
C01575,Low,4,Bahraini
C01576,Medium,1,Expats-Other
C01577,High,1,Expats-Asia
C01578,Medium,5,Expats-GCC
C01579,Low,2,Bahraini
C01580,High,5,Bahraini
C01581,Medium,4,Bahraini
C01582,Low,2,Expats-Other
C01583,Low,2,Bahraini
C01584,High,6,Expats-Other
C01585,Low,2,Bahraini
C01586,Medium,4,Expats-GCC
C01587,High,2,Bahraini
C01588,High,2,Expats-Other
C01589,Low,1,Expats-Other
C01590,Medium,5,Bahraini
C01591,Low,5,Expats-Other
C01592,Medium,4,Bahraini
C01593,Low,5,Expats-Asia
C01594,Medium,3,Expats-GCC
C01595,Low,5,Expats-Asia
C01596,Low,6,Bahraini
C01597,Low,6,Expats-Asia
C01598,Medium,1,Expats-Other
C01599,Medium,5,Expats-Other
C01600,Low,2,Expats-Other
C01601,Medium,3,Expats-Other
C01602,Medium,2,Expats-GCC
C01603,Low,7,Expats-Other
C01604,Medium,2,Bahraini
C01605,Medium,4,Bahraini
C01606,Medium,7,Expats-GCC
C01607,Medium,5,Expats-Other
C01608,Low,2,Bahraini
C01609,High,7,Expats-Asia
C01610,High,6,Expats-Other
C01611,High,6,Expats-Other
C01612,Low,3,Expats-Asia
C01613,Medium,7,Bahraini
C01614,Low,5,Bahraini
C01615,Medium,3,Bahraini
C01616,Medium,7,Expats-Asia
C01617,Medium,6,Expats-Asia
C01618,High,3,Expats-Other
C01619,Medium,6,Expats-Other
C01620,Low,2,Bahraini
C01621,Low,2,Expats-GCC
C01622,Medium,4,Expats-Asia
C01623,High,2,Expats-Other
C01624,Low,7,Expats-Asia
C01625,High,3,Expats-Asia
C01626,High,5,Expats-Other
C01627,Medium,4,Expats-Asia
C01628,Medium,7,Expats-GCC
C01629,Medium,7,Expats-Other
C01630,Low,7,Expats-Other
C01631,High,2,Bahraini
C01632,High,1,Expats-Asia
C01633,Low,4,Expats-GCC
C01634,Medium,7,Bahraini
C01635,High,3,Expats-GCC
C01636,High,7,Bahraini
C01637,High,2,Expats-GCC
C01638,Low,7,Expats-Other
C01639,High,3,Expats-Other
C01640,Medium,6,Expats-GCC
C01641,Medium,3,Expats-GCC
C01642,Medium,7,Expats-Asia
C01643,Low,1,Expats-Other
C01644,Low,7,Expats-GCC
C01645,High,7,Expats-GCC
C01646,High,2,Expats-Other
C01647,Low,2,Expats-Other
C01648,Low,1,Bahraini
C01649,High,4,Expats-GCC
C01650,High,4,Expats-Asia
C01651,High,6,Expats-Asia
C01652,Low,5,Bahraini
C01653,Low,7,Expats-Other
C01654,Low,1,Expats-Other
C01655,Medium,6,Expats-Other
C01656,High,2,Expats-GCC
C01657,Medium,6,Expats-Other
C01658,High,3,Expats-Other
C01659,Medium,2,Expats-Other
C01660,High,7,Expats-GCC
C01661,Medium,7,Bahraini
C01662,High,2,Bahraini
C01663,High,3,Bahraini
C01664,Medium,3,Expats-GCC
C01665,Low,6,Expats-Other
C01666,High,6,Expats-Asia
C01667,Medium,7,Expats-Other
C01668,Low,2,Expats-Asia
C01669,Medium,1,Expats-GCC
C01670,Medium,5,Expats-Asia
C01671,Medium,7,Expats-GCC
C01672,High,1,Expats-Asia
C01673,Low,7,Expats-GCC
C01674,Medium,1,Bahraini
C01675,High,7,Bahraini
C01676,Low,7,Bahraini
C01677,High,4,Expats-Asia
C01678,High,4,Expats-GCC
C01679,Medium,6,Expats-Other
C01680,Medium,4,Expats-Asia
C01681,High,7,Expats-Other
C01682,Low,7,Expats-GCC
C01683,Low,3,Bahraini
C01684,High,2,Expats-Other
C01685,Low,2,Expats-GCC
C01686,Low,3,Expats-Asia
C01687,Low,7,Expats-GCC
C01688,Medium,7,Expats-GCC
C01689,High,1,Bahraini
C01690,High,1,Expats-Asia
C01691,High,7,Expats-Other
C01692,Low,2,Expats-GCC
C01693,High,2,Expats-Asia
C01694,Low,1,Expats-Other
C01695,Low,7,Bahraini
C01696,Medium,4,Expats-Asia
C01697,Low,2,Expats-GCC
C01698,Low,3,Expats-Asia
C01699,Medium,4,Bahraini
C01700,Low,1,Bahraini
C01701,Low,2,Expats-Other
C01702,Low,2,Bahraini
C01703,Low,2,Expats-Asia
C01704,High,7,Expats-GCC
C01705,Low,4,Expats-Other
C01706,Medium,6,Bahraini
C01707,High,2,Bahraini
C01708,Low,2,Expats-Asia
C01709,Low,5,Expats-GCC
C01710,Medium,5,Expats-Other
C01711,High,2,Expats-Asia
C01712,Medium,7,Expats-Other
C01713,Low,5,Expats-Asia
C01714,High,7,Bahraini
C01715,Low,2,Expats-Other
C01716,High,2,Expats-Asia
C01717,Medium,5,Expats-Asia
