ticket_id,customer_id,issue_category,priority,date_opened,status
T595,C089,Service,High,2025-09-12,Resolved
T596,C032,Network,Low,2025-09-12,Open
T597,C042,Billing,Medium,2025-09-12,Pending
T598,C020,Technical,Low,2025-09-12,Resolved
T599,C031,Service,High,2025-09-12,Open
T600,C017,Network,Medium,2025-09-12,Resolved
T601,C093,Technical,Medium,2025-09-12,Resolved
T602,C060,Technical,High,2025-09-12,Open
T603,C050,Billing,Low,2025-09-12,Pending
T604,C062,Network,High,2025-09-12,Pending
T605,C012,Network,High,2025-09-12,Resolved
T606,C014,Network,High,2025-09-12,Resolved
T607,C060,Technical,Medium,2025-09-12,Open
T608,C084,Billing,Medium,2025-09-12,Open
T609,C029,Service,Medium,2025-09-12,Resolved
T610,C071,Service,Low,2025-09-12,Open
T611,C099,Service,Medium,2025-09-12,Pending
T612,C074,Billing,Low,2025-09-12,Resolved
T613,C012,Billing,Low,2025-09-12,Resolved
T614,C036,Service,Medium,2025-09-12,Resolved
T615,C020,Network,Medium,2025-09-12,Open
T616,C069,Service,Low,2025-09-12,Pending
T617,C083,Technical,High,2025-09-12,Open
T618,C076,Service,High,2025-09-12,Pending
T619,C063,Billing,High,2025-09-12,Resolved
T620,C015,Service,Medium,2025-09-12,Pending
T621,C034,Service,Low,2025-09-12,Resolved
T622,C030,Billing,Low,2025-09-12,Open
T623,C003,Network,Low,2025-09-12,Open
T624,C048,Billing,Medium,2025-09-12,Resolved
T625,C015,Network,Medium,2025-09-12,Pending
T626,C018,Service,Medium,2025-09-12,Pending
T627,C014,Network,Low,2025-09-12,Pending
T628,C042,Network,Low,2025-09-12,Resolved
T629,C076,Billing,High,2025-09-12,Resolved
T630,C065,Service,Low,2025-09-12,Pending
T631,C079,Service,High,2025-09-12,Resolved
T632,C075,Technical,Medium,2025-09-12,Resolved
T633,C048,Service,Medium,2025-09-12,Open
T634,C031,Network,Medium,2025-09-12,Open
T635,C029,Billing,Low,2025-09-12,Resolved
T636,C048,Technical,Medium,2025-09-12,Open
T637,C002,Technical,Medium,2025-09-12,Resolved
T638,C002,Network,Low,2025-09-12,Pending
T639,C087,Technical,Low,2025-09-12,Pending
T640,C065,Billing,Medium,2025-09-12,Resolved
T641,C030,Technical,Medium,2025-09-12,Pending
T642,C029,Network,Medium,2025-09-12,Pending
T643,C089,Network,High,2025-09-12,Open
T644,C064,Network,Low,2025-09-12,Open
T645,C080,Billing,Low,2025-09-12,Pending
T646,C037,Service,Medium,2025-09-12,Open
T647,C048,Network,Medium,2025-09-12,Open
T648,C087,Technical,Low,2025-09-12,Resolved
T649,C084,Service,Medium,2025-09-12,Resolved
T650,C063,Network,High,2025-09-12,Resolved
T651,C029,Technical,Medium,2025-09-12,Pending
T652,C049,Service,Medium,2025-09-12,Open
T653,C099,Billing,Low,2025-09-12,Open
T654,C079,Technical,Low,2025-09-12,Resolved
T655,C075,Billing,Low,2025-09-12,Pending
T656,C060,Service,Medium,2025-09-12,Resolved
T657,C088,Service,Low,2025-09-12,Open
T658,C059,Network,High,2025-09-12,Open
T659,C100,Billing,Medium,2025-09-12,Pending
T660,C053,Service,Low,2025-09-12,Open
T661,C042,Technical,High,2025-09-12,Pending
T662,C027,Billing,High,2025-09-12,Resolved
T663,C064,Network,High,2025-09-12,Open
T664,C040,Technical,Medium,2025-09-12,Resolved
T665,C021,Service,Low,2025-09-12,Pending
T666,C055,Network,Low,2025-09-12,Resolved
T667,C028,Billing,Medium,2025-09-12,Open
T668,C081,Network,High,2025-09-12,Open
T669,C004,Billing,High,2025-09-12,Pending
T670,C059,Network,High,2025-09-12,Resolved
T671,C074,Billing,Medium,2025-09-12,Pending
T672,C059,Service,High,2025-09-12,Pending
T673,C067,Network,Medium,2025-09-12,Pending
T674,C080,Network,Medium,2025-09-12,Pending
T675,C027,Network,High,2025-09-12,Open
T676,C048,Network,Medium,2025-09-12,Pending
T677,C057,Network,Low,2025-09-12,Open
T678,C065,Service,Low,2025-09-12,Open
T679,C019,Service,High,2025-09-12,Open
T680,C029,Technical,High,2025-09-12,Resolved
T681,C017,Technical,Medium,2025-09-12,Pending
T682,C015,Network,High,2025-09-12,Pending
T683,C062,Technical,High,2025-09-12,Open
T684,C026,Network,High,2025-09-12,Open
T685,C023,Billing,Medium,2025-09-12,Pending
T686,C062,Technical,Medium,2025-09-12,Resolved
T687,C079,Billing,Low,2025-09-12,Open
T688,C085,Billing,Medium,2025-09-12,Resolved
T689,C100,Service,Medium,2025-09-12,Open
T690,C038,Network,High,2025-09-12,Resolved
T691,C093,Billing,High,2025-09-12,Resolved
T692,C089,Service,Medium,2025-09-12,Open
T693,C089,Technical,Low,2025-09-12,Pending
T694,C004,Network,High,2025-09-12,Pending
T695,C008,Billing,Medium,2025-09-12,Resolved
T696,C065,Network,Medium,2025-09-12,Open
T697,C094,Billing,Medium,2025-09-12,Pending
T698,C087,Technical,Medium,2025-09-12,Open
T699,C071,Network,Low,2025-09-12,Resolved
T700,C028,Network,High,2025-09-12,Resolved
T701,C060,Service,High,2025-09-12,Resolved
T702,C081,Billing,Medium,2025-09-12,Open
T703,C069,Network,Medium,2025-09-12,Open
T704,C071,Network,High,2025-09-12,Pending
T705,C017,Service,Low,2025-09-12,Pending
T706,C020,Billing,Medium,2025-09-12,Open
T707,C072,Network,High,2025-09-12,Open
T708,C005,Service,Medium,2025-09-12,Open
T709,C031,Service,High,2025-09-12,Open
T710,C014,Service,High,2025-09-12,Resolved
T711,C005,Technical,Medium,2025-09-12,Pending
T712,C077,Billing,Low,2025-09-12,Pending
T713,C034,Service,Medium,2025-09-12,Resolved
T714,C022,Billing,High,2025-09-12,Open
T715,C039,Technical,High,2025-09-12,Open
T716,C013,Technical,Low,2025-09-12,Resolved
T717,C025,Service,High,2025-09-12,Resolved
T718,C010,Service,High,2025-09-12,Pending
T719,C049,Service,High,2025-09-12,Pending
T720,C038,Billing,Low,2025-09-12,Open
T721,C040,Network,Low,2025-09-12,Pending
T722,C093,Billing,High,2025-09-12,Pending
T723,C032,Technical,Medium,2025-09-12,Pending
T724,C070,Service,Medium,2025-09-12,Open
T725,C031,Technical,High,2025-09-12,Open
T726,C051,Billing,High,2025-09-12,Pending
T727,C007,Network,High,2025-09-12,Resolved
T728,C094,Network,High,2025-09-12,Pending
T729,C099,Billing,Low,2025-09-12,Resolved
T730,C024,Network,Low,2025-09-12,Open
T731,C006,Network,High,2025-09-12,Open
T732,C097,Billing,High,2025-09-12,Open
T733,C076,Service,Medium,2025-09-12,Open
T734,C084,Technical,Medium,2025-09-12,Open
T735,C046,Service,Low,2025-09-12,Pending
T736,C057,Network,Medium,2025-09-12,Open
T737,C077,Service,Low,2025-09-12,Resolved
T738,C065,Technical,Low,2025-09-12,Open
T739,C017,Billing,Low,2025-09-12,Open
T740,C075,Network,Low,2025-09-12,Pending
T741,C082,Service,High,2025-09-12,Resolved
T742,C046,Service,Medium,2025-09-12,Pending
T743,C020,Billing,Medium,2025-09-12,Pending
T744,C058,Network,High,2025-09-12,Resolved
T745,C041,Service,Low,2025-09-12,Pending
T746,C051,Network,Medium,2025-09-12,Resolved
T747,C057,Technical,High,2025-09-12,Pending
T748,C037,Billing,Low,2025-09-12,Open
T749,C077,Network,High,2025-09-12,Open
T750,C067,Billing,High,2025-09-12,Open
T751,C068,Billing,Low,2025-09-12,Open
T752,C002,Technical,High,2025-09-12,Resolved
T753,C074,Network,Low,2025-09-12,Open
T754,C003,Service,Low,2025-09-12,Pending
T755,C042,Billing,Medium,2025-09-12,Pending
T756,C070,Service,Low,2025-09-12,Open
T757,C069,Billing,Low,2025-09-12,Pending
T758,C074,Billing,Low,2025-09-12,Pending
T759,C092,Network,Low,2025-09-12,Resolved
T760,C099,Billing,Medium,2025-09-12,Pending
T761,C027,Service,Medium,2025-09-12,Open
T762,C053,Service,Medium,2025-09-12,Open
T763,C045,Technical,Medium,2025-09-12,Pending
T764,C031,Network,Low,2025-09-12,Open
T765,C070,Billing,Medium,2025-09-12,Resolved
T766,C008,Network,High,2025-09-12,Open
T767,C036,Technical,Medium,2025-09-12,Pending
T768,C019,Technical,High,2025-09-12,Open
T769,C027,Network,Medium,2025-09-12,Resolved
T770,C073,Technical,High,2025-09-12,Resolved
T771,C070,Technical,High,2025-09-12,Pending
T772,C090,Service,Medium,2025-09-12,Resolved
T773,C075,Network,High,2025-09-12,Resolved
T774,C073,Technical,Low,2025-09-12,Open
T775,C018,Service,High,2025-09-12,Open
T776,C056,Technical,Medium,2025-09-12,Pending
T777,C059,Network,Low,2025-09-12,Open
T778,C083,Network,Medium,2025-09-12,Resolved
T779,C095,Network,Medium,2025-09-12,Open
T780,C045,Network,Low,2025-09-12,Pending
T781,C090,Network,Medium,2025-09-12,Open
T782,C077,Network,Medium,2025-09-12,Pending
T783,C010,Service,Medium,2025-09-12,Resolved
T784,C083,Billing,Low,2025-09-12,Open
T785,C036,Network,Low,2025-09-12,Resolved
T786,C085,Technical,High,2025-09-12,Resolved
T787,C010,Network,Low,2025-09-12,Resolved
T788,C095,Service,Low,2025-09-12,Open
T789,C100,Service,Medium,2025-09-12,Open
T790,C092,Service,High,2025-09-12,Open
T791,C038,Network,Low,2025-09-12,Resolved
T792,C010,Service,Medium,2025-09-12,Open
T793,C074,Technical,Medium,2025-09-12,Pending
T794,C014,Network,High,2025-09-12,Pending
T795,C070,Service,Low,2025-09-12,Resolved
T796,C029,Network,Low,2025-09-12,Resolved
T797,C062,Billing,Medium,2025-09-12,Open
T798,C016,Technical,High,2025-09-12,Pending
T799,C089,Network,Low,2025-09-12,Pending
T800,C055,Billing,High,2025-09-12,Resolved
T801,C089,Network,Low,2025-09-12,Resolved
T802,C091,Billing,Low,2025-09-12,Resolved
T803,C050,Technical,Medium,2025-09-12,Pending
T804,C018,Billing,Low,2025-09-12,Pending
T805,C051,Billing,Medium,2025-09-12,Pending
T806,C022,Technical,Low,2025-09-12,Resolved
T807,C013,Network,High,2025-09-12,Open
T808,C078,Billing,High,2025-09-12,Open
T809,C005,Service,Low,2025-09-12,Open
T810,C092,Billing,Low,2025-09-12,Open
T811,C082,Billing,High,2025-09-12,Pending
T812,C041,Service,Medium,2025-09-12,Pending
T813,C069,Network,Medium,2025-09-12,Resolved
T814,C016,Service,High,2025-09-12,Pending
T815,C030,Technical,Medium,2025-09-12,Resolved
T816,C009,Network,High,2025-09-12,Open
T817,C051,Service,Low,2025-09-12,Pending
T818,C063,Service,Medium,2025-09-12,Pending
T819,C069,Technical,High,2025-09-12,Open
T820,C092,Technical,Low,2025-09-12,Open
T821,C081,Network,Medium,2025-09-12,Pending
T822,C092,Billing,Medium,2025-09-12,Open
T823,C031,Network,Medium,2025-09-12,Pending
T824,C047,Service,Low,2025-09-12,Resolved
T825,C046,Billing,High,2025-09-12,Resolved
T826,C096,Billing,Medium,2025-09-12,Open
T827,C050,Network,Medium,2025-09-12,Open
T828,C023,Network,Low,2025-09-12,Resolved
T829,C059,Billing,Low,2025-09-12,Open
T830,C085,Technical,High,2025-09-12,Pending
T831,C022,Network,High,2025-09-12,Resolved
T832,C076,Billing,Medium,2025-09-12,Resolved
T833,C020,Service,Medium,2025-09-12,Pending
T834,C046,Technical,Low,2025-09-12,Pending
T835,C019,Technical,Low,2025-09-12,Open
T836,C009,Billing,Low,2025-09-12,Open
T837,C034,Service,High,2025-09-12,Pending
T838,C006,Service,High,2025-09-12,Open
T839,C052,Network,Medium,2025-09-12,Pending
T840,C010,Service,Low,2025-09-12,Open
T841,C014,Network,Medium,2025-09-12,Pending
T842,C029,Network,High,2025-09-12,Resolved
T843,C099,Technical,Low,2025-09-12,Pending
T844,C079,Billing,Low,2025-09-12,Pending
T845,C093,Billing,High,2025-09-12,Pending
T846,C073,Technical,Medium,2025-09-12,Pending
T847,C086,Billing,Low,2025-09-12,Open
T848,C008,Billing,Low,2025-09-12,Open
T849,C070,Network,High,2025-09-12,Open
T850,C006,Technical,Low,2025-09-12,Pending
T851,C061,Service,Low,2025-09-12,Open
T852,C030,Billing,Medium,2025-09-12,Open
T853,C066,Network,High,2025-09-12,Open
T854,C010,Billing,Medium,2025-09-12,Resolved
T855,C085,Technical,High,2025-09-12,Resolved
T856,C038,Billing,High,2025-09-12,Pending
T857,C063,Service,High,2025-09-12,Pending
T858,C028,Service,High,2025-09-12,Pending
T859,C013,Technical,Low,2025-09-12,Pending
T860,C049,Billing,Medium,2025-09-12,Open
T861,C012,Network,High,2025-09-12,Pending
T862,C022,Service,Low,2025-09-12,Open
T863,C097,Service,Medium,2025-09-12,Pending
T864,C091,Service,High,2025-09-12,Resolved
T865,C070,Network,Low,2025-09-12,Resolved
T866,C021,Billing,Medium,2025-09-12,Resolved
T867,C047,Technical,Medium,2025-09-12,Open
T868,C015,Technical,Low,2025-09-12,Pending
T869,C035,Billing,Low,2025-09-12,Open
T870,C075,Technical,Medium,2025-09-12,Open
T871,C080,Billing,Medium,2025-09-12,Resolved
T872,C071,Technical,High,2025-09-12,Open
T873,C015,Billing,Medium,2025-09-12,Pending
T874,C069,Service,Low,2025-09-12,Open
T875,C096,Billing,High,2025-09-12,Open
T876,C039,Technical,Low,2025-09-12,Resolved
T877,C048,Service,High,2025-09-12,Pending
T878,C048,Billing,High,2025-09-12,Resolved
T879,C019,Service,Medium,2025-09-12,Resolved
T880,C028,Network,High,2025-09-12,Pending
T881,C075,Network,Medium,2025-09-12,Open
T882,C030,Network,Medium,2025-09-12,Resolved
T883,C028,Service,Medium,2025-09-12,Pending
T884,C090,Network,High,2025-09-12,Pending
T885,C032,Service,Medium,2025-09-12,Pending
T886,C020,Network,Medium,2025-09-12,Resolved
T887,C047,Technical,Low,2025-09-12,Resolved
T888,C040,Network,Medium,2025-09-12,Open
T889,C006,Billing,Medium,2025-09-12,Pending
T890,C017,Service,High,2025-09-12,Pending
T891,C005,Service,High,2025-09-12,Open
T892,C024,Service,High,2025-09-12,Pending
T893,C065,Billing,Low,2025-09-12,Resolved
T894,C095,Billing,Medium,2025-09-12,Open
T895,C058,Service,High,2025-09-12,Pending
T896,C024,Service,Medium,2025-09-12,Pending
T897,C004,Billing,Medium,2025-09-12,Pending
T898,C073,Technical,High,2025-09-12,Pending
T899,C080,Billing,Low,2025-09-12,Open
T900,C048,Network,Medium,2025-09-12,Open
T901,C012,Service,Low,2025-09-12,Pending
T902,C080,Technical,Low,2025-09-12,Pending
T903,C037,Service,Medium,2025-09-12,Open
T904,C051,Network,Medium,2025-09-12,Resolved
T905,C081,Service,High,2025-09-12,Resolved
T906,C032,Service,Low,2025-09-12,Pending
T907,C078,Billing,Low,2025-09-12,Resolved
T908,C014,Billing,High,2025-09-12,Open
T909,C002,Technical,High,2025-09-12,Open
T910,C099,Technical,Medium,2025-09-12,Pending
T911,C028,Network,High,2025-09-12,Pending
T912,C009,Network,Medium,2025-09-12,Pending
T913,C090,Network,High,2025-09-12,Open
T914,C049,Billing,Low,2025-09-12,Resolved
T915,C037,Network,High,2025-09-12,Resolved
T916,C090,Technical,High,2025-09-12,Resolved
T917,C088,Technical,Low,2025-09-12,Open
T918,C086,Billing,High,2025-09-12,Pending
T919,C021,Billing,High,2025-09-12,Pending
T920,C045,Service,Medium,2025-09-12,Pending
T921,C037,Technical,High,2025-09-12,Pending
T922,C087,Technical,Low,2025-09-12,Resolved
T923,C046,Technical,Medium,2025-09-12,Open
T924,C093,Network,High,2025-09-12,Open
T925,C100,Service,High,2025-09-12,Pending
T926,C064,Service,Low,2025-09-12,Resolved
T927,C066,Billing,Low,2025-09-12,Open
T928,C081,Billing,Medium,2025-09-12,Open
T929,C072,Billing,Low,2025-09-12,Pending
T930,C027,Technical,Medium,2025-09-12,Pending
T931,C014,Service,Medium,2025-09-12,Open
T932,C007,Technical,Medium,2025-09-12,Open
T933,C014,Network,High,2025-09-12,Open
T934,C020,Service,Medium,2025-09-12,Pending
T935,C076,Technical,Medium,2025-09-12,Open
T936,C070,Network,Medium,2025-09-12,Resolved
T937,C069,Network,High,2025-09-12,Resolved
T938,C082,Technical,Low,2025-09-12,Open
T939,C023,Service,Low,2025-09-12,Resolved
T940,C068,Network,Low,2025-09-12,Open
T941,C042,Network,High,2025-09-12,Resolved
T942,C085,Service,Medium,2025-09-12,Resolved
T943,C052,Technical,High,2025-09-12,Resolved
T944,C012,Network,Low,2025-09-12,Open
T945,C054,Network,High,2025-09-12,Open
T946,C087,Network,Medium,2025-09-12,Pending
T947,C067,Technical,Low,2025-09-12,Pending
T948,C033,Service,High,2025-09-12,Pending
T949,C100,Billing,Low,2025-09-12,Resolved
T950,C085,Billing,Medium,2025-09-12,Pending
T951,C040,Billing,Low,2025-09-12,Resolved
T952,C037,Service,Low,2025-09-12,Open
T953,C044,Billing,High,2025-09-12,Pending
T954,C081,Billing,High,2025-09-12,Open
T955,C083,Service,High,2025-09-12,Open
T956,C071,Service,High,2025-09-12,Resolved
T957,C004,Service,High,2025-09-12,Resolved
T958,C022,Billing,Medium,2025-09-12,Open
T959,C070,Service,Low,2025-09-12,Pending
T960,C033,Service,Low,2025-09-12,Resolved
T961,C007,Service,Low,2025-09-12,Open
T962,C007,Billing,High,2025-09-12,Pending
T963,C026,Billing,Low,2025-09-12,Resolved
T964,C081,Service,Low,2025-09-12,Pending
T965,C018,Service,Medium,2025-09-12,Open
T966,C092,Service,Low,2025-09-12,Resolved
T967,C092,Service,Low,2025-09-12,Resolved
T968,C030,Technical,Medium,2025-09-12,Resolved
T969,C012,Network,Medium,2025-09-12,Resolved
T970,C055,Technical,Medium,2025-09-12,Resolved
T971,C054,Technical,Low,2025-09-12,Open
T972,C047,Service,Medium,2025-09-12,Pending
T973,C100,Network,Low,2025-09-12,Pending
T974,C039,Technical,High,2025-09-12,Open
T975,C035,Technical,Medium,2025-09-12,Resolved
T976,C095,Service,Low,2025-09-12,Pending
T977,C050,Billing,Medium,2025-09-12,Resolved
T978,C021,Technical,Low,2025-09-12,Open
T979,C061,Service,Low,2025-09-12,Pending
T980,C024,Network,Low,2025-09-12,Resolved
T981,C081,Network,Medium,2025-09-12,Pending
T982,C059,Technical,High,2025-09-12,Open
T983,C037,Billing,High,2025-09-12,Open
T984,C080,Technical,Low,2025-09-12,Resolved
T985,C082,Network,Low,2025-09-12,Open
T986,C024,Billing,Low,2025-09-12,Pending
T987,C070,Billing,Medium,2025-09-12,Pending
T988,C089,Service,High,2025-09-12,Pending
T989,C075,Network,Low,2025-09-12,Resolved
T990,C016,Network,Medium,2025-09-12,Pending
T991,C063,Service,Medium,2025-09-12,Open
T992,C096,Billing,Low,2025-09-12,Resolved
T993,C018,Billing,Low,2025-09-12,Pending
T994,C017,Network,Medium,2025-09-12,Resolved
T995,C097,Service,High,2025-09-12,Pending
T996,C015,Billing,Medium,2025-09-12,Resolved
T997,C074,Network,Low,2025-09-12,Pending
T998,C064,Network,Low,2025-09-12,Pending
T999,C011,Network,High,2025-09-12,Open
T1000,C055,Technical,Low,2025-09-12,Resolved
T1001,C031,Service,High,2025-09-12,Resolved
T1002,C018,Billing,Low,2025-09-12,Pending
T1003,C077,Technical,Low,2025-09-12,Resolved
T1004,C041,Billing,High,2025-09-12,Resolved
T1005,C087,Service,Low,2025-09-12,Pending
T1006,C041,Network,Medium,2025-09-12,Open
T1007,C070,Network,Medium,2025-09-12,Pending
T1008,C019,Network,Low,2025-09-12,Resolved
T1009,C029,Technical,Low,2025-09-12,Open
T1010,C078,Network,High,2025-09-12,Resolved
T1011,C012,Service,Medium,2025-09-12,Resolved
T1012,C088,Service,Low,2025-09-12,Resolved
T1013,C092,Billing,Low,2025-09-12,Pending
T1014,C023,Network,High,2025-09-12,Open
T1015,C078,Billing,High,2025-09-12,Open
T1016,C084,Technical,High,2025-09-12,Pending
T1017,C046,Billing,High,2025-09-12,Open
T1018,C012,Technical,Low,2025-09-12,Pending
T1019,C036,Technical,High,2025-09-12,Pending
T1020,C039,Technical,Medium,2025-09-12,Pending
T1021,C041,Technical,Low,2025-09-12,Pending
T1022,C043,Network,Medium,2025-09-12,Pending
T1023,C023,Billing,Low,2025-09-12,Open
T1024,C067,Technical,High,2025-09-12,Open
T1025,C056,Network,Medium,2025-09-12,Pending
T1026,C035,Network,Medium,2025-09-12,Open
T1027,C062,Network,High,2025-09-12,Pending
T1028,C048,Billing,High,2025-09-12,Pending
T1029,C034,Service,Medium,2025-09-12,Open
T1030,C089,Technical,High,2025-09-12,Pending
T1031,C009,Technical,Medium,2025-09-12,Open
T1032,C062,Service,High,2025-09-12,Pending
T1033,C012,Technical,Low,2025-09-12,Open
T1034,C059,Billing,High,2025-09-12,Open
T1035,C019,Billing,Low,2025-09-12,Open
T1036,C022,Billing,High,2025-09-12,Open
T1037,C069,Service,High,2025-09-12,Resolved
T1038,C036,Technical,Low,2025-09-12,Open
T1039,C027,Service,Low,2025-09-12,Open
T1040,C022,Technical,High,2025-09-12,Pending
T1041,C088,Technical,High,2025-09-12,Open
T1042,C082,Service,High,2025-09-12,Pending
T1043,C058,Network,Medium,2025-09-12,Resolved
T1044,C029,Billing,High,2025-09-12,Open
T1045,C078,Technical,Low,2025-09-12,Open
T1046,C052,Network,Medium,2025-09-12,Pending
T1047,C085,Network,Low,2025-09-12,Resolved
T1048,C097,Service,Medium,2025-09-12,Open
T1049,C030,Billing,Medium,2025-09-12,Pending
T1050,C094,Technical,Medium,2025-09-12,Resolved
T1051,C047,Network,Medium,2025-09-12,Resolved
T1052,C046,Billing,Low,2025-09-12,Pending
T1053,C075,Network,High,2025-09-12,Open
T1054,C022,Network,Low,2025-09-12,Pending
T1055,C024,Service,Medium,2025-09-12,Pending
T1056,C061,Technical,High,2025-09-12,Resolved
T1057,C004,Network,High,2025-09-12,Pending
T1058,C023,Service,Medium,2025-09-12,Pending
T1059,C073,Technical,Medium,2025-09-12,Open
T1060,C054,Technical,Medium,2025-09-12,Open
T1061,C007,Technical,High,2025-09-12,Resolved
T1062,C049,Network,Medium,2025-09-12,Resolved
T1063,C045,Service,Medium,2025-09-12,Pending
T1064,C048,Network,Medium,2025-09-12,Resolved
T1065,C099,Technical,High,2025-09-12,Resolved
T1066,C019,Billing,Low,2025-09-12,Pending
