product_id,name,price_bhd,category,active
P699,Roaming Pack,24.47,Voice,0
P700,Roaming Pack,10.37,Voice,1
P701,Roaming Pack,18.01,Data,1
P702,Student Offer,12.56,Voice,1
P703,Family Bundle,13.93,Data,0
P704,Unlimited Social,1.23,Data,0
P705,Unlimited Social,20.97,Combo,0
P706,Student Offer,23.8,Voice,0
P707,Family Bundle,4.6,Voice,0
P708,Student Offer,8.78,Data,1
P709,Student Offer,4.88,Combo,1
P710,Student Offer,27.92,Data,1
P711,Unlimited Social,6.89,Voice,1
P712,Roaming Pack,14.47,Data,0
P713,Student Offer,12.0,Data,0
P714,Roaming Pack,10.61,Combo,0
P715,Family Bundle,1.26,Combo,0
P716,Roaming Pack,10.84,Combo,0
P717,Student Offer,26.32,Voice,1
P718,Unlimited Social,12.11,Voice,1
P719,Roaming Pack,15.69,Data,1
P720,Student Offer,10.46,Combo,0
P721,Student Offer,7.88,Data,0
P722,Family Bundle,12.13,Combo,1
P723,Roaming Pack,18.01,Combo,1
P724,Unlimited Social,19.49,Voice,1
P725,Roaming Pack,20.74,Combo,0
P726,Family Bundle,19.72,Voice,0
P727,Roaming Pack,4.43,Data,0
P728,Student Offer,18.51,Combo,0
P729,Student Offer,5.38,Voice,0
P730,Family Bundle,14.93,Voice,0
P731,Family Bundle,7.94,Data,0
P732,Unlimited Social,22.82,Combo,1
P733,Roaming Pack,18.37,Combo,1
P734,Unlimited Social,2.2,Combo,1
P735,Family Bundle,3.0,Combo,0
P736,Family Bundle,23.59,Combo,0
P737,Roaming Pack,13.01,Voice,0
P738,Roaming Pack,13.4,Data,0
P739,Unlimited Social,1.11,Voice,1
P740,Roaming Pack,6.88,Data,0
P741,Unlimited Social,15.46,Voice,1
P742,Unlimited Social,18.28,Combo,1
P743,Student Offer,6.31,Combo,1
P744,Student Offer,25.02,Data,0
P745,Roaming Pack,20.89,Data,1
P746,Roaming Pack,8.12,Voice,1
P747,Student Offer,11.94,Data,0
P748,Roaming Pack,28.85,Data,1
P749,Family Bundle,29.21,Voice,0
P750,Roaming Pack,17.65,Data,1
P751,Family Bundle,21.07,Data,1
P752,Roaming Pack,1.83,Combo,0
P753,Unlimited Social,15.59,Combo,0
P754,Student Offer,10.92,Data,1
P755,Student Offer,11.29,Combo,1
P756,Unlimited Social,4.82,Combo,1
P757,Student Offer,13.1,Voice,1
P758,Student Offer,9.9,Voice,1
P759,Unlimited Social,18.86,Data,1
P760,Family Bundle,24.81,Data,0
P761,Unlimited Social,3.05,Combo,0
P762,Family Bundle,1.54,Voice,1
P763,Student Offer,12.72,Data,0
P764,Unlimited Social,24.7,Voice,1
P765,Roaming Pack,26.04,Combo,0
P766,Unlimited Social,3.06,Combo,1
P767,Family Bundle,29.09,Voice,0
P768,Unlimited Social,26.58,Combo,1
P769,Roaming Pack,22.86,Data,1
P770,Student Offer,25.04,Voice,0
P771,Unlimited Social,24.01,Combo,1
P772,Unlimited Social,7.52,Data,0
P773,Roaming Pack,1.75,Data,1
P774,Student Offer,10.63,Data,0
P775,Roaming Pack,17.87,Voice,1
P776,Roaming Pack,12.92,Combo,1
P777,Family Bundle,18.3,Voice,0
P778,Family Bundle,21.92,Data,1
P779,Roaming Pack,28.83,Data,1
P780,Family Bundle,7.36,Combo,0
P781,Unlimited Social,17.01,Data,1
P782,Family Bundle,11.34,Voice,1
P783,Family Bundle,17.7,Voice,1
P784,Student Offer,16.68,Combo,1
P785,Unlimited Social,16.21,Data,1
P786,Unlimited Social,1.5,Combo,1
P787,Unlimited Social,17.93,Combo,1
P788,Family Bundle,3.9,Data,0
P789,Roaming Pack,26.13,Combo,1
P790,Unlimited Social,19.83,Combo,1
P791,Roaming Pack,16.09,Voice,0
P792,Student Offer,15.09,Voice,0
P793,Unlimited Social,6.04,Data,1
P794,Family Bundle,17.5,Combo,1
P795,Family Bundle,19.59,Combo,0
P796,Roaming Pack,7.32,Data,0
P797,Unlimited Social,21.46,Data,0
P798,Unlimited Social,24.65,Data,0
P799,Family Bundle,23.44,Data,0
P800,Unlimited Social,19.98,Voice,0
P801,Student Offer,1.94,Combo,0
P802,Roaming Pack,7.61,Data,0
P803,Unlimited Social,29.53,Voice,1
P804,Roaming Pack,26.92,Voice,0
P805,Roaming Pack,6.74,Voice,0
P806,Unlimited Social,13.25,Data,1
P807,Student Offer,10.68,Voice,0
P808,Student Offer,11.79,Voice,0
P809,Family Bundle,2.07,Data,0
P810,Unlimited Social,19.5,Voice,1
P811,Family Bundle,18.48,Data,0
P812,Student Offer,11.25,Data,0
P813,Family Bundle,6.44,Data,0
P814,Unlimited Social,28.09,Data,1
P815,Student Offer,12.48,Combo,0
P816,Student Offer,10.25,Voice,0
P817,Student Offer,19.32,Voice,1
P818,Family Bundle,15.81,Voice,0
P819,Student Offer,21.47,Voice,0
P820,Student Offer,9.94,Combo,0
P821,Student Offer,9.34,Voice,0
P822,Family Bundle,14.96,Data,1
P823,Unlimited Social,6.29,Voice,0
P824,Family Bundle,22.0,Combo,1
P825,Unlimited Social,5.17,Combo,1
P826,Unlimited Social,23.79,Data,1
P827,Student Offer,21.02,Combo,0
P828,Roaming Pack,18.06,Data,0
P829,Unlimited Social,11.51,Voice,1
P830,Roaming Pack,7.04,Data,1
P831,Unlimited Social,17.18,Voice,1
P832,Student Offer,24.22,Combo,0
P833,Student Offer,29.28,Voice,0
P834,Student Offer,6.81,Combo,1
P835,Student Offer,14.91,Combo,0
P836,Unlimited Social,18.27,Voice,0
P837,Unlimited Social,20.71,Voice,0
P838,Unlimited Social,28.55,Combo,1
P839,Student Offer,29.24,Combo,1
P840,Roaming Pack,9.32,Data,1
P841,Unlimited Social,4.87,Data,1
P842,Unlimited Social,29.49,Combo,0
P843,Roaming Pack,8.81,Voice,1
P844,Family Bundle,18.78,Data,0
P845,Unlimited Social,23.17,Combo,1
P846,Student Offer,5.76,Voice,1
P847,Family Bundle,9.52,Data,0
P848,Roaming Pack,21.57,Combo,1
P849,Family Bundle,13.67,Combo,0
P850,Student Offer,7.31,Combo,0
P851,Student Offer,19.83,Data,0
P852,Unlimited Social,20.75,Voice,1
P853,Family Bundle,3.39,Combo,0
P854,Unlimited Social,8.3,Combo,0
P855,Unlimited Social,6.96,Combo,0
P856,Unlimited Social,7.86,Data,0
P857,Family Bundle,5.93,Voice,1
P858,Unlimited Social,11.97,Combo,0
P859,Unlimited Social,20.3,Data,1
P860,Student Offer,12.68,Combo,1
P861,Family Bundle,1.01,Data,1
P862,Roaming Pack,16.34,Combo,0
P863,Student Offer,10.91,Combo,1
P864,Roaming Pack,17.18,Data,0
P865,Student Offer,23.87,Voice,0
P866,Student Offer,1.07,Data,1
P867,Unlimited Social,25.65,Data,0
P868,Roaming Pack,3.25,Data,0
P869,Family Bundle,22.51,Voice,0
P870,Family Bundle,4.05,Data,1
P871,Student Offer,20.81,Combo,1
P872,Roaming Pack,8.02,Combo,0
P873,Student Offer,5.97,Voice,1
P874,Roaming Pack,21.3,Combo,1
P875,Family Bundle,21.53,Combo,1
P876,Student Offer,22.51,Combo,1
P877,Family Bundle,8.23,Data,0
P878,Unlimited Social,20.44,Data,1
P879,Student Offer,27.26,Voice,0
P880,Student Offer,9.04,Data,0
P881,Roaming Pack,20.73,Combo,0
P882,Student Offer,23.66,Combo,1
P883,Unlimited Social,12.47,Voice,1
P884,Roaming Pack,22.97,Voice,1
P885,Unlimited Social,15.83,Data,0
P886,Unlimited Social,18.48,Voice,1
P887,Roaming Pack,3.15,Data,0
P888,Family Bundle,10.75,Data,1
P889,Family Bundle,29.51,Combo,0
P890,Student Offer,24.52,Voice,0
P891,Unlimited Social,4.65,Data,0
P892,Student Offer,6.9,Data,0
P893,Student Offer,24.23,Voice,1
P894,Family Bundle,19.99,Data,0
P895,Family Bundle,1.24,Combo,0
P896,Roaming Pack,8.68,Combo,0
P897,Family Bundle,6.61,Data,0
P898,Family Bundle,9.85,Combo,0
P899,Student Offer,28.55,Combo,1
P900,Student Offer,17.55,Voice,0
P901,Unlimited Social,17.21,Voice,0
P902,Student Offer,18.74,Data,1
P903,Unlimited Social,12.63,Combo,0
P904,Roaming Pack,27.88,Voice,1
P905,Unlimited Social,25.28,Data,1
P906,Unlimited Social,7.73,Voice,1
P907,Student Offer,24.35,Voice,1
P908,Unlimited Social,16.76,Data,0
P909,Student Offer,1.7,Voice,1
P910,Roaming Pack,20.93,Data,1
P911,Roaming Pack,28.94,Data,1
P912,Unlimited Social,13.53,Data,0
P913,Student Offer,29.0,Voice,0
P914,Roaming Pack,19.33,Data,0
P915,Roaming Pack,1.59,Combo,1
P916,Unlimited Social,5.75,Data,1
P917,Family Bundle,12.08,Combo,1
P918,Student Offer,23.37,Combo,0
P919,Student Offer,20.35,Voice,1
P920,Unlimited Social,13.18,Voice,0
P921,Student Offer,12.24,Voice,0
P922,Roaming Pack,4.77,Combo,0
P923,Unlimited Social,15.25,Combo,0
P924,Roaming Pack,20.15,Data,0
P925,Roaming Pack,11.82,Data,1
P926,Family Bundle,26.19,Voice,0
P927,Roaming Pack,12.92,Data,0
P928,Family Bundle,4.86,Data,0
P929,Roaming Pack,9.15,Voice,1
P930,Student Offer,21.37,Data,1
P931,Family Bundle,5.37,Voice,1
P932,Unlimited Social,15.23,Voice,1
P933,Roaming Pack,7.23,Data,1
P934,Student Offer,17.85,Data,1
P935,Roaming Pack,26.73,Combo,1
P936,Family Bundle,1.99,Combo,1
P937,Student Offer,7.13,Data,1
P938,Roaming Pack,15.38,Data,0
P939,Unlimited Social,23.74,Combo,1
P940,Family Bundle,16.67,Combo,1
P941,Unlimited Social,9.22,Voice,0
P942,Roaming Pack,8.68,Data,1
P943,Unlimited Social,5.93,Voice,1
P944,Roaming Pack,17.18,Voice,1
P945,Unlimited Social,6.24,Combo,1
P946,Unlimited Social,6.31,Voice,1
P947,Student Offer,10.25,Voice,1
P948,Student Offer,24.36,Data,0
P949,Student Offer,16.37,Combo,1
P950,Family Bundle,12.46,Data,1
P951,Student Offer,2.6,Data,1
P952,Unlimited Social,21.69,Voice,0
P953,Roaming Pack,27.25,Voice,1
P954,Unlimited Social,10.84,Data,1
P955,Family Bundle,16.71,Data,1
P956,Unlimited Social,1.84,Voice,0
P957,Roaming Pack,26.73,Voice,0
P958,Student Offer,5.69,Data,0
P959,Family Bundle,29.87,Data,0
P960,Roaming Pack,17.22,Combo,0
P961,Student Offer,8.7,Data,0
P962,Unlimited Social,21.97,Data,1
P963,Unlimited Social,17.53,Combo,1
P964,Student Offer,29.77,Combo,1
P965,Unlimited Social,17.19,Combo,0
P966,Unlimited Social,21.42,Data,0
P967,Student Offer,8.72,Voice,1
P968,Student Offer,16.76,Combo,0
P969,Unlimited Social,13.59,Voice,1
P970,Unlimited Social,10.79,Data,1
P971,Roaming Pack,19.56,Data,1
P972,Family Bundle,12.42,Voice,0
P973,Family Bundle,6.39,Voice,0
P974,Roaming Pack,13.09,Combo,0
P975,Unlimited Social,25.21,Combo,0
P976,Roaming Pack,21.73,Combo,1
P977,Unlimited Social,14.0,Voice,1
P978,Unlimited Social,23.54,Voice,0
P979,Roaming Pack,14.24,Data,0
P980,Roaming Pack,17.64,Data,0
P981,Family Bundle,9.38,Voice,0
P982,Student Offer,14.02,Combo,0
P983,Roaming Pack,12.83,Data,0
P984,Student Offer,2.56,Combo,1
P985,Student Offer,29.76,Voice,1
P986,Unlimited Social,16.97,Voice,0
P987,Student Offer,6.55,Data,0
P988,Unlimited Social,11.8,Combo,0
P989,Family Bundle,23.12,Data,1
P990,Student Offer,5.38,Data,0
P991,Student Offer,4.57,Combo,0
P992,Student Offer,7.05,Voice,0
P993,Family Bundle,3.24,Voice,0
P994,Student Offer,11.0,Combo,0
P995,Unlimited Social,2.27,Data,0
P996,Student Offer,13.2,Combo,1
P997,Roaming Pack,29.87,Voice,0
P998,Roaming Pack,22.82,Voice,1
P999,Unlimited Social,20.17,Data,1
P1000,Family Bundle,23.35,Combo,0
P1001,Family Bundle,5.1,Data,1
P1002,Roaming Pack,18.34,Voice,0
P1003,Unlimited Social,29.92,Data,0
P1004,Family Bundle,10.73,Voice,1
P1005,Roaming Pack,19.92,Voice,0
P1006,Family Bundle,15.45,Combo,1
P1007,Roaming Pack,1.53,Voice,1
P1008,Roaming Pack,22.4,Combo,0
P1009,Roaming Pack,10.43,Voice,0
P1010,Student Offer,17.81,Voice,1
P1011,Student Offer,26.1,Combo,0
P1012,Roaming Pack,26.46,Combo,0
P1013,Roaming Pack,22.45,Data,0
P1014,Student Offer,20.39,Data,1
P1015,Student Offer,8.8,Voice,0
P1016,Roaming Pack,17.62,Data,1
P1017,Unlimited Social,25.07,Voice,0
P1018,Roaming Pack,5.33,Combo,1
P1019,Family Bundle,28.64,Data,1
P1020,Unlimited Social,28.67,Voice,0
P1021,Roaming Pack,29.93,Voice,0
P1022,Family Bundle,29.88,Combo,1
P1023,Unlimited Social,29.65,Combo,1
P1024,Family Bundle,23.39,Combo,1
P1025,Unlimited Social,17.54,Combo,0
P1026,Student Offer,28.02,Data,1
P1027,Roaming Pack,8.04,Combo,0
P1028,Family Bundle,24.57,Voice,1
P1029,Roaming Pack,14.3,Combo,0
P1030,Unlimited Social,16.6,Voice,0
P1031,Roaming Pack,26.23,Combo,1
P1032,Unlimited Social,4.72,Combo,0
P1033,Roaming Pack,4.86,Data,1
P1034,Roaming Pack,23.91,Data,1
P1035,Family Bundle,1.71,Data,0
P1036,Roaming Pack,3.13,Data,0
P1037,Unlimited Social,15.26,Voice,0
P1038,Roaming Pack,21.96,Voice,1
P1039,Roaming Pack,18.35,Combo,1
P1040,Unlimited Social,6.39,Data,0
P1041,Student Offer,24.14,Data,1
P1042,Student Offer,1.43,Data,0
P1043,Family Bundle,12.95,Data,0
P1044,Student Offer,22.4,Combo,0
P1045,Family Bundle,29.49,Data,1
P1046,Unlimited Social,17.58,Data,0
P1047,Student Offer,27.71,Data,0
P1048,Unlimited Social,5.52,Voice,1
P1049,Roaming Pack,10.26,Data,0
P1050,Student Offer,20.32,Voice,1
P1051,Student Offer,5.54,Voice,1
P1052,Family Bundle,27.83,Combo,1
P1053,Roaming Pack,22.34,Data,0
P1054,Family Bundle,15.32,Combo,0
P1055,Student Offer,17.87,Data,1
P1056,Roaming Pack,10.29,Voice,1
P1057,Roaming Pack,15.84,Data,0
P1058,Unlimited Social,22.43,Voice,0
P1059,Roaming Pack,25.96,Voice,0
P1060,Unlimited Social,11.55,Combo,1
P1061,Unlimited Social,4.15,Voice,1
P1062,Roaming Pack,15.62,Voice,1
P1063,Unlimited Social,5.67,Data,0
P1064,Unlimited Social,5.63,Data,0
P1065,Roaming Pack,15.49,Data,1
P1066,Student Offer,27.9,Voice,1
P1067,Unlimited Social,3.6,Voice,0
P1068,Student Offer,20.88,Voice,1
P1069,Student Offer,5.82,Combo,1
P1070,Roaming Pack,12.21,Voice,1
P1071,Unlimited Social,28.45,Data,0
P1072,Family Bundle,10.3,Combo,1
P1073,Unlimited Social,5.14,Voice,1
P1074,Family Bundle,10.12,Voice,1
P1075,Student Offer,13.38,Combo,1
P1076,Student Offer,6.42,Combo,0
P1077,Family Bundle,5.13,Combo,0
P1078,Roaming Pack,14.44,Voice,0
P1079,Student Offer,16.84,Voice,1
P1080,Roaming Pack,9.15,Data,0
P1081,Family Bundle,14.72,Voice,0
P1082,Student Offer,18.79,Voice,0
P1083,Unlimited Social,28.1,Voice,1
P1084,Unlimited Social,26.23,Combo,1
P1085,Family Bundle,26.32,Data,0
P1086,Student Offer,18.5,Data,1
P1087,Unlimited Social,14.28,Combo,1
P1088,Student Offer,2.29,Data,0
P1089,Student Offer,2.86,Data,0
P1090,Family Bundle,4.31,Voice,1
P1091,Family Bundle,4.75,Voice,1
P1092,Unlimited Social,18.4,Combo,0
P1093,Family Bundle,8.27,Combo,0
P1094,Unlimited Social,21.33,Voice,0
P1095,Unlimited Social,20.18,Data,0
P1096,Family Bundle,2.81,Voice,0
P1097,Roaming Pack,7.93,Data,0
P1098,Family Bundle,9.68,Voice,1
P1099,Roaming Pack,22.03,Combo,0
P1100,Student Offer,12.56,Voice,1
P1101,Family Bundle,1.46,Combo,0
P1102,Roaming Pack,3.73,Data,0
P1103,Roaming Pack,7.95,Data,1
P1104,Unlimited Social,11.0,Combo,0
P1105,Unlimited Social,9.81,Combo,1
P1106,Student Offer,12.34,Data,0
P1107,Student Offer,17.02,Data,0
P1108,Student Offer,13.74,Voice,1
P1109,Unlimited Social,25.36,Voice,1
P1110,Family Bundle,10.49,Combo,1
P1111,Student Offer,19.49,Data,1
P1112,Roaming Pack,21.72,Combo,1
P1113,Student Offer,17.64,Combo,1
P1114,Roaming Pack,20.2,Voice,1
P1115,Unlimited Social,16.99,Data,0
P1116,Roaming Pack,24.78,Combo,0
P1117,Student Offer,6.93,Combo,1
P1118,Roaming Pack,16.1,Voice,0
P1119,Roaming Pack,28.16,Combo,1
P1120,Family Bundle,16.45,Combo,1
P1121,Unlimited Social,11.59,Combo,1
P1122,Roaming Pack,14.87,Combo,1
P1123,Student Offer,10.21,Data,1
P1124,Roaming Pack,10.13,Combo,0
P1125,Student Offer,27.73,Data,0
P1126,Student Offer,28.22,Data,0
P1127,Student Offer,1.39,Data,0
P1128,Unlimited Social,16.18,Data,1
P1129,Student Offer,24.58,Data,1
P1130,Student Offer,10.78,Combo,1
P1131,Student Offer,18.69,Combo,1
P1132,Roaming Pack,5.33,Voice,0
P1133,Student Offer,2.2,Data,0
P1134,Family Bundle,19.45,Combo,0
P1135,Unlimited Social,25.09,Combo,1
P1136,Roaming Pack,26.53,Voice,1
P1137,Student Offer,17.84,Voice,0
P1138,Unlimited Social,17.76,Combo,1
P1139,Roaming Pack,26.15,Voice,0
P1140,Unlimited Social,11.18,Combo,1
P1141,Roaming Pack,4.07,Data,0
P1142,Roaming Pack,20.03,Combo,1
P1143,Student Offer,6.18,Voice,0
P1144,Family Bundle,12.06,Data,0
P1145,Student Offer,25.94,Data,0
P1146,Unlimited Social,22.76,Combo,0
P1147,Student Offer,6.75,Data,1
P1148,Student Offer,18.43,Voice,1
P1149,Roaming Pack,5.36,Combo,1
P1150,Unlimited Social,22.12,Voice,0
P1151,Unlimited Social,25.49,Combo,1
P1152,Unlimited Social,21.62,Data,0
P1153,Unlimited Social,1.45,Combo,0
P1154,Unlimited Social,1.25,Data,0
P1155,Roaming Pack,16.73,Combo,0
P1156,Student Offer,15.17,Combo,1
P1157,Unlimited Social,21.49,Voice,0
P1158,Family Bundle,20.38,Voice,1
P1159,Family Bundle,18.71,Combo,1
P1160,Roaming Pack,21.76,Voice,0
P1161,Family Bundle,21.75,Combo,1
P1162,Roaming Pack,10.07,Combo,0
P1163,Student Offer,11.79,Data,1
P1164,Student Offer,24.4,Combo,0
P1165,Family Bundle,19.52,Voice,1
P1166,Roaming Pack,3.31,Combo,0
P1167,Student Offer,29.01,Data,0
P1168,Roaming Pack,19.92,Voice,0
P1169,Unlimited Social,5.4,Voice,1
P1170,Roaming Pack,22.53,Combo,1
P1171,Family Bundle,28.54,Voice,0
P1172,Student Offer,19.43,Data,0
P1173,Roaming Pack,15.11,Voice,0
P1174,Student Offer,29.83,Voice,0
P1175,Family Bundle,26.26,Data,1
P1176,Unlimited Social,29.0,Data,0
P1177,Student Offer,6.76,Combo,1
P1178,Roaming Pack,26.14,Data,1
P1179,Student Offer,19.74,Data,1
P1180,Roaming Pack,26.3,Combo,0
P1181,Family Bundle,19.5,Voice,0
P1182,Family Bundle,25.01,Combo,0
P1183,Unlimited Social,26.74,Combo,0
P1184,Unlimited Social,19.72,Combo,0
P1185,Unlimited Social,25.86,Voice,0
P1186,Roaming Pack,3.77,Data,0
P1187,Student Offer,14.52,Combo,0
P1188,Student Offer,26.88,Data,0
P1189,Family Bundle,5.58,Voice,1
P1190,Roaming Pack,20.97,Voice,1
P1191,Roaming Pack,18.84,Combo,0
P1192,Family Bundle,15.74,Data,1
P1193,Roaming Pack,5.8,Data,1
P1194,Student Offer,26.89,Combo,0
P1195,Unlimited Social,18.87,Voice,1
P1196,Unlimited Social,3.7,Combo,1
P1197,Unlimited Social,8.51,Data,0
P1198,Family Bundle,27.92,Data,1
P1199,Roaming Pack,28.05,Voice,0
P1200,Student Offer,11.81,Data,1
P1201,Roaming Pack,29.79,Data,0
P1202,Student Offer,21.37,Combo,1
P1203,Family Bundle,11.87,Data,1
P1204,Student Offer,12.95,Voice,1
P1205,Roaming Pack,9.65,Voice,1
P1206,Student Offer,14.71,Combo,0
P1207,Roaming Pack,19.09,Voice,0
P1208,Family Bundle,3.07,Voice,0
P1209,Roaming Pack,5.0,Voice,0
P1210,Roaming Pack,25.6,Data,1
P1211,Student Offer,17.51,Combo,0
P1212,Family Bundle,11.23,Voice,0
P1213,Unlimited Social,20.39,Data,0
P1214,Roaming Pack,27.39,Data,1
P1215,Roaming Pack,28.56,Data,1
P1216,Unlimited Social,30.0,Combo,0
P1217,Unlimited Social,23.99,Voice,1
P1218,Unlimited Social,8.74,Data,1
P1219,Student Offer,10.74,Voice,1
P1220,Family Bundle,1.15,Voice,1
P1221,Family Bundle,18.91,Voice,0
P1222,Roaming Pack,11.94,Data,1
P1223,Family Bundle,3.99,Data,0
P1224,Unlimited Social,29.55,Voice,0
P1225,Roaming Pack,3.01,Voice,0
P1226,Family Bundle,7.23,Data,1
P1227,Student Offer,29.94,Data,0
P1228,Unlimited Social,18.58,Combo,1
P1229,Student Offer,4.27,Combo,0
P1230,Student Offer,14.65,Data,0
P1231,Unlimited Social,18.67,Data,1
P1232,Student Offer,14.78,Data,0
P1233,Unlimited Social,25.83,Combo,0
P1234,Family Bundle,27.43,Voice,1
P1235,Student Offer,5.1,Combo,0
P1236,Student Offer,13.87,Data,0
P1237,Roaming Pack,4.2,Combo,1
P1238,Student Offer,12.01,Data,1
P1239,Student Offer,14.55,Voice,0
P1240,Family Bundle,17.2,Data,1
P1241,Family Bundle,21.23,Voice,1
P1242,Roaming Pack,14.91,Data,1
P1243,Roaming Pack,18.29,Data,0
P1244,Student Offer,26.95,Voice,0
P1245,Student Offer,1.23,Voice,1
P1246,Roaming Pack,18.99,Voice,0
P1247,Student Offer,7.07,Combo,0
P1248,Student Offer,5.56,Voice,0
P1249,Unlimited Social,1.69,Data,0
P1250,Family Bundle,22.04,Combo,0
P1251,Unlimited Social,26.21,Voice,0
P1252,Family Bundle,29.52,Data,0
P1253,Roaming Pack,13.23,Data,0
P1254,Family Bundle,23.54,Data,1
P1255,Student Offer,28.22,Data,1
P1256,Family Bundle,18.35,Combo,1
P1257,Unlimited Social,27.88,Voice,1
P1258,Unlimited Social,19.67,Data,0
P1259,Student Offer,12.84,Data,0
P1260,Roaming Pack,20.79,Combo,1
P1261,Student Offer,21.19,Combo,0
P1262,Family Bundle,23.25,Data,0
P1263,Student Offer,5.18,Combo,1
P1264,Family Bundle,5.91,Data,1
P1265,Unlimited Social,16.28,Combo,1
P1266,Student Offer,4.78,Combo,1
P1267,Family Bundle,23.05,Voice,0
P1268,Unlimited Social,25.37,Voice,1
P1269,Student Offer,27.87,Voice,0
P1270,Student Offer,18.38,Data,0
P1271,Family Bundle,9.51,Combo,1
P1272,Roaming Pack,7.98,Voice,1
P1273,Unlimited Social,3.13,Voice,1
P1274,Roaming Pack,24.87,Voice,1
P1275,Student Offer,13.49,Voice,0
P1276,Unlimited Social,11.52,Data,1
P1277,Roaming Pack,22.1,Data,1
P1278,Student Offer,23.54,Voice,1
P1279,Student Offer,28.69,Voice,0
P1280,Unlimited Social,17.38,Combo,1
P1281,Student Offer,21.14,Combo,0
P1282,Unlimited Social,21.83,Data,0
P1283,Roaming Pack,5.08,Combo,0
P1284,Roaming Pack,29.7,Combo,1
P1285,Roaming Pack,5.21,Combo,0
P1286,Student Offer,5.25,Data,0
P1287,Student Offer,15.6,Voice,1
P1288,Roaming Pack,9.67,Voice,1
P1289,Unlimited Social,13.25,Voice,0
P1290,Roaming Pack,27.02,Voice,0
P1291,Student Offer,26.14,Combo,0
P1292,Student Offer,24.74,Combo,0
P1293,Family Bundle,15.79,Combo,1
P1294,Unlimited Social,8.98,Voice,1
P1295,Roaming Pack,16.62,Voice,1
P1296,Roaming Pack,20.16,Data,1
P1297,Roaming Pack,24.26,Data,0
P1298,Unlimited Social,7.24,Combo,1
P1299,Roaming Pack,23.32,Voice,0
P1300,Unlimited Social,6.26,Voice,1
P1301,Roaming Pack,18.48,Data,1
P1302,Unlimited Social,29.7,Voice,0
P1303,Family Bundle,12.14,Combo,1
P1304,Student Offer,25.97,Combo,1
P1305,Unlimited Social,13.26,Combo,0
P1306,Student Offer,11.27,Combo,1
P1307,Family Bundle,19.12,Combo,1
P1308,Unlimited Social,9.41,Combo,1
P1309,Unlimited Social,12.93,Data,1
P1310,Unlimited Social,18.19,Data,1
P1311,Family Bundle,23.52,Combo,0
P1312,Unlimited Social,16.2,Voice,1
P1313,Family Bundle,19.96,Combo,0
P1314,Unlimited Social,2.57,Voice,1
P1315,Student Offer,4.53,Data,0
P1316,Student Offer,26.54,Voice,0
P1317,Roaming Pack,10.23,Combo,0
P1318,Family Bundle,4.84,Voice,0
P1319,Roaming Pack,17.96,Voice,1
P1320,Student Offer,11.76,Combo,0
P1321,Student Offer,25.9,Combo,0
P1322,Family Bundle,13.03,Data,0
P1323,Student Offer,18.87,Data,1
P1324,Roaming Pack,18.11,Combo,1
P1325,Unlimited Social,10.63,Combo,0
P1326,Student Offer,11.36,Voice,0
P1327,Unlimited Social,13.28,Data,0
P1328,Family Bundle,10.13,Voice,1
P1329,Student Offer,19.14,Combo,0
P1330,Unlimited Social,25.1,Combo,0
P1331,Student Offer,26.33,Data,0
P1332,Roaming Pack,1.86,Data,0
P1333,Student Offer,27.79,Data,0
P1334,Roaming Pack,25.81,Voice,0
P1335,Student Offer,5.84,Voice,0
P1336,Family Bundle,6.3,Data,0
P1337,Unlimited Social,3.68,Data,1
P1338,Family Bundle,18.76,Data,1
P1339,Student Offer,2.62,Data,0
P1340,Student Offer,24.38,Voice,0
P1341,Student Offer,2.82,Combo,1
P1342,Student Offer,18.55,Data,1
P1343,Unlimited Social,27.96,Data,1
P1344,Student Offer,14.02,Data,1
P1345,Student Offer,3.58,Voice,0
P1346,Student Offer,5.85,Voice,0
P1347,Student Offer,2.55,Voice,1
P1348,Roaming Pack,2.45,Voice,0
P1349,Roaming Pack,3.8,Data,1
P1350,Roaming Pack,10.76,Combo,0
P1351,Student Offer,18.97,Combo,0
P1352,Family Bundle,9.94,Combo,0
P1353,Student Offer,9.17,Voice,0
P1354,Student Offer,4.04,Combo,0
P1355,Roaming Pack,17.69,Combo,0
P1356,Student Offer,23.04,Voice,0
P1357,Family Bundle,23.88,Data,0
P1358,Unlimited Social,14.56,Data,1
P1359,Roaming Pack,18.63,Data,0
P1360,Student Offer,21.41,Voice,0
P1361,Student Offer,23.95,Voice,0
