transaction_id,customer_id,amount,method,date,status
TX00480,C00264,39.95,Add-on,2024-10-10,Success
TX00481,C00172,150.9,Top-up,2025-07-29,Pending
TX00482,C00224,192.63,Top-up,2023-06-23,Failed
TX00483,C00256,99.88,Add-on,2020-03-16,Pending
TX00484,C00472,93.59,Roaming,2025-06-28,Pending
TX00485,C00467,64.42,Bill Payment,2023-07-01,Success
TX00486,C00461,72.02,Top-up,2023-08-10,Success
TX00487,C00380,160.26,Top-up,2025-06-05,Pending
TX00488,C00027,128.55,Add-on,2024-02-12,Success
TX00489,C00205,129.41,Add-on,2022-07-29,Failed
TX00490,C00241,141.81,Bill Payment,2024-11-19,Failed
TX00491,C00077,78.41,Add-on,2023-10-22,Failed
TX00492,C00297,94.98,Roaming,2022-03-24,Pending
TX00493,C00114,123.05,Top-up,2023-05-04,Pending
TX00494,C00133,157.27,Top-up,2025-06-03,Success
TX00495,C00417,186.56,Roaming,2024-11-26,Pending
TX00496,C00250,59.75,Roaming,2024-09-12,Failed
TX00497,C00071,151.11,Top-up,2023-10-18,Success
TX00498,C00469,149.49,Roaming,2021-11-08,Failed
TX00499,C00005,53.25,Bill Payment,2022-11-12,Pending
TX00500,C00458,35.08,Top-up,2024-01-15,Pending
TX00501,C00155,87.37,Bill Payment,2021-12-15,Failed
TX00502,C00252,4.24,Roaming,2021-06-22,Pending
TX00503,C00014,101.97,Add-on,2025-06-30,Pending
TX00504,C00168,156.8,Add-on,2022-03-04,Success
TX00505,C00288,20.24,Add-on,2024-09-18,Failed
TX00506,C00079,181.93,Add-on,2023-08-09,Pending
TX00507,C00100,40.59,Add-on,2022-04-13,Failed
TX00508,C00201,104.07,Bill Payment,2024-06-07,Pending
TX00509,C00454,189.87,Roaming,2022-09-20,Failed
TX00510,C00238,162.71,Bill Payment,2022-03-13,Failed
TX00511,C00127,181.06,Roaming,2020-05-18,Failed
TX00512,C00373,165.0,Add-on,2021-12-16,Success
TX00513,C00353,159.15,Add-on,2021-02-27,Failed
TX00514,C00292,3.66,Roaming,2023-04-22,Pending
TX00515,C00383,163.81,Top-up,2022-02-21,Failed
TX00516,C00499,64.68,Top-up,2023-08-11,Pending
TX00517,C00043,196.47,Bill Payment,2022-10-03,Success
TX00518,C00050,140.08,Add-on,2025-05-30,Pending
TX00519,C00443,120.67,Bill Payment,2022-07-07,Pending
TX00520,C00165,147.94,Roaming,2021-04-30,Success
TX00521,C00169,77.87,Top-up,2023-02-27,Pending
TX00522,C00369,182.05,Roaming,2022-12-21,Success
TX00523,C00113,63.06,Bill Payment,2025-04-13,Success
TX00524,C00369,157.21,Top-up,2021-12-13,Pending
TX00525,C00424,163.28,Top-up,2024-11-16,Pending
TX00526,C00276,128.9,Add-on,2023-11-26,Pending
TX00527,C00337,51.05,Top-up,2023-02-09,Pending
TX00528,C00383,65.94,Bill Payment,2024-12-04,Failed
TX00529,C00085,194.12,Roaming,2020-06-20,Failed
TX00530,C00177,61.21,Bill Payment,2023-03-26,Success
TX00531,C00469,173.37,Add-on,2022-02-16,Failed
TX00532,C00414,15.37,Add-on,2024-03-21,Failed
TX00533,C00158,119.37,Top-up,2023-03-09,Failed
TX00534,C00395,161.84,Top-up,2024-04-30,Pending
TX00535,C00062,139.34,Roaming,2023-06-07,Pending
TX00536,C00046,43.35,Add-on,2024-09-04,Pending
TX00537,C00086,136.88,Bill Payment,2021-08-07,Failed
TX00538,C00426,66.07,Add-on,2025-07-26,Pending
TX00539,C00237,52.42,Roaming,2020-04-13,Success
TX00540,C00374,129.83,Roaming,2025-04-21,Success
TX00541,C00364,79.55,Top-up,2020-03-06,Success
TX00542,C00434,120.66,Add-on,2024-04-04,Pending
TX00543,C00215,73.77,Bill Payment,2023-03-02,Pending
TX00544,C00229,70.87,Bill Payment,2025-02-06,Pending
TX00545,C00375,37.83,Bill Payment,2022-06-05,Pending
TX00546,C00106,36.18,Add-on,2023-12-26,Success
TX00547,C00062,67.81,Bill Payment,2025-01-01,Pending
TX00548,C00078,124.96,Roaming,2020-10-27,Success
TX00549,C00318,22.51,Roaming,2023-03-01,Failed
TX00550,C00117,61.28,Top-up,2024-07-20,Pending
TX00551,C00415,7.72,Top-up,2024-08-08,Failed
TX00552,C00102,138.53,Roaming,2022-12-13,Success
TX00553,C00123,197.93,Bill Payment,2023-12-26,Failed
TX00554,C00171,48.62,Bill Payment,2024-09-02,Pending
TX00555,C00097,43.62,Bill Payment,2022-04-22,Pending
TX00556,C00084,117.75,Add-on,2020-07-25,Pending
TX00557,C00462,77.66,Top-up,2023-07-23,Success
TX00558,C00020,121.99,Add-on,2020-05-18,Pending
TX00559,C00025,70.86,Roaming,2025-06-26,Failed
TX00560,C00207,93.25,Add-on,2023-09-08,Pending
TX00561,C00255,137.73,Bill Payment,2023-05-16,Pending
TX00562,C00331,62.61,Roaming,2021-01-28,Success
TX00563,C00363,52.95,Roaming,2023-02-05,Pending
TX00564,C00403,38.02,Top-up,2023-12-10,Success
TX00565,C00134,91.44,Top-up,2022-08-03,Failed
TX00566,C00360,122.98,Top-up,2024-03-23,Failed
TX00567,C00089,164.44,Top-up,2025-01-25,Success
TX00568,C00280,140.1,Add-on,2022-02-22,Failed
TX00569,C00407,39.71,Roaming,2020-04-21,Pending
TX00570,C00013,100.28,Roaming,2023-11-10,Pending
TX00571,C00313,142.07,Top-up,2023-05-08,Failed
TX00572,C00062,155.47,Roaming,2020-09-21,Success
TX00573,C00471,108.78,Bill Payment,2022-01-07,Success
TX00574,C00426,126.08,Add-on,2024-11-18,Pending
TX00575,C00287,137.18,Top-up,2021-02-27,Pending
TX00576,C00387,160.68,Bill Payment,2025-06-21,Failed
TX00577,C00166,74.04,Bill Payment,2023-12-01,Pending
TX00578,C00033,169.1,Roaming,2021-02-07,Success
TX00579,C00198,104.42,Add-on,2021-05-10,Success
TX00580,C00302,8.73,Bill Payment,2022-11-18,Pending
TX00581,C00127,157.31,Top-up,2025-06-20,Pending
TX00582,C00310,190.44,Add-on,2023-10-04,Success
TX00583,C00118,66.35,Roaming,2020-05-08,Success
TX00584,C00306,165.19,Top-up,2020-03-30,Failed
TX00585,C00248,96.94,Add-on,2023-07-11,Pending
TX00586,C00070,122.15,Bill Payment,2022-09-12,Pending
TX00587,C00456,171.31,Bill Payment,2022-02-10,Failed
TX00588,C00172,57.55,Top-up,2020-08-31,Pending
TX00589,C00003,52.05,Bill Payment,2022-04-08,Pending
TX00590,C00081,49.51,Add-on,2020-08-08,Failed
TX00591,C00478,25.97,Add-on,2021-10-13,Success
TX00592,C00087,178.36,Top-up,2021-07-14,Failed
TX00593,C00086,24.7,Roaming,2021-03-02,Success
TX00594,C00014,6.87,Top-up,2020-05-20,Failed
TX00595,C00256,163.58,Roaming,2023-12-07,Pending
TX00596,C00206,136.1,Bill Payment,2022-02-16,Success
TX00597,C00019,39.63,Top-up,2024-01-16,Failed
TX00598,C00412,108.67,Bill Payment,2022-10-22,Pending
TX00599,C00039,6.24,Bill Payment,2025-01-19,Failed
TX00600,C00348,100.93,Top-up,2020-07-27,Failed
TX00601,C00352,49.08,Roaming,2021-03-14,Pending
TX00602,C00321,47.72,Roaming,2025-08-12,Pending
TX00603,C00102,66.76,Add-on,2023-07-13,Success
TX00604,C00482,189.83,Add-on,2021-05-07,Success
TX00605,C00019,84.04,Add-on,2024-09-05,Failed
TX00606,C00270,92.53,Roaming,2022-07-06,Pending
TX00607,C00276,144.01,Top-up,2023-05-31,Success
TX00608,C00430,117.5,Top-up,2020-11-06,Success
TX00609,C00210,116.53,Bill Payment,2025-03-29,Success
TX00610,C00432,150.62,Add-on,2021-06-10,Failed
TX00611,C00451,184.64,Add-on,2020-06-06,Failed
TX00612,C00391,91.25,Roaming,2020-09-29,Failed
TX00613,C00057,87.6,Bill Payment,2024-11-20,Failed
TX00614,C00339,179.66,Bill Payment,2022-12-08,Pending
TX00615,C00289,50.52,Roaming,2023-10-27,Success
TX00616,C00153,58.85,Add-on,2020-09-10,Success
TX00617,C00259,19.5,Add-on,2022-06-07,Pending
TX00618,C00165,16.12,Bill Payment,2024-09-24,Failed
TX00619,C00383,147.88,Roaming,2023-10-19,Success
TX00620,C00110,163.27,Bill Payment,2020-08-02,Pending
TX00621,C00309,52.44,Bill Payment,2021-06-21,Success
TX00622,C00373,197.41,Roaming,2022-06-09,Failed
TX00623,C00334,108.48,Bill Payment,2022-11-12,Success
TX00624,C00266,174.03,Top-up,2022-10-18,Failed
TX00625,C00475,20.83,Add-on,2020-05-25,Pending
TX00626,C00052,136.65,Add-on,2021-07-01,Success
TX00627,C00154,74.4,Bill Payment,2024-01-10,Failed
TX00628,C00083,169.85,Add-on,2024-09-06,Failed
TX00629,C00450,69.92,Roaming,2023-08-15,Success
TX00630,C00384,166.14,Top-up,2024-11-16,Success
TX00631,C00030,144.8,Add-on,2024-03-09,Pending
TX00632,C00474,184.43,Top-up,2024-04-17,Failed
TX00633,C00486,67.84,Roaming,2022-06-11,Success
TX00634,C00252,34.22,Roaming,2022-09-01,Failed
TX00635,C00100,15.6,Top-up,2025-07-19,Pending
TX00636,C00440,93.55,Bill Payment,2024-10-14,Failed
TX00637,C00077,146.24,Top-up,2022-08-16,Failed
TX00638,C00480,115.58,Add-on,2020-06-05,Failed
TX00639,C00164,197.46,Top-up,2023-06-01,Pending
TX00640,C00392,63.06,Bill Payment,2025-05-26,Pending
TX00641,C00028,43.55,Add-on,2023-05-02,Pending
TX00642,C00017,93.81,Bill Payment,2021-07-01,Pending
TX00643,C00313,40.11,Top-up,2025-03-05,Failed
TX00644,C00187,197.17,Bill Payment,2020-03-05,Failed
TX00645,C00314,1.26,Roaming,2020-10-03,Failed
TX00646,C00176,164.58,Top-up,2021-01-24,Failed
TX00647,C00161,21.61,Roaming,2020-06-19,Success
TX00648,C00186,78.78,Top-up,2021-10-23,Pending
TX00649,C00223,51.71,Bill Payment,2021-02-24,Failed
TX00650,C00054,165.4,Add-on,2020-11-28,Pending
TX00651,C00182,55.62,Bill Payment,2020-07-27,Pending
TX00652,C00421,79.32,Roaming,2023-09-25,Success
TX00653,C00072,35.53,Add-on,2025-05-31,Pending
TX00654,C00394,113.82,Add-on,2021-09-21,Success
TX00655,C00371,99.9,Top-up,2023-06-26,Success
TX00656,C00479,135.46,Add-on,2025-02-15,Pending
TX00657,C00255,60.42,Top-up,2021-04-15,Success
TX00658,C00338,2.42,Top-up,2024-11-18,Success
TX00659,C00049,54.23,Roaming,2021-12-09,Failed
TX00660,C00019,184.2,Top-up,2020-02-14,Success
TX00661,C00341,123.55,Add-on,2024-07-15,Failed
TX00662,C00492,43.24,Top-up,2025-07-03,Pending
TX00663,C00079,7.68,Roaming,2023-08-16,Failed
TX00664,C00111,59.44,Roaming,2022-01-16,Failed
TX00665,C00399,76.21,Roaming,2025-02-17,Pending
TX00666,C00065,71.74,Roaming,2023-06-30,Pending
TX00667,C00054,119.59,Add-on,2023-08-07,Failed
TX00668,C00432,41.18,Roaming,2024-07-19,Failed
TX00669,C00312,84.45,Add-on,2020-08-19,Pending
TX00670,C00106,46.18,Bill Payment,2022-05-19,Failed
TX00671,C00414,106.22,Add-on,2025-09-15,Failed
TX00672,C00191,143.21,Roaming,2023-03-24,Pending
TX00673,C00421,59.22,Top-up,2020-12-28,Failed
TX00674,C00379,134.12,Add-on,2022-08-17,Failed
TX00675,C00474,141.51,Bill Payment,2024-11-26,Success
TX00676,C00148,128.7,Add-on,2024-06-28,Pending
TX00677,C00027,153.6,Bill Payment,2024-01-07,Pending
TX00678,C00461,88.77,Top-up,2024-06-25,Success
TX00679,C00466,13.64,Add-on,2020-08-20,Pending
TX00680,C00048,163.3,Top-up,2022-09-25,Pending
TX00681,C00028,68.99,Roaming,2023-10-31,Failed
TX00682,C00139,63.82,Add-on,2024-05-29,Success
TX00683,C00339,186.96,Roaming,2020-10-16,Failed
TX00684,C00329,50.44,Top-up,2020-11-22,Failed
TX00685,C00004,133.38,Top-up,2025-08-12,Success
TX00686,C00412,146.75,Roaming,2020-02-14,Success
TX00687,C00210,111.02,Bill Payment,2021-11-06,Success
TX00688,C00095,18.22,Roaming,2024-02-17,Pending
TX00689,C00327,41.09,Top-up,2024-10-05,Success
TX00690,C00397,72.82,Top-up,2021-09-30,Pending
TX00691,C00262,91.26,Roaming,2024-01-17,Pending
TX00692,C00227,35.04,Top-up,2024-06-30,Pending
TX00693,C00027,51.54,Roaming,2024-08-16,Pending
TX00694,C00120,113.52,Bill Payment,2020-09-26,Failed
TX00695,C00253,169.12,Top-up,2020-11-19,Pending
TX00696,C00135,96.54,Bill Payment,2021-06-08,Pending
TX00697,C00220,28.98,Bill Payment,2020-01-24,Success
TX00698,C00015,124.49,Roaming,2021-09-13,Failed
TX00699,C00404,108.11,Roaming,2020-12-14,Failed
TX00700,C00001,103.78,Bill Payment,2021-06-11,Success
TX00701,C00464,113.92,Roaming,2024-03-31,Success
TX00702,C00237,158.77,Add-on,2023-05-19,Pending
TX00703,C00488,35.43,Top-up,2025-05-20,Success
TX00704,C00399,79.74,Top-up,2021-05-04,Success
TX00705,C00224,80.01,Add-on,2021-07-31,Pending
TX00706,C00449,100.01,Top-up,2021-05-29,Failed
TX00707,C00312,124.0,Roaming,2025-05-19,Success
TX00708,C00442,1.0,Add-on,2022-05-29,Success
TX00709,C00293,91.84,Bill Payment,2021-01-19,Success
TX00710,C00138,96.39,Bill Payment,2023-02-15,Failed
TX00711,C00063,134.82,Roaming,2022-01-25,Pending
TX00712,C00474,122.82,Top-up,2020-08-09,Pending
TX00713,C00487,104.25,Add-on,2023-10-16,Failed
TX00714,C00373,70.82,Top-up,2021-03-08,Pending
TX00715,C00062,70.08,Bill Payment,2021-08-14,Pending
TX00716,C00317,56.53,Bill Payment,2020-05-31,Success
TX00717,C00216,148.18,Roaming,2024-07-16,Pending
TX00718,C00485,14.06,Roaming,2021-01-16,Failed
TX00719,C00453,12.38,Roaming,2025-01-20,Success
TX00720,C00450,68.87,Roaming,2020-04-15,Pending
TX00721,C00317,51.0,Roaming,2024-10-18,Success
TX00722,C00485,34.96,Top-up,2020-10-06,Failed
TX00723,C00061,55.31,Roaming,2025-03-16,Success
TX00724,C00310,147.66,Bill Payment,2024-10-12,Failed
TX00725,C00042,78.52,Add-on,2021-03-19,Pending
TX00726,C00214,195.38,Roaming,2022-10-19,Success
TX00727,C00366,6.66,Top-up,2020-03-10,Success
TX00728,C00238,23.34,Roaming,2021-05-13,Failed
TX00729,C00224,101.72,Bill Payment,2023-05-22,Failed
TX00730,C00319,7.52,Top-up,2024-02-01,Success
TX00731,C00366,182.11,Top-up,2024-01-07,Pending
TX00732,C00408,18.13,Top-up,2020-05-20,Pending
TX00733,C00190,129.7,Bill Payment,2020-03-23,Success
TX00734,C00303,125.98,Roaming,2024-09-28,Success
TX00735,C00162,75.03,Add-on,2024-05-27,Success
TX00736,C00312,36.2,Top-up,2023-11-05,Success
TX00737,C00374,22.71,Bill Payment,2023-02-23,Success
TX00738,C00075,51.26,Top-up,2021-08-03,Pending
TX00739,C00497,165.37,Bill Payment,2023-10-25,Failed
TX00740,C00260,14.23,Roaming,2024-06-18,Pending
TX00741,C00079,144.54,Roaming,2021-05-13,Pending
TX00742,C00036,124.63,Top-up,2022-07-28,Success
TX00743,C00027,130.92,Top-up,2025-01-04,Failed
TX00744,C00427,54.12,Bill Payment,2025-03-30,Success
TX00745,C00424,197.17,Bill Payment,2025-08-29,Success
TX00746,C00273,151.37,Top-up,2025-07-26,Success
TX00747,C00322,108.21,Bill Payment,2025-08-17,Pending
TX00748,C00299,37.72,Roaming,2024-02-11,Pending
TX00749,C00083,42.35,Bill Payment,2020-08-10,Pending
TX00750,C00204,62.68,Top-up,2020-04-30,Failed
TX00751,C00032,56.77,Add-on,2021-07-03,Success
TX00752,C00012,1.69,Add-on,2024-03-22,Success
TX00753,C00142,94.06,Add-on,2023-03-08,Failed
TX00754,C00488,50.84,Roaming,2021-12-31,Failed
TX00755,C00248,171.12,Top-up,2022-09-03,Pending
TX00756,C00378,103.66,Add-on,2023-02-03,Pending
TX00757,C00082,14.21,Top-up,2024-03-12,Failed
TX00758,C00003,109.57,Roaming,2020-07-04,Failed
TX00759,C00343,42.62,Add-on,2024-07-04,Success
TX00760,C00001,80.18,Bill Payment,2024-04-18,Failed
TX00761,C00192,186.62,Top-up,2022-08-16,Pending
TX00762,C00116,68.52,Bill Payment,2024-01-01,Pending
TX00763,C00257,124.95,Add-on,2025-09-14,Pending
TX00764,C00323,68.0,Bill Payment,2022-12-27,Pending
TX00765,C00230,143.59,Bill Payment,2021-03-05,Pending
TX00766,C00128,16.36,Bill Payment,2020-01-03,Pending
TX00767,C00239,63.08,Top-up,2021-07-13,Failed
TX00768,C00062,10.82,Roaming,2020-05-19,Success
TX00769,C00469,83.66,Add-on,2021-09-19,Pending
TX00770,C00240,69.28,Roaming,2025-02-27,Failed
TX00771,C00272,69.71,Add-on,2020-12-06,Pending
TX00772,C00093,137.66,Top-up,2021-06-06,Success
TX00773,C00279,100.28,Roaming,2022-02-02,Pending
TX00774,C00157,23.56,Bill Payment,2023-05-02,Success
TX00775,C00105,112.05,Roaming,2022-09-16,Pending
TX00776,C00185,162.44,Bill Payment,2020-04-12,Failed
TX00777,C00496,11.97,Top-up,2023-12-07,Failed
TX00778,C00475,123.91,Top-up,2025-07-06,Pending
TX00779,C00220,76.18,Top-up,2021-06-27,Failed
TX00780,C00195,94.9,Roaming,2020-09-05,Success
TX00781,C00033,153.06,Roaming,2023-09-27,Success
TX00782,C00201,50.34,Add-on,2023-04-23,Failed
TX00783,C00220,146.19,Bill Payment,2020-10-14,Pending
TX00784,C00433,70.03,Bill Payment,2021-08-31,Success
TX00785,C00144,173.61,Bill Payment,2024-06-04,Success
TX00786,C00262,181.04,Top-up,2024-09-25,Success
TX00787,C00203,142.03,Bill Payment,2024-04-04,Failed
TX00788,C00155,98.88,Roaming,2024-08-29,Pending
TX00789,C00357,42.82,Add-on,2024-04-05,Pending
TX00790,C00454,118.13,Top-up,2023-08-30,Success
TX00791,C00019,120.34,Top-up,2021-02-01,Pending
TX00792,C00467,46.94,Roaming,2021-12-16,Failed
TX00793,C00068,113.98,Add-on,2020-08-01,Failed
TX00794,C00450,153.03,Roaming,2023-10-19,Pending
TX00795,C00231,171.25,Roaming,2023-06-03,Success
TX00796,C00161,153.57,Top-up,2023-07-29,Failed
TX00797,C00395,122.63,Add-on,2020-10-13,Success
TX00798,C00328,67.38,Top-up,2023-06-15,Pending
TX00799,C00387,150.18,Bill Payment,2020-01-23,Pending
TX00800,C00411,179.64,Top-up,2023-09-12,Success
TX00801,C00468,56.7,Top-up,2020-10-23,Success
TX00802,C00308,199.94,Bill Payment,2024-05-04,Pending
TX00803,C00476,98.18,Bill Payment,2024-06-09,Failed
TX00804,C00437,50.26,Roaming,2021-11-08,Failed
TX00805,C00468,50.46,Top-up,2020-06-15,Success
TX00806,C00483,7.45,Roaming,2022-10-26,Failed
TX00807,C00497,175.87,Top-up,2020-11-21,Pending
TX00808,C00333,133.83,Add-on,2021-03-29,Success
TX00809,C00059,122.47,Roaming,2021-11-23,Success
TX00810,C00363,68.69,Bill Payment,2024-11-01,Failed
TX00811,C00400,161.88,Add-on,2021-06-24,Failed
TX00812,C00120,132.69,Top-up,2023-07-17,Failed
TX00813,C00333,198.47,Top-up,2025-07-15,Pending
TX00814,C00444,71.32,Bill Payment,2021-08-22,Failed
TX00815,C00248,196.54,Top-up,2023-12-09,Pending
TX00816,C00012,129.43,Roaming,2022-10-21,Success
TX00817,C00428,98.11,Add-on,2024-01-07,Success
TX00818,C00447,75.64,Add-on,2021-09-15,Success
TX00819,C00374,127.11,Add-on,2023-05-23,Success
TX00820,C00499,158.35,Roaming,2023-11-13,Pending
TX00821,C00149,17.87,Roaming,2023-07-15,Pending
TX00822,C00318,55.61,Add-on,2022-01-02,Success
TX00823,C00383,157.35,Add-on,2021-03-13,Pending
TX00824,C00024,199.18,Bill Payment,2025-09-09,Failed
TX00825,C00038,14.33,Add-on,2025-01-01,Pending
TX00826,C00316,28.46,Add-on,2020-09-13,Failed
TX00827,C00468,67.0,Roaming,2023-01-21,Success
TX00828,C00165,18.46,Top-up,2025-02-23,Success
TX00829,C00152,79.9,Top-up,2020-08-17,Success
TX00830,C00217,142.23,Bill Payment,2024-12-18,Success
TX00831,C00331,155.52,Roaming,2024-03-12,Failed
TX00832,C00221,152.33,Roaming,2024-05-04,Success
TX00833,C00248,175.64,Bill Payment,2022-03-26,Failed
TX00834,C00272,56.81,Bill Payment,2024-08-24,Failed
TX00835,C00012,107.99,Roaming,2023-01-01,Success
TX00836,C00295,181.81,Top-up,2024-08-20,Success
TX00837,C00408,71.27,Top-up,2025-01-30,Success
TX00838,C00446,169.25,Add-on,2022-10-29,Pending
TX00839,C00026,188.79,Roaming,2022-01-13,Failed
TX00840,C00243,5.91,Roaming,2020-05-04,Success
TX00841,C00284,17.24,Roaming,2022-08-09,Pending
TX00842,C00315,167.15,Add-on,2020-06-08,Pending
TX00843,C00487,159.67,Bill Payment,2021-11-03,Success
TX00844,C00239,34.66,Top-up,2021-05-07,Pending
TX00845,C00481,95.73,Bill Payment,2021-11-30,Success
TX00846,C00393,170.63,Top-up,2024-04-08,Pending
TX00847,C00266,150.59,Bill Payment,2024-07-13,Pending
TX00848,C00420,96.68,Roaming,2021-01-20,Pending
TX00849,C00355,29.24,Bill Payment,2023-06-27,Failed
TX00850,C00484,74.56,Top-up,2022-08-03,Pending
TX00851,C00315,151.7,Roaming,2021-07-07,Pending
TX00852,C00127,48.44,Top-up,2025-05-15,Pending
TX00853,C00019,63.69,Bill Payment,2020-05-04,Failed
TX00854,C00021,19.07,Top-up,2022-07-23,Failed
TX00855,C00116,105.68,Roaming,2021-05-28,Pending
TX00856,C00469,64.07,Add-on,2022-08-11,Pending
TX00857,C00302,72.61,Bill Payment,2022-05-24,Pending
TX00858,C00251,29.06,Top-up,2020-09-14,Pending
TX00859,C00006,59.03,Top-up,2025-05-15,Failed
TX00860,C00089,55.69,Add-on,2021-10-07,Success
TX00861,C00196,162.75,Add-on,2024-07-20,Pending
TX00862,C00422,187.99,Roaming,2022-06-10,Success
TX00863,C00368,109.32,Roaming,2020-03-28,Pending
TX00864,C00070,43.65,Roaming,2025-01-06,Success
TX00865,C00472,56.37,Add-on,2021-11-28,Pending
TX00866,C00477,67.83,Roaming,2024-07-05,Failed
TX00867,C00382,105.47,Roaming,2023-07-03,Success
TX00868,C00456,67.15,Add-on,2022-11-03,Pending
TX00869,C00179,198.53,Add-on,2020-02-15,Success
TX00870,C00089,172.5,Add-on,2023-08-11,Success
TX00871,C00121,157.39,Roaming,2022-11-10,Pending
TX00872,C00283,196.51,Add-on,2024-08-13,Failed
TX00873,C00245,20.04,Add-on,2022-08-05,Success
TX00874,C00331,14.79,Bill Payment,2025-05-23,Pending
TX00875,C00097,141.87,Top-up,2024-01-30,Success
TX00876,C00024,135.1,Top-up,2025-05-21,Failed
TX00877,C00085,113.64,Top-up,2021-04-01,Pending
TX00878,C00388,121.1,Top-up,2020-07-16,Failed
TX00879,C00340,87.07,Add-on,2021-05-03,Pending
TX00880,C00213,89.48,Bill Payment,2021-10-16,Pending
TX00881,C00322,51.66,Add-on,2021-08-14,Pending
TX00882,C00115,80.99,Bill Payment,2020-03-09,Failed
TX00883,C00271,62.84,Add-on,2021-08-26,Success
TX00884,C00424,66.97,Bill Payment,2020-04-07,Success
TX00885,C00406,197.92,Add-on,2022-07-31,Pending
TX00886,C00125,171.81,Roaming,2020-08-08,Pending
TX00887,C00229,25.81,Bill Payment,2023-05-25,Failed
TX00888,C00468,18.72,Top-up,2021-08-25,Pending
TX00889,C00456,94.76,Top-up,2024-06-23,Failed
TX00890,C00411,49.55,Roaming,2024-10-07,Failed
TX00891,C00386,36.21,Top-up,2023-11-20,Failed
TX00892,C00078,76.98,Bill Payment,2024-06-02,Success
TX00893,C00093,131.33,Top-up,2025-07-19,Success
TX00894,C00283,75.81,Top-up,2024-07-19,Failed
TX00895,C00042,1.32,Add-on,2024-07-27,Failed
TX00896,C00338,30.82,Bill Payment,2021-04-03,Success
TX00897,C00129,122.3,Roaming,2020-02-01,Success
TX00898,C00064,89.24,Add-on,2021-09-30,Failed
TX00899,C00387,185.54,Bill Payment,2023-07-18,Failed
TX00900,C00013,106.33,Bill Payment,2021-08-03,Pending
TX00901,C00341,55.86,Add-on,2023-10-01,Success
TX00902,C00274,111.07,Add-on,2025-06-07,Pending
TX00903,C00143,3.59,Bill Payment,2025-07-21,Success
TX00904,C00112,97.57,Add-on,2021-05-22,Failed
TX00905,C00488,56.49,Bill Payment,2023-02-03,Success
TX00906,C00287,130.32,Add-on,2023-11-18,Failed
TX00907,C00345,118.08,Add-on,2023-03-26,Success
TX00908,C00218,165.69,Add-on,2020-08-18,Failed
TX00909,C00303,113.02,Bill Payment,2023-06-26,Failed
TX00910,C00123,102.54,Add-on,2024-06-26,Success
TX00911,C00061,161.76,Bill Payment,2025-05-21,Pending
TX00912,C00442,114.42,Add-on,2025-06-12,Pending
TX00913,C00069,85.29,Bill Payment,2024-01-16,Failed
TX00914,C00001,165.51,Top-up,2025-06-01,Success
TX00915,C00289,150.42,Top-up,2022-07-04,Pending
TX00916,C00003,84.26,Roaming,2022-04-23,Pending
TX00917,C00488,143.3,Bill Payment,2020-09-02,Success
TX00918,C00189,95.58,Roaming,2022-04-11,Pending
TX00919,C00127,103.91,Add-on,2021-11-17,Success
TX00920,C00260,49.36,Bill Payment,2022-03-15,Success
TX00921,C00100,146.11,Add-on,2024-04-26,Pending
TX00922,C00043,112.91,Roaming,2021-05-29,Failed
TX00923,C00214,88.41,Bill Payment,2025-09-12,Success
