customer_id,age,gender,city,plan_type,join_date,churned,last_month_usage_gb,complaints_count
C419,43,F,Isa Town,Postpaid,2024-12-12,1,4.12,4
C420,52,M,Riffa,Prepaid,2021-01-23,1,3.95,1
C421,27,F,Isa Town,Prepaid,2022-10-09,1,34.93,5
C422,33,M,Muharraq,Prepaid,2023-11-06,1,5.8,4
C423,56,M,Riffa,Prepaid,2021-09-02,0,0.63,1
C424,62,M,Muharraq,Postpaid,2024-03-07,1,26.15,5
C425,34,M,Riffa,Prepaid,2023-03-04,1,36.65,0
C426,19,F,Isa Town,Postpaid,2021-12-01,0,13.15,4
C427,58,M,Isa Town,Postpaid,2023-12-24,1,2.77,4
C428,28,F,Muharraq,Postpaid,2020-09-22,0,44.71,5
C429,64,M,Muharraq,Prepaid,2024-06-15,0,42.93,0
C430,33,M,Isa Town,Postpaid,2024-07-19,1,46.01,1
C431,20,F,Muharraq,Postpaid,2021-03-25,0,20.81,5
C432,38,F,Manama,Postpaid,2022-10-28,0,25.1,0
C433,29,M,Manama,Postpaid,2021-07-30,0,43.85,2
C434,37,F,Manama,Postpaid,2025-06-28,0,18.45,2
C435,54,F,Muharraq,Postpaid,2023-04-16,1,29.58,3
C436,30,M,Muharraq,Prepaid,2020-12-12,1,1.2,4
C437,40,M,Riffa,Prepaid,2021-12-11,1,42.45,5
C438,37,M,Muharraq,Prepaid,2024-12-09,1,24.6,0
C439,27,F,Manama,Prepaid,2022-12-24,0,44.86,4
C440,44,F,Isa Town,Prepaid,2024-09-15,0,25.27,5
C441,43,M,Manama,Postpaid,2024-01-14,0,11.84,2
C442,38,F,Riffa,Postpaid,2025-08-21,1,13.6,0
C443,30,M,Manama,Prepaid,2023-09-04,0,8.22,3
C444,38,F,Manama,Postpaid,2025-06-13,0,22.6,3
C445,34,M,Manama,Prepaid,2025-02-26,1,41.32,5
C446,56,M,Muharraq,Postpaid,2023-10-06,0,4.56,1
C447,40,F,Manama,Postpaid,2024-04-18,1,41.0,1
C448,19,F,Isa Town,Prepaid,2023-03-23,0,23.1,1
C449,25,M,Manama,Prepaid,2024-11-07,0,9.91,3
C450,41,M,Riffa,Prepaid,2023-06-09,0,49.86,1
C451,59,F,Muharraq,Prepaid,2025-03-09,1,6.13,3
C452,21,M,Isa Town,Postpaid,2024-06-01,1,1.47,5
C453,45,M,Riffa,Prepaid,2023-01-27,0,13.75,3
C454,27,M,Muharraq,Postpaid,2021-12-29,1,20.6,4
C455,48,M,Manama,Postpaid,2021-12-07,1,6.86,1
C456,59,M,Manama,Postpaid,2023-11-21,1,23.98,3
C457,40,F,Isa Town,Postpaid,2024-07-12,0,1.3,4
C458,32,M,Riffa,Prepaid,2023-04-22,1,26.47,4
C459,32,M,Manama,Prepaid,2023-11-01,0,13.33,5
C460,21,M,Isa Town,Postpaid,2022-01-26,0,8.81,4
C461,38,F,Manama,Postpaid,2021-01-31,0,28.16,1
C462,49,F,Muharraq,Postpaid,2022-02-16,0,4.51,1
C463,56,M,Manama,Postpaid,2022-01-21,0,16.59,4
C464,30,M,Riffa,Prepaid,2022-04-19,1,2.98,1
C465,55,M,Manama,Postpaid,2023-05-26,0,18.68,5
C466,43,M,Riffa,Postpaid,2021-05-22,1,6.82,1
C467,64,F,Isa Town,Postpaid,2021-11-08,0,35.36,4
C468,62,F,Muharraq,Prepaid,2024-03-02,1,15.34,5
C469,36,M,Muharraq,Prepaid,2024-03-25,1,42.54,4
C470,20,M,Riffa,Prepaid,2021-01-07,0,46.83,1
C471,39,M,Muharraq,Postpaid,2022-09-26,1,8.39,0
C472,63,F,Isa Town,Prepaid,2023-05-31,1,10.48,5
C473,22,F,Riffa,Prepaid,2022-10-11,0,2.41,3
C474,64,F,Muharraq,Postpaid,2021-09-24,1,44.09,2
C475,52,F,Manama,Postpaid,2022-10-19,0,8.13,0
C476,20,F,Manama,Postpaid,2025-03-23,1,47.58,0
C477,39,M,Isa Town,Prepaid,2023-08-15,0,27.35,0
C478,39,F,Manama,Postpaid,2024-03-05,0,30.37,3
C479,28,M,Manama,Postpaid,2024-12-25,0,48.72,3
C480,62,F,Riffa,Postpaid,2024-07-11,0,4.8,3
C481,54,F,Muharraq,Prepaid,2022-08-07,1,0.19,0
C482,36,F,Muharraq,Prepaid,2020-09-22,0,10.35,5
C483,36,M,Isa Town,Prepaid,2022-06-16,1,39.24,3
C484,49,F,Manama,Postpaid,2024-06-19,0,18.55,3
C485,41,M,Isa Town,Prepaid,2024-12-19,1,21.99,2
C486,32,F,Manama,Prepaid,2025-06-19,0,4.29,2
C487,52,F,Muharraq,Prepaid,2022-10-17,1,40.92,3
C488,52,F,Muharraq,Postpaid,2024-06-08,1,3.95,5
C489,20,M,Manama,Postpaid,2023-06-06,0,47.45,1
C490,31,M,Muharraq,Prepaid,2023-09-19,1,3.92,5
C491,45,M,Muharraq,Postpaid,2021-10-19,1,45.54,0
C492,23,F,Isa Town,Postpaid,2021-10-17,1,25.98,0
C493,62,F,Manama,Postpaid,2022-11-17,0,7.41,4
C494,55,M,Manama,Prepaid,2020-11-04,1,43.37,2
C495,44,F,Isa Town,Postpaid,2022-05-19,1,1.87,2
C496,43,M,Isa Town,Prepaid,2024-02-04,1,44.48,2
C497,62,M,Manama,Postpaid,2022-09-20,1,44.85,0
C498,39,F,Riffa,Postpaid,2021-07-10,1,42.91,5
C499,24,M,Muharraq,Postpaid,2023-01-13,1,38.7,2
C500,35,F,Manama,Prepaid,2021-05-03,1,10.57,3
C501,65,F,Riffa,Prepaid,2023-10-23,0,3.28,5
C502,50,F,Muharraq,Prepaid,2020-10-31,0,9.64,1
C503,21,M,Manama,Postpaid,2022-09-01,0,45.9,5
C504,30,F,Riffa,Postpaid,2023-07-10,1,31.77,0
C505,61,M,Muharraq,Postpaid,2020-10-31,1,29.7,1
C506,48,F,Riffa,Prepaid,2023-11-30,1,37.45,5
C507,23,F,Manama,Postpaid,2021-05-17,0,8.15,4
C508,31,M,Muharraq,Prepaid,2023-01-03,1,32.58,4
C509,19,M,Isa Town,Prepaid,2020-12-12,0,30.06,0
C510,32,F,Riffa,Postpaid,2022-08-05,1,44.77,2
C511,47,F,Muharraq,Postpaid,2021-10-03,1,33.86,4
C512,43,M,Manama,Postpaid,2022-05-02,1,14.92,0
C513,48,M,Riffa,Postpaid,2024-07-03,1,43.07,2
C514,59,F,Muharraq,Prepaid,2022-08-05,0,44.98,4
C515,43,F,Muharraq,Prepaid,2024-06-16,1,49.87,2
C516,44,F,Isa Town,Prepaid,2024-11-09,0,17.16,5
C517,32,F,Riffa,Postpaid,2021-12-16,0,42.03,4
C518,29,F,Manama,Postpaid,2021-02-08,0,37.05,5
C519,53,M,Riffa,Prepaid,2020-10-17,0,17.76,5
C520,37,F,Riffa,Postpaid,2023-05-25,1,29.28,3
C521,25,F,Manama,Prepaid,2025-09-12,1,44.47,4
C522,25,F,Riffa,Postpaid,2022-06-13,0,43.54,1
C523,26,M,Riffa,Postpaid,2023-12-13,1,7.16,5
C524,29,M,Isa Town,Postpaid,2024-08-09,0,15.67,0
C525,18,F,Riffa,Prepaid,2023-12-16,0,28.81,1
C526,49,M,Muharraq,Postpaid,2024-06-20,1,20.17,3
C527,42,M,Manama,Prepaid,2025-06-12,1,47.5,2
C528,51,M,Manama,Prepaid,2021-09-11,0,11.31,2
C529,37,M,Manama,Postpaid,2020-10-19,1,8.35,0
C530,37,F,Isa Town,Postpaid,2021-06-17,1,44.4,1
C531,39,F,Riffa,Prepaid,2021-04-30,0,47.4,3
C532,19,M,Muharraq,Prepaid,2024-01-18,0,36.7,4
C533,50,M,Manama,Postpaid,2023-07-09,0,18.76,5
C534,34,M,Manama,Prepaid,2021-10-15,0,2.41,0
C535,44,F,Isa Town,Prepaid,2024-03-12,1,23.72,1
C536,31,M,Riffa,Postpaid,2024-07-14,0,33.12,2
C537,57,M,Isa Town,Prepaid,2021-07-15,0,14.14,0
C538,49,M,Muharraq,Postpaid,2023-09-26,0,17.9,3
C539,36,M,Manama,Postpaid,2024-06-09,0,34.41,3
C540,39,M,Manama,Prepaid,2021-04-09,0,45.34,4
C541,60,F,Muharraq,Prepaid,2024-10-17,0,36.18,0
C542,34,M,Isa Town,Postpaid,2025-07-10,1,23.21,0
C543,29,M,Riffa,Postpaid,2021-03-28,1,21.3,0
C544,24,M,Manama,Prepaid,2020-10-28,0,16.43,3
C545,57,F,Manama,Postpaid,2022-04-04,1,9.14,3
C546,43,F,Riffa,Postpaid,2024-02-01,1,39.99,5
C547,28,M,Muharraq,Prepaid,2025-06-28,0,5.19,4
C548,48,F,Muharraq,Postpaid,2022-09-06,1,30.57,5
C549,64,M,Isa Town,Postpaid,2024-04-10,0,44.38,3
C550,20,M,Riffa,Postpaid,2021-01-28,0,35.23,5
C551,51,M,Riffa,Prepaid,2024-02-25,1,33.09,1
C552,48,F,Isa Town,Prepaid,2023-11-01,0,0.58,1
C553,50,F,Isa Town,Prepaid,2021-03-17,0,37.57,2
C554,33,F,Riffa,Prepaid,2024-07-24,0,27.52,3
C555,43,M,Manama,Postpaid,2024-12-13,1,40.06,3
C556,23,F,Isa Town,Postpaid,2023-09-13,0,49.03,5
C557,59,M,Manama,Postpaid,2021-04-21,1,1.79,4
C558,18,M,Riffa,Prepaid,2025-08-14,1,47.52,2
C559,21,M,Isa Town,Postpaid,2024-08-11,1,35.83,2
C560,63,F,Manama,Prepaid,2022-06-08,0,0.11,2
C561,58,F,Riffa,Prepaid,2022-11-03,0,44.84,3
C562,26,F,Manama,Postpaid,2022-07-21,0,9.38,3
C563,31,F,Muharraq,Postpaid,2023-03-25,0,37.86,0
C564,58,M,Isa Town,Postpaid,2022-05-28,0,48.19,0
C565,51,M,Isa Town,Postpaid,2024-12-12,0,34.59,1
C566,64,M,Manama,Postpaid,2024-10-23,1,25.21,3
C567,44,M,Riffa,Postpaid,2021-03-23,1,48.52,3
C568,26,M,Isa Town,Postpaid,2025-07-03,1,35.59,4
C569,58,M,Muharraq,Prepaid,2023-11-17,1,34.33,5
C570,26,M,Riffa,Prepaid,2024-11-04,1,28.11,4
C571,54,F,Riffa,Postpaid,2024-03-27,0,26.14,0
C572,42,M,Manama,Prepaid,2022-11-16,0,13.35,1
C573,36,F,Muharraq,Prepaid,2024-05-14,1,10.2,4
C574,20,F,Isa Town,Prepaid,2025-07-11,0,37.12,4
C575,42,M,Riffa,Prepaid,2022-01-18,1,19.38,5
C576,38,M,Manama,Postpaid,2024-09-27,0,31.03,3
C577,32,F,Muharraq,Prepaid,2023-05-23,1,22.44,5
C578,22,M,Muharraq,Prepaid,2023-02-12,1,2.03,2
C579,53,F,Muharraq,Prepaid,2022-11-16,1,0.28,3
C580,63,M,Manama,Prepaid,2024-05-09,1,29.84,5
C581,57,F,Isa Town,Postpaid,2022-01-15,0,39.2,2
C582,51,M,Muharraq,Prepaid,2024-12-16,0,20.8,4
C583,43,M,Riffa,Prepaid,2024-11-07,0,33.17,2
C584,41,F,Muharraq,Postpaid,2021-02-17,0,5.74,2
C585,46,M,Muharraq,Prepaid,2025-02-08,1,19.07,0
C586,42,F,Riffa,Prepaid,2021-12-01,1,25.72,4
C587,46,F,Manama,Postpaid,2023-01-09,0,16.02,0
C588,24,M,Manama,Prepaid,2023-10-02,0,33.52,1
C589,61,F,Manama,Prepaid,2022-08-05,1,32.33,0
C590,65,M,Manama,Postpaid,2020-11-03,1,1.89,0
C591,21,M,Riffa,Prepaid,2024-12-14,0,45.55,3
C592,42,F,Isa Town,Postpaid,2021-08-10,1,0.84,5
C593,25,M,Manama,Prepaid,2021-10-04,0,17.89,4
C594,24,F,Riffa,Prepaid,2024-09-08,1,38.26,3
C595,42,F,Manama,Postpaid,2022-05-26,0,26.67,1
C596,65,F,Riffa,Prepaid,2025-02-06,1,33.86,5
C597,59,F,Manama,Prepaid,2024-03-16,0,2.09,4
C598,56,F,Manama,Postpaid,2022-01-29,0,37.41,5
C599,40,M,Isa Town,Prepaid,2020-09-30,0,9.2,4
C600,34,M,Manama,Prepaid,2025-06-10,0,42.57,4
C601,47,M,Riffa,Prepaid,2021-02-15,1,4.91,5
C602,55,F,Riffa,Postpaid,2024-04-19,0,33.56,1
C603,24,F,Manama,Prepaid,2023-02-21,1,24.29,2
C604,57,F,Muharraq,Postpaid,2024-06-28,1,47.93,1
C605,18,F,Muharraq,Prepaid,2024-02-25,1,13.83,2
C606,26,F,Isa Town,Postpaid,2023-12-06,1,17.94,2
C607,49,M,Muharraq,Prepaid,2023-02-25,1,42.94,1
C608,52,M,Riffa,Prepaid,2024-08-30,0,44.61,4
C609,58,M,Isa Town,Prepaid,2021-03-01,0,27.58,4
C610,52,F,Muharraq,Postpaid,2021-10-21,1,11.17,4
C611,64,F,Muharraq,Postpaid,2024-02-27,0,19.84,4
C612,18,M,Muharraq,Prepaid,2022-03-25,1,7.96,4
C613,54,M,Isa Town,Postpaid,2023-08-10,0,10.94,3
C614,32,M,Riffa,Postpaid,2023-01-24,0,2.14,1
C615,51,F,Isa Town,Postpaid,2023-05-09,1,44.08,0
C616,59,F,Manama,Postpaid,2022-10-29,1,28.93,4
C617,29,F,Isa Town,Postpaid,2024-06-05,0,25.83,3
C618,32,F,Riffa,Postpaid,2022-05-09,1,39.63,4
C619,18,M,Isa Town,Prepaid,2024-03-19,0,3.85,5
C620,35,M,Muharraq,Prepaid,2022-01-19,0,18.11,5
C621,25,M,Isa Town,Postpaid,2021-12-15,0,24.08,3
C622,48,M,Muharraq,Postpaid,2021-04-20,0,12.18,1
C623,54,M,Muharraq,Prepaid,2021-08-29,0,2.8,2
C624,29,F,Manama,Postpaid,2021-04-18,0,10.83,4
C625,48,F,Muharraq,Prepaid,2023-05-19,1,30.04,4
C626,29,F,Muharraq,Postpaid,2024-07-05,1,29.83,0
C627,32,F,Isa Town,Prepaid,2021-08-16,0,0.83,4
C628,50,F,Muharraq,Prepaid,2021-10-12,0,23.79,4
C629,56,M,Manama,Prepaid,2023-02-13,1,32.97,4
C630,52,M,Isa Town,Postpaid,2024-04-27,1,43.74,5
C631,51,F,Muharraq,Postpaid,2025-08-01,1,17.53,5
C632,62,M,Isa Town,Prepaid,2023-04-28,1,23.86,1
C633,23,F,Isa Town,Postpaid,2022-02-11,0,0.27,5
C634,18,M,Manama,Postpaid,2021-03-14,0,34.39,2
C635,44,F,Manama,Prepaid,2021-09-01,1,32.58,2
C636,34,F,Riffa,Postpaid,2021-11-01,1,37.75,3
C637,53,F,Muharraq,Postpaid,2021-08-05,1,12.69,2
C638,54,F,Isa Town,Prepaid,2020-10-07,0,37.39,3
C639,62,M,Manama,Prepaid,2023-05-15,1,39.3,4
C640,57,M,Muharraq,Postpaid,2022-01-26,0,40.22,1
C641,48,F,Manama,Prepaid,2025-07-28,1,11.09,0
C642,56,M,Isa Town,Postpaid,2023-06-19,1,35.58,4
C643,21,M,Isa Town,Postpaid,2024-03-09,0,10.09,5
C644,51,F,Muharraq,Prepaid,2021-04-30,0,30.76,5
C645,20,F,Muharraq,Prepaid,2025-01-15,0,4.34,2
C646,43,F,Isa Town,Postpaid,2023-02-25,0,25.89,5
C647,63,M,Manama,Postpaid,2025-01-23,1,17.37,2
C648,32,M,Isa Town,Postpaid,2023-07-27,0,13.06,3
C649,50,M,Manama,Postpaid,2023-01-17,1,47.35,4
C650,34,F,Isa Town,Postpaid,2022-11-25,1,38.5,2
C651,47,F,Manama,Postpaid,2021-08-14,0,12.89,3
C652,58,M,Muharraq,Postpaid,2020-12-14,1,47.77,4
C653,52,M,Riffa,Prepaid,2025-05-28,1,4.65,5
C654,65,F,Manama,Prepaid,2023-02-01,1,15.69,1
C655,54,F,Muharraq,Prepaid,2024-10-23,1,36.86,1
C656,65,M,Riffa,Prepaid,2022-09-14,0,10.14,1
C657,57,F,Muharraq,Prepaid,2021-01-25,0,46.01,5
C658,60,F,Manama,Prepaid,2023-11-05,1,18.56,2
C659,49,F,Isa Town,Prepaid,2020-12-18,1,19.89,4
C660,26,M,Isa Town,Postpaid,2021-06-11,0,25.12,3
C661,61,M,Isa Town,Prepaid,2023-07-07,1,15.78,0
C662,18,M,Isa Town,Prepaid,2022-03-21,1,18.08,2
C663,29,F,Muharraq,Postpaid,2025-09-01,1,47.93,2
C664,41,M,Isa Town,Postpaid,2021-04-16,0,20.95,2
C665,41,F,Riffa,Postpaid,2024-07-09,0,28.57,4
C666,61,M,Manama,Postpaid,2023-09-24,0,27.77,3
C667,30,M,Muharraq,Postpaid,2024-08-26,0,8.83,3
C668,26,F,Isa Town,Postpaid,2021-10-29,1,28.11,4
C669,21,F,Manama,Prepaid,2023-04-24,0,10.77,2
C670,48,M,Isa Town,Postpaid,2022-12-14,1,18.05,4
C671,53,F,Riffa,Prepaid,2022-11-29,1,6.06,5
C672,56,M,Muharraq,Postpaid,2024-12-31,1,16.25,4
C673,49,F,Manama,Postpaid,2025-08-25,1,23.19,1
C674,28,F,Isa Town,Postpaid,2022-03-23,0,3.96,2
C675,32,F,Riffa,Postpaid,2023-10-21,1,30.27,3
C676,35,F,Riffa,Postpaid,2023-09-30,1,8.37,0
C677,26,M,Riffa,Prepaid,2024-05-26,0,8.35,0
C678,24,M,Isa Town,Prepaid,2025-06-09,0,38.55,4
C679,23,M,Riffa,Prepaid,2021-09-26,0,32.74,3
C680,37,M,Muharraq,Postpaid,2021-10-02,1,31.32,1
C681,51,M,Manama,Prepaid,2024-01-01,1,43.02,2
C682,48,F,Riffa,Postpaid,2021-06-25,0,48.48,5
C683,52,M,Isa Town,Postpaid,2021-07-26,1,45.45,3
C684,52,M,Manama,Postpaid,2021-01-27,1,18.29,2
C685,27,F,Manama,Prepaid,2020-09-16,0,17.19,3
C686,52,M,Isa Town,Postpaid,2022-12-14,1,0.46,3
C687,36,M,Manama,Postpaid,2023-09-01,0,20.59,4
C688,45,F,Muharraq,Prepaid,2022-02-26,1,41.42,1
C689,34,M,Isa Town,Prepaid,2021-11-08,1,14.23,5
C690,52,F,Isa Town,Prepaid,2024-03-26,0,9.12,2
C691,25,F,Isa Town,Postpaid,2024-03-19,1,9.39,0
C692,27,M,Manama,Prepaid,2022-12-20,0,14.11,1
C693,63,F,Manama,Prepaid,2024-02-19,0,7.53,3
C694,31,F,Isa Town,Postpaid,2025-04-26,1,49.9,3
C695,62,M,Riffa,Prepaid,2024-08-21,0,2.8,3
C696,22,F,Muharraq,Prepaid,2023-10-28,1,40.86,0
C697,25,M,Isa Town,Postpaid,2024-01-02,0,36.88,0
C698,30,F,Manama,Prepaid,2025-05-14,1,19.46,2
C699,38,M,Manama,Prepaid,2022-10-28,1,24.06,2
C700,30,F,Manama,Prepaid,2023-06-03,0,11.8,3
C701,38,M,Muharraq,Postpaid,2023-12-09,0,19.79,1
C702,18,M,Isa Town,Prepaid,2025-03-29,1,38.54,1
C703,28,F,Manama,Postpaid,2024-10-31,0,2.99,5
C704,27,M,Muharraq,Postpaid,2021-01-20,0,15.84,4
C705,59,F,Isa Town,Prepaid,2021-07-12,0,34.46,2
C706,64,M,Riffa,Prepaid,2022-03-28,1,35.33,4
C707,36,F,Muharraq,Prepaid,2024-06-11,1,16.18,3
C708,35,M,Manama,Prepaid,2023-07-18,1,14.78,2
C709,52,F,Isa Town,Prepaid,2022-02-21,1,36.68,0
C710,57,F,Muharraq,Postpaid,2021-04-27,0,32.91,4
C711,42,M,Isa Town,Prepaid,2024-02-22,1,16.13,5
C712,38,M,Manama,Prepaid,2024-03-13,0,41.76,1
C713,29,M,Muharraq,Prepaid,2025-05-31,1,9.58,0
C714,54,F,Isa Town,Postpaid,2023-03-15,0,18.32,4
C715,63,M,Manama,Prepaid,2023-03-03,1,46.42,0
C716,47,M,Riffa,Postpaid,2021-02-05,1,39.71,0
C717,57,F,Manama,Prepaid,2020-11-23,1,3.9,1
C718,51,M,Manama,Prepaid,2022-11-10,1,9.47,4
C719,60,M,Muharraq,Postpaid,2022-04-23,0,38.31,4
C720,40,F,Isa Town,Prepaid,2021-12-13,0,39.62,4
C721,43,F,Muharraq,Postpaid,2021-02-25,1,45.12,4
C722,38,F,Isa Town,Postpaid,2025-07-05,1,30.42,4
C723,52,M,Isa Town,Postpaid,2024-11-17,1,48.08,3
C724,43,M,Manama,Postpaid,2023-07-29,0,25.88,2
C725,18,F,Muharraq,Prepaid,2025-06-15,1,1.09,5
C726,35,M,Manama,Prepaid,2025-09-12,1,17.78,1
C727,34,F,Muharraq,Prepaid,2024-01-23,1,40.55,0
C728,54,F,Muharraq,Prepaid,2022-01-17,1,39.65,1
C729,49,M,Riffa,Prepaid,2020-11-24,1,3.92,0
C730,39,F,Isa Town,Postpaid,2024-06-24,0,43.49,1
C731,65,M,Isa Town,Prepaid,2023-01-19,1,26.22,2
C732,52,M,Riffa,Prepaid,2023-12-16,0,2.53,5
C733,43,F,Manama,Prepaid,2025-04-12,1,14.49,3
C734,27,M,Riffa,Prepaid,2021-08-09,1,28.57,0
C735,53,F,Riffa,Prepaid,2023-08-17,1,25.09,5
C736,26,M,Isa Town,Prepaid,2023-11-15,1,19.77,4
C737,30,M,Muharraq,Prepaid,2023-02-27,1,38.84,2
C738,61,M,Manama,Postpaid,2021-02-25,1,18.26,1
C739,38,F,Manama,Postpaid,2022-06-09,0,49.38,4
C740,46,M,Isa Town,Prepaid,2022-05-13,0,9.98,2
C741,27,M,Manama,Prepaid,2024-01-19,0,47.45,1
C742,36,M,Riffa,Prepaid,2024-12-27,1,22.5,0
C743,39,M,Muharraq,Prepaid,2022-05-07,1,27.44,4
C744,64,M,Manama,Postpaid,2024-03-02,0,12.77,0
C745,36,M,Riffa,Prepaid,2022-02-20,1,32.74,0
C746,22,F,Riffa,Postpaid,2025-06-04,0,0.95,5
C747,42,M,Isa Town,Prepaid,2024-10-07,1,24.23,4
C748,52,M,Muharraq,Prepaid,2023-06-14,1,28.03,5
C749,19,M,Muharraq,Postpaid,2022-12-21,1,24.5,5
C750,28,M,Riffa,Postpaid,2022-04-09,1,31.26,1
C751,50,F,Manama,Postpaid,2022-04-25,1,44.52,0
C752,53,F,Muharraq,Prepaid,2025-07-20,1,44.86,5
C753,26,M,Isa Town,Prepaid,2022-09-20,1,12.02,1
C754,45,F,Riffa,Postpaid,2023-04-10,0,10.34,1
C755,55,M,Muharraq,Postpaid,2025-08-22,0,21.5,1
C756,59,M,Riffa,Prepaid,2023-12-27,0,9.21,1
C757,64,M,Riffa,Postpaid,2023-05-31,1,15.17,5
C758,58,F,Muharraq,Prepaid,2022-10-07,0,6.58,0
C759,57,F,Muharraq,Prepaid,2021-08-20,0,34.37,2
C760,23,F,Muharraq,Postpaid,2022-07-04,1,9.2,3
C761,49,F,Muharraq,Prepaid,2024-06-25,0,11.31,3
C762,18,F,Isa Town,Prepaid,2023-10-29,0,37.89,0
C763,29,F,Isa Town,Postpaid,2024-07-01,1,44.38,3
C764,43,M,Isa Town,Postpaid,2021-09-18,1,30.58,5
C765,54,M,Manama,Postpaid,2023-06-12,1,41.35,0
C766,33,F,Manama,Postpaid,2025-05-03,0,9.49,3
C767,43,F,Riffa,Postpaid,2022-11-21,0,21.12,4
C768,21,M,Isa Town,Postpaid,2024-03-10,0,36.13,0
C769,29,M,Isa Town,Postpaid,2021-04-21,1,22.54,1
C770,47,M,Isa Town,Prepaid,2025-07-25,1,16.2,5
C771,63,M,Manama,Prepaid,2023-09-29,0,35.31,5
C772,41,M,Isa Town,Prepaid,2021-11-23,1,27.52,0
C773,28,F,Muharraq,Prepaid,2021-06-28,0,8.94,5
C774,21,F,Riffa,Postpaid,2023-06-15,1,14.44,1
C775,25,M,Muharraq,Prepaid,2023-06-17,1,0.61,3
C776,49,M,Isa Town,Prepaid,2021-03-01,0,29.44,3
C777,47,F,Isa Town,Prepaid,2025-08-29,0,12.24,4
C778,35,M,Manama,Prepaid,2025-04-06,0,2.75,2
C779,20,M,Manama,Postpaid,2023-01-03,1,46.02,0
C780,24,F,Muharraq,Prepaid,2021-04-14,1,30.55,5
C781,62,M,Isa Town,Postpaid,2024-11-10,0,4.66,2
C782,38,F,Isa Town,Prepaid,2023-03-11,1,42.17,0
C783,36,F,Muharraq,Prepaid,2024-04-13,1,16.46,3
C784,51,M,Muharraq,Prepaid,2023-03-30,0,28.57,5
C785,51,M,Isa Town,Postpaid,2022-01-24,1,30.44,2
C786,34,F,Muharraq,Postpaid,2024-11-15,1,24.63,1
C787,57,M,Riffa,Prepaid,2025-08-07,0,5.91,3
C788,58,M,Muharraq,Postpaid,2021-12-01,1,2.27,2
C789,53,M,Manama,Prepaid,2023-06-16,1,12.72,0
C790,37,F,Riffa,Prepaid,2022-08-13,0,34.29,2
C791,43,M,Muharraq,Prepaid,2025-04-23,1,41.69,5
C792,48,F,Manama,Prepaid,2023-03-29,1,7.77,3
C793,52,F,Isa Town,Postpaid,2025-02-04,0,41.76,2
C794,54,F,Manama,Prepaid,2025-01-07,1,39.98,2
C795,22,M,Riffa,Prepaid,2022-01-29,1,49.18,5
C796,52,M,Isa Town,Prepaid,2024-08-25,0,43.23,2
C797,63,F,Manama,Postpaid,2022-10-10,1,4.34,1
C798,41,F,Riffa,Prepaid,2025-05-15,1,8.75,2
C799,20,M,Manama,Postpaid,2023-03-28,0,39.95,4
C800,27,M,Riffa,Postpaid,2024-10-20,1,38.78,1
C801,24,M,Muharraq,Prepaid,2022-02-10,1,19.38,4
C802,25,M,Riffa,Prepaid,2022-03-11,0,16.66,0
C803,24,F,Manama,Postpaid,2023-08-20,0,16.04,1
C804,36,F,Riffa,Postpaid,2025-09-10,0,13.63,1
C805,35,M,Manama,Prepaid,2023-02-23,0,27.13,4
C806,38,F,Muharraq,Postpaid,2021-06-10,0,8.56,2
C807,57,F,Isa Town,Prepaid,2023-05-23,0,1.45,5
C808,21,M,Isa Town,Prepaid,2022-06-04,0,21.32,1
C809,63,F,Riffa,Postpaid,2023-06-17,1,40.87,5
C810,60,M,Isa Town,Prepaid,2023-06-01,0,40.64,5
C811,47,M,Isa Town,Postpaid,2022-12-22,1,23.53,1
C812,27,F,Riffa,Postpaid,2022-04-22,0,34.98,5
C813,39,F,Isa Town,Postpaid,2021-08-22,0,3.27,0
C814,40,F,Isa Town,Prepaid,2024-03-09,1,38.4,4
C815,54,M,Manama,Postpaid,2023-07-23,0,16.29,5
C816,22,F,Isa Town,Postpaid,2021-11-12,1,11.93,1
C817,53,M,Isa Town,Postpaid,2024-07-29,0,17.04,5
C818,55,F,Isa Town,Postpaid,2020-11-30,0,8.65,5
C819,22,F,Manama,Postpaid,2024-06-03,1,27.75,3
C820,29,F,Isa Town,Prepaid,2024-03-23,0,34.28,4
C821,42,F,Isa Town,Prepaid,2024-10-03,0,10.88,1
C822,55,M,Muharraq,Prepaid,2022-08-18,1,26.56,3
C823,57,F,Muharraq,Prepaid,2024-01-07,1,14.99,5
C824,37,F,Riffa,Prepaid,2024-10-20,0,30.57,4
C825,43,M,Riffa,Prepaid,2025-08-08,1,45.05,0
C826,18,F,Manama,Postpaid,2023-03-05,0,11.76,5
C827,55,F,Riffa,Postpaid,2020-11-18,1,19.08,4
C828,31,M,Isa Town,Prepaid,2023-03-18,0,27.77,2
C829,44,M,Riffa,Prepaid,2023-08-26,0,0.58,5
C830,19,M,Isa Town,Postpaid,2025-01-17,0,4.23,5
C831,44,F,Isa Town,Prepaid,2025-01-26,1,25.47,4
C832,46,F,Riffa,Prepaid,2022-11-25,0,21.24,0
C833,54,F,Muharraq,Postpaid,2023-04-30,1,46.33,4
C834,41,M,Manama,Postpaid,2022-12-25,1,5.66,3
C835,62,M,Muharraq,Postpaid,2024-04-23,1,25.85,4
C836,57,M,Muharraq,Postpaid,2022-10-01,0,34.2,4
C837,55,F,Manama,Postpaid,2023-12-22,0,23.44,4
