call_id,customer_id,call_type,duration_min,date
CL667,C008,SMS,50.04,2025-08-17
CL668,C071,voice,36.95,2025-06-02
CL669,C075,data,36.34,2025-07-20
CL670,C044,data,45.0,2024-10-31
CL671,C009,SMS,57.27,2025-03-22
CL672,C069,voice,19.75,2025-07-12
CL673,C079,SMS,4.48,2024-09-15
CL674,C044,SMS,29.55,2025-02-11
CL675,C052,SMS,8.43,2024-11-06
CL676,C024,SMS,12.34,2024-10-06
CL677,C005,SMS,14.76,2025-09-04
CL678,C038,SMS,2.77,2025-01-04
CL679,C068,SMS,4.06,2024-11-19
CL680,C018,data,54.82,2025-05-24
CL681,C006,SMS,55.65,2025-03-27
CL682,C070,data,6.97,2025-01-11
CL683,C019,data,17.85,2024-10-04
CL684,C081,SMS,26.85,2025-03-02
CL685,C028,voice,38.32,2024-11-08
CL686,C059,SMS,46.44,2025-01-18
CL687,C074,voice,30.86,2025-04-04
CL688,C033,SMS,47.17,2024-12-03
CL689,C015,voice,50.48,2025-04-30
CL690,C026,SMS,26.08,2025-08-17
CL691,C002,SMS,35.73,2024-12-21
CL692,C076,voice,44.37,2025-07-09
CL693,C077,data,28.34,2025-07-26
CL694,C043,SMS,34.98,2025-04-13
CL695,C087,SMS,13.38,2025-01-01
CL696,C003,data,3.61,2025-04-28
CL697,C023,SMS,44.74,2025-02-06
CL698,C030,SMS,10.38,2024-12-14
CL699,C024,SMS,22.37,2025-03-29
CL700,C067,SMS,4.77,2025-05-11
CL701,C073,voice,15.33,2024-10-10
CL702,C017,voice,4.91,2024-11-06
CL703,C029,data,30.66,2025-06-06
CL704,C055,data,38.62,2024-12-23
CL705,C096,voice,33.52,2024-12-17
CL706,C056,voice,52.9,2024-10-19
CL707,C002,data,47.79,2025-06-30
CL708,C011,data,45.34,2025-04-14
CL709,C042,SMS,9.99,2025-06-19
CL710,C033,voice,55.48,2025-01-10
CL711,C072,SMS,44.65,2025-06-21
CL712,C085,data,15.73,2025-04-16
CL713,C090,voice,43.7,2024-12-22
CL714,C073,data,58.67,2025-07-04
CL715,C010,data,2.81,2025-07-27
CL716,C045,voice,43.92,2025-05-14
CL717,C040,voice,22.14,2025-03-04
CL718,C038,SMS,50.58,2024-11-12
CL719,C073,voice,53.89,2025-06-25
CL720,C082,voice,2.98,2025-09-09
CL721,C070,voice,46.25,2024-10-15
CL722,C061,data,37.52,2025-07-03
CL723,C030,SMS,21.57,2024-11-04
CL724,C046,voice,52.2,2024-11-11
CL725,C076,data,2.07,2025-07-29
CL726,C061,data,10.53,2025-01-08
CL727,C059,SMS,51.26,2025-08-05
CL728,C042,voice,44.06,2024-10-01
CL729,C079,SMS,8.34,2025-03-18
CL730,C094,data,35.8,2025-02-19
CL731,C011,SMS,52.34,2025-05-13
CL732,C004,data,43.0,2025-01-09
CL733,C024,SMS,6.36,2025-03-14
CL734,C024,voice,27.43,2024-10-24
CL735,C062,data,10.1,2025-04-05
CL736,C018,SMS,12.38,2025-01-28
CL737,C098,data,57.09,2025-01-31
CL738,C015,SMS,7.06,2025-03-04
CL739,C072,voice,11.97,2025-01-04
CL740,C071,voice,20.68,2025-03-22
CL741,C014,SMS,30.66,2025-03-25
CL742,C004,SMS,9.63,2025-08-01
CL743,C083,SMS,1.24,2025-07-17
CL744,C041,SMS,56.41,2025-08-27
CL745,C069,voice,22.3,2025-08-24
CL746,C023,voice,45.17,2025-07-14
CL747,C091,voice,52.91,2025-05-30
CL748,C084,data,20.62,2025-07-16
CL749,C080,SMS,5.95,2025-04-05
CL750,C034,SMS,1.88,2025-03-10
CL751,C043,SMS,35.27,2025-06-27
CL752,C063,data,33.14,2025-05-20
CL753,C029,voice,52.96,2025-04-04
CL754,C022,voice,29.37,2025-02-18
CL755,C080,voice,7.06,2025-01-17
CL756,C087,SMS,18.65,2024-09-21
CL757,C045,SMS,56.28,2025-01-23
CL758,C052,SMS,45.92,2025-03-01
CL759,C031,voice,11.18,2025-05-15
CL760,C001,voice,25.7,2025-06-05
CL761,C096,SMS,47.55,2024-11-29
CL762,C084,voice,11.73,2025-04-04
CL763,C007,SMS,8.59,2025-09-12
CL764,C003,data,17.7,2025-08-21
CL765,C019,SMS,28.16,2025-01-29
CL766,C002,SMS,9.81,2024-11-16
CL767,C038,data,58.91,2025-06-12
CL768,C007,voice,12.47,2024-09-15
CL769,C062,voice,18.09,2025-02-20
CL770,C003,data,37.12,2025-03-23
CL771,C019,data,3.68,2024-09-14
CL772,C003,data,19.38,2025-01-03
CL773,C095,data,33.23,2024-10-16
CL774,C057,SMS,9.12,2025-01-25
CL775,C073,voice,10.02,2024-12-13
CL776,C078,SMS,16.97,2025-08-15
CL777,C049,SMS,13.57,2025-04-22
CL778,C003,voice,35.52,2024-09-24
CL779,C095,voice,2.1,2024-12-21
CL780,C063,SMS,39.35,2025-03-06
CL781,C067,voice,38.01,2024-09-28
CL782,C064,voice,38.81,2025-05-24
CL783,C061,data,45.9,2024-12-13
CL784,C018,voice,31.49,2025-04-28
CL785,C077,voice,27.7,2025-09-02
CL786,C074,SMS,37.15,2025-07-10
CL787,C033,data,13.18,2025-07-24
CL788,C073,SMS,31.42,2025-08-17
CL789,C064,SMS,8.87,2025-09-11
CL790,C065,data,1.02,2025-05-01
CL791,C058,SMS,4.13,2025-03-10
CL792,C060,SMS,21.22,2025-03-04
CL793,C058,SMS,2.43,2025-07-29
CL794,C083,voice,59.76,2025-06-13
CL795,C081,data,50.75,2025-07-04
CL796,C066,voice,21.78,2024-09-25
CL797,C025,SMS,25.99,2024-09-22
CL798,C093,voice,40.33,2025-08-05
CL799,C078,data,25.33,2024-11-07
CL800,C001,voice,10.95,2025-06-08
CL801,C003,voice,34.19,2025-07-27
CL802,C068,data,56.31,2024-10-30
CL803,C090,data,27.91,2025-02-12
CL804,C008,data,18.77,2025-07-18
CL805,C052,SMS,57.73,2024-10-02
CL806,C043,SMS,52.51,2025-05-03
CL807,C037,voice,33.74,2024-10-04
CL808,C072,data,20.45,2024-10-17
CL809,C002,voice,48.26,2025-03-30
CL810,C021,voice,55.05,2025-09-06
CL811,C074,voice,2.11,2024-11-22
CL812,C012,data,47.38,2025-04-24
CL813,C067,data,18.26,2024-09-18
CL814,C017,data,46.32,2025-07-15
CL815,C003,data,42.83,2025-07-19
CL816,C054,voice,3.82,2025-01-05
CL817,C071,SMS,14.3,2025-05-29
CL818,C071,SMS,13.62,2025-08-09
CL819,C022,voice,22.29,2025-04-14
CL820,C051,voice,47.46,2025-08-23
CL821,C038,voice,58.94,2025-03-19
CL822,C092,SMS,25.53,2025-08-22
CL823,C065,voice,37.89,2025-02-06
CL824,C017,voice,30.67,2025-07-15
CL825,C044,SMS,28.66,2025-05-15
CL826,C027,data,10.67,2024-10-05
CL827,C083,data,36.17,2025-07-10
CL828,C042,SMS,21.55,2025-03-14
CL829,C031,data,14.13,2025-06-05
CL830,C004,SMS,54.66,2024-10-12
CL831,C089,SMS,4.78,2025-02-21
CL832,C074,voice,59.82,2024-12-21
CL833,C061,data,50.31,2024-11-23
CL834,C033,voice,8.09,2025-03-16
CL835,C063,data,8.36,2024-11-14
CL836,C099,voice,11.55,2025-06-12
CL837,C097,voice,56.18,2025-07-15
CL838,C016,voice,14.48,2024-09-13
CL839,C096,SMS,53.61,2024-12-21
CL840,C002,data,14.17,2025-01-18
CL841,C082,data,41.77,2025-01-14
CL842,C068,data,58.44,2025-04-07
CL843,C078,data,28.7,2025-05-24
CL844,C008,data,11.27,2025-04-07
CL845,C087,data,26.31,2025-02-28
CL846,C008,data,21.45,2024-10-24
CL847,C008,SMS,50.87,2024-10-15
CL848,C015,voice,45.41,2025-06-06
CL849,C068,SMS,7.0,2024-11-18
CL850,C004,SMS,45.78,2025-04-16
CL851,C085,data,29.99,2025-08-31
CL852,C088,data,27.99,2025-06-19
CL853,C025,voice,14.91,2025-06-27
CL854,C051,voice,40.04,2024-11-30
CL855,C062,SMS,12.73,2025-01-27
CL856,C052,data,18.08,2024-10-11
CL857,C015,SMS,33.01,2025-06-04
CL858,C092,data,28.54,2024-12-11
CL859,C022,data,43.32,2025-07-15
CL860,C003,data,16.38,2025-05-05
CL861,C090,voice,24.06,2025-08-07
CL862,C012,SMS,57.97,2024-11-20
CL863,C038,voice,44.41,2025-06-15
CL864,C071,voice,45.62,2024-10-30
CL865,C084,data,26.43,2024-10-01
CL866,C012,data,59.36,2025-05-28
CL867,C067,voice,34.62,2024-11-16
CL868,C069,voice,54.61,2024-11-02
CL869,C039,SMS,20.08,2025-01-05
CL870,C017,data,27.24,2024-12-03
CL871,C041,data,12.34,2024-11-19
CL872,C002,voice,15.46,2025-08-01
CL873,C015,voice,10.81,2024-11-15
CL874,C026,voice,50.85,2024-12-28
CL875,C099,voice,33.91,2025-05-25
CL876,C037,voice,4.59,2024-12-17
CL877,C078,voice,29.7,2025-03-10
CL878,C084,voice,15.02,2025-04-11
CL879,C071,data,14.36,2025-01-17
CL880,C093,voice,40.38,2025-05-04
CL881,C090,data,54.51,2025-02-23
CL882,C055,data,15.86,2025-04-30
CL883,C003,voice,26.19,2025-07-13
CL884,C042,SMS,4.99,2024-09-25
CL885,C068,data,36.04,2025-07-14
CL886,C019,data,39.21,2025-01-31
CL887,C010,data,2.29,2025-03-27
CL888,C005,voice,32.76,2024-11-28
CL889,C046,SMS,1.17,2025-05-27
CL890,C097,SMS,45.34,2025-01-16
CL891,C037,data,29.42,2025-07-05
CL892,C003,voice,53.81,2025-06-30
CL893,C011,data,53.87,2024-11-26
CL894,C013,SMS,49.06,2025-05-26
CL895,C062,SMS,36.26,2025-03-15
CL896,C003,SMS,36.94,2025-07-12
CL897,C032,voice,31.79,2025-06-29
CL898,C026,voice,53.48,2024-10-15
CL899,C032,SMS,9.21,2025-06-22
CL900,C004,data,20.18,2024-12-15
CL901,C057,SMS,9.48,2025-03-02
CL902,C089,voice,42.33,2024-09-23
CL903,C060,voice,23.46,2024-10-24
CL904,C053,data,14.93,2025-05-10
CL905,C069,data,22.25,2024-11-19
CL906,C065,SMS,10.81,2024-11-02
CL907,C091,data,6.53,2025-04-14
CL908,C067,SMS,8.95,2025-01-26
CL909,C029,data,21.81,2025-01-28
CL910,C050,voice,35.07,2025-04-15
CL911,C087,data,29.77,2024-09-24
CL912,C024,voice,15.63,2025-05-26
CL913,C094,SMS,35.34,2025-04-30
CL914,C076,voice,48.02,2025-07-27
CL915,C019,SMS,45.42,2024-09-14
CL916,C075,voice,24.85,2025-02-13
CL917,C040,SMS,18.32,2025-01-12
CL918,C027,voice,15.44,2025-05-07
CL919,C003,SMS,59.78,2024-10-18
CL920,C044,data,52.02,2025-08-12
CL921,C068,data,23.7,2025-01-02
CL922,C009,data,13.91,2025-03-01
CL923,C059,SMS,47.19,2024-11-19
CL924,C022,data,23.67,2024-09-19
CL925,C064,SMS,38.7,2025-07-05
CL926,C056,SMS,44.5,2025-02-26
CL927,C004,SMS,12.08,2025-04-10
CL928,C044,data,41.46,2025-02-18
CL929,C059,voice,1.89,2025-02-05
CL930,C014,SMS,31.01,2025-07-14
CL931,C053,SMS,19.76,2024-12-13
CL932,C005,voice,25.93,2025-01-26
CL933,C061,voice,8.44,2025-01-13
CL934,C010,SMS,53.24,2025-05-18
CL935,C088,SMS,47.51,2024-12-30
CL936,C006,voice,1.26,2025-09-02
CL937,C058,SMS,21.82,2025-07-30
CL938,C063,data,26.12,2025-06-18
CL939,C051,SMS,21.27,2025-08-07
CL940,C011,data,12.8,2025-03-16
CL941,C030,SMS,41.74,2025-02-13
CL942,C060,SMS,50.16,2025-06-22
CL943,C049,data,10.52,2025-08-27
CL944,C051,data,42.02,2025-02-05
CL945,C050,SMS,40.55,2024-09-22
CL946,C058,data,54.13,2025-03-18
CL947,C055,voice,11.32,2025-08-15
CL948,C001,SMS,57.55,2025-08-02
CL949,C080,SMS,30.07,2025-08-31
CL950,C053,SMS,50.97,2025-08-23
CL951,C083,SMS,3.89,2024-11-23
CL952,C080,SMS,54.94,2025-09-02
CL953,C004,SMS,47.41,2025-06-14
CL954,C083,data,10.41,2024-10-29
CL955,C011,data,56.55,2025-01-11
CL956,C086,voice,5.67,2025-08-29
CL957,C085,SMS,26.01,2025-09-02
CL958,C023,data,51.67,2025-01-03
CL959,C059,data,33.53,2025-06-19
CL960,C081,voice,24.61,2025-07-02
CL961,C034,data,33.16,2025-02-26
CL962,C099,data,16.34,2024-11-11
CL963,C062,SMS,55.2,2024-09-12
CL964,C029,voice,33.59,2024-11-04
CL965,C075,SMS,47.36,2025-08-01
CL966,C007,voice,37.7,2024-12-31
CL967,C060,data,23.49,2024-10-11
CL968,C085,voice,40.68,2024-12-07
CL969,C050,voice,50.84,2024-11-25
CL970,C014,SMS,54.87,2024-10-15
CL971,C030,SMS,44.73,2024-12-10
CL972,C005,voice,41.51,2025-05-20
CL973,C078,SMS,31.67,2025-07-18
CL974,C041,voice,18.34,2025-01-26
CL975,C010,voice,1.44,2025-03-05
CL976,C009,voice,46.06,2025-01-16
CL977,C004,SMS,29.87,2025-03-03
CL978,C063,voice,52.56,2025-05-21
CL979,C070,SMS,10.91,2025-05-25
CL980,C031,SMS,55.95,2025-08-12
CL981,C083,SMS,55.68,2025-05-14
CL982,C060,SMS,7.76,2025-07-13
CL983,C043,SMS,32.12,2025-05-28
CL984,C037,data,57.41,2025-06-18
CL985,C098,SMS,46.21,2024-10-17
CL986,C065,SMS,1.08,2024-10-29
CL987,C067,voice,4.96,2025-06-18
CL988,C008,SMS,50.94,2024-10-30
CL989,C012,voice,16.24,2025-06-22
CL990,C086,SMS,25.68,2025-08-06
CL991,C053,SMS,31.61,2025-07-09
CL992,C090,voice,37.03,2025-06-06
CL993,C050,SMS,17.73,2025-02-14
CL994,C026,voice,31.26,2025-02-03
CL995,C059,voice,12.64,2024-10-08
CL996,C006,SMS,49.45,2025-03-09
CL997,C039,SMS,24.3,2025-06-09
CL998,C025,voice,2.88,2025-04-14
CL999,C057,SMS,11.84,2024-12-02
CL1000,C048,voice,14.53,2025-04-22
CL1001,C053,SMS,5.21,2025-06-20
CL1002,C040,voice,10.3,2025-01-25
CL1003,C098,SMS,29.05,2025-01-14
CL1004,C073,data,33.36,2025-07-10
CL1005,C023,SMS,45.34,2025-04-23
CL1006,C008,data,36.76,2025-06-14
CL1007,C088,voice,20.2,2025-08-12
CL1008,C047,voice,9.69,2025-05-06
CL1009,C080,data,27.5,2024-11-01
CL1010,C046,SMS,19.08,2024-11-19
CL1011,C096,SMS,30.17,2024-11-28
CL1012,C092,voice,1.12,2025-02-18
CL1013,C061,SMS,41.17,2025-01-14
CL1014,C059,voice,49.29,2025-05-09
CL1015,C013,voice,47.36,2025-02-14
CL1016,C067,voice,59.06,2024-12-25
CL1017,C059,voice,11.9,2025-01-31
CL1018,C013,voice,23.82,2025-07-09
CL1019,C069,SMS,4.9,2024-09-24
CL1020,C012,voice,32.03,2025-08-28
CL1021,C007,voice,22.6,2025-02-13
CL1022,C044,data,38.27,2024-11-10
CL1023,C058,data,1.8,2025-05-19
CL1024,C094,SMS,24.81,2025-07-14
CL1025,C005,data,32.2,2025-03-01
CL1026,C025,data,57.18,2024-10-12
CL1027,C037,voice,36.27,2025-05-21
CL1028,C050,voice,52.2,2024-10-19
CL1029,C040,voice,48.69,2025-07-24
CL1030,C034,SMS,26.59,2025-07-03
CL1031,C050,data,2.22,2024-09-16
CL1032,C047,SMS,34.97,2025-01-06
CL1033,C032,voice,39.93,2025-04-10
CL1034,C009,data,12.27,2025-01-30
CL1035,C042,SMS,25.21,2025-02-25
CL1036,C070,SMS,12.19,2025-03-08
CL1037,C078,voice,11.78,2025-08-29
CL1038,C049,voice,42.11,2025-02-06
CL1039,C015,data,21.14,2025-06-21
CL1040,C060,data,24.4,2024-12-31
CL1041,C013,data,39.2,2024-12-15
CL1042,C023,SMS,31.34,2025-05-02
CL1043,C080,data,38.9,2025-04-20
CL1044,C053,data,28.4,2025-07-02
CL1045,C073,SMS,53.26,2025-02-23
CL1046,C059,data,12.54,2025-01-26
CL1047,C089,data,43.84,2025-03-04
CL1048,C079,SMS,23.29,2025-01-12
CL1049,C067,voice,43.97,2025-03-26
CL1050,C067,SMS,44.47,2025-01-23
CL1051,C077,data,59.39,2025-06-26
CL1052,C056,SMS,9.01,2025-09-05
CL1053,C049,voice,59.18,2025-03-25
CL1054,C082,data,18.59,2025-01-30
CL1055,C061,data,59.44,2025-05-16
CL1056,C049,data,16.5,2024-11-06
CL1057,C067,voice,7.94,2025-01-13
CL1058,C043,voice,39.16,2025-08-19
CL1059,C065,SMS,48.11,2025-04-15
CL1060,C018,data,44.82,2024-11-23
CL1061,C049,SMS,7.86,2025-07-06
CL1062,C001,voice,9.21,2025-06-05
CL1063,C007,SMS,32.3,2025-02-25
CL1064,C042,data,50.4,2024-09-29
CL1065,C042,data,28.85,2024-12-24
CL1066,C071,data,1.78,2024-10-26
CL1067,C069,voice,21.11,2025-03-10
CL1068,C049,voice,43.72,2025-01-24
CL1069,C058,voice,57.23,2025-08-03
CL1070,C086,data,11.22,2025-05-21
CL1071,C051,voice,26.46,2024-12-13
CL1072,C089,SMS,2.64,2025-01-13
CL1073,C019,SMS,59.87,2024-12-29
CL1074,C080,voice,52.56,2025-07-08
CL1075,C061,data,39.41,2025-03-29
CL1076,C022,SMS,58.32,2024-11-16
CL1077,C013,data,57.16,2025-01-20
CL1078,C069,data,56.76,2024-09-18
CL1079,C078,SMS,54.74,2025-01-08
CL1080,C090,voice,47.33,2025-05-02
CL1081,C083,data,36.76,2025-04-18
CL1082,C093,voice,15.08,2025-01-20
CL1083,C095,voice,26.16,2024-09-25
CL1084,C089,voice,24.29,2025-06-09
CL1085,C044,data,15.71,2024-12-11
CL1086,C007,voice,45.2,2024-10-12
CL1087,C094,SMS,13.23,2024-10-16
CL1088,C009,voice,46.31,2025-06-05
CL1089,C003,data,8.93,2025-05-01
CL1090,C060,voice,11.08,2025-02-16
CL1091,C051,voice,57.29,2024-12-21
CL1092,C063,SMS,40.3,2025-09-02
CL1093,C081,voice,37.29,2025-05-22
CL1094,C029,data,34.34,2024-12-10
CL1095,C085,SMS,14.93,2025-07-11
CL1096,C036,voice,36.56,2025-07-14
CL1097,C043,data,24.0,2025-06-07
CL1098,C041,SMS,26.47,2025-03-22
CL1099,C024,voice,47.03,2025-02-26
CL1100,C050,SMS,8.78,2024-10-10
CL1101,C020,data,43.78,2025-01-26
CL1102,C096,SMS,58.68,2024-11-04
CL1103,C049,voice,35.66,2025-09-04
CL1104,C058,SMS,8.33,2025-05-03
CL1105,C050,SMS,12.62,2025-07-31
CL1106,C065,data,37.64,2025-01-29
CL1107,C023,voice,31.9,2025-09-05
CL1108,C004,voice,11.52,2024-10-10
CL1109,C029,data,28.61,2025-08-17
CL1110,C081,data,43.91,2025-06-13
CL1111,C053,voice,37.64,2025-02-13
CL1112,C100,data,12.13,2024-09-20
CL1113,C037,voice,27.77,2025-08-25
CL1114,C032,data,51.89,2024-12-15
CL1115,C050,voice,10.02,2025-05-08
CL1116,C076,voice,12.51,2025-08-01
CL1117,C012,data,35.67,2025-07-15
CL1118,C044,data,17.14,2025-02-17
CL1119,C084,data,55.83,2024-10-24
CL1120,C045,voice,41.45,2024-11-21
CL1121,C088,SMS,9.89,2024-12-16
CL1122,C099,data,41.03,2024-12-31
CL1123,C072,data,26.64,2025-03-19
CL1124,C045,voice,57.68,2025-07-21
CL1125,C099,SMS,27.69,2024-12-10
CL1126,C010,voice,8.93,2025-07-01
CL1127,C088,voice,27.3,2025-01-26
CL1128,C091,data,57.69,2025-03-04
CL1129,C075,voice,53.09,2025-06-17
CL1130,C014,voice,18.89,2025-02-18
CL1131,C051,SMS,17.85,2025-06-12
CL1132,C030,data,1.09,2025-06-23
CL1133,C011,SMS,40.72,2024-12-22
CL1134,C030,voice,34.9,2025-05-15
CL1135,C043,data,13.85,2025-04-21
CL1136,C025,data,8.45,2025-08-10
CL1137,C086,SMS,21.97,2025-05-18
CL1138,C079,voice,7.53,2024-12-20
CL1139,C068,voice,30.56,2025-02-08
CL1140,C084,data,36.95,2024-09-18
CL1141,C082,SMS,18.33,2025-02-10
CL1142,C077,voice,15.19,2024-10-29
CL1143,C087,voice,46.0,2024-12-18
CL1144,C050,SMS,55.77,2025-04-19
CL1145,C074,data,4.54,2025-09-04
CL1146,C026,SMS,24.8,2025-01-06
CL1147,C095,voice,23.21,2024-12-02
CL1148,C004,SMS,21.13,2024-09-18
CL1149,C009,voice,7.18,2025-01-08
CL1150,C064,SMS,28.58,2024-10-05
CL1151,C053,SMS,11.2,2024-12-26
CL1152,C039,voice,58.9,2025-05-30
CL1153,C070,data,55.16,2025-07-11
CL1154,C057,SMS,9.37,2025-04-15
CL1155,C100,SMS,55.32,2025-05-02
CL1156,C082,voice,33.11,2025-01-10
CL1157,C050,data,35.91,2025-02-01
CL1158,C063,data,3.79,2025-08-18
CL1159,C057,voice,49.6,2024-09-16
CL1160,C039,data,59.8,2025-01-14
CL1161,C014,data,54.19,2025-01-16
CL1162,C003,data,45.55,2025-02-21
CL1163,C079,data,53.03,2025-02-28
CL1164,C014,SMS,55.32,2025-06-10
CL1165,C078,data,8.52,2024-11-28
CL1166,C026,data,30.15,2025-05-25
CL1167,C099,data,44.69,2025-05-16
CL1168,C032,data,18.43,2024-12-14
CL1169,C088,data,55.34,2024-09-23
CL1170,C043,SMS,24.67,2025-07-20
CL1171,C003,SMS,13.84,2025-09-01
CL1172,C046,voice,24.06,2025-05-01
CL1173,C041,SMS,21.48,2025-04-05
CL1174,C023,data,54.12,2025-01-16
CL1175,C097,data,42.34,2024-11-26
CL1176,C001,SMS,14.95,2025-09-07
CL1177,C005,voice,24.14,2025-01-25
CL1178,C002,voice,53.59,2024-12-27
CL1179,C081,SMS,56.38,2025-01-05
CL1180,C003,data,20.27,2025-05-16
CL1181,C001,voice,6.28,2024-09-22
CL1182,C073,data,37.52,2025-04-28
CL1183,C001,voice,37.65,2024-11-12
CL1184,C072,data,28.43,2025-01-18
CL1185,C051,SMS,52.38,2025-02-16
CL1186,C019,SMS,6.56,2025-09-11
CL1187,C059,SMS,48.12,2024-09-20
CL1188,C002,SMS,34.63,2025-09-03
CL1189,C098,data,50.36,2025-04-03
CL1190,C043,SMS,5.16,2025-03-10
CL1191,C064,data,9.87,2024-12-06
CL1192,C075,SMS,15.96,2025-08-15
CL1193,C033,SMS,59.58,2024-10-30
CL1194,C020,data,19.86,2025-04-22
CL1195,C076,voice,37.65,2025-07-19
CL1196,C075,data,19.3,2024-10-17
CL1197,C063,SMS,26.0,2024-11-30
CL1198,C042,voice,34.67,2025-09-10
CL1199,C038,SMS,41.04,2025-04-08
CL1200,C048,SMS,13.07,2024-11-16
CL1201,C096,voice,47.3,2024-11-09
CL1202,C004,voice,11.49,2025-06-23
CL1203,C072,data,33.46,2025-06-07
CL1204,C076,SMS,40.43,2025-02-05
CL1205,C074,SMS,33.7,2025-02-08
CL1206,C079,SMS,6.75,2025-06-13
CL1207,C064,voice,26.12,2025-02-12
CL1208,C029,data,42.48,2025-04-19
CL1209,C018,data,33.27,2025-01-06
CL1210,C065,voice,40.9,2025-01-22
CL1211,C068,voice,51.69,2024-10-20
CL1212,C013,SMS,11.96,2025-08-01
CL1213,C085,data,2.77,2025-08-29
CL1214,C020,SMS,9.37,2025-06-17
CL1215,C002,data,8.04,2025-01-06
CL1216,C074,data,50.96,2025-03-27
CL1217,C080,voice,17.75,2025-02-02
CL1218,C086,SMS,34.65,2025-07-23
CL1219,C071,voice,32.76,2025-03-12
CL1220,C070,voice,53.17,2025-02-28
CL1221,C031,SMS,22.94,2025-07-11
CL1222,C085,voice,35.4,2025-02-23
CL1223,C057,data,30.51,2025-08-16
CL1224,C043,data,2.7,2024-11-16
CL1225,C056,voice,23.3,2024-12-26
CL1226,C032,voice,39.21,2025-03-25
CL1227,C016,SMS,55.59,2025-01-12
CL1228,C069,data,43.49,2025-02-28
CL1229,C069,data,31.46,2024-11-14
CL1230,C092,data,5.64,2025-08-10
CL1231,C083,voice,23.84,2025-01-30
CL1232,C052,data,30.73,2025-05-09
CL1233,C035,voice,10.03,2025-09-03
CL1234,C031,voice,55.24,2025-02-09
CL1235,C068,SMS,18.62,2025-05-02
CL1236,C040,SMS,4.57,2025-04-26
CL1237,C059,data,43.92,2024-11-01
CL1238,C041,SMS,35.84,2025-04-26
CL1239,C048,data,27.77,2025-09-12
CL1240,C009,data,57.71,2025-04-19
CL1241,C011,SMS,46.9,2025-06-06
CL1242,C038,data,56.87,2025-08-24
CL1243,C083,data,18.91,2025-01-08
CL1244,C082,voice,22.12,2024-12-12
CL1245,C025,SMS,59.87,2025-04-08
CL1246,C033,SMS,51.37,2025-03-03
CL1247,C088,data,38.68,2024-10-15
CL1248,C070,voice,4.91,2025-01-25
CL1249,C030,voice,6.13,2025-06-10
CL1250,C088,data,7.03,2025-08-01
CL1251,C049,SMS,48.57,2025-05-09
CL1252,C039,data,6.68,2025-04-02
CL1253,C047,SMS,50.19,2025-07-25
CL1254,C002,voice,55.5,2025-07-20
CL1255,C017,SMS,4.18,2024-11-10
CL1256,C049,data,41.09,2025-01-25
CL1257,C046,voice,25.55,2025-07-29
CL1258,C038,data,53.22,2024-11-15
CL1259,C008,data,50.42,2025-08-20
CL1260,C037,voice,59.88,2025-08-15
CL1261,C007,SMS,33.3,2025-01-08
CL1262,C096,data,17.63,2024-12-28
CL1263,C038,SMS,6.63,2025-08-05
CL1264,C018,data,52.67,2024-11-26
CL1265,C062,voice,37.51,2025-02-27
CL1266,C021,data,37.45,2024-12-10
CL1267,C010,voice,50.76,2025-04-20
CL1268,C056,SMS,48.75,2025-09-09
CL1269,C077,SMS,10.16,2025-06-30
CL1270,C035,data,44.95,2025-09-03
CL1271,C020,SMS,47.88,2025-03-14
CL1272,C042,SMS,18.35,2024-10-22
CL1273,C071,SMS,37.5,2025-04-21
CL1274,C097,voice,12.76,2025-01-11
CL1275,C064,SMS,35.07,2025-08-14
CL1276,C099,voice,13.8,2024-11-09
CL1277,C047,data,11.63,2025-02-28
CL1278,C027,data,32.22,2025-08-30
CL1279,C065,SMS,7.15,2024-09-14
CL1280,C076,SMS,23.3,2024-09-23
CL1281,C057,SMS,26.23,2025-05-17
CL1282,C100,data,40.24,2025-07-26
CL1283,C018,data,37.88,2025-09-11
CL1284,C024,SMS,38.97,2025-07-24
CL1285,C059,SMS,31.39,2024-10-07
CL1286,C061,voice,20.12,2025-02-11
CL1287,C085,data,26.83,2024-12-16
CL1288,C081,voice,11.79,2025-06-01
CL1289,C042,data,17.07,2024-10-26
CL1290,C025,SMS,30.17,2025-06-23
CL1291,C055,voice,6.68,2025-05-06
CL1292,C088,SMS,49.09,2025-03-26
CL1293,C056,voice,37.15,2024-09-20
CL1294,C091,data,16.9,2025-03-06
CL1295,C035,SMS,37.84,2025-06-04
CL1296,C024,SMS,8.54,2024-12-28
CL1297,C046,SMS,40.18,2025-02-04
CL1298,C050,data,35.44,2025-07-09
CL1299,C069,SMS,19.1,2025-06-20
CL1300,C014,data,17.47,2025-01-22
CL1301,C076,voice,40.63,2025-06-01
CL1302,C092,voice,24.15,2025-03-18
CL1303,C027,data,34.18,2025-05-07
CL1304,C056,voice,58.97,2025-02-15
CL1305,C040,SMS,29.81,2024-10-27
CL1306,C047,data,44.54,2024-11-04
CL1307,C074,data,27.77,2024-12-17
CL1308,C085,voice,34.74,2025-07-11
CL1309,C081,SMS,20.03,2025-06-14
CL1310,C047,data,37.22,2024-10-22
CL1311,C011,SMS,2.8,2024-11-12
CL1312,C079,SMS,27.5,2025-02-10
CL1313,C040,voice,55.13,2025-01-14
CL1314,C037,voice,49.85,2025-08-12
CL1315,C019,SMS,15.5,2025-06-30
