ticket_id,employee_id,issue_type,priority,date_opened,status
IT501,E001,VPN Setup,Low,2025-09-12,Open
IT502,E003,Software Bug,High,2025-09-12,Pending
IT503,E018,VPN Setup,Low,2025-09-12,Resolved
IT504,E002,Laptop Issue,Low,2025-09-12,Open
IT505,E013,Laptop Issue,Medium,2025-09-12,Pending
IT506,E016,Software Bug,Low,2025-09-12,Pending
IT507,E004,Email Issue,High,2025-09-12,Open
IT508,E002,VPN Setup,High,2025-09-12,Open
IT509,E006,Laptop Issue,Low,2025-09-12,Pending
IT510,E017,Email Issue,High,2025-09-12,Open
IT511,E019,Laptop Issue,Medium,2025-09-12,Open
IT512,E012,Laptop Issue,High,2025-09-12,Resolved
IT513,E007,Email Issue,Low,2025-09-12,Resolved
IT514,E013,Software Bug,Low,2025-09-12,Resolved
IT515,E014,VPN Setup,High,2025-09-12,Open
IT516,E011,Software Bug,Medium,2025-09-12,Open
IT517,E002,Software Bug,High,2025-09-12,Open
IT518,E011,Laptop Issue,High,2025-09-12,Pending
IT519,E016,Laptop Issue,Medium,2025-09-12,Open
IT520,E003,Software Bug,Medium,2025-09-12,Open
IT521,E007,Software Bug,Medium,2025-09-12,Resolved
IT522,E018,Software Bug,High,2025-09-12,Pending
IT523,E009,Laptop Issue,High,2025-09-12,Open
IT524,E010,Software Bug,Low,2025-09-12,Pending
IT525,E006,Laptop Issue,High,2025-09-12,Open
IT526,E020,VPN Setup,Medium,2025-09-12,Open
IT527,E008,VPN Setup,Low,2025-09-12,Pending
IT528,E020,Software Bug,Low,2025-09-12,Resolved
IT529,E002,Laptop Issue,Low,2025-09-12,Open
IT530,E019,Software Bug,Low,2025-09-12,Resolved
IT531,E017,Laptop Issue,Low,2025-09-12,Pending
IT532,E018,Email Issue,Medium,2025-09-12,Resolved
IT533,E002,Software Bug,High,2025-09-12,Resolved
IT534,E002,VPN Setup,Medium,2025-09-12,Pending
IT535,E020,Software Bug,Low,2025-09-12,Open
IT536,E011,VPN Setup,Low,2025-09-12,Open
IT537,E003,VPN Setup,Medium,2025-09-12,Open
IT538,E005,Email Issue,Medium,2025-09-12,Open
IT539,E003,Laptop Issue,Low,2025-09-12,Pending
IT540,E009,Software Bug,Medium,2025-09-12,Open
IT541,E017,Software Bug,High,2025-09-12,Open
IT542,E020,VPN Setup,Medium,2025-09-12,Pending
IT543,E008,Software Bug,High,2025-09-12,Resolved
IT544,E003,Software Bug,High,2025-09-12,Open
IT545,E006,Software Bug,Medium,2025-09-12,Resolved
IT546,E003,VPN Setup,Low,2025-09-12,Resolved
IT547,E010,VPN Setup,Low,2025-09-12,Resolved
IT548,E006,Email Issue,High,2025-09-12,Open
IT549,E017,VPN Setup,High,2025-09-12,Pending
IT550,E014,Software Bug,High,2025-09-12,Open
IT551,E008,Laptop Issue,Low,2025-09-12,Pending
IT552,E009,Laptop Issue,High,2025-09-12,Open
IT553,E008,Email Issue,Low,2025-09-12,Resolved
IT554,E001,Laptop Issue,Low,2025-09-12,Resolved
IT555,E017,Software Bug,High,2025-09-12,Resolved
IT556,E018,Laptop Issue,High,2025-09-12,Resolved
IT557,E020,VPN Setup,Medium,2025-09-12,Pending
IT558,E002,VPN Setup,High,2025-09-12,Open
IT559,E019,VPN Setup,Medium,2025-09-12,Open
IT560,E001,VPN Setup,Medium,2025-09-12,Pending
IT561,E002,Software Bug,Medium,2025-09-12,Open
IT562,E014,VPN Setup,Low,2025-09-12,Open
IT563,E004,Laptop Issue,High,2025-09-12,Open
IT564,E018,Laptop Issue,Medium,2025-09-12,Resolved
IT565,E019,Email Issue,Low,2025-09-12,Pending
IT566,E018,VPN Setup,High,2025-09-12,Open
IT567,E011,VPN Setup,Medium,2025-09-12,Pending
IT568,E004,Laptop Issue,Low,2025-09-12,Pending
IT569,E009,VPN Setup,Medium,2025-09-12,Open
IT570,E009,Laptop Issue,Medium,2025-09-12,Pending
IT571,E003,VPN Setup,Medium,2025-09-12,Pending
IT572,E019,Software Bug,Low,2025-09-12,Pending
IT573,E007,Email Issue,Medium,2025-09-12,Open
IT574,E004,VPN Setup,Low,2025-09-12,Resolved
IT575,E004,VPN Setup,High,2025-09-12,Pending
IT576,E013,Email Issue,High,2025-09-12,Pending
IT577,E008,Email Issue,Medium,2025-09-12,Resolved
IT578,E007,Laptop Issue,Medium,2025-09-12,Open
IT579,E001,Laptop Issue,Medium,2025-09-12,Pending
IT580,E020,VPN Setup,Low,2025-09-12,Pending
IT581,E017,Email Issue,High,2025-09-12,Pending
IT582,E015,Software Bug,High,2025-09-12,Pending
IT583,E014,Software Bug,High,2025-09-12,Open
IT584,E012,Laptop Issue,Low,2025-09-12,Resolved
IT585,E006,Software Bug,High,2025-09-12,Pending
IT586,E013,VPN Setup,Low,2025-09-12,Open
IT587,E013,Laptop Issue,High,2025-09-12,Open
IT588,E020,VPN Setup,Medium,2025-09-12,Open
IT589,E018,Laptop Issue,High,2025-09-12,Open
IT590,E008,Email Issue,High,2025-09-12,Pending
IT591,E015,Email Issue,High,2025-09-12,Resolved
IT592,E004,Laptop Issue,Medium,2025-09-12,Open
IT593,E013,Laptop Issue,High,2025-09-12,Open
IT594,E018,Software Bug,High,2025-09-12,Pending
IT595,E005,Laptop Issue,High,2025-09-12,Pending
IT596,E019,Software Bug,Medium,2025-09-12,Resolved
IT597,E007,VPN Setup,High,2025-09-12,Open
IT598,E004,Software Bug,Low,2025-09-12,Open
IT599,E001,Software Bug,Medium,2025-09-12,Open
IT600,E014,Software Bug,Low,2025-09-12,Pending
IT601,E014,Software Bug,High,2025-09-12,Resolved
IT602,E010,Laptop Issue,High,2025-09-12,Resolved
IT603,E010,Email Issue,Low,2025-09-12,Open
IT604,E010,Laptop Issue,High,2025-09-12,Resolved
IT605,E020,Email Issue,Low,2025-09-12,Pending
IT606,E012,Laptop Issue,Low,2025-09-12,Resolved
IT607,E019,Laptop Issue,Low,2025-09-12,Resolved
IT608,E019,Email Issue,Medium,2025-09-12,Open
IT609,E006,Email Issue,Medium,2025-09-12,Resolved
IT610,E010,VPN Setup,High,2025-09-12,Pending
IT611,E011,Laptop Issue,Medium,2025-09-12,Pending
IT612,E002,Email Issue,Low,2025-09-12,Open
IT613,E007,Laptop Issue,Low,2025-09-12,Pending
IT614,E009,Laptop Issue,High,2025-09-12,Open
IT615,E006,VPN Setup,High,2025-09-12,Open
IT616,E007,Email Issue,High,2025-09-12,Pending
IT617,E005,Software Bug,Low,2025-09-12,Resolved
IT618,E001,VPN Setup,Low,2025-09-12,Resolved
IT619,E014,Software Bug,Medium,2025-09-12,Resolved
IT620,E005,Software Bug,High,2025-09-12,Resolved
IT621,E013,Laptop Issue,High,2025-09-12,Resolved
IT622,E003,Software Bug,High,2025-09-12,Resolved
IT623,E005,Laptop Issue,High,2025-09-12,Open
IT624,E019,Email Issue,Medium,2025-09-12,Open
IT625,E009,Laptop Issue,Medium,2025-09-12,Open
IT626,E010,Software Bug,Medium,2025-09-12,Resolved
IT627,E016,VPN Setup,Medium,2025-09-12,Open
IT628,E010,Software Bug,High,2025-09-12,Resolved
IT629,E010,Laptop Issue,Low,2025-09-12,Open
IT630,E014,Laptop Issue,High,2025-09-12,Open
IT631,E015,VPN Setup,Medium,2025-09-12,Open
IT632,E012,Software Bug,Medium,2025-09-12,Resolved
IT633,E003,Laptop Issue,High,2025-09-12,Pending
IT634,E014,VPN Setup,Medium,2025-09-12,Open
IT635,E009,Email Issue,Low,2025-09-12,Resolved
IT636,E018,Software Bug,Low,2025-09-12,Resolved
IT637,E011,VPN Setup,High,2025-09-12,Open
IT638,E015,Email Issue,High,2025-09-12,Resolved
IT639,E018,Software Bug,Low,2025-09-12,Resolved
IT640,E019,Email Issue,Low,2025-09-12,Pending
IT641,E001,Software Bug,Low,2025-09-12,Open
IT642,E014,VPN Setup,Low,2025-09-12,Open
IT643,E007,Laptop Issue,Low,2025-09-12,Open
IT644,E020,Laptop Issue,Medium,2025-09-12,Resolved
IT645,E003,VPN Setup,High,2025-09-12,Resolved
IT646,E006,Email Issue,Low,2025-09-12,Resolved
IT647,E014,Laptop Issue,Low,2025-09-12,Pending
IT648,E017,Email Issue,High,2025-09-12,Open
IT649,E017,Email Issue,Low,2025-09-12,Open
IT650,E001,Email Issue,Medium,2025-09-12,Pending
IT651,E009,VPN Setup,Low,2025-09-12,Resolved
IT652,E006,Email Issue,High,2025-09-12,Pending
IT653,E008,Software Bug,Medium,2025-09-12,Resolved
IT654,E005,Email Issue,High,2025-09-12,Open
IT655,E011,Software Bug,Low,2025-09-12,Resolved
IT656,E009,Laptop Issue,High,2025-09-12,Pending
IT657,E007,Software Bug,Medium,2025-09-12,Open
IT658,E007,Software Bug,Medium,2025-09-12,Open
IT659,E005,Software Bug,Medium,2025-09-12,Resolved
IT660,E018,Laptop Issue,Low,2025-09-12,Resolved
IT661,E003,Software Bug,High,2025-09-12,Pending
IT662,E015,Laptop Issue,Medium,2025-09-12,Open
IT663,E018,Laptop Issue,Low,2025-09-12,Pending
IT664,E010,Software Bug,High,2025-09-12,Resolved
IT665,E017,Laptop Issue,Low,2025-09-12,Open
IT666,E013,Software Bug,Medium,2025-09-12,Resolved
IT667,E007,Email Issue,Low,2025-09-12,Pending
IT668,E009,Software Bug,Medium,2025-09-12,Pending
IT669,E008,Email Issue,Low,2025-09-12,Open
IT670,E008,Software Bug,Medium,2025-09-12,Resolved
IT671,E002,Laptop Issue,Medium,2025-09-12,Open
IT672,E020,Laptop Issue,Medium,2025-09-12,Open
IT673,E005,Software Bug,High,2025-09-12,Resolved
IT674,E007,VPN Setup,Low,2025-09-12,Resolved
IT675,E004,VPN Setup,Medium,2025-09-12,Open
IT676,E006,Laptop Issue,High,2025-09-12,Resolved
IT677,E020,VPN Setup,High,2025-09-12,Open
IT678,E005,Email Issue,Medium,2025-09-12,Resolved
IT679,E010,Laptop Issue,High,2025-09-12,Resolved
IT680,E006,VPN Setup,Low,2025-09-12,Open
IT681,E004,VPN Setup,Low,2025-09-12,Open
IT682,E014,Laptop Issue,Medium,2025-09-12,Pending
IT683,E010,Laptop Issue,High,2025-09-12,Pending
IT684,E019,VPN Setup,Medium,2025-09-12,Pending
IT685,E018,VPN Setup,Medium,2025-09-12,Resolved
IT686,E004,Software Bug,Low,2025-09-12,Open
IT687,E018,Laptop Issue,Medium,2025-09-12,Pending
IT688,E010,Email Issue,High,2025-09-12,Open
IT689,E010,Laptop Issue,Medium,2025-09-12,Pending
IT690,E013,VPN Setup,Low,2025-09-12,Open
IT691,E017,Email Issue,High,2025-09-12,Resolved
IT692,E001,Software Bug,Low,2025-09-12,Pending
IT693,E016,VPN Setup,Low,2025-09-12,Pending
IT694,E019,Laptop Issue,Low,2025-09-12,Pending
IT695,E013,VPN Setup,High,2025-09-12,Resolved
IT696,E018,Laptop Issue,Medium,2025-09-12,Pending
IT697,E016,VPN Setup,High,2025-09-12,Pending
IT698,E006,Laptop Issue,Medium,2025-09-12,Resolved
IT699,E017,Software Bug,Medium,2025-09-12,Pending
IT700,E012,VPN Setup,Medium,2025-09-12,Open
IT701,E008,Email Issue,Low,2025-09-12,Open
IT702,E020,Email Issue,Low,2025-09-12,Open
IT703,E017,VPN Setup,Low,2025-09-12,Open
IT704,E008,Software Bug,Medium,2025-09-12,Open
IT705,E010,VPN Setup,Low,2025-09-12,Resolved
IT706,E020,VPN Setup,High,2025-09-12,Open
IT707,E007,Email Issue,Medium,2025-09-12,Resolved
IT708,E016,VPN Setup,Low,2025-09-12,Open
IT709,E017,Laptop Issue,High,2025-09-12,Pending
IT710,E016,Laptop Issue,Low,2025-09-12,Pending
IT711,E005,Software Bug,Low,2025-09-12,Pending
IT712,E003,Software Bug,Medium,2025-09-12,Pending
IT713,E004,Software Bug,High,2025-09-12,Pending
IT714,E004,Software Bug,Low,2025-09-12,Resolved
IT715,E009,Email Issue,Low,2025-09-12,Pending
IT716,E006,Laptop Issue,Low,2025-09-12,Pending
IT717,E012,Laptop Issue,Low,2025-09-12,Resolved
IT718,E005,Email Issue,Low,2025-09-12,Resolved
IT719,E013,Software Bug,Low,2025-09-12,Resolved
IT720,E005,Laptop Issue,Low,2025-09-12,Resolved
IT721,E001,Email Issue,Medium,2025-09-12,Pending
IT722,E004,Laptop Issue,Medium,2025-09-12,Pending
IT723,E017,Laptop Issue,Low,2025-09-12,Open
IT724,E011,Laptop Issue,Medium,2025-09-12,Resolved
IT725,E014,Laptop Issue,High,2025-09-12,Open
IT726,E019,Email Issue,Medium,2025-09-12,Pending
IT727,E020,VPN Setup,Low,2025-09-12,Resolved
IT728,E014,VPN Setup,Medium,2025-09-12,Pending
IT729,E016,VPN Setup,Medium,2025-09-12,Open
IT730,E017,Laptop Issue,Medium,2025-09-12,Pending
IT731,E012,VPN Setup,Medium,2025-09-12,Open
IT732,E018,Laptop Issue,High,2025-09-12,Pending
IT733,E017,Email Issue,Medium,2025-09-12,Pending
IT734,E006,Email Issue,High,2025-09-12,Pending
IT735,E005,VPN Setup,High,2025-09-12,Pending
IT736,E007,Software Bug,Low,2025-09-12,Resolved
IT737,E010,Laptop Issue,Medium,2025-09-12,Open
IT738,E017,Laptop Issue,High,2025-09-12,Resolved
IT739,E019,VPN Setup,Medium,2025-09-12,Resolved
IT740,E017,VPN Setup,Low,2025-09-12,Pending
IT741,E011,Laptop Issue,Medium,2025-09-12,Open
IT742,E005,VPN Setup,High,2025-09-12,Pending
IT743,E013,Laptop Issue,High,2025-09-12,Pending
IT744,E018,Laptop Issue,Medium,2025-09-12,Resolved
IT745,E002,Software Bug,High,2025-09-12,Pending
IT746,E010,Email Issue,Low,2025-09-12,Resolved
IT747,E008,Software Bug,Low,2025-09-12,Open
IT748,E006,Software Bug,Low,2025-09-12,Open
IT749,E012,Email Issue,Low,2025-09-12,Open
IT750,E010,Laptop Issue,High,2025-09-12,Open
IT751,E003,Laptop Issue,Medium,2025-09-12,Pending
IT752,E020,VPN Setup,Medium,2025-09-12,Open
IT753,E017,Laptop Issue,High,2025-09-12,Resolved
IT754,E018,Laptop Issue,Low,2025-09-12,Resolved
IT755,E010,Software Bug,High,2025-09-12,Pending
IT756,E020,Email Issue,Medium,2025-09-12,Open
IT757,E004,Laptop Issue,High,2025-09-12,Resolved
IT758,E003,Software Bug,Medium,2025-09-12,Pending
IT759,E018,VPN Setup,Medium,2025-09-12,Pending
IT760,E019,Email Issue,Medium,2025-09-12,Pending
IT761,E015,Email Issue,Low,2025-09-12,Open
IT762,E012,Email Issue,High,2025-09-12,Pending
IT763,E015,Laptop Issue,Low,2025-09-12,Open
IT764,E018,Laptop Issue,Medium,2025-09-12,Open
IT765,E010,Email Issue,High,2025-09-12,Open
IT766,E010,Software Bug,High,2025-09-12,Resolved
IT767,E010,Software Bug,Low,2025-09-12,Resolved
IT768,E020,Email Issue,High,2025-09-12,Resolved
IT769,E008,Email Issue,Medium,2025-09-12,Open
IT770,E002,VPN Setup,High,2025-09-12,Resolved
IT771,E018,Software Bug,High,2025-09-12,Resolved
IT772,E017,VPN Setup,Medium,2025-09-12,Pending
IT773,E002,Laptop Issue,High,2025-09-12,Pending
IT774,E014,Laptop Issue,Medium,2025-09-12,Pending
IT775,E007,Software Bug,Medium,2025-09-12,Open
IT776,E004,Laptop Issue,Medium,2025-09-12,Open
IT777,E011,VPN Setup,Low,2025-09-12,Open
IT778,E017,VPN Setup,Medium,2025-09-12,Pending
IT779,E010,Email Issue,Medium,2025-09-12,Open
IT780,E001,Software Bug,High,2025-09-12,Resolved
IT781,E001,Laptop Issue,Low,2025-09-12,Resolved
IT782,E016,Software Bug,High,2025-09-12,Resolved
IT783,E001,Laptop Issue,Low,2025-09-12,Resolved
IT784,E014,Software Bug,High,2025-09-12,Resolved
IT785,E003,Laptop Issue,Medium,2025-09-12,Resolved
IT786,E010,Software Bug,Medium,2025-09-12,Pending
IT787,E015,VPN Setup,Low,2025-09-12,Resolved
IT788,E010,VPN Setup,Low,2025-09-12,Open
IT789,E001,Email Issue,Low,2025-09-12,Pending
IT790,E006,VPN Setup,High,2025-09-12,Pending
IT791,E007,Laptop Issue,High,2025-09-12,Resolved
IT792,E018,Software Bug,High,2025-09-12,Pending
IT793,E013,VPN Setup,Low,2025-09-12,Resolved
IT794,E007,VPN Setup,Low,2025-09-12,Pending
IT795,E006,Laptop Issue,High,2025-09-12,Open
IT796,E016,Email Issue,Low,2025-09-12,Pending
IT797,E013,Laptop Issue,High,2025-09-12,Pending
IT798,E001,Email Issue,Medium,2025-09-12,Resolved
IT799,E008,Laptop Issue,High,2025-09-12,Pending
IT800,E013,Email Issue,High,2025-09-12,Open
IT801,E015,Software Bug,Low,2025-09-12,Pending
IT802,E006,Laptop Issue,High,2025-09-12,Resolved
IT803,E004,Laptop Issue,Low,2025-09-12,Resolved
IT804,E009,Software Bug,Medium,2025-09-12,Resolved
IT805,E011,VPN Setup,Low,2025-09-12,Pending
IT806,E005,VPN Setup,Medium,2025-09-12,Pending
IT807,E010,Email Issue,High,2025-09-12,Resolved
IT808,E010,VPN Setup,Medium,2025-09-12,Resolved
IT809,E018,Email Issue,Low,2025-09-12,Open
IT810,E010,Software Bug,Low,2025-09-12,Open
IT811,E004,Software Bug,High,2025-09-12,Open
IT812,E008,Software Bug,High,2025-09-12,Pending
IT813,E010,Software Bug,Medium,2025-09-12,Open
IT814,E013,Email Issue,Medium,2025-09-12,Open
IT815,E017,Laptop Issue,High,2025-09-12,Pending
IT816,E005,Email Issue,High,2025-09-12,Open
IT817,E004,Laptop Issue,High,2025-09-12,Resolved
IT818,E004,Software Bug,High,2025-09-12,Open
IT819,E010,Laptop Issue,High,2025-09-12,Pending
IT820,E019,Laptop Issue,High,2025-09-12,Pending
IT821,E001,Software Bug,Low,2025-09-12,Pending
IT822,E016,Software Bug,High,2025-09-12,Resolved
IT823,E010,Email Issue,High,2025-09-12,Resolved
IT824,E009,Laptop Issue,High,2025-09-12,Resolved
IT825,E016,Laptop Issue,Low,2025-09-12,Pending
IT826,E010,VPN Setup,High,2025-09-12,Open
IT827,E004,VPN Setup,Medium,2025-09-12,Pending
IT828,E009,Email Issue,Medium,2025-09-12,Resolved
IT829,E017,Email Issue,Medium,2025-09-12,Resolved
IT830,E013,Email Issue,Low,2025-09-12,Open
IT831,E015,Laptop Issue,Low,2025-09-12,Pending
IT832,E017,Email Issue,High,2025-09-12,Open
IT833,E009,Email Issue,Low,2025-09-12,Resolved
IT834,E011,Software Bug,Low,2025-09-12,Resolved
IT835,E020,VPN Setup,High,2025-09-12,Resolved
IT836,E011,Email Issue,Medium,2025-09-12,Pending
IT837,E002,Software Bug,Low,2025-09-12,Resolved
IT838,E019,VPN Setup,High,2025-09-12,Resolved
IT839,E001,Laptop Issue,Low,2025-09-12,Pending
IT840,E003,VPN Setup,Low,2025-09-12,Resolved
IT841,E004,VPN Setup,Medium,2025-09-12,Pending
IT842,E005,Laptop Issue,Medium,2025-09-12,Pending
IT843,E010,VPN Setup,Medium,2025-09-12,Pending
IT844,E017,VPN Setup,High,2025-09-12,Open
IT845,E012,VPN Setup,Low,2025-09-12,Resolved
IT846,E012,Software Bug,Low,2025-09-12,Open
IT847,E008,VPN Setup,High,2025-09-12,Resolved
IT848,E020,Laptop Issue,Low,2025-09-12,Open
IT849,E013,Laptop Issue,Medium,2025-09-12,Resolved
IT850,E007,VPN Setup,Low,2025-09-12,Open
IT851,E018,Software Bug,High,2025-09-12,Resolved
IT852,E011,Software Bug,Medium,2025-09-12,Open
IT853,E010,Laptop Issue,High,2025-09-12,Pending
IT854,E002,Laptop Issue,High,2025-09-12,Resolved
IT855,E002,VPN Setup,Low,2025-09-12,Pending
IT856,E015,VPN Setup,Low,2025-09-12,Pending
IT857,E002,Laptop Issue,Low,2025-09-12,Resolved
IT858,E014,VPN Setup,High,2025-09-12,Pending
IT859,E003,VPN Setup,High,2025-09-12,Pending
IT860,E014,Email Issue,High,2025-09-12,Pending
IT861,E005,Email Issue,Medium,2025-09-12,Open
IT862,E006,VPN Setup,Low,2025-09-12,Pending
IT863,E020,Laptop Issue,Medium,2025-09-12,Open
IT864,E017,Email Issue,High,2025-09-12,Pending
IT865,E016,Software Bug,Medium,2025-09-12,Pending
IT866,E019,Email Issue,High,2025-09-12,Open
IT867,E004,Laptop Issue,Low,2025-09-12,Open
IT868,E011,VPN Setup,Low,2025-09-12,Pending
IT869,E010,Laptop Issue,High,2025-09-12,Resolved
IT870,E008,VPN Setup,Medium,2025-09-12,Pending
IT871,E012,Laptop Issue,High,2025-09-12,Pending
IT872,E019,Email Issue,High,2025-09-12,Resolved
IT873,E020,Email Issue,Low,2025-09-12,Open
IT874,E007,VPN Setup,Medium,2025-09-12,Resolved
IT875,E018,Software Bug,Low,2025-09-12,Pending
IT876,E005,Email Issue,Low,2025-09-12,Resolved
IT877,E019,Software Bug,High,2025-09-12,Open
IT878,E016,Email Issue,Medium,2025-09-12,Pending
IT879,E017,Email Issue,High,2025-09-12,Open
IT880,E006,VPN Setup,Low,2025-09-12,Open
IT881,E015,VPN Setup,Low,2025-09-12,Open
IT882,E020,Software Bug,High,2025-09-12,Open
IT883,E018,Software Bug,High,2025-09-12,Open
IT884,E019,VPN Setup,Medium,2025-09-12,Pending
IT885,E013,Software Bug,Low,2025-09-12,Resolved
IT886,E018,Email Issue,High,2025-09-12,Resolved
IT887,E011,Software Bug,Low,2025-09-12,Resolved
IT888,E018,Laptop Issue,Medium,2025-09-12,Pending
IT889,E007,VPN Setup,Medium,2025-09-12,Resolved
IT890,E007,VPN Setup,High,2025-09-12,Resolved
IT891,E015,Email Issue,Medium,2025-09-12,Resolved
IT892,E016,VPN Setup,Medium,2025-09-12,Open
IT893,E018,Laptop Issue,High,2025-09-12,Pending
IT894,E019,Software Bug,Low,2025-09-12,Resolved
IT895,E004,VPN Setup,Low,2025-09-12,Open
IT896,E005,Software Bug,Low,2025-09-12,Open
IT897,E010,Email Issue,Medium,2025-09-12,Resolved
IT898,E018,Email Issue,Medium,2025-09-12,Resolved
IT899,E020,Email Issue,Low,2025-09-12,Resolved
IT900,E001,Email Issue,Low,2025-09-12,Pending
IT901,E007,Email Issue,High,2025-09-12,Resolved
IT902,E017,Laptop Issue,High,2025-09-12,Resolved
IT903,E012,VPN Setup,High,2025-09-12,Pending
IT904,E003,VPN Setup,High,2025-09-12,Open
IT905,E008,Email Issue,Medium,2025-09-12,Resolved
IT906,E007,Laptop Issue,Low,2025-09-12,Pending
IT907,E014,Laptop Issue,Low,2025-09-12,Resolved
IT908,E009,Email Issue,Low,2025-09-12,Pending
IT909,E015,Email Issue,High,2025-09-12,Resolved
IT910,E005,Laptop Issue,Medium,2025-09-12,Open
IT911,E020,Email Issue,Low,2025-09-12,Resolved
IT912,E016,Email Issue,High,2025-09-12,Open
IT913,E008,Laptop Issue,Low,2025-09-12,Resolved
IT914,E010,Laptop Issue,Medium,2025-09-12,Open
IT915,E011,Laptop Issue,High,2025-09-12,Resolved
IT916,E008,Email Issue,High,2025-09-12,Open
IT917,E004,VPN Setup,Medium,2025-09-12,Open
IT918,E018,Software Bug,High,2025-09-12,Resolved
IT919,E020,Laptop Issue,Medium,2025-09-12,Pending
IT920,E013,VPN Setup,High,2025-09-12,Resolved
IT921,E005,Software Bug,Low,2025-09-12,Pending
IT922,E005,Email Issue,Low,2025-09-12,Resolved
IT923,E011,Email Issue,Low,2025-09-12,Pending
IT924,E006,VPN Setup,Low,2025-09-12,Resolved
IT925,E010,Software Bug,Medium,2025-09-12,Pending
IT926,E015,Laptop Issue,Low,2025-09-12,Pending
IT927,E017,VPN Setup,Low,2025-09-12,Open
IT928,E001,Software Bug,Medium,2025-09-12,Pending
IT929,E019,Software Bug,Low,2025-09-12,Resolved
IT930,E006,Laptop Issue,High,2025-09-12,Open
IT931,E019,Laptop Issue,High,2025-09-12,Resolved
IT932,E015,VPN Setup,Medium,2025-09-12,Pending
IT933,E018,Email Issue,Low,2025-09-12,Pending
IT934,E013,VPN Setup,High,2025-09-12,Pending
IT935,E006,Laptop Issue,Low,2025-09-12,Open
IT936,E005,Software Bug,Low,2025-09-12,Pending
IT937,E001,Email Issue,Low,2025-09-12,Open
IT938,E004,Laptop Issue,Medium,2025-09-12,Resolved
IT939,E010,Laptop Issue,Medium,2025-09-12,Resolved
IT940,E018,Laptop Issue,Low,2025-09-12,Resolved
IT941,E010,Email Issue,High,2025-09-12,Pending
IT942,E006,Email Issue,Medium,2025-09-12,Pending
IT943,E012,Software Bug,High,2025-09-12,Open
IT944,E012,VPN Setup,Medium,2025-09-12,Pending
IT945,E012,Email Issue,High,2025-09-12,Open
IT946,E018,Email Issue,Medium,2025-09-12,Open
IT947,E014,VPN Setup,High,2025-09-12,Pending
IT948,E009,Software Bug,Medium,2025-09-12,Pending
IT949,E003,Laptop Issue,Medium,2025-09-12,Pending
IT950,E018,Laptop Issue,Low,2025-09-12,Resolved
IT951,E003,Laptop Issue,Medium,2025-09-12,Resolved
IT952,E004,VPN Setup,High,2025-09-12,Pending
IT953,E003,VPN Setup,High,2025-09-12,Resolved
IT954,E007,Laptop Issue,Low,2025-09-12,Resolved
IT955,E006,Email Issue,Low,2025-09-12,Resolved
IT956,E013,VPN Setup,Low,2025-09-12,Open
IT957,E009,Software Bug,Low,2025-09-12,Pending
IT958,E008,Laptop Issue,Low,2025-09-12,Open
IT959,E003,Laptop Issue,Medium,2025-09-12,Open
IT960,E018,Software Bug,Low,2025-09-12,Open
IT961,E019,Laptop Issue,High,2025-09-12,Open
IT962,E015,Email Issue,Low,2025-09-12,Pending
