request_id,department,vendor,amount_bhd,status,date
PR0469,HR,VendorB,759.72,Rejected,2022-01-07
PR0470,Marketing,VendorB,2730.29,Approved,2022-03-24
PR0471,Marketing,VendorB,4210.59,Rejected,2022-05-25
PR0472,Marketing,VendorA,4774.73,Rejected,2023-03-17
PR0473,Finance,VendorC,2537.5,Pending,2022-11-28
PR0474,HR,VendorC,622.85,Pending,2022-11-06
PR0475,IT,VendorC,2137.48,Rejected,2024-05-08
PR0476,Finance,VendorC,654.09,Approved,2021-01-19
PR0477,HR,VendorC,3076.06,Approved,2021-10-27
PR0478,HR,VendorC,3251.54,Rejected,2021-04-04
PR0479,Finance,VendorA,267.17,Approved,2024-11-21
PR0480,IT,VendorC,2891.55,Approved,2025-07-03
PR0481,Marketing,VendorC,203.11,Pending,2022-11-28
PR0482,HR,VendorC,860.3,Pending,2023-07-13
PR0483,Finance,VendorB,2583.85,Approved,2021-11-18
PR0484,HR,VendorA,1693.19,Approved,2024-11-14
PR0485,Finance,VendorB,1275.25,Rejected,2025-07-25
PR0486,HR,VendorB,2628.12,Pending,2020-08-12
PR0487,IT,VendorB,850.47,Pending,2024-04-08
PR0488,IT,VendorA,1475.95,Rejected,2025-09-13
PR0489,IT,VendorC,4321.93,Rejected,2021-03-17
PR0490,Finance,VendorC,204.53,Approved,2021-05-16
PR0491,Finance,VendorA,1616.35,Approved,2022-04-24
PR0492,Finance,VendorC,1985.38,Approved,2022-05-09
PR0493,Finance,VendorC,4581.96,Approved,2020-12-13
PR0494,HR,VendorA,2443.83,Rejected,2024-10-12
PR0495,Finance,VendorB,4243.28,Rejected,2025-07-30
PR0496,HR,VendorA,2765.96,Pending,2023-04-25
PR0497,Finance,VendorB,2698.08,Rejected,2022-12-30
PR0498,Marketing,VendorB,1529.45,Pending,2022-10-20
PR0499,Finance,VendorC,1749.63,Pending,2025-08-19
PR0500,HR,VendorA,3774.5,Pending,2025-09-12
PR0501,Finance,VendorB,793.56,Approved,2021-10-10
PR0502,Marketing,VendorC,2929.13,Approved,2022-08-19
PR0503,Marketing,VendorC,2597.85,Rejected,2022-01-23
PR0504,Finance,VendorA,1119.63,Pending,2020-04-09
PR0505,Finance,VendorC,3837.41,Pending,2024-09-19
PR0506,IT,VendorC,3807.49,Pending,2025-02-04
PR0507,Finance,VendorB,3267.07,Approved,2023-04-19
PR0508,HR,VendorB,3698.26,Approved,2022-09-16
PR0509,HR,VendorA,4651.72,Rejected,2022-07-18
PR0510,Finance,VendorC,2335.19,Approved,2021-03-26
PR0511,HR,VendorA,1047.51,Pending,2022-07-28
PR0512,HR,VendorA,3515.73,Approved,2023-01-18
PR0513,IT,VendorC,583.03,Pending,2025-08-09
PR0514,Finance,VendorC,2958.87,Approved,2020-04-18
PR0515,HR,VendorA,3660.46,Approved,2021-05-28
PR0516,Finance,VendorA,2302.36,Rejected,2024-03-21
PR0517,HR,VendorB,3545.07,Rejected,2024-07-02
PR0518,Finance,VendorA,1099.42,Rejected,2024-05-12
PR0519,Finance,VendorC,4551.67,Rejected,2021-01-23
PR0520,Finance,VendorA,3386.26,Rejected,2020-07-28
PR0521,IT,VendorA,2606.35,Approved,2024-12-01
PR0522,HR,VendorB,3863.8,Approved,2022-07-02
PR0523,Finance,VendorB,3860.84,Rejected,2020-03-27
PR0524,IT,VendorC,2217.04,Pending,2022-03-30
PR0525,IT,VendorB,3186.87,Rejected,2022-05-20
PR0526,Marketing,VendorA,3095.37,Pending,2024-01-11
PR0527,Marketing,VendorA,4872.33,Approved,2023-06-02
PR0528,HR,VendorB,1971.61,Rejected,2020-11-06
PR0529,Finance,VendorB,3625.23,Rejected,2020-02-22
PR0530,IT,VendorC,132.05,Rejected,2023-12-22
PR0531,HR,VendorB,752.2,Pending,2021-12-04
PR0532,Marketing,VendorB,118.23,Rejected,2023-05-05
PR0533,Finance,VendorA,1977.16,Pending,2020-09-07
PR0534,IT,VendorC,2280.09,Rejected,2021-03-09
PR0535,Finance,VendorB,2190.95,Pending,2023-05-10
PR0536,IT,VendorB,3040.82,Rejected,2023-07-17
PR0537,HR,VendorC,3984.55,Rejected,2023-12-21
PR0538,Marketing,VendorC,3995.63,Pending,2021-07-05
PR0539,IT,VendorA,3784.87,Approved,2022-06-27
PR0540,Finance,VendorB,177.52,Rejected,2020-12-04
PR0541,Finance,VendorC,228.34,Approved,2025-04-01
PR0542,HR,VendorC,1368.57,Pending,2020-08-18
PR0543,Finance,VendorA,1075.5,Approved,2023-08-16
PR0544,HR,VendorA,2444.02,Pending,2022-02-07
PR0545,IT,VendorA,1026.55,Rejected,2022-01-16
PR0546,Marketing,VendorA,4960.39,Rejected,2025-04-02
PR0547,Marketing,VendorC,3203.93,Approved,2020-11-04
PR0548,Marketing,VendorB,2089.08,Approved,2020-06-17
PR0549,HR,VendorA,3711.21,Pending,2023-04-15
PR0550,IT,VendorC,830.92,Pending,2022-12-14
PR0551,IT,VendorA,2675.55,Rejected,2023-11-04
PR0552,IT,VendorA,3001.93,Approved,2024-02-09
PR0553,HR,VendorC,116.97,Approved,2023-06-17
PR0554,IT,VendorA,3571.82,Rejected,2021-03-20
PR0555,IT,VendorA,1640.73,Rejected,2023-09-02
PR0556,IT,VendorA,4905.3,Rejected,2020-05-07
PR0557,Marketing,VendorB,2885.7,Approved,2025-01-28
PR0558,IT,VendorC,234.85,Approved,2022-06-07
PR0559,Marketing,VendorA,882.4,Approved,2024-10-22
PR0560,Finance,VendorB,1465.82,Rejected,2022-12-06
PR0561,IT,VendorB,3009.87,Pending,2024-05-30
PR0562,HR,VendorB,1007.52,Rejected,2022-06-21
PR0563,Finance,VendorB,2060.65,Rejected,2020-12-13
PR0564,Marketing,VendorB,3669.96,Pending,2023-11-08
PR0565,Finance,VendorC,2098.62,Rejected,2025-04-17
PR0566,Marketing,VendorB,1480.01,Approved,2024-11-07
PR0567,IT,VendorB,1362.41,Pending,2025-09-14
PR0568,Marketing,VendorC,4523.68,Pending,2022-05-20
PR0569,Marketing,VendorB,4026.8,Pending,2021-09-06
PR0570,Finance,VendorA,3411.18,Rejected,2025-05-09
PR0571,IT,VendorB,4155.45,Approved,2022-09-14
PR0572,Marketing,VendorC,261.32,Approved,2022-09-17
PR0573,Marketing,VendorB,3218.86,Approved,2021-11-15
PR0574,Finance,VendorC,3276.82,Rejected,2024-12-07
PR0575,Marketing,VendorC,1311.57,Pending,2024-03-16
PR0576,Finance,VendorA,4124.95,Approved,2023-10-06
PR0577,HR,VendorA,2415.19,Pending,2020-06-27
PR0578,HR,VendorA,4474.81,Pending,2023-05-21
PR0579,HR,VendorB,867.46,Pending,2021-01-03
PR0580,Finance,VendorA,1367.3,Pending,2025-08-07
PR0581,IT,VendorC,2618.93,Approved,2022-03-23
PR0582,IT,VendorB,4845.14,Approved,2025-07-05
PR0583,Marketing,VendorC,376.0,Pending,2024-07-13
PR0584,HR,VendorB,1677.5,Approved,2020-08-02
PR0585,Finance,VendorA,4582.29,Rejected,2022-01-03
PR0586,HR,VendorB,3142.08,Rejected,2023-08-28
PR0587,Marketing,VendorB,857.07,Pending,2021-08-04
PR0588,HR,VendorA,3348.45,Pending,2021-04-05
PR0589,IT,VendorB,2093.82,Rejected,2022-10-15
PR0590,Finance,VendorB,4459.24,Approved,2024-05-04
PR0591,Finance,VendorA,2555.77,Rejected,2021-04-01
PR0592,Marketing,VendorB,1568.03,Rejected,2022-09-03
PR0593,Marketing,VendorA,1034.0,Approved,2021-03-22
PR0594,Marketing,VendorC,3235.81,Approved,2025-04-23
PR0595,HR,VendorB,1753.0,Rejected,2025-07-22
PR0596,IT,VendorC,1000.34,Approved,2022-10-24
PR0597,IT,VendorB,2977.3,Approved,2022-11-05
PR0598,HR,VendorB,1154.31,Pending,2020-10-07
PR0599,HR,VendorA,1049.72,Approved,2020-03-10
PR0600,HR,VendorC,4117.74,Rejected,2020-12-18
PR0601,Marketing,VendorC,2817.64,Approved,2023-08-25
PR0602,HR,VendorB,2814.29,Approved,2023-09-09
PR0603,IT,VendorA,885.27,Rejected,2020-10-21
PR0604,Marketing,VendorA,339.73,Pending,2022-06-03
PR0605,Marketing,VendorB,103.19,Rejected,2024-11-05
PR0606,IT,VendorC,3076.55,Pending,2023-09-11
PR0607,Marketing,VendorC,2597.99,Pending,2020-09-24
PR0608,IT,VendorC,775.71,Pending,2024-07-24
PR0609,HR,VendorC,1473.32,Pending,2022-04-08
PR0610,HR,VendorB,2972.47,Pending,2024-11-26
PR0611,Finance,VendorB,635.6,Rejected,2020-08-17
PR0612,Finance,VendorB,3122.92,Rejected,2022-11-12
PR0613,HR,VendorC,2556.43,Approved,2022-07-10
PR0614,HR,VendorA,3081.58,Rejected,2023-08-28
PR0615,IT,VendorA,1441.53,Approved,2022-12-25
PR0616,Finance,VendorC,2017.38,Approved,2020-07-10
PR0617,HR,VendorC,1745.39,Rejected,2025-07-05
PR0618,Marketing,VendorC,2067.22,Rejected,2022-10-21
PR0619,Finance,VendorC,2461.36,Approved,2020-07-31
PR0620,HR,VendorC,1337.28,Rejected,2023-03-05
PR0621,HR,VendorA,3349.94,Approved,2025-05-09
PR0622,IT,VendorC,3655.04,Approved,2022-09-09
PR0623,HR,VendorB,1989.1,Approved,2020-08-20
PR0624,IT,VendorC,373.89,Pending,2020-06-21
PR0625,HR,VendorC,3037.3,Pending,2023-06-11
PR0626,HR,VendorA,4089.26,Approved,2021-10-14
PR0627,IT,VendorB,4159.12,Rejected,2022-06-23
PR0628,Marketing,VendorB,1559.59,Pending,2022-09-10
PR0629,HR,VendorB,685.56,Pending,2023-04-08
PR0630,IT,VendorA,1671.68,Rejected,2022-04-15
PR0631,HR,VendorB,3215.56,Approved,2022-04-28
PR0632,Marketing,VendorA,2992.91,Pending,2022-09-22
PR0633,HR,VendorB,3414.55,Rejected,2021-02-10
PR0634,Marketing,VendorA,1680.66,Approved,2023-05-03
PR0635,IT,VendorB,3712.58,Approved,2022-01-19
PR0636,IT,VendorC,2461.55,Pending,2024-12-31
PR0637,HR,VendorA,2138.74,Pending,2022-05-21
PR0638,Marketing,VendorC,1110.19,Approved,2024-12-21
PR0639,HR,VendorB,2318.23,Pending,2020-06-11
PR0640,Finance,VendorC,2185.43,Rejected,2023-11-26
PR0641,Marketing,VendorC,2286.73,Approved,2023-12-04
PR0642,Marketing,VendorC,4773.37,Pending,2020-10-02
PR0643,Finance,VendorA,867.69,Approved,2025-01-30
PR0644,IT,VendorA,933.88,Pending,2025-05-20
PR0645,Marketing,VendorC,1803.93,Rejected,2021-01-02
PR0646,Finance,VendorC,293.26,Approved,2023-04-06
PR0647,Marketing,VendorC,1525.53,Approved,2022-10-04
PR0648,Finance,VendorB,3289.12,Rejected,2025-05-07
PR0649,HR,VendorC,4383.26,Rejected,2020-02-03
PR0650,Marketing,VendorB,4667.44,Rejected,2020-05-03
PR0651,IT,VendorB,2771.95,Rejected,2020-11-13
PR0652,Finance,VendorC,159.64,Pending,2020-05-31
PR0653,Marketing,VendorA,3061.43,Pending,2024-02-22
PR0654,Finance,VendorA,1168.23,Rejected,2023-11-17
PR0655,Finance,VendorB,1117.41,Pending,2021-12-18
PR0656,Finance,VendorB,881.21,Approved,2022-10-28
PR0657,Finance,VendorB,4693.53,Pending,2025-04-10
PR0658,IT,VendorB,4723.9,Rejected,2024-08-03
PR0659,Finance,VendorA,1685.47,Pending,2022-01-19
PR0660,Finance,VendorA,3706.83,Pending,2022-03-29
PR0661,Marketing,VendorB,3678.38,Pending,2022-04-10
PR0662,IT,VendorB,3284.0,Rejected,2022-04-22
PR0663,HR,VendorB,1072.04,Approved,2020-05-25
PR0664,Marketing,VendorB,467.18,Pending,2022-08-13
PR0665,Marketing,VendorB,2442.11,Approved,2023-01-27
PR0666,IT,VendorC,1953.66,Pending,2024-12-08
PR0667,Finance,VendorB,1615.44,Approved,2025-02-02
PR0668,HR,VendorB,1860.51,Pending,2020-09-14
PR0669,Marketing,VendorC,2869.86,Approved,2024-09-25
PR0670,IT,VendorA,2187.47,Pending,2023-05-01
PR0671,Finance,VendorB,3669.89,Rejected,2021-03-21
PR0672,IT,VendorC,2325.7,Approved,2024-12-19
PR0673,Finance,VendorA,2721.12,Rejected,2025-02-19
PR0674,HR,VendorC,1077.99,Approved,2022-09-04
PR0675,IT,VendorC,1574.74,Approved,2020-08-31
PR0676,Marketing,VendorA,3444.99,Rejected,2022-06-16
PR0677,HR,VendorC,2231.54,Rejected,2021-10-27
PR0678,Finance,VendorB,2054.01,Rejected,2021-11-09
PR0679,Marketing,VendorC,3777.6,Approved,2020-11-25
PR0680,Marketing,VendorA,3073.82,Approved,2024-03-18
PR0681,Marketing,VendorA,1976.68,Approved,2024-11-28
PR0682,Marketing,VendorA,2135.55,Pending,2022-02-03
PR0683,Marketing,VendorC,1796.03,Approved,2024-10-02
PR0684,IT,VendorA,1819.73,Rejected,2024-12-15
PR0685,IT,VendorA,2768.08,Approved,2020-05-13
PR0686,HR,VendorC,2047.05,Rejected,2025-01-08
PR0687,HR,VendorC,3934.13,Pending,2023-12-12
PR0688,Marketing,VendorA,3529.35,Rejected,2022-12-23
PR0689,Finance,VendorA,2998.87,Rejected,2020-10-08
PR0690,Marketing,VendorA,554.37,Approved,2022-01-18
PR0691,Finance,VendorB,205.15,Rejected,2023-08-10
PR0692,Finance,VendorB,4627.1,Approved,2022-09-06
PR0693,IT,VendorA,3986.02,Rejected,2021-09-21
PR0694,HR,VendorA,2954.59,Approved,2022-05-19
PR0695,IT,VendorC,4581.27,Pending,2023-07-18
PR0696,HR,VendorC,1322.01,Pending,2023-05-12
PR0697,IT,VendorA,2293.96,Rejected,2020-06-10
PR0698,Marketing,VendorC,4202.78,Pending,2023-01-02
PR0699,Finance,VendorC,3672.94,Pending,2022-10-06
PR0700,HR,VendorC,2272.99,Rejected,2020-03-20
PR0701,Marketing,VendorC,3073.22,Approved,2023-07-12
PR0702,Finance,VendorB,3562.19,Pending,2020-01-19
PR0703,Marketing,VendorB,2175.96,Rejected,2023-08-14
PR0704,Marketing,VendorA,817.51,Rejected,2022-05-12
PR0705,Finance,VendorA,958.81,Approved,2025-09-08
PR0706,Marketing,VendorA,2657.21,Approved,2023-04-15
PR0707,HR,VendorC,2750.15,Approved,2023-03-28
PR0708,Finance,VendorB,3242.11,Approved,2020-06-24
PR0709,IT,VendorA,1996.87,Pending,2023-02-27
PR0710,Finance,VendorB,2004.97,Pending,2021-10-26
PR0711,IT,VendorB,3962.19,Rejected,2023-06-17
PR0712,Finance,VendorC,514.78,Approved,2025-08-06
PR0713,IT,VendorA,3193.78,Approved,2020-09-01
PR0714,IT,VendorB,2833.95,Approved,2020-05-08
PR0715,Marketing,VendorC,4587.37,Rejected,2020-12-16
PR0716,Finance,VendorC,1605.38,Approved,2024-01-25
PR0717,Marketing,VendorB,3992.82,Rejected,2021-06-13
PR0718,Marketing,VendorB,3694.92,Approved,2023-03-21
PR0719,HR,VendorC,2023.51,Pending,2020-12-09
PR0720,IT,VendorB,1310.33,Pending,2021-07-16
PR0721,HR,VendorA,2536.15,Rejected,2021-02-08
PR0722,Marketing,VendorC,3598.52,Rejected,2020-05-21
PR0723,Marketing,VendorC,3000.16,Approved,2025-02-17
PR0724,HR,VendorA,1182.3,Pending,2024-01-21
PR0725,Marketing,VendorC,1545.88,Rejected,2020-12-28
PR0726,HR,VendorA,409.41,Approved,2020-04-08
PR0727,Marketing,VendorA,3720.08,Pending,2025-03-22
PR0728,Finance,VendorA,2356.11,Pending,2022-06-03
PR0729,IT,VendorC,3755.47,Approved,2025-09-25
PR0730,Marketing,VendorC,1399.85,Rejected,2025-01-09
PR0731,Finance,VendorC,2657.57,Rejected,2022-09-16
PR0732,Marketing,VendorA,3900.63,Rejected,2020-10-26
PR0733,HR,VendorB,434.04,Approved,2022-04-06
PR0734,HR,VendorA,4099.03,Approved,2023-01-02
PR0735,IT,VendorC,2266.02,Pending,2022-10-19
PR0736,IT,VendorA,991.81,Rejected,2021-06-03
PR0737,HR,VendorB,4830.03,Rejected,2024-01-05
PR0738,IT,VendorA,3252.62,Approved,2023-11-05
PR0739,Marketing,VendorC,3673.59,Approved,2025-08-06
PR0740,Marketing,VendorC,2047.52,Rejected,2023-09-11
PR0741,IT,VendorC,3891.98,Approved,2020-05-06
PR0742,Marketing,VendorA,3274.27,Approved,2022-02-19
PR0743,IT,VendorB,848.08,Pending,2025-01-27
PR0744,HR,VendorB,200.79,Approved,2023-08-21
PR0745,Finance,VendorC,3467.29,Approved,2022-10-23
PR0746,Marketing,VendorC,1217.98,Rejected,2021-11-08
PR0747,Finance,VendorB,2941.5,Approved,2023-08-12
PR0748,Finance,VendorA,3786.76,Pending,2020-10-22
PR0749,HR,VendorC,1963.48,Approved,2020-04-21
PR0750,Finance,VendorA,3821.36,Pending,2024-10-29
PR0751,Finance,VendorC,4101.78,Rejected,2022-03-15
PR0752,Marketing,VendorC,3780.44,Pending,2020-10-18
PR0753,Marketing,VendorA,3882.22,Rejected,2025-04-27
PR0754,HR,VendorC,4606.99,Rejected,2021-12-21
PR0755,HR,VendorA,3955.38,Pending,2021-12-07
PR0756,Finance,VendorC,4469.7,Pending,2020-04-03
PR0757,Marketing,VendorB,1677.28,Approved,2021-01-22
PR0758,Finance,VendorB,1861.57,Pending,2024-05-07
PR0759,IT,VendorC,4412.54,Approved,2023-03-25
PR0760,IT,VendorC,2641.0,Rejected,2022-06-01
PR0761,IT,VendorA,3592.09,Approved,2025-03-22
PR0762,Finance,VendorA,828.21,Approved,2025-08-14
PR0763,HR,VendorC,524.32,Approved,2020-06-02
PR0764,HR,VendorC,2021.28,Pending,2021-03-28
PR0765,Marketing,VendorC,4528.38,Approved,2024-08-03
PR0766,Finance,VendorB,2280.73,Rejected,2020-07-08
PR0767,IT,VendorB,4997.75,Pending,2020-07-18
PR0768,Finance,VendorB,3868.63,Rejected,2025-06-30
PR0769,IT,VendorB,454.03,Pending,2024-04-07
PR0770,IT,VendorC,1251.13,Rejected,2023-04-15
PR0771,HR,VendorA,3821.27,Approved,2023-05-28
PR0772,HR,VendorB,534.93,Approved,2021-06-27
PR0773,IT,VendorA,2498.91,Approved,2020-10-15
PR0774,Finance,VendorB,4822.5,Pending,2022-02-14
PR0775,Finance,VendorB,659.11,Rejected,2020-06-20
PR0776,Marketing,VendorB,418.82,Pending,2023-06-26
PR0777,Marketing,VendorB,2612.86,Rejected,2023-11-15
PR0778,HR,VendorB,1077.63,Pending,2025-04-05
PR0779,Marketing,VendorC,4360.82,Approved,2020-06-22
PR0780,Marketing,VendorC,3760.91,Approved,2022-12-09
PR0781,Finance,VendorC,2465.84,Approved,2024-09-21
PR0782,HR,VendorA,4651.09,Pending,2025-09-08
PR0783,Marketing,VendorB,2114.8,Pending,2022-02-22
PR0784,HR,VendorB,3053.34,Rejected,2024-01-19
PR0785,IT,VendorC,1160.39,Approved,2022-02-05
PR0786,HR,VendorC,1016.76,Rejected,2022-06-09
PR0787,Finance,VendorA,1323.95,Pending,2020-11-20
PR0788,Marketing,VendorA,474.6,Rejected,2022-11-21
PR0789,Marketing,VendorB,3908.18,Rejected,2025-07-09
PR0790,Marketing,VendorB,4539.89,Approved,2021-04-24
PR0791,Finance,VendorC,796.71,Pending,2021-09-21
PR0792,HR,VendorC,4099.8,Pending,2023-12-12
PR0793,HR,VendorC,182.71,Approved,2024-03-21
PR0794,IT,VendorC,285.91,Approved,2023-09-02
PR0795,Marketing,VendorA,187.7,Rejected,2021-09-27
PR0796,HR,VendorA,3093.8,Pending,2023-09-02
PR0797,Marketing,VendorA,567.0,Pending,2021-01-06
PR0798,Marketing,VendorB,2943.2,Pending,2020-01-22
PR0799,Marketing,VendorA,1894.66,Approved,2022-05-29
PR0800,IT,VendorA,894.34,Approved,2020-01-09
PR0801,HR,VendorC,714.7,Rejected,2020-12-06
PR0802,Finance,VendorC,2742.6,Rejected,2022-12-13
PR0803,Marketing,VendorB,3400.26,Pending,2024-02-27
PR0804,Marketing,VendorA,1518.05,Pending,2025-08-15
PR0805,Finance,VendorA,3466.71,Approved,2023-11-11
PR0806,HR,VendorB,3954.25,Pending,2022-01-10
PR0807,Finance,VendorA,4917.21,Pending,2024-02-27
PR0808,Finance,VendorC,154.72,Rejected,2021-04-30
PR0809,Finance,VendorC,2087.51,Rejected,2023-07-31
PR0810,IT,VendorA,1923.31,Rejected,2020-05-03
PR0811,HR,VendorB,1281.74,Approved,2020-03-05
PR0812,Finance,VendorB,1869.69,Approved,2023-06-14
PR0813,Finance,VendorC,662.64,Approved,2020-02-25
PR0814,Marketing,VendorC,3125.05,Rejected,2024-08-19
PR0815,HR,VendorB,318.7,Approved,2025-06-12
PR0816,Marketing,VendorA,626.83,Approved,2025-07-07
PR0817,Finance,VendorA,2423.43,Pending,2023-04-14
PR0818,Marketing,VendorA,1412.51,Pending,2021-08-23
PR0819,Finance,VendorC,3889.79,Approved,2020-04-10
PR0820,HR,VendorA,1789.74,Rejected,2023-12-30
PR0821,IT,VendorC,2639.66,Pending,2020-11-26
PR0822,Marketing,VendorB,1500.53,Pending,2025-05-10
PR0823,Finance,VendorC,412.76,Approved,2022-03-13
PR0824,IT,VendorB,3343.5,Rejected,2022-09-01
PR0825,Finance,VendorB,4449.03,Approved,2024-10-06
PR0826,Finance,VendorB,1643.32,Rejected,2023-07-13
PR0827,IT,VendorB,4346.14,Pending,2024-10-29
PR0828,Finance,VendorA,3662.75,Rejected,2020-08-23
PR0829,Finance,VendorC,3818.53,Rejected,2023-04-05
PR0830,Marketing,VendorB,4976.57,Approved,2024-03-17
PR0831,Marketing,VendorB,4339.89,Approved,2024-09-03
PR0832,HR,VendorC,2245.61,Approved,2021-06-06
PR0833,IT,VendorA,205.5,Approved,2020-07-03
PR0834,Finance,VendorB,3651.97,Pending,2022-12-14
PR0835,Marketing,VendorA,3224.82,Pending,2020-07-29
PR0836,Marketing,VendorC,3005.77,Pending,2023-01-28
PR0837,Marketing,VendorA,1813.76,Approved,2021-06-06
PR0838,HR,VendorA,3816.33,Pending,2022-12-23
PR0839,HR,VendorC,1930.11,Rejected,2021-09-08
PR0840,Marketing,VendorA,4534.95,Pending,2024-07-21
PR0841,IT,VendorA,580.23,Pending,2020-11-16
PR0842,Finance,VendorB,4228.01,Approved,2025-05-26
PR0843,IT,VendorB,3285.41,Pending,2025-07-30
PR0844,Finance,VendorC,319.78,Rejected,2022-09-24
PR0845,HR,VendorA,4303.84,Approved,2022-10-30
PR0846,HR,VendorB,2506.29,Pending,2024-03-27
PR0847,HR,VendorB,550.34,Pending,2021-12-05
PR0848,Marketing,VendorB,1099.85,Approved,2022-01-04
PR0849,IT,VendorB,2614.05,Approved,2021-09-18
PR0850,Marketing,VendorB,4616.32,Approved,2024-02-08
PR0851,HR,VendorA,1498.34,Pending,2020-07-12
PR0852,HR,VendorA,499.35,Approved,2025-01-31
PR0853,IT,VendorB,1054.41,Approved,2024-02-21
PR0854,Marketing,VendorB,3105.12,Pending,2024-08-14
PR0855,Finance,VendorC,1933.57,Pending,2021-10-18
PR0856,Marketing,VendorC,3512.88,Pending,2025-09-27
PR0857,HR,VendorA,3444.43,Pending,2024-11-05
PR0858,Finance,VendorC,4845.21,Rejected,2021-08-04
PR0859,Finance,VendorA,2323.44,Approved,2020-09-16
PR0860,Finance,VendorC,3978.54,Approved,2023-08-18
PR0861,Finance,VendorB,4819.07,Pending,2024-01-20
PR0862,Marketing,VendorC,4200.05,Rejected,2023-05-06
PR0863,IT,VendorC,1680.75,Rejected,2025-08-24
PR0864,Marketing,VendorB,2893.61,Pending,2023-04-08
PR0865,Marketing,VendorA,4613.83,Pending,2022-08-18
PR0866,Finance,VendorA,1490.52,Approved,2025-05-03
PR0867,IT,VendorC,4531.25,Pending,2024-01-18
PR0868,IT,VendorA,3530.23,Pending,2020-07-02
PR0869,IT,VendorC,609.32,Approved,2020-02-02
PR0870,IT,VendorB,3450.41,Pending,2020-04-06
PR0871,HR,VendorC,3761.67,Pending,2021-10-28
PR0872,Finance,VendorA,1959.13,Pending,2025-05-14
PR0873,Marketing,VendorA,3340.07,Rejected,2020-03-01
PR0874,IT,VendorA,1129.92,Pending,2024-07-05
PR0875,HR,VendorC,4954.02,Pending,2022-01-14
PR0876,HR,VendorB,633.31,Rejected,2025-06-07
PR0877,HR,VendorA,3567.96,Approved,2022-09-22
PR0878,Finance,VendorC,2544.36,Pending,2020-10-29
PR0879,Marketing,VendorC,2574.81,Rejected,2021-04-02
PR0880,Marketing,VendorC,2203.12,Rejected,2020-02-13
PR0881,IT,VendorC,3127.65,Approved,2024-07-27
PR0882,Finance,VendorB,4155.31,Approved,2024-09-22
PR0883,IT,VendorB,2009.62,Pending,2022-10-07
PR0884,HR,VendorC,1652.28,Pending,2024-09-05
PR0885,Marketing,VendorB,1260.08,Approved,2025-09-19
PR0886,Marketing,VendorC,870.11,Rejected,2023-11-26
PR0887,HR,VendorA,856.34,Pending,2023-01-01
PR0888,IT,VendorC,4334.76,Approved,2020-03-15
PR0889,HR,VendorC,4494.35,Pending,2021-12-07
PR0890,Marketing,VendorA,3942.12,Pending,2020-09-10
PR0891,HR,VendorB,341.79,Approved,2023-08-20
PR0892,Finance,VendorA,4441.48,Approved,2022-08-18
PR0893,Marketing,VendorB,1761.41,Rejected,2020-03-18
PR0894,Marketing,VendorC,2501.26,Approved,2021-06-16
PR0895,Finance,VendorB,2346.27,Approved,2021-01-27
PR0896,HR,VendorC,684.85,Rejected,2020-07-27
PR0897,HR,VendorA,4544.76,Rejected,2020-11-03
PR0898,IT,VendorC,2763.32,Pending,2020-03-14
PR0899,Finance,VendorA,136.74,Approved,2022-06-15
PR0900,HR,VendorB,3563.58,Rejected,2022-08-02
PR0901,HR,VendorC,203.56,Rejected,2025-08-22
PR0902,Marketing,VendorB,640.07,Approved,2023-11-27
PR0903,Finance,VendorB,2575.46,Rejected,2025-09-21
PR0904,IT,VendorC,1009.05,Pending,2022-08-14
PR0905,HR,VendorC,2606.15,Pending,2020-10-23
PR0906,IT,VendorC,2442.41,Pending,2022-03-08
PR0907,Finance,VendorB,1353.65,Approved,2021-06-14
PR0908,IT,VendorA,1348.31,Pending,2021-06-23
PR0909,IT,VendorC,1089.66,Rejected,2024-02-24
PR0910,HR,VendorC,2358.03,Pending,2025-01-28
PR0911,IT,VendorB,2625.73,Pending,2021-08-19
PR0912,Finance,VendorA,2194.46,Approved,2023-08-04
PR0913,IT,VendorC,424.4,Rejected,2022-02-03
PR0914,HR,VendorC,1488.02,Approved,2021-01-16
PR0915,IT,VendorC,4394.2,Pending,2022-03-27
PR0916,Finance,VendorB,1624.25,Approved,2022-07-08
PR0917,Finance,VendorC,672.04,Pending,2023-03-01
PR0918,Finance,VendorA,1156.45,Approved,2023-03-10
PR0919,IT,VendorB,492.64,Approved,2022-09-05
PR0920,IT,VendorC,1050.64,Pending,2023-09-04
PR0921,Finance,VendorA,3547.76,Rejected,2020-12-21
PR0922,Finance,VendorB,2500.88,Rejected,2023-10-28
PR0923,Marketing,VendorA,4092.03,Pending,2024-09-24
PR0924,HR,VendorA,1565.79,Rejected,2023-02-28
PR0925,HR,VendorA,4581.56,Approved,2021-05-31
PR0926,HR,VendorA,1503.04,Approved,2023-02-14
PR0927,HR,VendorC,2270.27,Pending,2024-06-27
PR0928,Marketing,VendorB,1841.76,Rejected,2023-02-27
PR0929,HR,VendorC,698.81,Pending,2021-11-16
PR0930,Marketing,VendorC,3853.22,Rejected,2021-08-27
