article_id,title,content,tags
KB395,HR policy,This is a guide for HR policy,"['Billing', 'issue']"
KB396,Billing issue,This is a guide for HR policy,"['SIM', 'replacement']"
KB397,Billing issue,This is a guide for SIM replacement,"['HR', 'policy']"
KB398,Billing issue,This is a guide for HR policy,"['HR', 'policy']"
KB399,HR policy,This is a guide for IT access,"['Billing', 'issue']"
KB400,Network troubleshooting,This is a guide for Billing issue,"['HR', 'policy']"
KB401,Billing issue,This is a guide for Billing issue,"['HR', 'policy']"
KB402,Network troubleshooting,This is a guide for HR policy,"['IT', 'access']"
KB403,Billing issue,This is a guide for SIM replacement,"['IT', 'access']"
KB404,HR policy,This is a guide for IT access,"['HR', 'policy']"
KB405,Network troubleshooting,This is a guide for Network troubleshooting,"['SIM', 'replacement']"
KB406,Network troubleshooting,This is a guide for HR policy,"['IT', 'access']"
KB407,IT access,This is a guide for SIM replacement,"['IT', 'access']"
KB408,IT access,This is a guide for SIM replacement,"['IT', 'access']"
KB409,HR policy,This is a guide for Billing issue,"['Billing', 'issue']"
KB410,HR policy,This is a guide for HR policy,"['Billing', 'issue']"
KB411,Billing issue,This is a guide for IT access,"['SIM', 'replacement']"
KB412,Network troubleshooting,This is a guide for IT access,"['HR', 'policy']"
KB413,Billing issue,This is a guide for IT access,"['IT', 'access']"
KB414,Network troubleshooting,This is a guide for SIM replacement,"['HR', 'policy']"
KB415,IT access,This is a guide for SIM replacement,"['HR', 'policy']"
KB416,HR policy,This is a guide for IT access,"['Billing', 'issue']"
KB417,Network troubleshooting,This is a guide for HR policy,"['IT', 'access']"
KB418,Billing issue,This is a guide for Billing issue,"['SIM', 'replacement']"
KB419,IT access,This is a guide for Billing issue,"['IT', 'access']"
KB420,Billing issue,This is a guide for Network troubleshooting,"['IT', 'access']"
KB421,SIM replacement,This is a guide for IT access,"['IT', 'access']"
KB422,HR policy,This is a guide for HR policy,"['Network', 'troubleshooting']"
KB423,Billing issue,This is a guide for HR policy,"['Billing', 'issue']"
KB424,HR policy,This is a guide for Billing issue,"['SIM', 'replacement']"
KB425,HR policy,This is a guide for SIM replacement,"['Network', 'troubleshooting']"
KB426,SIM replacement,This is a guide for HR policy,"['Network', 'troubleshooting']"
KB427,Billing issue,This is a guide for SIM replacement,"['IT', 'access']"
KB428,SIM replacement,This is a guide for Billing issue,"['Network', 'troubleshooting']"
KB429,IT access,This is a guide for Network troubleshooting,"['HR', 'policy']"
KB430,SIM replacement,This is a guide for IT access,"['SIM', 'replacement']"
KB431,SIM replacement,This is a guide for SIM replacement,"['IT', 'access']"
KB432,IT access,This is a guide for Network troubleshooting,"['Billing', 'issue']"
KB433,Billing issue,This is a guide for HR policy,"['HR', 'policy']"
KB434,SIM replacement,This is a guide for Billing issue,"['Billing', 'issue']"
KB435,Network troubleshooting,This is a guide for Billing issue,"['Network', 'troubleshooting']"
KB436,IT access,This is a guide for SIM replacement,"['Network', 'troubleshooting']"
KB437,Network troubleshooting,This is a guide for IT access,"['HR', 'policy']"
KB438,IT access,This is a guide for Network troubleshooting,"['IT', 'access']"
KB439,SIM replacement,This is a guide for HR policy,"['SIM', 'replacement']"
KB440,Billing issue,This is a guide for IT access,"['Billing', 'issue']"
KB441,Billing issue,This is a guide for SIM replacement,"['IT', 'access']"
KB442,HR policy,This is a guide for Billing issue,"['Billing', 'issue']"
KB443,SIM replacement,This is a guide for IT access,"['Billing', 'issue']"
KB444,SIM replacement,This is a guide for IT access,"['Network', 'troubleshooting']"
KB445,SIM replacement,This is a guide for IT access,"['Network', 'troubleshooting']"
KB446,IT access,This is a guide for HR policy,"['IT', 'access']"
KB447,SIM replacement,This is a guide for SIM replacement,"['Billing', 'issue']"
KB448,SIM replacement,This is a guide for SIM replacement,"['Network', 'troubleshooting']"
KB449,SIM replacement,This is a guide for Billing issue,"['Network', 'troubleshooting']"
KB450,IT access,This is a guide for Network troubleshooting,"['Network', 'troubleshooting']"
KB451,Network troubleshooting,This is a guide for Billing issue,"['HR', 'policy']"
KB452,SIM replacement,This is a guide for Billing issue,"['HR', 'policy']"
KB453,HR policy,This is a guide for HR policy,"['SIM', 'replacement']"
KB454,Billing issue,This is a guide for SIM replacement,"['HR', 'policy']"
KB455,Billing issue,This is a guide for Billing issue,"['Network', 'troubleshooting']"
KB456,SIM replacement,This is a guide for Billing issue,"['Network', 'troubleshooting']"
KB457,SIM replacement,This is a guide for HR policy,"['SIM', 'replacement']"
KB458,HR policy,This is a guide for SIM replacement,"['SIM', 'replacement']"
KB459,SIM replacement,This is a guide for HR policy,"['SIM', 'replacement']"
KB460,Network troubleshooting,This is a guide for Network troubleshooting,"['SIM', 'replacement']"
KB461,SIM replacement,This is a guide for SIM replacement,"['SIM', 'replacement']"
KB462,IT access,This is a guide for IT access,"['SIM', 'replacement']"
KB463,IT access,This is a guide for HR policy,"['IT', 'access']"
KB464,Network troubleshooting,This is a guide for Billing issue,"['Billing', 'issue']"
KB465,Billing issue,This is a guide for HR policy,"['SIM', 'replacement']"
KB466,SIM replacement,This is a guide for Billing issue,"['HR', 'policy']"
KB467,SIM replacement,This is a guide for HR policy,"['Billing', 'issue']"
KB468,Network troubleshooting,This is a guide for Billing issue,"['Network', 'troubleshooting']"
KB469,Billing issue,This is a guide for Billing issue,"['IT', 'access']"
KB470,HR policy,This is a guide for IT access,"['IT', 'access']"
KB471,IT access,This is a guide for IT access,"['SIM', 'replacement']"
KB472,Billing issue,This is a guide for IT access,"['SIM', 'replacement']"
KB473,HR policy,This is a guide for IT access,"['Billing', 'issue']"
KB474,SIM replacement,This is a guide for Billing issue,"['SIM', 'replacement']"
KB475,SIM replacement,This is a guide for HR policy,"['IT', 'access']"
KB476,Network troubleshooting,This is a guide for Network troubleshooting,"['Network', 'troubleshooting']"
KB477,IT access,This is a guide for IT access,"['Billing', 'issue']"
KB478,HR policy,This is a guide for SIM replacement,"['Network', 'troubleshooting']"
KB479,IT access,This is a guide for HR policy,"['HR', 'policy']"
KB480,IT access,This is a guide for Network troubleshooting,"['Network', 'troubleshooting']"
KB481,IT access,This is a guide for HR policy,"['HR', 'policy']"
KB482,SIM replacement,This is a guide for SIM replacement,"['IT', 'access']"
KB483,HR policy,This is a guide for SIM replacement,"['SIM', 'replacement']"
KB484,Billing issue,This is a guide for Network troubleshooting,"['Network', 'troubleshooting']"
KB485,Network troubleshooting,This is a guide for Network troubleshooting,"['IT', 'access']"
KB486,IT access,This is a guide for IT access,"['Billing', 'issue']"
KB487,Billing issue,This is a guide for Network troubleshooting,"['Network', 'troubleshooting']"
KB488,Network troubleshooting,This is a guide for HR policy,"['Billing', 'issue']"
KB489,HR policy,This is a guide for Billing issue,"['SIM', 'replacement']"
KB490,SIM replacement,This is a guide for SIM replacement,"['HR', 'policy']"
KB491,Billing issue,This is a guide for IT access,"['Network', 'troubleshooting']"
KB492,HR policy,This is a guide for Billing issue,"['IT', 'access']"
KB493,Billing issue,This is a guide for SIM replacement,"['Billing', 'issue']"
KB494,Billing issue,This is a guide for Billing issue,"['IT', 'access']"
KB495,IT access,This is a guide for Network troubleshooting,"['Billing', 'issue']"
KB496,IT access,This is a guide for IT access,"['Network', 'troubleshooting']"
KB497,HR policy,This is a guide for HR policy,"['Billing', 'issue']"
KB498,Network troubleshooting,This is a guide for HR policy,"['Network', 'troubleshooting']"
KB499,Billing issue,This is a guide for HR policy,"['SIM', 'replacement']"
KB500,Network troubleshooting,This is a guide for SIM replacement,"['Billing', 'issue']"
KB501,HR policy,This is a guide for Network troubleshooting,"['SIM', 'replacement']"
KB502,IT access,This is a guide for Billing issue,"['SIM', 'replacement']"
KB503,HR policy,This is a guide for IT access,"['HR', 'policy']"
KB504,HR policy,This is a guide for Network troubleshooting,"['IT', 'access']"
KB505,HR policy,This is a guide for Network troubleshooting,"['SIM', 'replacement']"
KB506,SIM replacement,This is a guide for Billing issue,"['Billing', 'issue']"
KB507,HR policy,This is a guide for SIM replacement,"['Network', 'troubleshooting']"
KB508,Billing issue,This is a guide for HR policy,"['IT', 'access']"
KB509,IT access,This is a guide for IT access,"['HR', 'policy']"
KB510,Billing issue,This is a guide for SIM replacement,"['HR', 'policy']"
KB511,Network troubleshooting,This is a guide for Network troubleshooting,"['HR', 'policy']"
KB512,IT access,This is a guide for IT access,"['HR', 'policy']"
KB513,IT access,This is a guide for IT access,"['Network', 'troubleshooting']"
KB514,HR policy,This is a guide for HR policy,"['Billing', 'issue']"
KB515,IT access,This is a guide for Network troubleshooting,"['HR', 'policy']"
KB516,HR policy,This is a guide for Network troubleshooting,"['Billing', 'issue']"
KB517,SIM replacement,This is a guide for IT access,"['Billing', 'issue']"
KB518,IT access,This is a guide for HR policy,"['SIM', 'replacement']"
KB519,HR policy,This is a guide for Network troubleshooting,"['Billing', 'issue']"
KB520,SIM replacement,This is a guide for Network troubleshooting,"['Network', 'troubleshooting']"
KB521,Billing issue,This is a guide for HR policy,"['SIM', 'replacement']"
KB522,SIM replacement,This is a guide for HR policy,"['SIM', 'replacement']"
KB523,IT access,This is a guide for IT access,"['Billing', 'issue']"
KB524,IT access,This is a guide for HR policy,"['SIM', 'replacement']"
KB525,Billing issue,This is a guide for Network troubleshooting,"['Network', 'troubleshooting']"
KB526,HR policy,This is a guide for SIM replacement,"['HR', 'policy']"
KB527,Network troubleshooting,This is a guide for HR policy,"['Network', 'troubleshooting']"
KB528,Network troubleshooting,This is a guide for Billing issue,"['Network', 'troubleshooting']"
KB529,HR policy,This is a guide for HR policy,"['IT', 'access']"
KB530,IT access,This is a guide for Billing issue,"['HR', 'policy']"
KB531,Billing issue,This is a guide for Billing issue,"['HR', 'policy']"
KB532,Billing issue,This is a guide for Network troubleshooting,"['Billing', 'issue']"
KB533,Billing issue,This is a guide for IT access,"['HR', 'policy']"
KB534,Network troubleshooting,This is a guide for Network troubleshooting,"['IT', 'access']"
KB535,Network troubleshooting,This is a guide for HR policy,"['Billing', 'issue']"
KB536,HR policy,This is a guide for HR policy,"['Network', 'troubleshooting']"
KB537,HR policy,This is a guide for Billing issue,"['HR', 'policy']"
KB538,Billing issue,This is a guide for SIM replacement,"['IT', 'access']"
KB539,HR policy,This is a guide for HR policy,"['Billing', 'issue']"
KB540,Billing issue,This is a guide for IT access,"['SIM', 'replacement']"
KB541,Billing issue,This is a guide for IT access,"['Billing', 'issue']"
KB542,IT access,This is a guide for Billing issue,"['Network', 'troubleshooting']"
KB543,Billing issue,This is a guide for SIM replacement,"['Billing', 'issue']"
KB544,Network troubleshooting,This is a guide for HR policy,"['Billing', 'issue']"
KB545,IT access,This is a guide for SIM replacement,"['Network', 'troubleshooting']"
KB546,SIM replacement,This is a guide for HR policy,"['SIM', 'replacement']"
KB547,IT access,This is a guide for Network troubleshooting,"['HR', 'policy']"
KB548,HR policy,This is a guide for Billing issue,"['Network', 'troubleshooting']"
KB549,Billing issue,This is a guide for Network troubleshooting,"['HR', 'policy']"
KB550,SIM replacement,This is a guide for SIM replacement,"['SIM', 'replacement']"
KB551,HR policy,This is a guide for HR policy,"['Billing', 'issue']"
KB552,HR policy,This is a guide for IT access,"['IT', 'access']"
KB553,SIM replacement,This is a guide for Billing issue,"['IT', 'access']"
KB554,IT access,This is a guide for Network troubleshooting,"['IT', 'access']"
KB555,IT access,This is a guide for HR policy,"['Network', 'troubleshooting']"
KB556,SIM replacement,This is a guide for Billing issue,"['Network', 'troubleshooting']"
KB557,Billing issue,This is a guide for HR policy,"['Network', 'troubleshooting']"
KB558,SIM replacement,This is a guide for IT access,"['Billing', 'issue']"
KB559,SIM replacement,This is a guide for Network troubleshooting,"['SIM', 'replacement']"
KB560,Billing issue,This is a guide for SIM replacement,"['SIM', 'replacement']"
KB561,IT access,This is a guide for Network troubleshooting,"['Billing', 'issue']"
KB562,HR policy,This is a guide for Billing issue,"['Billing', 'issue']"
KB563,Billing issue,This is a guide for Billing issue,"['Network', 'troubleshooting']"
KB564,SIM replacement,This is a guide for Billing issue,"['SIM', 'replacement']"
KB565,Network troubleshooting,This is a guide for IT access,"['Billing', 'issue']"
KB566,Billing issue,This is a guide for IT access,"['SIM', 'replacement']"
KB567,Billing issue,This is a guide for Billing issue,"['Billing', 'issue']"
KB568,IT access,This is a guide for Network troubleshooting,"['HR', 'policy']"
KB569,Network troubleshooting,This is a guide for IT access,"['IT', 'access']"
KB570,Billing issue,This is a guide for SIM replacement,"['SIM', 'replacement']"
