request_id,department,type,amount,status,date_submitted
F497,Marketing,Invoice,3007.44,Pending,2025-09-12
F498,HR,Software License,1436.58,Pending,2025-09-12
F499,Finance,Reimbursement,2168.16,Pending,2025-09-12
F500,IT,Purchase,2517.05,Approved,2025-09-12
F501,IT,Invoice,2398.78,Approved,2025-09-12
F502,HR,Purchase,2606.85,Pending,2025-09-12
F503,Finance,Reimbursement,106.04,Approved,2025-09-12
F504,HR,Software License,266.52,Approved,2025-09-12
F505,IT,Software License,1506.85,Rejected,2025-09-12
F506,HR,Invoice,755.94,Rejected,2025-09-12
F507,Finance,Purchase,1583.6,Approved,2025-09-12
F508,IT,Reimbursement,4656.63,Rejected,2025-09-12
F509,Operations,Software License,734.7,Pending,2025-09-12
F510,Operations,Software License,4789.9,Rejected,2025-09-12
F511,Finance,Reimbursement,4157.84,Pending,2025-09-12
F512,Marketing,Reimbursement,4289.57,Rejected,2025-09-12
F513,Finance,Software License,3985.6,Rejected,2025-09-12
F514,IT,Purchase,3097.31,Approved,2025-09-12
F515,Marketing,Reimbursement,3936.94,Pending,2025-09-12
F516,Marketing,Software License,3959.32,Approved,2025-09-12
F517,HR,Software License,2140.84,Pending,2025-09-12
F518,IT,Reimbursement,4772.63,Rejected,2025-09-12
F519,Finance,Software License,78.82,Rejected,2025-09-12
F520,HR,Software License,936.6,Approved,2025-09-12
F521,HR,Invoice,3332.36,Pending,2025-09-12
F522,Operations,Software License,2753.29,Rejected,2025-09-12
F523,HR,Reimbursement,3825.49,Pending,2025-09-12
F524,IT,Invoice,3753.41,Pending,2025-09-12
F525,Finance,Invoice,1254.34,Rejected,2025-09-12
F526,Marketing,Reimbursement,1745.27,Approved,2025-09-12
F527,HR,Invoice,1327.75,Rejected,2025-09-12
F528,Marketing,Invoice,2667.45,Approved,2025-09-12
F529,HR,Purchase,2864.42,Pending,2025-09-12
F530,Finance,Purchase,2904.13,Approved,2025-09-12
F531,Finance,Reimbursement,3101.66,Rejected,2025-09-12
F532,HR,Purchase,3888.59,Rejected,2025-09-12
F533,Finance,Reimbursement,563.88,Approved,2025-09-12
F534,Finance,Software License,3697.58,Pending,2025-09-12
F535,HR,Reimbursement,1305.37,Approved,2025-09-12
F536,IT,Reimbursement,3653.91,Pending,2025-09-12
F537,IT,Software License,775.72,Rejected,2025-09-12
F538,IT,Reimbursement,4700.9,Approved,2025-09-12
F539,Marketing,Software License,4492.02,Rejected,2025-09-12
F540,IT,Invoice,4431.02,Approved,2025-09-12
F541,Finance,Invoice,4088.45,Pending,2025-09-12
F542,Operations,Software License,60.08,Pending,2025-09-12
F543,Marketing,Purchase,3250.1,Approved,2025-09-12
F544,IT,Invoice,2657.23,Approved,2025-09-12
F545,Operations,Invoice,2280.23,Rejected,2025-09-12
F546,HR,Software License,262.81,Approved,2025-09-12
F547,IT,Invoice,2664.29,Rejected,2025-09-12
F548,Marketing,Reimbursement,1074.87,Rejected,2025-09-12
F549,Operations,Invoice,3532.75,Rejected,2025-09-12
F550,HR,Purchase,2543.36,Approved,2025-09-12
F551,Marketing,Reimbursement,2296.63,Pending,2025-09-12
F552,Marketing,Reimbursement,4440.58,Rejected,2025-09-12
F553,IT,Software License,2711.87,Approved,2025-09-12
F554,IT,Reimbursement,4174.53,Pending,2025-09-12
F555,Operations,Purchase,2618.34,Pending,2025-09-12
F556,Marketing,Reimbursement,976.02,Rejected,2025-09-12
F557,IT,Reimbursement,3657.7,Rejected,2025-09-12
F558,IT,Purchase,3192.91,Pending,2025-09-12
F559,Operations,Reimbursement,2190.6,Pending,2025-09-12
F560,Operations,Purchase,103.79,Rejected,2025-09-12
F561,Marketing,Reimbursement,3962.83,Pending,2025-09-12
F562,IT,Software License,2271.41,Approved,2025-09-12
F563,HR,Software License,864.76,Approved,2025-09-12
F564,Finance,Software License,1323.34,Rejected,2025-09-12
F565,Operations,Software License,3882.47,Rejected,2025-09-12
F566,HR,Invoice,801.21,Rejected,2025-09-12
F567,Operations,Purchase,2529.65,Rejected,2025-09-12
F568,Marketing,Invoice,3321.76,Approved,2025-09-12
F569,Finance,Reimbursement,768.53,Pending,2025-09-12
F570,Operations,Reimbursement,1083.56,Pending,2025-09-12
F571,IT,Reimbursement,84.89,Pending,2025-09-12
F572,IT,Software License,3669.84,Pending,2025-09-12
F573,Finance,Reimbursement,1561.97,Pending,2025-09-12
F574,Finance,Purchase,3203.75,Pending,2025-09-12
F575,Finance,Invoice,3573.89,Approved,2025-09-12
F576,HR,Reimbursement,2436.96,Rejected,2025-09-12
F577,IT,Invoice,2157.07,Approved,2025-09-12
F578,IT,Software License,1836.14,Approved,2025-09-12
F579,IT,Reimbursement,1093.16,Rejected,2025-09-12
F580,Marketing,Reimbursement,1583.27,Pending,2025-09-12
F581,HR,Invoice,4765.94,Rejected,2025-09-12
F582,Finance,Purchase,2663.08,Approved,2025-09-12
F583,IT,Purchase,1045.94,Approved,2025-09-12
F584,HR,Purchase,3934.63,Rejected,2025-09-12
F585,Finance,Software License,1144.95,Pending,2025-09-12
F586,IT,Purchase,2005.42,Approved,2025-09-12
F587,HR,Software License,1439.38,Pending,2025-09-12
F588,Marketing,Purchase,1062.47,Approved,2025-09-12
F589,Marketing,Software License,2176.78,Rejected,2025-09-12
F590,HR,Software License,3416.99,Approved,2025-09-12
F591,Operations,Software License,1146.19,Rejected,2025-09-12
F592,Finance,Purchase,618.27,Approved,2025-09-12
F593,Finance,Purchase,2775.92,Pending,2025-09-12
F594,Finance,Purchase,3900.52,Pending,2025-09-12
F595,Marketing,Purchase,457.58,Rejected,2025-09-12
F596,HR,Purchase,2947.64,Rejected,2025-09-12
F597,Finance,Software License,4078.2,Approved,2025-09-12
F598,Marketing,Invoice,3923.77,Approved,2025-09-12
F599,HR,Software License,1354.27,Approved,2025-09-12
F600,Operations,Purchase,2593.41,Approved,2025-09-12
F601,IT,Reimbursement,1778.6,Rejected,2025-09-12
F602,HR,Reimbursement,568.27,Pending,2025-09-12
F603,IT,Invoice,1141.95,Rejected,2025-09-12
F604,IT,Software License,1677.79,Rejected,2025-09-12
F605,Finance,Invoice,1243.65,Approved,2025-09-12
F606,Marketing,Reimbursement,155.05,Pending,2025-09-12
F607,Finance,Purchase,2528.82,Rejected,2025-09-12
F608,Marketing,Purchase,334.91,Approved,2025-09-12
F609,Marketing,Invoice,2390.52,Rejected,2025-09-12
F610,IT,Purchase,2184.77,Rejected,2025-09-12
F611,IT,Software License,2016.81,Pending,2025-09-12
F612,Finance,Software License,2420.42,Approved,2025-09-12
F613,HR,Purchase,830.76,Rejected,2025-09-12
F614,IT,Invoice,1117.82,Pending,2025-09-12
F615,Marketing,Software License,3157.08,Rejected,2025-09-12
F616,Finance,Invoice,3558.48,Rejected,2025-09-12
F617,HR,Reimbursement,2156.5,Rejected,2025-09-12
F618,HR,Invoice,629.82,Pending,2025-09-12
F619,IT,Reimbursement,598.23,Pending,2025-09-12
F620,IT,Purchase,616.28,Pending,2025-09-12
F621,HR,Purchase,3294.87,Approved,2025-09-12
F622,Finance,Invoice,1797.95,Pending,2025-09-12
F623,HR,Reimbursement,2847.69,Approved,2025-09-12
F624,Marketing,Software License,4228.92,Pending,2025-09-12
F625,HR,Invoice,1249.88,Pending,2025-09-12
F626,HR,Software License,1695.55,Pending,2025-09-12
F627,HR,Software License,3739.73,Rejected,2025-09-12
F628,Finance,Purchase,2542.48,Approved,2025-09-12
F629,Marketing,Purchase,171.31,Pending,2025-09-12
F630,HR,Reimbursement,1313.81,Rejected,2025-09-12
F631,Finance,Software License,3662.37,Approved,2025-09-12
F632,Operations,Invoice,2013.15,Rejected,2025-09-12
F633,IT,Reimbursement,3873.57,Pending,2025-09-12
F634,Marketing,Software License,2416.13,Approved,2025-09-12
F635,IT,Invoice,1931.24,Approved,2025-09-12
F636,Marketing,Software License,1425.03,Rejected,2025-09-12
F637,Finance,Software License,1804.17,Pending,2025-09-12
F638,Operations,Invoice,4545.72,Pending,2025-09-12
F639,Finance,Reimbursement,2840.93,Pending,2025-09-12
F640,HR,Reimbursement,4780.02,Rejected,2025-09-12
F641,Marketing,Reimbursement,3327.58,Rejected,2025-09-12
F642,Operations,Software License,3645.77,Pending,2025-09-12
F643,Operations,Purchase,3770.05,Approved,2025-09-12
F644,Operations,Reimbursement,3077.2,Rejected,2025-09-12
F645,Marketing,Software License,2079.84,Pending,2025-09-12
F646,IT,Software License,3623.99,Pending,2025-09-12
F647,HR,Software License,4536.27,Approved,2025-09-12
F648,IT,Software License,1178.6,Pending,2025-09-12
F649,Marketing,Invoice,1208.27,Approved,2025-09-12
F650,IT,Reimbursement,995.51,Rejected,2025-09-12
F651,IT,Purchase,3051.19,Pending,2025-09-12
F652,HR,Software License,1227.13,Approved,2025-09-12
F653,HR,Reimbursement,4583.48,Pending,2025-09-12
F654,Operations,Software License,2531.61,Pending,2025-09-12
F655,Marketing,Reimbursement,2244.57,Pending,2025-09-12
F656,HR,Invoice,4407.84,Approved,2025-09-12
F657,Finance,Invoice,207.6,Pending,2025-09-12
F658,Marketing,Purchase,4557.21,Pending,2025-09-12
F659,Marketing,Invoice,2970.61,Approved,2025-09-12
F660,HR,Invoice,203.13,Rejected,2025-09-12
F661,HR,Invoice,2855.46,Pending,2025-09-12
F662,IT,Invoice,3361.95,Rejected,2025-09-12
F663,HR,Software License,2912.29,Pending,2025-09-12
F664,Marketing,Invoice,4661.31,Pending,2025-09-12
F665,Operations,Software License,3142.08,Rejected,2025-09-12
F666,Operations,Reimbursement,2709.81,Pending,2025-09-12
F667,Operations,Software License,1296.75,Pending,2025-09-12
F668,Marketing,Purchase,4802.83,Approved,2025-09-12
F669,Finance,Purchase,4690.55,Pending,2025-09-12
F670,HR,Purchase,3666.49,Pending,2025-09-12
F671,HR,Reimbursement,3580.63,Rejected,2025-09-12
F672,Operations,Invoice,4788.62,Approved,2025-09-12
F673,IT,Purchase,1518.81,Approved,2025-09-12
F674,HR,Purchase,1156.58,Pending,2025-09-12
F675,Marketing,Reimbursement,1375.6,Pending,2025-09-12
F676,Operations,Purchase,2701.71,Approved,2025-09-12
F677,Marketing,Purchase,2738.68,Rejected,2025-09-12
F678,IT,Software License,558.09,Rejected,2025-09-12
F679,HR,Invoice,3430.71,Approved,2025-09-12
F680,Marketing,Reimbursement,2729.0,Pending,2025-09-12
F681,IT,Software License,342.66,Approved,2025-09-12
F682,Finance,Invoice,1825.19,Approved,2025-09-12
F683,Operations,Software License,2401.45,Rejected,2025-09-12
F684,Operations,Software License,1310.15,Approved,2025-09-12
F685,Finance,Reimbursement,3031.12,Approved,2025-09-12
F686,IT,Software License,381.83,Pending,2025-09-12
F687,IT,Invoice,1930.63,Approved,2025-09-12
F688,Marketing,Purchase,2102.21,Rejected,2025-09-12
F689,Marketing,Software License,3436.73,Pending,2025-09-12
F690,Operations,Invoice,1208.82,Approved,2025-09-12
F691,Finance,Invoice,182.87,Rejected,2025-09-12
F692,Operations,Purchase,2272.62,Approved,2025-09-12
F693,Marketing,Software License,521.08,Pending,2025-09-12
F694,Finance,Reimbursement,4675.88,Approved,2025-09-12
F695,HR,Reimbursement,762.2,Rejected,2025-09-12
F696,Marketing,Reimbursement,2261.79,Pending,2025-09-12
F697,Finance,Invoice,115.6,Pending,2025-09-12
F698,Operations,Software License,635.59,Rejected,2025-09-12
F699,Finance,Reimbursement,814.64,Approved,2025-09-12
F700,Marketing,Software License,3702.3,Pending,2025-09-12
F701,Finance,Purchase,927.32,Approved,2025-09-12
F702,Marketing,Reimbursement,2810.46,Approved,2025-09-12
F703,Finance,Purchase,2792.21,Rejected,2025-09-12
F704,HR,Reimbursement,3943.98,Rejected,2025-09-12
F705,Operations,Software License,2658.05,Rejected,2025-09-12
F706,Marketing,Purchase,338.77,Pending,2025-09-12
F707,IT,Software License,4828.27,Approved,2025-09-12
F708,Operations,Software License,2899.51,Approved,2025-09-12
F709,IT,Reimbursement,2635.04,Rejected,2025-09-12
F710,Finance,Reimbursement,224.04,Rejected,2025-09-12
F711,Finance,Invoice,2732.99,Approved,2025-09-12
F712,Operations,Reimbursement,1007.96,Approved,2025-09-12
F713,Operations,Invoice,4256.48,Approved,2025-09-12
F714,Operations,Invoice,421.88,Pending,2025-09-12
F715,HR,Purchase,3790.44,Approved,2025-09-12
F716,Finance,Invoice,3188.63,Pending,2025-09-12
F717,HR,Invoice,4967.09,Rejected,2025-09-12
F718,Finance,Purchase,160.48,Rejected,2025-09-12
F719,Marketing,Purchase,2353.2,Pending,2025-09-12
F720,Finance,Invoice,3648.39,Pending,2025-09-12
F721,Operations,Software License,2825.49,Approved,2025-09-12
F722,Operations,Invoice,954.49,Approved,2025-09-12
F723,Finance,Software License,3867.97,Approved,2025-09-12
F724,HR,Invoice,231.99,Pending,2025-09-12
F725,HR,Software License,1758.36,Pending,2025-09-12
F726,HR,Invoice,4369.93,Rejected,2025-09-12
F727,HR,Reimbursement,2094.46,Pending,2025-09-12
F728,Finance,Reimbursement,2339.75,Approved,2025-09-12
F729,Marketing,Purchase,2936.52,Pending,2025-09-12
F730,HR,Software License,3518.51,Rejected,2025-09-12
F731,Finance,Reimbursement,3253.65,Pending,2025-09-12
F732,Marketing,Purchase,228.72,Rejected,2025-09-12
F733,IT,Reimbursement,1889.87,Rejected,2025-09-12
F734,Finance,Invoice,1212.36,Approved,2025-09-12
F735,Operations,Invoice,1439.33,Pending,2025-09-12
F736,Finance,Software License,2017.03,Approved,2025-09-12
F737,Finance,Invoice,1120.76,Approved,2025-09-12
F738,Finance,Invoice,4353.69,Pending,2025-09-12
F739,IT,Purchase,1410.39,Approved,2025-09-12
F740,Operations,Software License,3406.25,Rejected,2025-09-12
F741,Operations,Reimbursement,4292.89,Rejected,2025-09-12
F742,IT,Invoice,4225.81,Pending,2025-09-12
F743,Marketing,Reimbursement,2654.78,Pending,2025-09-12
F744,IT,Reimbursement,2529.17,Pending,2025-09-12
F745,Marketing,Purchase,569.55,Rejected,2025-09-12
F746,Operations,Purchase,1900.73,Rejected,2025-09-12
F747,Marketing,Invoice,135.28,Approved,2025-09-12
F748,Operations,Reimbursement,1372.0,Pending,2025-09-12
F749,Finance,Invoice,3929.53,Pending,2025-09-12
F750,HR,Invoice,4186.18,Rejected,2025-09-12
F751,Operations,Purchase,2625.41,Approved,2025-09-12
F752,Finance,Reimbursement,943.79,Rejected,2025-09-12
F753,Marketing,Reimbursement,359.3,Approved,2025-09-12
F754,HR,Purchase,117.59,Approved,2025-09-12
F755,Marketing,Invoice,2089.76,Approved,2025-09-12
F756,HR,Invoice,1091.01,Approved,2025-09-12
F757,Finance,Reimbursement,393.98,Rejected,2025-09-12
F758,Finance,Software License,945.03,Pending,2025-09-12
F759,IT,Invoice,3690.56,Pending,2025-09-12
F760,HR,Reimbursement,4719.58,Approved,2025-09-12
F761,IT,Reimbursement,466.72,Rejected,2025-09-12
F762,Marketing,Invoice,3703.75,Pending,2025-09-12
F763,Operations,Purchase,4273.42,Approved,2025-09-12
F764,Finance,Reimbursement,1054.25,Rejected,2025-09-12
F765,Finance,Software License,3319.17,Pending,2025-09-12
F766,Finance,Purchase,811.9,Pending,2025-09-12
F767,HR,Reimbursement,2130.85,Rejected,2025-09-12
F768,HR,Invoice,403.0,Approved,2025-09-12
F769,Operations,Software License,3861.88,Pending,2025-09-12
F770,Finance,Reimbursement,2894.45,Pending,2025-09-12
F771,Finance,Invoice,1791.79,Approved,2025-09-12
F772,IT,Reimbursement,3806.54,Pending,2025-09-12
F773,HR,Software License,813.39,Rejected,2025-09-12
F774,IT,Software License,4801.25,Rejected,2025-09-12
F775,Operations,Software License,4293.94,Approved,2025-09-12
F776,HR,Purchase,1198.84,Rejected,2025-09-12
F777,HR,Software License,1632.26,Pending,2025-09-12
F778,Marketing,Reimbursement,690.89,Approved,2025-09-12
F779,IT,Invoice,744.02,Approved,2025-09-12
F780,Finance,Software License,2417.26,Pending,2025-09-12
F781,IT,Software License,1513.59,Approved,2025-09-12
F782,IT,Reimbursement,373.81,Rejected,2025-09-12
F783,Operations,Invoice,3345.03,Approved,2025-09-12
F784,Marketing,Software License,1402.44,Rejected,2025-09-12
F785,HR,Invoice,2988.89,Approved,2025-09-12
F786,HR,Purchase,3267.47,Approved,2025-09-12
F787,Marketing,Software License,3920.83,Rejected,2025-09-12
F788,Finance,Purchase,4084.08,Rejected,2025-09-12
F789,Finance,Software License,2001.88,Pending,2025-09-12
F790,HR,Software License,3592.81,Approved,2025-09-12
F791,HR,Purchase,521.0,Approved,2025-09-12
F792,Operations,Reimbursement,2175.27,Pending,2025-09-12
F793,Finance,Purchase,2348.48,Rejected,2025-09-12
F794,Marketing,Purchase,2117.72,Rejected,2025-09-12
F795,Marketing,Invoice,141.05,Approved,2025-09-12
F796,IT,Software License,4419.07,Pending,2025-09-12
F797,IT,Reimbursement,2342.08,Pending,2025-09-12
F798,IT,Invoice,4912.65,Approved,2025-09-12
F799,HR,Reimbursement,1186.23,Pending,2025-09-12
F800,HR,Software License,1988.77,Rejected,2025-09-12
F801,IT,Purchase,1803.44,Pending,2025-09-12
F802,Finance,Software License,4428.73,Rejected,2025-09-12
F803,Operations,Reimbursement,4157.07,Pending,2025-09-12
F804,HR,Invoice,2502.28,Pending,2025-09-12
F805,Marketing,Purchase,2057.93,Pending,2025-09-12
F806,Operations,Software License,3609.66,Approved,2025-09-12
F807,Operations,Purchase,2746.68,Pending,2025-09-12
F808,Operations,Software License,3139.55,Rejected,2025-09-12
F809,IT,Software License,2295.7,Rejected,2025-09-12
F810,HR,Software License,961.91,Pending,2025-09-12
F811,Marketing,Reimbursement,1745.2,Pending,2025-09-12
F812,HR,Invoice,2200.9,Pending,2025-09-12
F813,IT,Reimbursement,1871.54,Pending,2025-09-12
F814,Finance,Purchase,362.31,Approved,2025-09-12
F815,IT,Reimbursement,1702.18,Pending,2025-09-12
F816,HR,Invoice,2060.19,Pending,2025-09-12
F817,Marketing,Invoice,3344.95,Approved,2025-09-12
F818,Finance,Reimbursement,894.85,Approved,2025-09-12
F819,HR,Reimbursement,3325.92,Rejected,2025-09-12
F820,IT,Purchase,3395.88,Pending,2025-09-12
F821,IT,Reimbursement,2627.69,Pending,2025-09-12
F822,IT,Software License,3988.23,Rejected,2025-09-12
F823,Operations,Software License,4422.08,Rejected,2025-09-12
F824,Operations,Software License,2728.33,Pending,2025-09-12
F825,Finance,Reimbursement,4122.42,Pending,2025-09-12
F826,Marketing,Reimbursement,4325.78,Pending,2025-09-12
F827,Operations,Invoice,2388.07,Pending,2025-09-12
F828,HR,Invoice,3839.41,Rejected,2025-09-12
F829,Finance,Purchase,4216.36,Pending,2025-09-12
F830,Marketing,Purchase,1841.13,Pending,2025-09-12
F831,Operations,Software License,4664.71,Pending,2025-09-12
F832,HR,Reimbursement,3615.25,Pending,2025-09-12
F833,Marketing,Reimbursement,3394.1,Pending,2025-09-12
F834,HR,Software License,4253.16,Rejected,2025-09-12
F835,HR,Invoice,3673.6,Approved,2025-09-12
F836,HR,Software License,3417.25,Pending,2025-09-12
F837,HR,Software License,485.19,Approved,2025-09-12
F838,Marketing,Purchase,246.23,Pending,2025-09-12
F839,Finance,Software License,568.43,Approved,2025-09-12
F840,Finance,Purchase,3405.66,Approved,2025-09-12
F841,Operations,Reimbursement,1062.2,Rejected,2025-09-12
F842,Finance,Reimbursement,1177.35,Approved,2025-09-12
F843,Operations,Reimbursement,4640.84,Pending,2025-09-12
F844,IT,Software License,1502.62,Rejected,2025-09-12
F845,HR,Software License,1875.98,Approved,2025-09-12
F846,Marketing,Invoice,548.25,Pending,2025-09-12
F847,IT,Invoice,2403.07,Rejected,2025-09-12
F848,Marketing,Reimbursement,1827.95,Approved,2025-09-12
F849,Finance,Purchase,2839.34,Pending,2025-09-12
F850,HR,Invoice,1565.75,Pending,2025-09-12
F851,IT,Reimbursement,3322.68,Approved,2025-09-12
F852,IT,Invoice,2740.5,Rejected,2025-09-12
F853,Marketing,Reimbursement,1661.17,Pending,2025-09-12
F854,HR,Purchase,4215.96,Approved,2025-09-12
F855,IT,Reimbursement,2149.05,Rejected,2025-09-12
F856,IT,Purchase,2223.99,Pending,2025-09-12
F857,Finance,Reimbursement,2110.12,Pending,2025-09-12
F858,IT,Purchase,537.89,Pending,2025-09-12
F859,HR,Invoice,1451.57,Rejected,2025-09-12
F860,Marketing,Software License,612.85,Approved,2025-09-12
F861,Marketing,Purchase,2844.64,Rejected,2025-09-12
F862,Operations,Purchase,2840.01,Approved,2025-09-12
F863,Operations,Invoice,2390.3,Approved,2025-09-12
F864,IT,Purchase,4583.62,Pending,2025-09-12
F865,IT,Invoice,4259.56,Pending,2025-09-12
F866,Operations,Purchase,147.85,Approved,2025-09-12
F867,Operations,Reimbursement,160.68,Rejected,2025-09-12
F868,HR,Reimbursement,4676.07,Pending,2025-09-12
F869,Marketing,Invoice,3737.68,Rejected,2025-09-12
F870,Marketing,Invoice,1711.78,Rejected,2025-09-12
F871,HR,Reimbursement,2998.9,Pending,2025-09-12
F872,HR,Invoice,1992.69,Pending,2025-09-12
F873,Marketing,Purchase,2639.91,Approved,2025-09-12
F874,Marketing,Reimbursement,2393.28,Rejected,2025-09-12
F875,Operations,Invoice,2117.45,Rejected,2025-09-12
F876,Finance,Purchase,3009.29,Approved,2025-09-12
F877,Finance,Purchase,3118.62,Rejected,2025-09-12
F878,Marketing,Reimbursement,3647.91,Rejected,2025-09-12
